Municipio;Dose;Contagem de Id Vacinacao
SERRA AZUL;1° Dose;159
SERRA NEGRA;1° Dose;404
SERRANA;1° Dose;822
SERTAOZINHO;1° Dose;1977
SETE BARRAS;1° Dose;123
SEVERINIA;1° Dose;136
SILVEIRAS;1° Dose;109
SOCORRO;1° Dose;147
SOROCABA;1° Dose;4584
SUD MENNUCCI;1° Dose;201
SUMARE;1° Dose;349
SUZANAPOLIS;1° Dose;55
SUZANO;1° Dose;2288
TABAPUA;1° Dose;172
TABATINGA;1° Dose;295
TABOAO DA SERRA;1° Dose;2730
TACIBA;1° Dose;116
TAGUAI;1° Dose;189
TAIACU;1° Dose;172
TAMBAU;1° Dose;299
TANABI;1° Dose;577
TAPIRATIBA;1° Dose;236
TAQUARAL;1° Dose;51
TAQUARITINGA;1° Dose;1664
TAQUARITUBA;1° Dose;549
TAQUARIVAI;1° Dose;83
TARABAI;1° Dose;114
TARUMA;1° Dose;230
TATUI;1° Dose;2563
TAUBATE;1° Dose;3856
TEJUPA;1° Dose;42
TEODORO SAMPAIO;1° Dose;325
TERRA ROXA;1° Dose;215
TIETE;1° Dose;811
TIMBURI;1° Dose;52
TORRE DE PEDRA;1° Dose;64
TORRINHA;1° Dose;209
TRABIJU;1° Dose;43
TREMEMBE;1° Dose;704
TRES FRONTEIRAS;1° Dose;103
TUIUTI;1° Dose;80
TUPA;1° Dose;1775
TUPI PAULISTA;1° Dose;479
TURIUBA;1° Dose;45
TURMALINA;1° Dose;72
UBARANA;1° Dose;80
UBATUBA;1° Dose;694
UBIRAJARA;1° Dose;64
UCHOA;1° Dose;38
UNIAO PAULISTA;1° Dose;43
URANIA;1° Dose;254
URU;1° Dose;51
URUPES;1° Dose;220
VALENTIM GENTIL;1° Dose;169
VALINHOS;1° Dose;1168
VALPARAISO;1° Dose;526
VARGEM;1° Dose;153
VARGEM GRANDE DO SUL;1° Dose;163
VARGEM GRANDE PAULISTA;1° Dose;167
VARZEA PAULISTA;1° Dose;1385
VERA CRUZ;1° Dose;178
VINHEDO;1° Dose;638
VIRADOURO;1° Dose;224
VISTA ALEGRE DO ALTO;1° Dose;136
VITORIA BRASIL;1° Dose;24
VOTORANTIM;1° Dose;203
VOTUPORANGA;1° Dose;3001
ZACARIAS;1° Dose;57
