Ds Municipio Maiusc;Dose;Contagem de Id Vacinacao
BEBEDOURO;2° Dose;1491
BENTO DE ABREU;1° Dose;206
BENTO DE ABREU;2° Dose;60
BERNARDINO DE CAMPOS;1° Dose;963
BERNARDINO DE CAMPOS;2° Dose;405
BERTIOGA;1° Dose;2895
BERTIOGA;2° Dose;1222
BILAC;1° Dose;831
BILAC;2° Dose;308
BIRIGUI;1° Dose;7687
BIRIGUI;2° Dose;2122
BIRITIBA MIRIM;1° Dose;1826
BIRITIBA MIRIM;2° Dose;431
BOA ESPERANÇA DO SUL;1° Dose;854
BOA ESPERANÇA DO SUL;2° Dose;291
BOCAINA;1° Dose;926
BOCAINA;2° Dose;331
BOFETE;1° Dose;620
BOFETE;2° Dose;186
BOITUVA;1° Dose;3005
BOITUVA;2° Dose;1045
BOM JESUS DOS PERDÕES;1° Dose;1264
BOM JESUS DOS PERDÕES;2° Dose;349
BOM SUCESSO DE ITARARÉ;1° Dose;194
BOM SUCESSO DE ITARARÉ;2° Dose;64
BORÁ;1° Dose;104
BORÁ;2° Dose;38
BORACÉIA;1° Dose;421
BORACÉIA;2° Dose;120
BORBOREMA;1° Dose;1199
BORBOREMA;2° Dose;378
BOREBI;1° Dose;178
BOREBI;2° Dose;45
BOTUCATU;1° Dose;18310
BOTUCATU;2° Dose;6292
BRAGANÇA PAULISTA;1° Dose;12931
BRAGANÇA PAULISTA;2° Dose;5263
BRAÚNA;1° Dose;566
BRAÚNA;2° Dose;248
BREJO ALEGRE;1° Dose;288
BREJO ALEGRE;2° Dose;47
BRODOWSKI;1° Dose;1887
BRODOWSKI;2° Dose;788
BROTAS;1° Dose;1546
BROTAS;2° Dose;576
BURI;1° Dose;932
BURI;2° Dose;265
BURITAMA;1° Dose;1220
BURITAMA;2° Dose;473
BURITIZAL;1° Dose;404
BURITIZAL;2° Dose;160
CABRÁLIA PAULISTA;1° Dose;321
CABRÁLIA PAULISTA;2° Dose;119
CABREÚVA;1° Dose;1736
CABREÚVA;2° Dose;476
CAÇAPAVA;1° Dose;5387
CAÇAPAVA;2° Dose;2192
CACHOEIRA PAULISTA;1° Dose;2366
CACHOEIRA PAULISTA;2° Dose;785
CACONDE;1° Dose;1459
CACONDE;2° Dose;326
CAFELÂNDIA;1° Dose;860
CAFELÂNDIA;2° Dose;129
CAIABU;1° Dose;348
CAIABU;2° Dose;112
CAIEIRAS;1° Dose;5504
CAIEIRAS;2° Dose;1929
CAIUÁ;1° Dose;477
CAIUÁ;2° Dose;166
CAJAMAR;1° Dose;3412
CAJAMAR;2° Dose;830
CAJATI;1° Dose;1570
CAJATI;2° Dose;401
CAJOBI;1° Dose;831
CAJOBI;2° Dose;329
CAJURU;1° Dose;2075
CAJURU;2° Dose;731
CAMPINA DO MONTE ALEGRE;1° Dose;396
CAMPINA DO MONTE ALEGRE;2° Dose;123
CAMPINAS;1° Dose;111677
CAMPINAS;2° Dose;40421
CAMPO LIMPO PAULISTA;1° Dose;3129
CAMPO LIMPO PAULISTA;2° Dose;1384
CAMPOS DO JORDÃO;1° Dose;3202
CAMPOS DO JORDÃO;2° Dose;1325
CAMPOS NOVOS PAULISTA;1° Dose;370
CAMPOS NOVOS PAULISTA;2° Dose;109
CANANÉIA;1° Dose;907
CANANÉIA;2° Dose;323
CANAS;1° Dose;250
CANAS;2° Dose;96
CÂNDIDO MOTA;1° Dose;2580
CÂNDIDO MOTA;2° Dose;782
CÂNDIDO RODRIGUES;1° Dose;288
CÂNDIDO RODRIGUES;2° Dose;105
CANITAR;1° Dose;218
CANITAR;2° Dose;92
CAPÃO BONITO;1° Dose;2900
CAPÃO BONITO;2° Dose;868
CAPELA DO ALTO;1° Dose;875
CAPELA DO ALTO;2° Dose;270
CAPIVARI;1° Dose;3252
CAPIVARI;2° Dose;1173
CARAGUATATUBA;1° Dose;8612
CARAGUATATUBA;2° Dose;3123
CARAPICUÍBA;1° Dose;14794
CARAPICUÍBA;2° Dose;5353
CARDOSO;1° Dose;931
CARDOSO;2° Dose;340
CASA BRANCA;1° Dose;2509
CASA BRANCA;2° Dose;1030
CÁSSIA DOS COQUEIROS;1° Dose;291
CÁSSIA DOS COQUEIROS;2° Dose;84
CASTILHO;1° Dose;1616
CASTILHO;2° Dose;604
CATANDUVA;1° Dose;14906
CATANDUVA;2° Dose;6035
CATIGUÁ;1° Dose;669
CATIGUÁ;2° Dose;138
CEDRAL;1° Dose;945
CEDRAL;2° Dose;443
CERQUEIRA CÉSAR;1° Dose;1670
CERQUEIRA CÉSAR;2° Dose;542
CERQUILHO;1° Dose;1940
CERQUILHO;2° Dose;534
CESÁRIO LANGE;1° Dose;1022
CESÁRIO LANGE;2° Dose;357
CHARQUEADA;1° Dose;841
CHARQUEADA;2° Dose;283
CHAVANTES;1° Dose;532
CHAVANTES;2° Dose;230
CLEMENTINA;1° Dose;497
CLEMENTINA;2° Dose;168
COLINA;1° Dose;867
COLINA;2° Dose;307
COLÔMBIA;1° Dose;450
COLÔMBIA;2° Dose;214
CONCHAL;1° Dose;1472
CONCHAL;2° Dose;486
CONCHAS;1° Dose;1393
CONCHAS;2° Dose;420
CORDEIRÓPOLIS;1° Dose;1777
CORDEIRÓPOLIS;2° Dose;379
COROADOS;1° Dose;367
COROADOS;2° Dose;104
CORONEL MACEDO;1° Dose;462
CORONEL MACEDO;2° Dose;134
CORUMBATAÍ;1° Dose;256
CORUMBATAÍ;2° Dose;110
COSMÓPOLIS;1° Dose;2865
COSMÓPOLIS;2° Dose;914
COSMORAMA;1° Dose;874
COSMORAMA;2° Dose;238
COTIA;1° Dose;10352
COTIA;2° Dose;4351
CRAVINHOS;1° Dose;1812
CRAVINHOS;2° Dose;576
CRISTAIS PAULISTA;1° Dose;565
CRISTAIS PAULISTA;2° Dose;219
CRUZÁLIA;1° Dose;185
CRUZÁLIA;2° Dose;52
CRUZEIRO;1° Dose;5131
CRUZEIRO;2° Dose;2130
CUBATÃO;1° Dose;7619
CUBATÃO;2° Dose;1929
CUNHA;1° Dose;1657
CUNHA;2° Dose;441
DESCALVADO;1° Dose;3254
DESCALVADO;2° Dose;1175
DIADEMA;1° Dose;18996
DIADEMA;2° Dose;8212
DIRCE REIS;1° Dose;184
DIRCE REIS;2° Dose;48
DIVINOLÂNDIA;1° Dose;1675
DIVINOLÂNDIA;2° Dose;490
DOBRADA;1° Dose;406
DOBRADA;2° Dose;127
DOIS CÓRREGOS;1° Dose;1977
DOIS CÓRREGOS;2° Dose;784
DOLCINÓPOLIS;1° Dose;267
DOLCINÓPOLIS;2° Dose;53
DOURADO;1° Dose;752
DOURADO;2° Dose;300
DRACENA;1° Dose;5569
DRACENA;2° Dose;2469
DUARTINA;1° Dose;1333
DUARTINA;2° Dose;463
DUMONT;1° Dose;585
DUMONT;2° Dose;175
ECHAPORÃ;1° Dose;556
ECHAPORÃ;2° Dose;215
ELDORADO;1° Dose;1992
ELDORADO;2° Dose;1398
ELIAS FAUSTO;1° Dose;805
ELIAS FAUSTO;2° Dose;259
ELISIÁRIO;1° Dose;285
ELISIÁRIO;2° Dose;99
EMBAÚBA;1° Dose;231
EMBAÚBA;2° Dose;71
EMBU DAS ARTES;1° Dose;9037
EMBU DAS ARTES;2° Dose;3817
EMBU-GUAÇU;1° Dose;3998
EMBU-GUAÇU;2° Dose;1332
EMILIANÓPOLIS;1° Dose;366
EMILIANÓPOLIS;2° Dose;99
ENGENHEIRO COELHO;1° Dose;903
ENGENHEIRO COELHO;2° Dose;362
ESPÍRITO SANTO DO PINHAL;1° Dose;3932
ESPÍRITO SANTO DO PINHAL;2° Dose;1591
ESPÍRITO SANTO DO TURVO;1° Dose;223
ESPÍRITO SANTO DO TURVO;2° Dose;80
ESTIVA GERBI;1° Dose;429
ESTIVA GERBI;2° Dose;151
ESTRELA DO NORTE;1° Dose;240
ESTRELA DO NORTE;2° Dose;69
ESTRELA D'OESTE;1° Dose;965
ESTRELA D'OESTE;2° Dose;315
EUCLIDES DA CUNHA PAULISTA;1° Dose;574
EUCLIDES DA CUNHA PAULISTA;2° Dose;212
FARTURA;1° Dose;1257
FARTURA;2° Dose;512
FERNANDO PRESTES;1° Dose;696
FERNANDO PRESTES;2° Dose;208
FERNANDÓPOLIS;1° Dose;8214
FERNANDÓPOLIS;2° Dose;3029
FERNÃO;1° Dose;179
FERNÃO;2° Dose;58
FERRAZ DE VASCONCELOS;1° Dose;6845
FERRAZ DE VASCONCELOS;2° Dose;3024
FLORA RICA;1° Dose;342
FLORA RICA;2° Dose;96
FLOREAL;1° Dose;393
FLOREAL;2° Dose;111
FLÓRIDA PAULISTA;1° Dose;1084
FLÓRIDA PAULISTA;2° Dose;376
FLORÍNEA;1° Dose;259
FLORÍNEA;2° Dose;114
FRANCA;1° Dose;19936
FRANCA;2° Dose;6939
FRANCISCO MORATO;1° Dose;6448
FRANCISCO MORATO;2° Dose;2608
FRANCO DA ROCHA;1° Dose;8890
FRANCO DA ROCHA;2° Dose;3297
GABRIEL MONTEIRO;1° Dose;240
GABRIEL MONTEIRO;2° Dose;62
GÁLIA;1° Dose;611
GÁLIA;2° Dose;307
GARÇA;1° Dose;3792
GARÇA;2° Dose;1484
GASTÃO VIDIGAL;1° Dose;371
GASTÃO VIDIGAL;2° Dose;110
GAVIÃO PEIXOTO;1° Dose;378
GAVIÃO PEIXOTO;2° Dose;115
GENERAL SALGADO;1° Dose;1258
GENERAL SALGADO;2° Dose;451
GETULINA;1° Dose;850
GETULINA;2° Dose;259
GLICÉRIO;1° Dose;375
GLICÉRIO;2° Dose;140
GUAIÇARA;1° Dose;713
GUAIÇARA;2° Dose;202
GUAIMBÊ;1° Dose;488
GUAIMBÊ;2° Dose;171
GUAÍRA;1° Dose;2756
GUAÍRA;2° Dose;975
GUAPIAÇU;1° Dose;1418
GUAPIAÇU;2° Dose;495
GUAPIARA;1° Dose;1000
GUAPIARA;2° Dose;315
GUARÁ;1° Dose;1507
GUARÁ;2° Dose;633
GUARAÇAÍ;1° Dose;833
GUARAÇAÍ;2° Dose;312
GUARACI;1° Dose;807
GUARACI;2° Dose;289
GUARANI D'OESTE;1° Dose;207
GUARANI D'OESTE;2° Dose;56
GUARANTÃ;1° Dose;493
GUARANTÃ;2° Dose;178
GUARARAPES;1° Dose;2493
GUARARAPES;2° Dose;841
GUARAREMA;1° Dose;1864
GUARAREMA;2° Dose;724
GUARATINGUETÁ;1° Dose;9205
GUARATINGUETÁ;2° Dose;3633
GUAREÍ;1° Dose;853
GUAREÍ;2° Dose;285
GUARIBA;1° Dose;1882
GUARIBA;2° Dose;710
GUARUJÁ;1° Dose;18244
GUARUJÁ;2° Dose;4068
GUARULHOS;1° Dose;56253
GUARULHOS;2° Dose;26038
GUATAPARÁ;1° Dose;535
GUATAPARÁ;2° Dose;137
GUZOLÂNDIA;1° Dose;370
GUZOLÂNDIA;2° Dose;95
HERCULÂNDIA;1° Dose;651
HERCULÂNDIA;2° Dose;206
HOLAMBRA;1° Dose;859
HOLAMBRA;2° Dose;302
HORTOLÂNDIA;1° Dose;9803
HORTOLÂNDIA;2° Dose;3669
IACANGA;1° Dose;1011
IACANGA;2° Dose;292
IACRI;1° Dose;547
IACRI;2° Dose;192
IARAS;1° Dose;392
IARAS;2° Dose;138
IBATÉ;1° Dose;1806
IBATÉ;2° Dose;547
IBIRÁ;1° Dose;1190
IBIRÁ;2° Dose;392
IBIRAREMA;1° Dose;575
IBIRAREMA;2° Dose;239
IBITINGA;1° Dose;4430
IBITINGA;2° Dose;1781
IBIÚNA;1° Dose;4644
IBIÚNA;2° Dose;1458
ICÉM;1° Dose;709
ICÉM;2° Dose;238
IEPÊ;1° Dose;877
IEPÊ;2° Dose;295
IGARAÇU DO TIETÊ;1° Dose;1091
IGARAÇU DO TIETÊ;2° Dose;307
IGARAPAVA;1° Dose;1921
IGARAPAVA;2° Dose;767
IGARATÁ;1° Dose;754
IGARATÁ;2° Dose;242
IGUAPE;1° Dose;2289
IGUAPE;2° Dose;737
ILHA COMPRIDA;1° Dose;809
ILHA COMPRIDA;2° Dose;224
ILHA SOLTEIRA;1° Dose;2489
ILHA SOLTEIRA;2° Dose;922
ILHABELA;1° Dose;2045
ILHABELA;2° Dose;926
INDAIATUBA;1° Dose;16903
INDAIATUBA;2° Dose;6152
INDIANA;1° Dose;457
INDIANA;2° Dose;146
INDIAPORÃ;1° Dose;528
INDIAPORÃ;2° Dose;157
INÚBIA PAULISTA;1° Dose;385
INÚBIA PAULISTA;2° Dose;134
IPAUSSU;1° Dose;1165
IPAUSSU;2° Dose;359
IPERÓ;1° Dose;1303
IPERÓ;2° Dose;408
IPEÚNA;1° Dose;378
IPEÚNA;2° Dose;122
IPIGUÁ;1° Dose;412
IPIGUÁ;2° Dose;110
IPORANGA;1° Dose;548
IPORANGA;2° Dose;371
IPUÃ;1° Dose;968
IPUÃ;2° Dose;347
IRACEMÁPOLIS;1° Dose;1436
IRACEMÁPOLIS;2° Dose;514
IRAPUÃ;1° Dose;596
IRAPUÃ;2° Dose;218
IRAPURU;1° Dose;651
IRAPURU;2° Dose;185
ITABERÁ;1° Dose;1193
ITABERÁ;2° Dose;364
ITAÍ;1° Dose;1684
ITAÍ;2° Dose;483
ITAJOBI;1° Dose;1299
ITAJOBI;2° Dose;429
ITAJU;1° Dose;293
ITAJU;2° Dose;95
ITANHAÉM;1° Dose;7499
ITANHAÉM;2° Dose;2842
ITAOCA;1° Dose;362
ITAOCA;2° Dose;201
ITAPECERICA DA SERRA;1° Dose;7739
ITAPECERICA DA SERRA;2° Dose;3410
ITAPETININGA;1° Dose;12801
ITAPETININGA;2° Dose;4929
ITAPEVA;1° Dose;6415
ITAPEVA;2° Dose;2366
ITAPEVI;1° Dose;7762
ITAPEVI;2° Dose;2781
ITAPIRA;1° Dose;5235
ITAPIRA;2° Dose;1886
ITAPIRAPUÃ PAULISTA;1° Dose;215
ITAPIRAPUÃ PAULISTA;2° Dose;76
ITÁPOLIS;1° Dose;3608
ITÁPOLIS;2° Dose;1301
ITAPORANGA;1° Dose;1209
ITAPORANGA;2° Dose;398
ITAPUÍ;1° Dose;822
ITAPUÍ;2° Dose;319
ITAPURA;1° Dose;359
ITAPURA;2° Dose;128
ITAQUAQUECETUBA;1° Dose;9066
ITAQUAQUECETUBA;2° Dose;3282
ITARARÉ;1° Dose;2753
ITARARÉ;2° Dose;879
ITARIRI;1° Dose;1060
ITARIRI;2° Dose;305
ITATIBA;1° Dose;6885
ITATIBA;2° Dose;2901
ITATINGA;1° Dose;974
ITATINGA;2° Dose;276
ITIRAPINA;1° Dose;1089
ITIRAPINA;2° Dose;471
ITIRAPUÃ;1° Dose;534
ITIRAPUÃ;2° Dose;144
ITOBI;1° Dose;594
ITOBI;2° Dose;210
ITU;1° Dose;11412
ITU;2° Dose;4347
ITUPEVA;1° Dose;1992
ITUPEVA;2° Dose;786
ITUVERAVA;1° Dose;2753
ITUVERAVA;2° Dose;1303
JABORANDI;1° Dose;535
JABORANDI;2° Dose;179
JABOTICABAL;1° Dose;5672
JABOTICABAL;2° Dose;2037
JACAREÍ;1° Dose;17119
JACAREÍ;2° Dose;5873
JACI;1° Dose;653
JACI;2° Dose;341
JACUPIRANGA;1° Dose;1090
JACUPIRANGA;2° Dose;333
JAGUARIÚNA;1° Dose;3278
JAGUARIÚNA;2° Dose;639
JALES;1° Dose;5316
JALES;2° Dose;2099
JAMBEIRO;1° Dose;315
JAMBEIRO;2° Dose;158
JANDIRA;1° Dose;3665
JANDIRA;2° Dose;1098
JARDINÓPOLIS;1° Dose;2377
JARDINÓPOLIS;2° Dose;977
JARINU;1° Dose;1808
JARINU;2° Dose;544
JAÚ;1° Dose;12431
JAÚ;2° Dose;5199
JERIQUARA;1° Dose;280
JERIQUARA;2° Dose;86
JOANÓPOLIS;1° Dose;1117
JOANÓPOLIS;2° Dose;372
JOÃO RAMALHO;1° Dose;262
JOÃO RAMALHO;2° Dose;71
JOSÉ BONIFÁCIO;1° Dose;2577
JOSÉ BONIFÁCIO;2° Dose;948
JÚLIO MESQUITA;1° Dose;164
JÚLIO MESQUITA;2° Dose;76
JUMIRIM;1° Dose;205
JUMIRIM;2° Dose;65
JUNDIAÍ;1° Dose;27401
JUNDIAÍ;2° Dose;11041
JUNQUEIRÓPOLIS;1° Dose;1891
JUNQUEIRÓPOLIS;2° Dose;728
JUQUIÁ;1° Dose;1211
JUQUIÁ;2° Dose;273
JUQUITIBA;1° Dose;1879
JUQUITIBA;2° Dose;721
LAGOINHA;1° Dose;494
LAGOINHA;2° Dose;179
LARANJAL PAULISTA;1° Dose;2187
LARANJAL PAULISTA;2° Dose;820
LAVÍNIA;1° Dose;491
LAVÍNIA;2° Dose;165
LAVRINHAS;1° Dose;356
LAVRINHAS;2° Dose;97
LEME;1° Dose;7760
LEME;2° Dose;2677
LENÇÓIS PAULISTA;1° Dose;3999
LENÇÓIS PAULISTA;2° Dose;1615
LIMEIRA;1° Dose;16962
LIMEIRA;2° Dose;3071
LINDÓIA;1° Dose;637
LINDÓIA;2° Dose;206
LINS;1° Dose;7824
LINS;2° Dose;3209
LORENA;1° Dose;5776
LORENA;2° Dose;2276
LOURDES;1° Dose;252
LOURDES;2° Dose;94
LOUVEIRA;1° Dose;2336
LOUVEIRA;2° Dose;932
LUCÉLIA;1° Dose;1728
LUCÉLIA;2° Dose;627
LUCIANÓPOLIS;1° Dose;183
LUCIANÓPOLIS;2° Dose;61
LUÍS ANTÔNIO;1° Dose;687
LUÍS ANTÔNIO;2° Dose;273
LUIZIÂNIA;1° Dose;363
LUIZIÂNIA;2° Dose;109
LUPÉRCIO;1° Dose;335
LUPÉRCIO;2° Dose;105
LUTÉCIA;1° Dose;288
LUTÉCIA;2° Dose;112
MACATUBA;1° Dose;1183
MACATUBA;2° Dose;486
MACAUBAL;1° Dose;823
MACAUBAL;2° Dose;286
MACEDÔNIA;1° Dose;212
MACEDÔNIA;2° Dose;62
MAGDA;1° Dose;403
MAGDA;2° Dose;118
MAIRINQUE;1° Dose;2646
MAIRINQUE;2° Dose;954
MAIRIPORÃ;1° Dose;4761
MAIRIPORÃ;2° Dose;1678
MANDURI;1° Dose;871
MANDURI;2° Dose;226
MARABÁ PAULISTA;1° Dose;333
MARABÁ PAULISTA;2° Dose;83
MARACAÍ;1° Dose;1033
MARACAÍ;2° Dose;300
MARAPOAMA;1° Dose;259
MARAPOAMA;2° Dose;107
MARIÁPOLIS;1° Dose;282
MARIÁPOLIS;2° Dose;97
MARÍLIA;1° Dose;19790
MARÍLIA;2° Dose;10059
MARINÓPOLIS;1° Dose;263
MARINÓPOLIS;2° Dose;94
MARTINÓPOLIS;1° Dose;1939
MARTINÓPOLIS;2° Dose;621
MATÃO;1° Dose;5651
MATÃO;2° Dose;2202
MAUÁ;1° Dose;21194
MAUÁ;2° Dose;8623
MENDONÇA;1° Dose;373
MENDONÇA;2° Dose;235
MERIDIANO;1° Dose;391
MERIDIANO;2° Dose;125
MESÓPOLIS;1° Dose;134
MESÓPOLIS;2° Dose;62
MIGUELÓPOLIS;1° Dose;1492
MIGUELÓPOLIS;2° Dose;525
MINEIROS DO TIETÊ;1° Dose;931
MINEIROS DO TIETÊ;2° Dose;273
MIRA ESTRELA;1° Dose;309
MIRA ESTRELA;2° Dose;94
MIRACATU;1° Dose;1183
MIRACATU;2° Dose;362
MIRANDÓPOLIS;1° Dose;2395
MIRANDÓPOLIS;2° Dose;1004
MIRANTE DO PARANAPANEMA;1° Dose;1418
MIRANTE DO PARANAPANEMA;2° Dose;586
MIRASSOL;1° Dose;4519
MIRASSOL;2° Dose;1559
MIRASSOLÂNDIA;1° Dose;394
MIRASSOLÂNDIA;2° Dose;132
MOCOCA;1° Dose;5853
MOCOCA;2° Dose;2307
MOGI DAS CRUZES;1° Dose;26791
MOGI DAS CRUZES;2° Dose;10097
MOGI GUAÇU;1° Dose;10096
MOGI GUAÇU;2° Dose;3925
MOGI MIRIM;1° Dose;7322
MOGI MIRIM;2° Dose;3117
MOMBUCA;1° Dose;235
MOMBUCA;2° Dose;99
MONÇÕES;1° Dose;317
MONÇÕES;2° Dose;104
MONGAGUÁ;1° Dose;3772
MONGAGUÁ;2° Dose;861
MONTE ALEGRE DO SUL;1° Dose;767
MONTE ALEGRE DO SUL;2° Dose;227
MONTE ALTO;1° Dose;4437
MONTE ALTO;2° Dose;1526
MONTE APRAZÍVEL;1° Dose;2215
MONTE APRAZÍVEL;2° Dose;1031
MONTE AZUL PAULISTA;1° Dose;1497
MONTE AZUL PAULISTA;2° Dose;482
MONTE CASTELO;1° Dose;411
MONTE CASTELO;2° Dose;142
MONTE MOR;1° Dose;2852
MONTE MOR;2° Dose;774
MONTEIRO LOBATO;1° Dose;364
MONTEIRO LOBATO;2° Dose;128
MORRO AGUDO;1° Dose;1963
MORRO AGUDO;2° Dose;825
MORUNGABA;1° Dose;907
MORUNGABA;2° Dose;287
MOTUCA;1° Dose;281
MOTUCA;2° Dose;80
MURUTINGA DO SUL;1° Dose;452
MURUTINGA DO SUL;2° Dose;158
NANTES;1° Dose;206
NANTES;2° Dose;71
NARANDIBA;1° Dose;334
NARANDIBA;2° Dose;129
NATIVIDADE DA SERRA;1° Dose;530
NATIVIDADE DA SERRA;2° Dose;170
NAZARÉ PAULISTA;1° Dose;1232
NAZARÉ PAULISTA;2° Dose;314
NEVES PAULISTA;1° Dose;1202
NEVES PAULISTA;2° Dose;389
NHANDEARA;1° Dose;1382
NHANDEARA;2° Dose;407
NIPOÃ;1° Dose;306
NIPOÃ;2° Dose;71
NOVA ALIANÇA;1° Dose;617
NOVA ALIANÇA;2° Dose;226
NOVA CAMPINA;1° Dose;405
NOVA CAMPINA;2° Dose;147
NOVA CANAÃ PAULISTA;1° Dose;264
NOVA CANAÃ PAULISTA;2° Dose;56
NOVA CASTILHO;1° Dose;98
NOVA CASTILHO;2° Dose;47
NOVA EUROPA;1° Dose;584
NOVA EUROPA;2° Dose;212
NOVA GRANADA;1° Dose;1505
NOVA GRANADA;2° Dose;576
NOVA GUATAPORANGA;1° Dose;256
NOVA GUATAPORANGA;2° Dose;60
NOVA INDEPENDÊNCIA;1° Dose;250
NOVA INDEPENDÊNCIA;2° Dose;84
NOVA LUZITÂNIA;1° Dose;261
NOVA LUZITÂNIA;2° Dose;79
NOVA ODESSA;1° Dose;2942
NOVA ODESSA;2° Dose;1021
NOVAIS;1° Dose;262
NOVAIS;2° Dose;60
NOVO HORIZONTE;1° Dose;3321
NOVO HORIZONTE;2° Dose;1206
NUPORANGA;1° Dose;655
NUPORANGA;2° Dose;274
OCAUÇU;1° Dose;346
OCAUÇU;2° Dose;92
ÓLEO;1° Dose;251
ÓLEO;2° Dose;72
OLÍMPIA;1° Dose;4743
OLÍMPIA;2° Dose;1656
