Ds Municipio Maiusc;Dose;Contagem de Id Vacinacao
ARUJÁ;2° Dose;1288
ASPÁSIA;1° Dose;151
ASPÁSIA;2° Dose;69
ASSIS;1° Dose;8041
ASSIS;2° Dose;3697
ATIBAIA;1° Dose;10328
ATIBAIA;2° Dose;4575
AURIFLAMA;1° Dose;1042
AURIFLAMA;2° Dose;285
AVAÍ;1° Dose;646
AVAÍ;2° Dose;480
AVANHANDAVA;1° Dose;563
AVANHANDAVA;2° Dose;222
AVARÉ;1° Dose;6401
AVARÉ;2° Dose;2585
BADY BASSITT;1° Dose;1114
BADY BASSITT;2° Dose;588
BALBINOS;1° Dose;178
BALBINOS;2° Dose;53
BÁLSAMO;1° Dose;764
BÁLSAMO;2° Dose;309
BANANAL;1° Dose;764
BANANAL;2° Dose;304
BARÃO DE ANTONINA;1° Dose;259
BARÃO DE ANTONINA;2° Dose;130
BARBOSA;1° Dose;354
BARBOSA;2° Dose;201
BARIRI;1° Dose;2552
BARIRI;2° Dose;934
BARRA BONITA;1° Dose;2720
BARRA BONITA;2° Dose;1208
BARRA DO CHAPÉU;1° Dose;215
BARRA DO CHAPÉU;2° Dose;55
BARRA DO TURVO;1° Dose;689
BARRA DO TURVO;2° Dose;482
BARRETOS;1° Dose;10851
BARRETOS;2° Dose;5347
BARRINHA;1° Dose;1201
BARRINHA;2° Dose;451
BARUERI;1° Dose;14329
BARUERI;2° Dose;6029
BASTOS;1° Dose;1308
BASTOS;2° Dose;495
BATATAIS;1° Dose;3257
BATATAIS;2° Dose;1126
BAURU;1° Dose;33223
BAURU;2° Dose;15811
BEBEDOURO;1° Dose;5055
BEBEDOURO;2° Dose;1256
BENTO DE ABREU;1° Dose;157
BENTO DE ABREU;2° Dose;57
BERNARDINO DE CAMPOS;1° Dose;940
BERNARDINO DE CAMPOS;2° Dose;404
BERTIOGA;1° Dose;2696
BERTIOGA;2° Dose;1130
BILAC;1° Dose;726
BILAC;2° Dose;232
BIRIGUI;1° Dose;5563
BIRIGUI;2° Dose;1444
BIRITIBA MIRIM;1° Dose;1154
BIRITIBA MIRIM;2° Dose;412
BOA ESPERANÇA DO SUL;1° Dose;631
BOA ESPERANÇA DO SUL;2° Dose;212
BOCAINA;1° Dose;701
BOCAINA;2° Dose;231
BOFETE;1° Dose;557
BOFETE;2° Dose;135
BOITUVA;1° Dose;2236
BOITUVA;2° Dose;785
BOM JESUS DOS PERDÕES;1° Dose;991
BOM JESUS DOS PERDÕES;2° Dose;203
BOM SUCESSO DE ITARARÉ;1° Dose;166
BOM SUCESSO DE ITARARÉ;2° Dose;61
BORÁ;1° Dose;94
BORÁ;2° Dose;38
BORACÉIA;1° Dose;299
BORACÉIA;2° Dose;87
BORBOREMA;1° Dose;1040
BORBOREMA;2° Dose;261
BOREBI;1° Dose;118
BOREBI;2° Dose;40
BOTUCATU;1° Dose;14258
BOTUCATU;2° Dose;5774
BRAGANÇA PAULISTA;1° Dose;11229
BRAGANÇA PAULISTA;2° Dose;3723
BRAÚNA;1° Dose;467
BRAÚNA;2° Dose;220
BREJO ALEGRE;1° Dose;239
BREJO ALEGRE;2° Dose;46
BRODOWSKI;1° Dose;1492
BRODOWSKI;2° Dose;569
BROTAS;1° Dose;1308
BROTAS;2° Dose;408
BURI;1° Dose;800
BURI;2° Dose;221
BURITAMA;1° Dose;1004
BURITAMA;2° Dose;385
BURITIZAL;1° Dose;354
BURITIZAL;2° Dose;159
CABRÁLIA PAULISTA;1° Dose;273
CABRÁLIA PAULISTA;2° Dose;78
CABREÚVA;1° Dose;1577
CABREÚVA;2° Dose;345
CAÇAPAVA;1° Dose;4548
CAÇAPAVA;2° Dose;1859
CACHOEIRA PAULISTA;1° Dose;2036
CACHOEIRA PAULISTA;2° Dose;707
CACONDE;1° Dose;1081
CACONDE;2° Dose;215
CAFELÂNDIA;1° Dose;812
CAFELÂNDIA;2° Dose;129
CAIABU;1° Dose;268
CAIABU;2° Dose;106
CAIEIRAS;1° Dose;4017
CAIEIRAS;2° Dose;1646
CAIUÁ;1° Dose;347
CAIUÁ;2° Dose;107
CAJAMAR;1° Dose;2617
CAJAMAR;2° Dose;558
CAJATI;1° Dose;1203
CAJATI;2° Dose;336
CAJOBI;1° Dose;735
CAJOBI;2° Dose;328
CAJURU;1° Dose;1651
CAJURU;2° Dose;611
CAMPINA DO MONTE ALEGRE;1° Dose;374
CAMPINA DO MONTE ALEGRE;2° Dose;71
CAMPINAS;1° Dose;90534
CAMPINAS;2° Dose;37446
CAMPO LIMPO PAULISTA;1° Dose;2607
CAMPO LIMPO PAULISTA;2° Dose;1337
CAMPOS DO JORDÃO;1° Dose;2498
CAMPOS DO JORDÃO;2° Dose;1257
CAMPOS NOVOS PAULISTA;1° Dose;287
CAMPOS NOVOS PAULISTA;2° Dose;82
CANANÉIA;1° Dose;699
CANANÉIA;2° Dose;296
CANAS;1° Dose;173
CANAS;2° Dose;74
CÂNDIDO MOTA;1° Dose;1752
CÂNDIDO MOTA;2° Dose;688
CÂNDIDO RODRIGUES;1° Dose;236
CÂNDIDO RODRIGUES;2° Dose;76
CANITAR;1° Dose;195
CANITAR;2° Dose;74
CAPÃO BONITO;1° Dose;2220
CAPÃO BONITO;2° Dose;768
CAPELA DO ALTO;1° Dose;699
CAPELA DO ALTO;2° Dose;245
CAPIVARI;1° Dose;2785
CAPIVARI;2° Dose;1090
CARAGUATATUBA;1° Dose;7189
CARAGUATATUBA;2° Dose;2002
CARAPICUÍBA;1° Dose;12560
CARAPICUÍBA;2° Dose;3712
CARDOSO;1° Dose;793
CARDOSO;2° Dose;186
CASA BRANCA;1° Dose;2162
CASA BRANCA;2° Dose;974
CÁSSIA DOS COQUEIROS;1° Dose;211
CÁSSIA DOS COQUEIROS;2° Dose;74
CASTILHO;1° Dose;1189
CASTILHO;2° Dose;524
CATANDUVA;1° Dose;11972
CATANDUVA;2° Dose;5776
CATIGUÁ;1° Dose;525
CATIGUÁ;2° Dose;93
CEDRAL;1° Dose;916
CEDRAL;2° Dose;439
CERQUEIRA CÉSAR;1° Dose;1191
CERQUEIRA CÉSAR;2° Dose;410
CERQUILHO;1° Dose;1592
CERQUILHO;2° Dose;476
CESÁRIO LANGE;1° Dose;790
CESÁRIO LANGE;2° Dose;321
CHARQUEADA;1° Dose;718
CHARQUEADA;2° Dose;240
CHAVANTES;1° Dose;406
CHAVANTES;2° Dose;174
CLEMENTINA;1° Dose;409
CLEMENTINA;2° Dose;150
COLINA;1° Dose;829
COLINA;2° Dose;292
COLÔMBIA;1° Dose;387
COLÔMBIA;2° Dose;195
CONCHAL;1° Dose;1186
CONCHAL;2° Dose;477
CONCHAS;1° Dose;1098
CONCHAS;2° Dose;246
CORDEIRÓPOLIS;1° Dose;1358
CORDEIRÓPOLIS;2° Dose;254
COROADOS;1° Dose;289
COROADOS;2° Dose;100
CORONEL MACEDO;1° Dose;306
CORONEL MACEDO;2° Dose;133
CORUMBATAÍ;1° Dose;224
CORUMBATAÍ;2° Dose;110
COSMÓPOLIS;1° Dose;2405
COSMÓPOLIS;2° Dose;707
COSMORAMA;1° Dose;566
COSMORAMA;2° Dose;205
COTIA;1° Dose;7675
COTIA;2° Dose;2872
CRAVINHOS;1° Dose;1525
CRAVINHOS;2° Dose;558
CRISTAIS PAULISTA;1° Dose;453
CRISTAIS PAULISTA;2° Dose;217
CRUZÁLIA;1° Dose;154
CRUZÁLIA;2° Dose;52
CRUZEIRO;1° Dose;4313
CRUZEIRO;2° Dose;1627
CUBATÃO;1° Dose;5636
CUBATÃO;2° Dose;1470
CUNHA;1° Dose;1282
CUNHA;2° Dose;315
DESCALVADO;1° Dose;2646
DESCALVADO;2° Dose;1084
DIADEMA;1° Dose;15635
DIADEMA;2° Dose;4401
DIRCE REIS;1° Dose;155
DIRCE REIS;2° Dose;45
DIVINOLÂNDIA;1° Dose;1055
DIVINOLÂNDIA;2° Dose;484
DOBRADA;1° Dose;341
DOBRADA;2° Dose;107
DOIS CÓRREGOS;1° Dose;1700
DOIS CÓRREGOS;2° Dose;667
DOLCINÓPOLIS;1° Dose;187
DOLCINÓPOLIS;2° Dose;53
DOURADO;1° Dose;635
DOURADO;2° Dose;219
DRACENA;1° Dose;4657
DRACENA;2° Dose;1950
DUARTINA;1° Dose;1070
DUARTINA;2° Dose;440
DUMONT;1° Dose;432
DUMONT;2° Dose;159
ECHAPORÃ;1° Dose;453
ECHAPORÃ;2° Dose;164
ELDORADO;1° Dose;1787
ELDORADO;2° Dose;1285
ELIAS FAUSTO;1° Dose;685
ELIAS FAUSTO;2° Dose;246
ELISIÁRIO;1° Dose;228
ELISIÁRIO;2° Dose;92
EMBAÚBA;1° Dose;183
EMBAÚBA;2° Dose;58
EMBU DAS ARTES;1° Dose;8504
EMBU DAS ARTES;2° Dose;2448
EMBU-GUAÇU;1° Dose;3365
EMBU-GUAÇU;2° Dose;1014
EMILIANÓPOLIS;1° Dose;243
EMILIANÓPOLIS;2° Dose;97
ENGENHEIRO COELHO;1° Dose;785
ENGENHEIRO COELHO;2° Dose;344
ESPÍRITO SANTO DO PINHAL;1° Dose;3445
ESPÍRITO SANTO DO PINHAL;2° Dose;1540
ESPÍRITO SANTO DO TURVO;1° Dose;174
ESPÍRITO SANTO DO TURVO;2° Dose;79
ESTIVA GERBI;1° Dose;394
ESTIVA GERBI;2° Dose;102
ESTRELA DO NORTE;1° Dose;176
ESTRELA DO NORTE;2° Dose;69
ESTRELA D'OESTE;1° Dose;726
ESTRELA D'OESTE;2° Dose;302
EUCLIDES DA CUNHA PAULISTA;1° Dose;476
EUCLIDES DA CUNHA PAULISTA;2° Dose;200
FARTURA;1° Dose;1173
FARTURA;2° Dose;354
FERNANDO PRESTES;1° Dose;561
FERNANDO PRESTES;2° Dose;202
FERNANDÓPOLIS;1° Dose;7231
FERNANDÓPOLIS;2° Dose;2695
FERNÃO;1° Dose;151
FERNÃO;2° Dose;51
FERRAZ DE VASCONCELOS;1° Dose;5937
FERRAZ DE VASCONCELOS;2° Dose;2921
FLORA RICA;1° Dose;235
FLORA RICA;2° Dose;92
FLOREAL;1° Dose;335
FLOREAL;2° Dose;99
FLÓRIDA PAULISTA;1° Dose;831
FLÓRIDA PAULISTA;2° Dose;363
FLORÍNEA;1° Dose;221
FLORÍNEA;2° Dose;114
FRANCA;1° Dose;15619
FRANCA;2° Dose;6375
FRANCISCO MORATO;1° Dose;4741
FRANCISCO MORATO;2° Dose;2204
FRANCO DA ROCHA;1° Dose;7037
FRANCO DA ROCHA;2° Dose;3121
GABRIEL MONTEIRO;1° Dose;174
GABRIEL MONTEIRO;2° Dose;48
GÁLIA;1° Dose;560
GÁLIA;2° Dose;305
GARÇA;1° Dose;3118
GARÇA;2° Dose;1292
GASTÃO VIDIGAL;1° Dose;265
GASTÃO VIDIGAL;2° Dose;90
GAVIÃO PEIXOTO;1° Dose;281
GAVIÃO PEIXOTO;2° Dose;102
GENERAL SALGADO;1° Dose;931
GENERAL SALGADO;2° Dose;411
GETULINA;1° Dose;478
GETULINA;2° Dose;132
GLICÉRIO;1° Dose;279
GLICÉRIO;2° Dose;114
GUAIÇARA;1° Dose;542
GUAIÇARA;2° Dose;147
GUAIMBÊ;1° Dose;408
GUAIMBÊ;2° Dose;164
GUAÍRA;1° Dose;2237
GUAÍRA;2° Dose;927
GUAPIAÇU;1° Dose;1026
GUAPIAÇU;2° Dose;302
GUAPIARA;1° Dose;778
GUAPIARA;2° Dose;207
GUARÁ;1° Dose;1333
GUARÁ;2° Dose;567
GUARAÇAÍ;1° Dose;687
GUARAÇAÍ;2° Dose;268
GUARACI;1° Dose;710
GUARACI;2° Dose;286
GUARANI D'OESTE;1° Dose;153
GUARANI D'OESTE;2° Dose;54
GUARANTÃ;1° Dose;385
GUARANTÃ;2° Dose;161
GUARARAPES;1° Dose;2048
GUARARAPES;2° Dose;756
GUARAREMA;1° Dose;1524
GUARAREMA;2° Dose;692
GUARATINGUETÁ;1° Dose;7723
GUARATINGUETÁ;2° Dose;3036
GUAREÍ;1° Dose;719
GUAREÍ;2° Dose;240
GUARIBA;1° Dose;1535
GUARIBA;2° Dose;659
GUARUJÁ;1° Dose;14236
GUARUJÁ;2° Dose;3149
GUARULHOS;1° Dose;48059
GUARULHOS;2° Dose;25101
GUATAPARÁ;1° Dose;397
GUATAPARÁ;2° Dose;135
GUZOLÂNDIA;1° Dose;243
GUZOLÂNDIA;2° Dose;67
HERCULÂNDIA;1° Dose;599
HERCULÂNDIA;2° Dose;169
HOLAMBRA;1° Dose;653
HOLAMBRA;2° Dose;296
HORTOLÂNDIA;1° Dose;7880
HORTOLÂNDIA;2° Dose;2246
IACANGA;1° Dose;665
IACANGA;2° Dose;238
IACRI;1° Dose;404
IACRI;2° Dose;168
IARAS;1° Dose;299
IARAS;2° Dose;107
IBATÉ;1° Dose;1381
IBATÉ;2° Dose;366
IBIRÁ;1° Dose;739
IBIRÁ;2° Dose;334
IBIRAREMA;1° Dose;491
IBIRAREMA;2° Dose;211
IBITINGA;1° Dose;3801
IBITINGA;2° Dose;1419
IBIÚNA;1° Dose;3368
IBIÚNA;2° Dose;1195
ICÉM;1° Dose;522
ICÉM;2° Dose;225
IEPÊ;1° Dose;655
IEPÊ;2° Dose;289
IGARAÇU DO TIETÊ;1° Dose;945
IGARAÇU DO TIETÊ;2° Dose;287
IGARAPAVA;1° Dose;1652
IGARAPAVA;2° Dose;729
IGARATÁ;1° Dose;616
IGARATÁ;2° Dose;224
IGUAPE;1° Dose;1752
IGUAPE;2° Dose;631
ILHA COMPRIDA;1° Dose;590
ILHA COMPRIDA;2° Dose;201
ILHA SOLTEIRA;1° Dose;1954
ILHA SOLTEIRA;2° Dose;823
ILHABELA;1° Dose;1757
ILHABELA;2° Dose;900
INDAIATUBA;1° Dose;12489
INDAIATUBA;2° Dose;5527
INDIANA;1° Dose;299
INDIANA;2° Dose;146
INDIAPORÃ;1° Dose;348
INDIAPORÃ;2° Dose;149
INÚBIA PAULISTA;1° Dose;307
INÚBIA PAULISTA;2° Dose;134
IPAUSSU;1° Dose;793
IPAUSSU;2° Dose;346
IPERÓ;1° Dose;1067
IPERÓ;2° Dose;374
IPEÚNA;1° Dose;266
IPEÚNA;2° Dose;114
IPIGUÁ;1° Dose;291
IPIGUÁ;2° Dose;109
IPORANGA;1° Dose;507
IPORANGA;2° Dose;304
IPUÃ;1° Dose;779
IPUÃ;2° Dose;319
IRACEMÁPOLIS;1° Dose;1157
IRACEMÁPOLIS;2° Dose;491
IRAPUÃ;1° Dose;470
IRAPUÃ;2° Dose;215
IRAPURU;1° Dose;535
IRAPURU;2° Dose;172
ITABERÁ;1° Dose;938
ITABERÁ;2° Dose;243
ITAÍ;1° Dose;1199
ITAÍ;2° Dose;400
ITAJOBI;1° Dose;1234
ITAJOBI;2° Dose;357
ITAJU;1° Dose;192
ITAJU;2° Dose;65
ITANHAÉM;1° Dose;5982
ITANHAÉM;2° Dose;1989
ITAOCA;1° Dose;323
ITAOCA;2° Dose;189
ITAPECERICA DA SERRA;1° Dose;6402
ITAPECERICA DA SERRA;2° Dose;3049
ITAPETININGA;1° Dose;10127
ITAPETININGA;2° Dose;4306
ITAPEVA;1° Dose;5128
ITAPEVA;2° Dose;2098
ITAPEVI;1° Dose;6598
ITAPEVI;2° Dose;2467
ITAPIRA;1° Dose;4088
ITAPIRA;2° Dose;1531
ITAPIRAPUÃ PAULISTA;1° Dose;183
ITAPIRAPUÃ PAULISTA;2° Dose;61
ITÁPOLIS;1° Dose;3153
ITÁPOLIS;2° Dose;884
ITAPORANGA;1° Dose;957
ITAPORANGA;2° Dose;296
ITAPUÍ;1° Dose;725
ITAPUÍ;2° Dose;318
ITAPURA;1° Dose;286
ITAPURA;2° Dose;118
ITAQUAQUECETUBA;1° Dose;6391
ITAQUAQUECETUBA;2° Dose;2934
ITARARÉ;1° Dose;2287
ITARARÉ;2° Dose;667
ITARIRI;1° Dose;776
ITARIRI;2° Dose;268
ITATIBA;1° Dose;5897
ITATIBA;2° Dose;2369
ITATINGA;1° Dose;838
ITATINGA;2° Dose;200
ITIRAPINA;1° Dose;860
ITIRAPINA;2° Dose;465
ITIRAPUÃ;1° Dose;393
ITIRAPUÃ;2° Dose;134
ITOBI;1° Dose;509
ITOBI;2° Dose;207
ITU;1° Dose;8880
ITU;2° Dose;3463
ITUPEVA;1° Dose;1670
ITUPEVA;2° Dose;628
ITUVERAVA;1° Dose;2113
ITUVERAVA;2° Dose;1065
JABORANDI;1° Dose;455
JABORANDI;2° Dose;174
JABOTICABAL;1° Dose;4835
JABOTICABAL;2° Dose;1823
JACAREÍ;1° Dose;13741
JACAREÍ;2° Dose;5595
JACI;1° Dose;613
JACI;2° Dose;341
JACUPIRANGA;1° Dose;833
JACUPIRANGA;2° Dose;316
JAGUARIÚNA;1° Dose;2536
JAGUARIÚNA;2° Dose;537
JALES;1° Dose;4623
JALES;2° Dose;1968
JAMBEIRO;1° Dose;250
JAMBEIRO;2° Dose;122
JANDIRA;1° Dose;2813
JANDIRA;2° Dose;1036
JARDINÓPOLIS;1° Dose;1861
JARDINÓPOLIS;2° Dose;748
JARINU;1° Dose;1346
JARINU;2° Dose;474
JAÚ;1° Dose;11544
JAÚ;2° Dose;4436
JERIQUARA;1° Dose;215
JERIQUARA;2° Dose;86
JOANÓPOLIS;1° Dose;899
JOANÓPOLIS;2° Dose;271
JOÃO RAMALHO;1° Dose;191
JOÃO RAMALHO;2° Dose;67
JOSÉ BONIFÁCIO;1° Dose;2212
JOSÉ BONIFÁCIO;2° Dose;886
JÚLIO MESQUITA;1° Dose;126
JÚLIO MESQUITA;2° Dose;34
JUMIRIM;1° Dose;185
JUMIRIM;2° Dose;64
JUNDIAÍ;1° Dose;21874
JUNDIAÍ;2° Dose;8011
JUNQUEIRÓPOLIS;1° Dose;1574
JUNQUEIRÓPOLIS;2° Dose;687
JUQUIÁ;1° Dose;848
JUQUIÁ;2° Dose;215
JUQUITIBA;1° Dose;1573
JUQUITIBA;2° Dose;552
LAGOINHA;1° Dose;410
LAGOINHA;2° Dose;160
LARANJAL PAULISTA;1° Dose;1837
LARANJAL PAULISTA;2° Dose;560
LAVÍNIA;1° Dose;400
LAVÍNIA;2° Dose;120
LAVRINHAS;1° Dose;235
LAVRINHAS;2° Dose;69
LEME;1° Dose;5503
LEME;2° Dose;2524
LENÇÓIS PAULISTA;1° Dose;3446
LENÇÓIS PAULISTA;2° Dose;1375
LIMEIRA;1° Dose;12734
LIMEIRA;2° Dose;1946
LINDÓIA;1° Dose;521
LINDÓIA;2° Dose;191
LINS;1° Dose;6668
LINS;2° Dose;3039
LORENA;1° Dose;4893
LORENA;2° Dose;2082
LOURDES;1° Dose;194
LOURDES;2° Dose;93
LOUVEIRA;1° Dose;1746
LOUVEIRA;2° Dose;763
LUCÉLIA;1° Dose;1469
LUCÉLIA;2° Dose;561
LUCIANÓPOLIS;1° Dose;160
LUCIANÓPOLIS;2° Dose;61
LUÍS ANTÔNIO;1° Dose;485
LUÍS ANTÔNIO;2° Dose;263
LUIZIÂNIA;1° Dose;296
LUIZIÂNIA;2° Dose;90
LUPÉRCIO;1° Dose;243
LUPÉRCIO;2° Dose;105
LUTÉCIA;1° Dose;201
LUTÉCIA;2° Dose;88
MACATUBA;1° Dose;1034
MACATUBA;2° Dose;457
MACAUBAL;1° Dose;706
MACAUBAL;2° Dose;236
MACEDÔNIA;1° Dose;175
MACEDÔNIA;2° Dose;60
MAGDA;1° Dose;267
MAGDA;2° Dose;118
MAIRINQUE;1° Dose;2234
MAIRINQUE;2° Dose;704
MAIRIPORÃ;1° Dose;3940
MAIRIPORÃ;2° Dose;1525
MANDURI;1° Dose;581
MANDURI;2° Dose;192
MARABÁ PAULISTA;1° Dose;238
MARABÁ PAULISTA;2° Dose;81
MARACAÍ;1° Dose;791
MARACAÍ;2° Dose;283
MARAPOAMA;1° Dose;233
MARAPOAMA;2° Dose;92
MARIÁPOLIS;1° Dose;230
MARIÁPOLIS;2° Dose;87
MARÍLIA;1° Dose;18338
MARÍLIA;2° Dose;8107
MARINÓPOLIS;1° Dose;200
MARINÓPOLIS;2° Dose;77
MARTINÓPOLIS;1° Dose;1571
MARTINÓPOLIS;2° Dose;560
MATÃO;1° Dose;4316
MATÃO;2° Dose;1935
MAUÁ;1° Dose;18139
MAUÁ;2° Dose;5886
MENDONÇA;1° Dose;359
MENDONÇA;2° Dose;215
MERIDIANO;1° Dose;319
MERIDIANO;2° Dose;124
MESÓPOLIS;1° Dose;133
MESÓPOLIS;2° Dose;58
MIGUELÓPOLIS;1° Dose;1311
MIGUELÓPOLIS;2° Dose;441
MINEIROS DO TIETÊ;1° Dose;626
MINEIROS DO TIETÊ;2° Dose;259
MIRA ESTRELA;1° Dose;234
MIRA ESTRELA;2° Dose;92
MIRACATU;1° Dose;1001
MIRACATU;2° Dose;362
MIRANDÓPOLIS;1° Dose;2221
MIRANDÓPOLIS;2° Dose;934
MIRANTE DO PARANAPANEMA;1° Dose;1118
MIRANTE DO PARANAPANEMA;2° Dose;342
MIRASSOL;1° Dose;3519
MIRASSOL;2° Dose;1217
MIRASSOLÂNDIA;1° Dose;339
MIRASSOLÂNDIA;2° Dose;122
MOCOCA;1° Dose;4944
MOCOCA;2° Dose;1914
MOGI DAS CRUZES;1° Dose;22136
MOGI DAS CRUZES;2° Dose;8962
MOGI GUAÇU;1° Dose;7928
MOGI GUAÇU;2° Dose;3390
MOGI MIRIM;1° Dose;6412
MOGI MIRIM;2° Dose;2601
MOMBUCA;1° Dose;206
MOMBUCA;2° Dose;93
MONÇÕES;1° Dose;223
MONÇÕES;2° Dose;98
MONGAGUÁ;1° Dose;2550
MONGAGUÁ;2° Dose;597
MONTE ALEGRE DO SUL;1° Dose;558
MONTE ALEGRE DO SUL;2° Dose;165
MONTE ALTO;1° Dose;3404
MONTE ALTO;2° Dose;1408
MONTE APRAZÍVEL;1° Dose;1746
MONTE APRAZÍVEL;2° Dose;637
MONTE AZUL PAULISTA;1° Dose;1185
MONTE AZUL PAULISTA;2° Dose;340
MONTE CASTELO;1° Dose;347
MONTE CASTELO;2° Dose;123
MONTE MOR;1° Dose;2215
MONTE MOR;2° Dose;548
MONTEIRO LOBATO;1° Dose;300
MONTEIRO LOBATO;2° Dose;105
MORRO AGUDO;1° Dose;1658
MORRO AGUDO;2° Dose;463
MORUNGABA;1° Dose;702
MORUNGABA;2° Dose;213
MOTUCA;1° Dose;225
MOTUCA;2° Dose;64
MURUTINGA DO SUL;1° Dose;378
MURUTINGA DO SUL;2° Dose;98
NANTES;1° Dose;152
NANTES;2° Dose;68
NARANDIBA;1° Dose;313
NARANDIBA;2° Dose;128
NATIVIDADE DA SERRA;1° Dose;420
NATIVIDADE DA SERRA;2° Dose;153
NAZARÉ PAULISTA;1° Dose;907
NAZARÉ PAULISTA;2° Dose;248
NEVES PAULISTA;1° Dose;901
NEVES PAULISTA;2° Dose;366
NHANDEARA;1° Dose;973
NHANDEARA;2° Dose;375
NIPOÃ;1° Dose;211
NIPOÃ;2° Dose;50
NOVA ALIANÇA;1° Dose;526
NOVA ALIANÇA;2° Dose;226
NOVA CAMPINA;1° Dose;315
NOVA CAMPINA;2° Dose;137
NOVA CANAÃ PAULISTA;1° Dose;179
NOVA CANAÃ PAULISTA;2° Dose;55
NOVA CASTILHO;1° Dose;90
NOVA CASTILHO;2° Dose;34
NOVA EUROPA;1° Dose;483
NOVA EUROPA;2° Dose;199
NOVA GRANADA;1° Dose;1304
NOVA GRANADA;2° Dose;556
NOVA GUATAPORANGA;1° Dose;175
NOVA GUATAPORANGA;2° Dose;60
NOVA INDEPENDÊNCIA;1° Dose;216
NOVA INDEPENDÊNCIA;2° Dose;82
NOVA LUZITÂNIA;1° Dose;196
NOVA LUZITÂNIA;2° Dose;74
NOVA ODESSA;1° Dose;2082
NOVA ODESSA;2° Dose;805
NOVAIS;1° Dose;226
NOVAIS;2° Dose;58
NOVO HORIZONTE;1° Dose;2753
NOVO HORIZONTE;2° Dose;1175
NUPORANGA;1° Dose;569
NUPORANGA;2° Dose;188
OCAUÇU;1° Dose;253
OCAUÇU;2° Dose;91
ÓLEO;1° Dose;204
ÓLEO;2° Dose;72
OLÍMPIA;1° Dose;3565
OLÍMPIA;2° Dose;1511
ONDA VERDE;1° Dose;296
ONDA VERDE;2° Dose;57
