Ds Município;Dose;Contagem de Id Vacinacao
ARARAQUARA;1° DOSE;33985
ARARAQUARA;2° DOSE;12050
ARARAS;1° DOSE;16578
ARARAS;2° DOSE;5223
ARCO-ÍRIS;1° DOSE;453
ARCO-ÍRIS;2° DOSE;256
AREALVA;1° DOSE;1266
AREALVA;2° DOSE;368
AREIAS;1° DOSE;477
AREIAS;2° DOSE;184
AREIÓPOLIS;1° DOSE;694
AREIÓPOLIS;2° DOSE;251
ARIRANHA;1° DOSE;1153
ARIRANHA;2° DOSE;487
ARTUR NOGUEIRA;1° DOSE;4951
ARTUR NOGUEIRA;2° DOSE;1518
ARUJÁ;1° DOSE;6856
ARUJÁ;2° DOSE;2647
ASPÁSIA;1° DOSE;287
ASPÁSIA;2° DOSE;158
ASSIS;1° DOSE;14358
ASSIS;2° DOSE;7268
ATIBAIA;1° DOSE;18379
ATIBAIA;2° DOSE;7965
AURIFLAMA;1° DOSE;1988
AURIFLAMA;2° DOSE;617
AVAÍ;1° DOSE;897
AVAÍ;2° DOSE;540
AVANHANDAVA;1° DOSE;1065
AVANHANDAVA;2° DOSE;370
AVARÉ;1° DOSE;11375
AVARÉ;2° DOSE;3821
BADY BASSITT;1° DOSE;1888
BADY BASSITT;2° DOSE;988
BALBINOS;1° DOSE;269
BALBINOS;2° DOSE;87
BÁLSAMO;1° DOSE;1391
BÁLSAMO;2° DOSE;600
BANANAL;1° DOSE;1479
BANANAL;2° DOSE;610
BARÃO DE ANTONINA;1° DOSE;490
BARÃO DE ANTONINA;2° DOSE;200
BARBOSA;1° DOSE;781
BARBOSA;2° DOSE;241
BARIRI;1° DOSE;4618
BARIRI;2° DOSE;1552
BARRA BONITA;1° DOSE;4941
BARRA BONITA;2° DOSE;1771
BARRA DO CHAPÉU;1° DOSE;478
BARRA DO CHAPÉU;2° DOSE;123
BARRA DO TURVO;1° DOSE;1605
BARRA DO TURVO;2° DOSE;820
BARRETOS;1° DOSE;18292
BARRETOS;2° DOSE;8213
BARRINHA;1° DOSE;2323
BARRINHA;2° DOSE;972
BARUERI;1° DOSE;24456
BARUERI;2° DOSE;11620
BASTOS;1° DOSE;2602
BASTOS;2° DOSE;990
BATATAIS;1° DOSE;6697
BATATAIS;2° DOSE;2089
BAURU;1° DOSE;54437
BAURU;2° DOSE;24681
BEBEDOURO;1° DOSE;10382
BEBEDOURO;2° DOSE;3168
BENTO DE ABREU;1° DOSE;312
BENTO DE ABREU;2° DOSE;101
BERNARDINO DE CAMPOS;1° DOSE;1721
BERNARDINO DE CAMPOS;2° DOSE;588
BERTIOGA;1° DOSE;5106
BERTIOGA;2° DOSE;2005
BILAC;1° DOSE;1322
BILAC;2° DOSE;489
BIRIGUI;1° DOSE;13295
BIRIGUI;2° DOSE;4189
BIRITIBA MIRIM;1° DOSE;2864
BIRITIBA MIRIM;2° DOSE;1094
BOA ESPERANÇA DO SUL;1° DOSE;1495
BOA ESPERANÇA DO SUL;2° DOSE;410
BOCAINA;1° DOSE;1292
BOCAINA;2° DOSE;462
BOFETE;1° DOSE;1287
BOFETE;2° DOSE;383
BOITUVA;1° DOSE;4857
BOITUVA;2° DOSE;1541
BOM JESUS DOS PERDÕES;1° DOSE;2098
BOM JESUS DOS PERDÕES;2° DOSE;636
BOM SUCESSO DE ITARARÉ;1° DOSE;310
BOM SUCESSO DE ITARARÉ;2° DOSE;74
BORÁ;1° DOSE;134
BORÁ;2° DOSE;68
BORACÉIA;1° DOSE;637
BORACÉIA;2° DOSE;168
BORBOREMA;1° DOSE;2019
BORBOREMA;2° DOSE;648
BOREBI;1° DOSE;254
BOREBI;2° DOSE;74
BOTUCATU;1° DOSE;23893
BOTUCATU;2° DOSE;9336
BRAGANÇA PAULISTA;1° DOSE;20958
BRAGANÇA PAULISTA;2° DOSE;7289
BRAÚNA;1° DOSE;786
BRAÚNA;2° DOSE;399
BREJO ALEGRE;1° DOSE;406
BREJO ALEGRE;2° DOSE;201
BRODOWSKI;1° DOSE;2792
BRODOWSKI;2° DOSE;1276
BROTAS;1° DOSE;2640
BROTAS;2° DOSE;852
BURI;1° DOSE;1646
BURI;2° DOSE;338
BURITAMA;1° DOSE;2159
BURITAMA;2° DOSE;723
BURITIZAL;1° DOSE;623
BURITIZAL;2° DOSE;278
CABRÁLIA PAULISTA;1° DOSE;545
CABRÁLIA PAULISTA;2° DOSE;186
CABREÚVA;1° DOSE;3088
CABREÚVA;2° DOSE;936
CAÇAPAVA;1° DOSE;10369
CAÇAPAVA;2° DOSE;3607
CACHOEIRA PAULISTA;1° DOSE;3951
CACHOEIRA PAULISTA;2° DOSE;1152
CACONDE;1° DOSE;2352
CACONDE;2° DOSE;601
CAFELÂNDIA;1° DOSE;2279
CAFELÂNDIA;2° DOSE;735
CAIABU;1° DOSE;510
CAIABU;2° DOSE;175
CAIEIRAS;1° DOSE;8106
CAIEIRAS;2° DOSE;2631
CAIUÁ;1° DOSE;809
CAIUÁ;2° DOSE;291
CAJAMAR;1° DOSE;5279
CAJAMAR;2° DOSE;1868
CAJATI;1° DOSE;2517
CAJATI;2° DOSE;874
CAJOBI;1° DOSE;1331
CAJOBI;2° DOSE;588
CAJURU;1° DOSE;2967
CAJURU;2° DOSE;958
CAMPINA DO MONTE ALEGRE;1° DOSE;690
CAMPINA DO MONTE ALEGRE;2° DOSE;245
CAMPINAS;1° DOSE;145403
CAMPINAS;2° DOSE;65628
CAMPO LIMPO PAULISTA;1° DOSE;6240
CAMPO LIMPO PAULISTA;2° DOSE;1897
CAMPOS DO JORDÃO;1° DOSE;5091
CAMPOS DO JORDÃO;2° DOSE;1625
CAMPOS NOVOS PAULISTA;1° DOSE;611
CAMPOS NOVOS PAULISTA;2° DOSE;242
CANANÉIA;1° DOSE;1513
CANANÉIA;2° DOSE;621
CANAS;1° DOSE;396
CANAS;2° DOSE;138
CÂNDIDO MOTA;1° DOSE;3658
CÂNDIDO MOTA;2° DOSE;1438
CÂNDIDO RODRIGUES;1° DOSE;539
CÂNDIDO RODRIGUES;2° DOSE;151
CANITAR;1° DOSE;378
CANITAR;2° DOSE;160
CAPÃO BONITO;1° DOSE;4589
CAPÃO BONITO;2° DOSE;1366
CAPELA DO ALTO;1° DOSE;1826
CAPELA DO ALTO;2° DOSE;469
CAPIVARI;1° DOSE;5374
CAPIVARI;2° DOSE;2091
CARAGUATATUBA;1° DOSE;12144
CARAGUATATUBA;2° DOSE;5367
CARAPICUÍBA;1° DOSE;29336
CARAPICUÍBA;2° DOSE;8460
CARDOSO;1° DOSE;1610
CARDOSO;2° DOSE;530
CASA BRANCA;1° DOSE;3632
CASA BRANCA;2° DOSE;1321
CÁSSIA DOS COQUEIROS;1° DOSE;375
CÁSSIA DOS COQUEIROS;2° DOSE;164
CASTILHO;1° DOSE;2353
CASTILHO;2° DOSE;725
CATANDUVA;1° DOSE;19828
CATANDUVA;2° DOSE;9529
CATIGUÁ;1° DOSE;862
CATIGUÁ;2° DOSE;381
CEDRAL;1° DOSE;1665
CEDRAL;2° DOSE;614
CERQUEIRA CÉSAR;1° DOSE;2281
CERQUEIRA CÉSAR;2° DOSE;800
CERQUILHO;1° DOSE;4306
CERQUILHO;2° DOSE;1129
CESÁRIO LANGE;1° DOSE;1715
CESÁRIO LANGE;2° DOSE;599
CHARQUEADA;1° DOSE;1621
CHARQUEADA;2° DOSE;538
CHAVANTES;1° DOSE;1452
CHAVANTES;2° DOSE;492
CLEMENTINA;1° DOSE;752
CLEMENTINA;2° DOSE;321
COLINA;1° DOSE;2222
COLINA;2° DOSE;796
COLÔMBIA;1° DOSE;751
COLÔMBIA;2° DOSE;316
CONCHAL;1° DOSE;2407
CONCHAL;2° DOSE;986
CONCHAS;1° DOSE;2191
CONCHAS;2° DOSE;670
CORDEIRÓPOLIS;1° DOSE;2511
CORDEIRÓPOLIS;2° DOSE;1021
COROADOS;1° DOSE;605
COROADOS;2° DOSE;242
CORONEL MACEDO;1° DOSE;619
CORONEL MACEDO;2° DOSE;243
CORUMBATAÍ;1° DOSE;536
CORUMBATAÍ;2° DOSE;165
COSMÓPOLIS;1° DOSE;5146
COSMÓPOLIS;2° DOSE;1352
COSMORAMA;1° DOSE;1199
COSMORAMA;2° DOSE;424
COTIA;1° DOSE;16133
COTIA;2° DOSE;5709
CRAVINHOS;1° DOSE;3206
CRAVINHOS;2° DOSE;1034
CRISTAIS PAULISTA;1° DOSE;951
CRISTAIS PAULISTA;2° DOSE;273
CRUZÁLIA;1° DOSE;308
CRUZÁLIA;2° DOSE;117
CRUZEIRO;1° DOSE;9077
CRUZEIRO;2° DOSE;3258
CUBATÃO;1° DOSE;10830
CUBATÃO;2° DOSE;3445
CUNHA;1° DOSE;2646
CUNHA;2° DOSE;966
DESCALVADO;1° DOSE;5003
DESCALVADO;2° DOSE;1976
DIADEMA;1° DOSE;32336
DIADEMA;2° DOSE;9850
DIRCE REIS;1° DOSE;289
DIRCE REIS;2° DOSE;124
DIVINOLÂNDIA;1° DOSE;2178
DIVINOLÂNDIA;2° DOSE;988
DOBRADA;1° DOSE;697
DOBRADA;2° DOSE;241
DOIS CÓRREGOS;1° DOSE;3148
DOIS CÓRREGOS;2° DOSE;1046
DOLCINÓPOLIS;1° DOSE;361
DOLCINÓPOLIS;2° DOSE;154
DOURADO;1° DOSE;1242
DOURADO;2° DOSE;373
DRACENA;1° DOSE;7810
DRACENA;2° DOSE;3499
DUARTINA;1° DOSE;2101
DUARTINA;2° DOSE;817
DUMONT;1° DOSE;883
DUMONT;2° DOSE;344
ECHAPORÃ;1° DOSE;851
ECHAPORÃ;2° DOSE;438
ELDORADO;1° DOSE;3034
ELDORADO;2° DOSE;1562
ELIAS FAUSTO;1° DOSE;1499
ELIAS FAUSTO;2° DOSE;544
ELISIÁRIO;1° DOSE;456
ELISIÁRIO;2° DOSE;166
EMBAÚBA;1° DOSE;335
EMBAÚBA;2° DOSE;117
EMBU DAS ARTES;1° DOSE;16227
EMBU DAS ARTES;2° DOSE;6207
EMBU-GUAÇU;1° DOSE;5899
EMBU-GUAÇU;2° DOSE;2709
EMILIANÓPOLIS;1° DOSE;493
EMILIANÓPOLIS;2° DOSE;212
ENGENHEIRO COELHO;1° DOSE;1449
ENGENHEIRO COELHO;2° DOSE;613
ESPÍRITO SANTO DO PINHAL;1° DOSE;6079
ESPÍRITO SANTO DO PINHAL;2° DOSE;2353
ESPÍRITO SANTO DO TURVO;1° DOSE;381
ESPÍRITO SANTO DO TURVO;2° DOSE;136
ESTIVA GERBI;1° DOSE;939
ESTIVA GERBI;2° DOSE;275
ESTRELA DO NORTE;1° DOSE;320
ESTRELA DO NORTE;2° DOSE;109
ESTRELA D'OESTE;1° DOSE;1365
ESTRELA D'OESTE;2° DOSE;560
EUCLIDES DA CUNHA PAULISTA;1° DOSE;911
EUCLIDES DA CUNHA PAULISTA;2° DOSE;299
FARTURA;1° DOSE;2045
FARTURA;2° DOSE;759
FERNANDO PRESTES;1° DOSE;971
FERNANDO PRESTES;2° DOSE;464
FERNANDÓPOLIS;1° DOSE;11965
FERNANDÓPOLIS;2° DOSE;5500
FERNÃO;1° DOSE;285
FERNÃO;2° DOSE;112
FERRAZ DE VASCONCELOS;1° DOSE;11540
FERRAZ DE VASCONCELOS;2° DOSE;4547
FLORA RICA;1° DOSE;419
FLORA RICA;2° DOSE;162
FLOREAL;1° DOSE;623
FLOREAL;2° DOSE;187
FLÓRIDA PAULISTA;1° DOSE;1600
FLÓRIDA PAULISTA;2° DOSE;664
FLORÍNEA;1° DOSE;444
FLORÍNEA;2° DOSE;178
FRANCA;1° DOSE;31947
FRANCA;2° DOSE;9990
FRANCISCO MORATO;1° DOSE;10875
FRANCISCO MORATO;2° DOSE;3307
FRANCO DA ROCHA;1° DOSE;13507
FRANCO DA ROCHA;2° DOSE;4634
GABRIEL MONTEIRO;1° DOSE;407
GABRIEL MONTEIRO;2° DOSE;134
GÁLIA;1° DOSE;1088
GÁLIA;2° DOSE;426
GARÇA;1° DOSE;6319
GARÇA;2° DOSE;2465
GASTÃO VIDIGAL;1° DOSE;539
GASTÃO VIDIGAL;2° DOSE;191
GAVIÃO PEIXOTO;1° DOSE;503
GAVIÃO PEIXOTO;2° DOSE;188
GENERAL SALGADO;1° DOSE;1662
GENERAL SALGADO;2° DOSE;554
GETULINA;1° DOSE;1229
GETULINA;2° DOSE;501
GLICÉRIO;1° DOSE;556
GLICÉRIO;2° DOSE;236
GUAIÇARA;1° DOSE;1120
GUAIÇARA;2° DOSE;335
GUAIMBÊ;1° DOSE;772
GUAIMBÊ;2° DOSE;313
GUAÍRA;1° DOSE;4352
GUAÍRA;2° DOSE;1718
GUAPIAÇU;1° DOSE;2285
GUAPIAÇU;2° DOSE;934
GUAPIARA;1° DOSE;1909
GUAPIARA;2° DOSE;417
GUARÁ;1° DOSE;2446
GUARÁ;2° DOSE;930
GUARAÇAÍ;1° DOSE;1270
GUARAÇAÍ;2° DOSE;444
GUARACI;1° DOSE;1340
GUARACI;2° DOSE;543
GUARANI D'OESTE;1° DOSE;293
GUARANI D'OESTE;2° DOSE;116
GUARANTÃ;1° DOSE;765
GUARANTÃ;2° DOSE;326
GUARARAPES;1° DOSE;4045
GUARARAPES;2° DOSE;1677
GUARAREMA;1° DOSE;3256
GUARAREMA;2° DOSE;1031
GUARATINGUETÁ;1° DOSE;13847
GUARATINGUETÁ;2° DOSE;4540
GUAREÍ;1° DOSE;1446
GUAREÍ;2° DOSE;425
GUARIBA;1° DOSE;2956
GUARIBA;2° DOSE;1243
GUARUJÁ;1° DOSE;31188
GUARUJÁ;2° DOSE;8515
GUARULHOS;1° DOSE;92636
GUARULHOS;2° DOSE;33987
GUATAPARÁ;1° DOSE;856
GUATAPARÁ;2° DOSE;326
GUZOLÂNDIA;1° DOSE;548
GUZOLÂNDIA;2° DOSE;174
HERCULÂNDIA;1° DOSE;1091
HERCULÂNDIA;2° DOSE;382
HOLAMBRA;1° DOSE;1301
HOLAMBRA;2° DOSE;406
HORTOLÂNDIA;1° DOSE;15679
HORTOLÂNDIA;2° DOSE;5325
IACANGA;1° DOSE;1441
IACANGA;2° DOSE;442
IACRI;1° DOSE;859
IACRI;2° DOSE;329
IARAS;1° DOSE;603
IARAS;2° DOSE;190
IBATÉ;1° DOSE;2664
IBATÉ;2° DOSE;947
IBIRÁ;1° DOSE;1754
IBIRÁ;2° DOSE;661
IBIRAREMA;1° DOSE;916
IBIRAREMA;2° DOSE;405
IBITINGA;1° DOSE;6971
IBITINGA;2° DOSE;2430
IBIÚNA;1° DOSE;8050
IBIÚNA;2° DOSE;2912
ICÉM;1° DOSE;992
ICÉM;2° DOSE;336
IEPÊ;1° DOSE;1147
IEPÊ;2° DOSE;428
IGARAÇU DO TIETÊ;1° DOSE;1948
IGARAÇU DO TIETÊ;2° DOSE;597
IGARAPAVA;1° DOSE;3174
IGARAPAVA;2° DOSE;1136
IGARATÁ;1° DOSE;1217
IGARATÁ;2° DOSE;399
IGUAPE;1° DOSE;3914
IGUAPE;2° DOSE;1569
ILHA COMPRIDA;1° DOSE;1482
ILHA COMPRIDA;2° DOSE;527
ILHA SOLTEIRA;1° DOSE;3971
ILHA SOLTEIRA;2° DOSE;1368
ILHABELA;1° DOSE;3025
ILHABELA;2° DOSE;1351
INDAIATUBA;1° DOSE;26578
INDAIATUBA;2° DOSE;10769
INDIANA;1° DOSE;746
INDIANA;2° DOSE;261
INDIAPORÃ;1° DOSE;758
INDIAPORÃ;2° DOSE;377
INÚBIA PAULISTA;1° DOSE;519
INÚBIA PAULISTA;2° DOSE;252
IPAUSSU;1° DOSE;1675
IPAUSSU;2° DOSE;591
IPERÓ;1° DOSE;2407
IPERÓ;2° DOSE;902
IPEÚNA;1° DOSE;576
IPEÚNA;2° DOSE;172
IPIGUÁ;1° DOSE;670
IPIGUÁ;2° DOSE;242
IPORANGA;1° DOSE;707
IPORANGA;2° DOSE;433
IPUÃ;1° DOSE;1474
IPUÃ;2° DOSE;501
IRACEMÁPOLIS;1° DOSE;2182
IRACEMÁPOLIS;2° DOSE;970
IRAPUÃ;1° DOSE;878
IRAPUÃ;2° DOSE;389
IRAPURU;1° DOSE;1025
IRAPURU;2° DOSE;313
ITABERÁ;1° DOSE;1988
ITABERÁ;2° DOSE;633
ITAÍ;1° DOSE;2399
ITAÍ;2° DOSE;773
ITAJOBI;1° DOSE;2393
ITAJOBI;2° DOSE;804
ITAJU;1° DOSE;439
ITAJU;2° DOSE;161
ITANHAÉM;1° DOSE;14335
ITANHAÉM;2° DOSE;4736
ITAOCA;1° DOSE;598
ITAOCA;2° DOSE;267
ITAPECERICA DA SERRA;1° DOSE;12374
ITAPECERICA DA SERRA;2° DOSE;4723
ITAPETININGA;1° DOSE;18968
ITAPETININGA;2° DOSE;7217
ITAPEVA;1° DOSE;9819
ITAPEVA;2° DOSE;3627
ITAPEVI;1° DOSE;14366
ITAPEVI;2° DOSE;4960
ITAPIRA;1° DOSE;10173
ITAPIRA;2° DOSE;3472
ITAPIRAPUÃ PAULISTA;1° DOSE;398
ITAPIRAPUÃ PAULISTA;2° DOSE;105
ITÁPOLIS;1° DOSE;5834
ITÁPOLIS;2° DOSE;2168
ITAPORANGA;1° DOSE;1912
ITAPORANGA;2° DOSE;594
ITAPUÍ;1° DOSE;1396
ITAPUÍ;2° DOSE;531
ITAPURA;1° DOSE;572
ITAPURA;2° DOSE;170
ITAQUAQUECETUBA;1° DOSE;18233
ITAQUAQUECETUBA;2° DOSE;5396
ITARARÉ;1° DOSE;5208
ITARARÉ;2° DOSE;1402
ITARIRI;1° DOSE;1625
ITARIRI;2° DOSE;725
ITATIBA;1° DOSE;11971
ITATIBA;2° DOSE;3372
ITATINGA;1° DOSE;1632
ITATINGA;2° DOSE;506
ITIRAPINA;1° DOSE;1617
ITIRAPINA;2° DOSE;689
ITIRAPUÃ;1° DOSE;881
ITIRAPUÃ;2° DOSE;254
ITOBI;1° DOSE;826
ITOBI;2° DOSE;440
ITU;1° DOSE;18044
ITU;2° DOSE;5934
ITUPEVA;1° DOSE;3696
ITUPEVA;2° DOSE;1135
ITUVERAVA;1° DOSE;5333
ITUVERAVA;2° DOSE;1439
JABORANDI;1° DOSE;817
JABORANDI;2° DOSE;327
JABOTICABAL;1° DOSE;9551
JABOTICABAL;2° DOSE;3761
JACAREÍ;1° DOSE;25803
JACAREÍ;2° DOSE;11057
JACI;1° DOSE;998
JACI;2° DOSE;370
JACUPIRANGA;1° DOSE;1683
JACUPIRANGA;2° DOSE;692
JAGUARIÚNA;1° DOSE;5355
JAGUARIÚNA;2° DOSE;2200
JALES;1° DOSE;8251
JALES;2° DOSE;2874
JAMBEIRO;1° DOSE;684
JAMBEIRO;2° DOSE;218
JANDIRA;1° DOSE;7153
JANDIRA;2° DOSE;2847
JARDINÓPOLIS;1° DOSE;3250
JARDINÓPOLIS;2° DOSE;1060
JARINU;1° DOSE;2975
JARINU;2° DOSE;764
JAÚ;1° DOSE;19983
JAÚ;2° DOSE;7715
JERIQUARA;1° DOSE;371
JERIQUARA;2° DOSE;147
JOANÓPOLIS;1° DOSE;1778
JOANÓPOLIS;2° DOSE;588
JOÃO RAMALHO;1° DOSE;422
JOÃO RAMALHO;2° DOSE;162
JOSÉ BONIFÁCIO;1° DOSE;4248
JOSÉ BONIFÁCIO;2° DOSE;1742
JÚLIO MESQUITA;1° DOSE;514
JÚLIO MESQUITA;2° DOSE;166
JUMIRIM;1° DOSE;327
JUMIRIM;2° DOSE;130
JUNDIAÍ;1° DOSE;48455
JUNDIAÍ;2° DOSE;18207
JUNQUEIRÓPOLIS;1° DOSE;2884
JUNQUEIRÓPOLIS;2° DOSE;1011
JUQUIÁ;1° DOSE;2206
JUQUIÁ;2° DOSE;758
JUQUITIBA;1° DOSE;3224
JUQUITIBA;2° DOSE;1077
LAGOINHA;1° DOSE;783
LAGOINHA;2° DOSE;350
LARANJAL PAULISTA;1° DOSE;3513
LARANJAL PAULISTA;2° DOSE;1133
LAVÍNIA;1° DOSE;801
LAVÍNIA;2° DOSE;257
LAVRINHAS;1° DOSE;523
LAVRINHAS;2° DOSE;209
LEME;1° DOSE;10591
LEME;2° DOSE;4361
LENÇÓIS PAULISTA;1° DOSE;6763
LENÇÓIS PAULISTA;2° DOSE;2177
LIMEIRA;1° DOSE;30102
LIMEIRA;2° DOSE;8360
LINDÓIA;1° DOSE;973
LINDÓIA;2° DOSE;351
LINS;1° DOSE;11079
LINS;2° DOSE;4171
LORENA;1° DOSE;9858
LORENA;2° DOSE;3704
LOURDES;1° DOSE;372
LOURDES;2° DOSE;142
LOUVEIRA;1° DOSE;3262
LOUVEIRA;2° DOSE;1262
LUCÉLIA;1° DOSE;2703
LUCÉLIA;2° DOSE;1160
LUCIANÓPOLIS;1° DOSE;360
LUCIANÓPOLIS;2° DOSE;93
LUÍS ANTÔNIO;1° DOSE;1097
LUÍS ANTÔNIO;2° DOSE;360
LUIZIÂNIA;1° DOSE;583
LUIZIÂNIA;2° DOSE;175
LUPÉRCIO;1° DOSE;536
LUPÉRCIO;2° DOSE;207
LUTÉCIA;1° DOSE;445
LUTÉCIA;2° DOSE;148
MACATUBA;1° DOSE;1873
MACATUBA;2° DOSE;739
MACAUBAL;1° DOSE;1223
MACAUBAL;2° DOSE;531
MACEDÔNIA;1° DOSE;514
MACEDÔNIA;2° DOSE;201
MAGDA;1° DOSE;532
MAGDA;2° DOSE;225
MAIRINQUE;1° DOSE;4937
MAIRINQUE;2° DOSE;1303
MAIRIPORÃ;1° DOSE;7779
MAIRIPORÃ;2° DOSE;2491
MANDURI;1° DOSE;1188
MANDURI;2° DOSE;410
MARABÁ PAULISTA;1° DOSE;429
MARABÁ PAULISTA;2° DOSE;137
MARACAÍ;1° DOSE;1624
MARACAÍ;2° DOSE;690
MARAPOAMA;1° DOSE;453
MARAPOAMA;2° DOSE;228
MARIÁPOLIS;1° DOSE;460
MARIÁPOLIS;2° DOSE;186
MARÍLIA;1° DOSE;32426
MARÍLIA;2° DOSE;12512
MARINÓPOLIS;1° DOSE;336
MARINÓPOLIS;2° DOSE;135
MARTINÓPOLIS;1° DOSE;3164
MARTINÓPOLIS;2° DOSE;1030
MATÃO;1° DOSE;9289
MATÃO;2° DOSE;3299
MAUÁ;1° DOSE;34123
MAUÁ;2° DOSE;14077
MENDONÇA;1° DOSE;801
MENDONÇA;2° DOSE;385
MERIDIANO;1° DOSE;540
MERIDIANO;2° DOSE;231
MESÓPOLIS;1° DOSE;340
MESÓPOLIS;2° DOSE;132
MIGUELÓPOLIS;1° DOSE;2409
MIGUELÓPOLIS;2° DOSE;757
MINEIROS DO TIETÊ;1° DOSE;1416
MINEIROS DO TIETÊ;2° DOSE;369
MIRA ESTRELA;1° DOSE;457
MIRA ESTRELA;2° DOSE;173
MIRACATU;1° DOSE;2067
MIRACATU;2° DOSE;790
MIRANDÓPOLIS;1° DOSE;3973
MIRANDÓPOLIS;2° DOSE;1776
MIRANTE DO PARANAPANEMA;1° DOSE;2378
MIRANTE DO PARANAPANEMA;2° DOSE;674
MIRASSOL;1° DOSE;6916
MIRASSOL;2° DOSE;2089
MIRASSOLÂNDIA;1° DOSE;654
MIRASSOLÂNDIA;2° DOSE;285
MOCOCA;1° DOSE;9630
MOCOCA;2° DOSE;3157
MOGI DAS CRUZES;1° DOSE;43641
MOGI DAS CRUZES;2° DOSE;16060
MOGI GUAÇU;1° DOSE;16476
MOGI GUAÇU;2° DOSE;5965
MOGI MIRIM;1° DOSE;12002
MOGI MIRIM;2° DOSE;4417
MOMBUCA;1° DOSE;401
MOMBUCA;2° DOSE;181
MONÇÕES;1° DOSE;399
MONÇÕES;2° DOSE;148
MONGAGUÁ;1° DOSE;6684
MONGAGUÁ;2° DOSE;1608
MONTE ALEGRE DO SUL;1° DOSE;1159
MONTE ALEGRE DO SUL;2° DOSE;356
MONTE ALTO;1° DOSE;6487
MONTE ALTO;2° DOSE;2609
MONTE APRAZÍVEL;1° DOSE;3493
MONTE APRAZÍVEL;2° DOSE;1081
MONTE AZUL PAULISTA;1° DOSE;2445
MONTE AZUL PAULISTA;2° DOSE;849
MONTE CASTELO;1° DOSE;647
MONTE CASTELO;2° DOSE;218
MONTE MOR;1° DOSE;4829
MONTE MOR;2° DOSE;1361
MONTEIRO LOBATO;1° DOSE;558
MONTEIRO LOBATO;2° DOSE;253
MORRO AGUDO;1° DOSE;2916
MORRO AGUDO;2° DOSE;1061
MORUNGABA;1° DOSE;1475
MORUNGABA;2° DOSE;476
MOTUCA;1° DOSE;460
MOTUCA;2° DOSE;200
MURUTINGA DO SUL;1° DOSE;720
MURUTINGA DO SUL;2° DOSE;294
NANTES;1° DOSE;301
NANTES;2° DOSE;140
NARANDIBA;1° DOSE;529
NARANDIBA;2° DOSE;173
NATIVIDADE DA SERRA;1° DOSE;1012
