Ds Municipio Maiusc;Dose;Contagem de Id Vacinacao
EUCLIDES DA CUNHA PAULISTA;2° Dose;142
FARTURA;1° Dose;963
FARTURA;2° Dose;324
FERNANDO PRESTES;1° Dose;443
FERNANDO PRESTES;2° Dose;156
FERNANDÓPOLIS;1° Dose;6687
FERNANDÓPOLIS;2° Dose;2336
FERNÃO;1° Dose;151
FERNÃO;2° Dose;51
FERRAZ DE VASCONCELOS;1° Dose;5621
FERRAZ DE VASCONCELOS;2° Dose;2892
FLORA RICA;1° Dose;231
FLORA RICA;2° Dose;69
FLOREAL;1° Dose;198
FLOREAL;2° Dose;90
FLÓRIDA PAULISTA;1° Dose;753
FLÓRIDA PAULISTA;2° Dose;228
FLORÍNEA;1° Dose;205
FLORÍNEA;2° Dose;108
FRANCA;1° Dose;13844
FRANCA;2° Dose;5326
FRANCISCO MORATO;1° Dose;4570
FRANCISCO MORATO;2° Dose;1888
FRANCO DA ROCHA;1° Dose;6762
FRANCO DA ROCHA;2° Dose;3035
GABRIEL MONTEIRO;1° Dose;153
GABRIEL MONTEIRO;2° Dose;32
GÁLIA;1° Dose;473
GÁLIA;2° Dose;301
GARÇA;1° Dose;2701
GARÇA;2° Dose;1203
GASTÃO VIDIGAL;1° Dose;234
GASTÃO VIDIGAL;2° Dose;81
GAVIÃO PEIXOTO;1° Dose;280
GAVIÃO PEIXOTO;2° Dose;101
GENERAL SALGADO;1° Dose;891
GENERAL SALGADO;2° Dose;391
GETULINA;1° Dose;478
GETULINA;2° Dose;132
GLICÉRIO;1° Dose;233
GLICÉRIO;2° Dose;89
GUAIÇARA;1° Dose;528
GUAIÇARA;2° Dose;133
GUAIMBÊ;1° Dose;387
GUAIMBÊ;2° Dose;139
GUAÍRA;1° Dose;1948
GUAÍRA;2° Dose;718
GUAPIAÇU;1° Dose;875
GUAPIAÇU;2° Dose;299
GUAPIARA;1° Dose;717
GUAPIARA;2° Dose;123
GUARÁ;1° Dose;1172
GUARÁ;2° Dose;521
GUARAÇAÍ;1° Dose;653
GUARAÇAÍ;2° Dose;222
GUARACI;1° Dose;693
GUARACI;2° Dose;241
GUARANI D'OESTE;1° Dose;115
GUARANI D'OESTE;2° Dose;49
GUARANTÃ;1° Dose;357
GUARANTÃ;2° Dose;79
GUARARAPES;1° Dose;1862
GUARARAPES;2° Dose;525
GUARAREMA;1° Dose;1477
GUARAREMA;2° Dose;593
GUARATINGUETÁ;1° Dose;7133
GUARATINGUETÁ;2° Dose;1861
GUAREÍ;1° Dose;606
GUAREÍ;2° Dose;238
GUARIBA;1° Dose;1342
GUARIBA;2° Dose;525
GUARUJÁ;1° Dose;12712
GUARUJÁ;2° Dose;2828
GUARULHOS;1° Dose;47270
GUARULHOS;2° Dose;22835
GUATAPARÁ;1° Dose;340
GUATAPARÁ;2° Dose;123
GUZOLÂNDIA;1° Dose;243
GUZOLÂNDIA;2° Dose;67
HERCULÂNDIA;1° Dose;444
HERCULÂNDIA;2° Dose;137
HOLAMBRA;1° Dose;571
HOLAMBRA;2° Dose;258
HORTOLÂNDIA;1° Dose;7403
HORTOLÂNDIA;2° Dose;2136
IACANGA;1° Dose;615
IACANGA;2° Dose;237
IACRI;1° Dose;349
IACRI;2° Dose;132
IARAS;1° Dose;273
IARAS;2° Dose;107
IBATÉ;1° Dose;1335
IBATÉ;2° Dose;337
IBIRÁ;1° Dose;591
IBIRÁ;2° Dose;250
IBIRAREMA;1° Dose;448
IBIRAREMA;2° Dose;149
IBITINGA;1° Dose;3336
IBITINGA;2° Dose;1302
IBIÚNA;1° Dose;2522
IBIÚNA;2° Dose;1181
ICÉM;1° Dose;406
ICÉM;2° Dose;187
IEPÊ;1° Dose;645
IEPÊ;2° Dose;213
IGARAÇU DO TIETÊ;1° Dose;924
IGARAÇU DO TIETÊ;2° Dose;223
IGARAPAVA;1° Dose;1492
IGARAPAVA;2° Dose;588
IGARATÁ;1° Dose;548
IGARATÁ;2° Dose;130
IGUAPE;1° Dose;1396
IGUAPE;2° Dose;522
ILHA COMPRIDA;1° Dose;488
ILHA COMPRIDA;2° Dose;160
ILHA SOLTEIRA;1° Dose;1747
ILHA SOLTEIRA;2° Dose;625
ILHABELA;1° Dose;1644
ILHABELA;2° Dose;570
INDAIATUBA;1° Dose;9863
INDAIATUBA;2° Dose;4642
INDIANA;1° Dose;269
INDIANA;2° Dose;146
INDIAPORÃ;1° Dose;296
INDIAPORÃ;2° Dose;126
INÚBIA PAULISTA;1° Dose;268
INÚBIA PAULISTA;2° Dose;120
IPAUSSU;1° Dose;755
IPAUSSU;2° Dose;280
IPERÓ;1° Dose;855
IPERÓ;2° Dose;350
IPEÚNA;1° Dose;244
IPEÚNA;2° Dose;97
IPIGUÁ;1° Dose;275
IPIGUÁ;2° Dose;105
IPORANGA;1° Dose;469
IPORANGA;2° Dose;221
IPUÃ;1° Dose;697
IPUÃ;2° Dose;201
IRACEMÁPOLIS;1° Dose;956
IRACEMÁPOLIS;2° Dose;481
IRAPUÃ;1° Dose;413
IRAPUÃ;2° Dose;153
IRAPURU;1° Dose;438
IRAPURU;2° Dose;156
ITABERÁ;1° Dose;847
ITABERÁ;2° Dose;173
ITAÍ;1° Dose;1130
ITAÍ;2° Dose;379
ITAJOBI;1° Dose;1030
ITAJOBI;2° Dose;266
ITAJU;1° Dose;192
ITAJU;2° Dose;65
ITANHAÉM;1° Dose;5307
ITANHAÉM;2° Dose;1536
ITAOCA;1° Dose;271
ITAOCA;2° Dose;116
ITAPECERICA DA SERRA;1° Dose;5854
ITAPECERICA DA SERRA;2° Dose;2589
ITAPETININGA;1° Dose;9422
ITAPETININGA;2° Dose;4063
ITAPEVA;1° Dose;4906
ITAPEVA;2° Dose;1788
ITAPEVI;1° Dose;6335
ITAPEVI;2° Dose;2153
ITAPIRA;1° Dose;3979
ITAPIRA;2° Dose;1388
ITAPIRAPUÃ PAULISTA;1° Dose;151
ITAPIRAPUÃ PAULISTA;2° Dose;47
ITÁPOLIS;1° Dose;2864
ITÁPOLIS;2° Dose;824
ITAPORANGA;1° Dose;842
ITAPORANGA;2° Dose;250
ITAPUÍ;1° Dose;710
ITAPUÍ;2° Dose;252
ITAPURA;1° Dose;249
ITAPURA;2° Dose;81
ITAQUAQUECETUBA;1° Dose;5788
ITAQUAQUECETUBA;2° Dose;2384
ITARARÉ;1° Dose;1935
ITARARÉ;2° Dose;525
ITARIRI;1° Dose;668
ITARIRI;2° Dose;211
ITATIBA;1° Dose;5617
ITATIBA;2° Dose;2080
ITATINGA;1° Dose;833
ITATINGA;2° Dose;199
ITIRAPINA;1° Dose;819
ITIRAPINA;2° Dose;426
ITIRAPUÃ;1° Dose;299
ITIRAPUÃ;2° Dose;76
ITOBI;1° Dose;380
ITOBI;2° Dose;170
ITU;1° Dose;7936
ITU;2° Dose;3337
ITUPEVA;1° Dose;1544
ITUPEVA;2° Dose;544
ITUVERAVA;1° Dose;1973
ITUVERAVA;2° Dose;939
JABORANDI;1° Dose;438
JABORANDI;2° Dose;124
JABOTICABAL;1° Dose;4697
JABOTICABAL;2° Dose;1357
JACAREÍ;1° Dose;12419
JACAREÍ;2° Dose;5353
JACI;1° Dose;565
JACI;2° Dose;241
JACUPIRANGA;1° Dose;693
JACUPIRANGA;2° Dose;253
JAGUARIÚNA;1° Dose;2000
JAGUARIÚNA;2° Dose;332
JALES;1° Dose;4011
JALES;2° Dose;1622
JAMBEIRO;1° Dose;213
JAMBEIRO;2° Dose;81
JANDIRA;1° Dose;2642
JANDIRA;2° Dose;964
JARDINÓPOLIS;1° Dose;1732
JARDINÓPOLIS;2° Dose;684
JARINU;1° Dose;1207
JARINU;2° Dose;428
JAÚ;1° Dose;10953
JAÚ;2° Dose;3599
JERIQUARA;1° Dose;184
JERIQUARA;2° Dose;86
JOANÓPOLIS;1° Dose;854
JOANÓPOLIS;2° Dose;259
JOÃO RAMALHO;1° Dose;186
JOÃO RAMALHO;2° Dose;67
JOSÉ BONIFÁCIO;1° Dose;2163
JOSÉ BONIFÁCIO;2° Dose;822
JÚLIO MESQUITA;1° Dose;126
JÚLIO MESQUITA;2° Dose;34
JUMIRIM;1° Dose;171
JUMIRIM;2° Dose;63
JUNDIAÍ;1° Dose;20112
JUNDIAÍ;2° Dose;7408
JUNQUEIRÓPOLIS;1° Dose;1336
JUNQUEIRÓPOLIS;2° Dose;563
JUQUIÁ;1° Dose;766
JUQUIÁ;2° Dose;189
JUQUITIBA;1° Dose;1424
JUQUITIBA;2° Dose;427
LAGOINHA;1° Dose;342
LAGOINHA;2° Dose;119
LARANJAL PAULISTA;1° Dose;1741
LARANJAL PAULISTA;2° Dose;484
LAVÍNIA;1° Dose;345
LAVÍNIA;2° Dose;113
LAVRINHAS;1° Dose;226
LAVRINHAS;2° Dose;61
LEME;1° Dose;5209
LEME;2° Dose;2412
LENÇÓIS PAULISTA;1° Dose;3400
LENÇÓIS PAULISTA;2° Dose;1306
LIMEIRA;1° Dose;11505
LIMEIRA;2° Dose;867
LINDÓIA;1° Dose;464
LINDÓIA;2° Dose;190
LINS;1° Dose;6457
LINS;2° Dose;2774
LORENA;1° Dose;4854
LORENA;2° Dose;1766
LOURDES;1° Dose;175
LOURDES;2° Dose;92
LOUVEIRA;1° Dose;1531
LOUVEIRA;2° Dose;654
LUCÉLIA;1° Dose;1359
LUCÉLIA;2° Dose;466
LUCIANÓPOLIS;1° Dose;142
LUCIANÓPOLIS;2° Dose;61
LUÍS ANTÔNIO;1° Dose;484
LUÍS ANTÔNIO;2° Dose;241
LUIZIÂNIA;1° Dose;276
LUIZIÂNIA;2° Dose;67
LUPÉRCIO;1° Dose;211
LUPÉRCIO;2° Dose;104
LUTÉCIA;1° Dose;201
LUTÉCIA;2° Dose;88
MACATUBA;1° Dose;975
MACATUBA;2° Dose;365
MACAUBAL;1° Dose;586
MACAUBAL;2° Dose;211
MACEDÔNIA;1° Dose;175
MACEDÔNIA;2° Dose;59
MAGDA;1° Dose;267
MAGDA;2° Dose;87
MAIRINQUE;1° Dose;2014
MAIRINQUE;2° Dose;641
MAIRIPORÃ;1° Dose;3253
MAIRIPORÃ;2° Dose;1318
MANDURI;1° Dose;552
MANDURI;2° Dose;145
MARABÁ PAULISTA;1° Dose;200
MARABÁ PAULISTA;2° Dose;80
MARACAÍ;1° Dose;682
MARACAÍ;2° Dose;202
MARAPOAMA;1° Dose;222
MARAPOAMA;2° Dose;92
MARIÁPOLIS;1° Dose;192
MARIÁPOLIS;2° Dose;85
MARÍLIA;1° Dose;17493
MARÍLIA;2° Dose;7317
MARINÓPOLIS;1° Dose;178
MARINÓPOLIS;2° Dose;66
MARTINÓPOLIS;1° Dose;1450
MARTINÓPOLIS;2° Dose;466
MATÃO;1° Dose;3879
MATÃO;2° Dose;1577
MAUÁ;1° Dose;17280
MAUÁ;2° Dose;4932
MENDONÇA;1° Dose;318
MENDONÇA;2° Dose;152
MERIDIANO;1° Dose;315
MERIDIANO;2° Dose;99
MESÓPOLIS;1° Dose;126
MESÓPOLIS;2° Dose;40
MIGUELÓPOLIS;1° Dose;1296
MIGUELÓPOLIS;2° Dose;400
MINEIROS DO TIETÊ;1° Dose;600
MINEIROS DO TIETÊ;2° Dose;252
MIRA ESTRELA;1° Dose;224
MIRA ESTRELA;2° Dose;44
MIRACATU;1° Dose;900
MIRACATU;2° Dose;325
MIRANDÓPOLIS;1° Dose;2094
MIRANDÓPOLIS;2° Dose;817
MIRANTE DO PARANAPANEMA;1° Dose;986
MIRANTE DO PARANAPANEMA;2° Dose;297
MIRASSOL;1° Dose;3475
MIRASSOL;2° Dose;1119
MIRASSOLÂNDIA;1° Dose;320
MIRASSOLÂNDIA;2° Dose;103
MOCOCA;1° Dose;4826
MOCOCA;2° Dose;1628
MOGI DAS CRUZES;1° Dose;20888
MOGI DAS CRUZES;2° Dose;8764
MOGI GUAÇU;1° Dose;7325
MOGI GUAÇU;2° Dose;2512
MOGI MIRIM;1° Dose;5998
MOGI MIRIM;2° Dose;2382
MOMBUCA;1° Dose;206
MOMBUCA;2° Dose;93
MONÇÕES;1° Dose;215
MONÇÕES;2° Dose;66
MONGAGUÁ;1° Dose;2165
MONGAGUÁ;2° Dose;342
MONTE ALEGRE DO SUL;1° Dose;506
MONTE ALEGRE DO SUL;2° Dose;150
MONTE ALTO;1° Dose;3313
MONTE ALTO;2° Dose;1019
MONTE APRAZÍVEL;1° Dose;1640
MONTE APRAZÍVEL;2° Dose;594
MONTE AZUL PAULISTA;1° Dose;1117
MONTE AZUL PAULISTA;2° Dose;299
MONTE CASTELO;1° Dose;307
MONTE CASTELO;2° Dose;96
MONTE MOR;1° Dose;2155
MONTE MOR;2° Dose;511
MONTEIRO LOBATO;1° Dose;216
MONTEIRO LOBATO;2° Dose;65
MORRO AGUDO;1° Dose;1588
MORRO AGUDO;2° Dose;456
MORUNGABA;1° Dose;678
MORUNGABA;2° Dose;188
MOTUCA;1° Dose;210
MOTUCA;2° Dose;58
MURUTINGA DO SUL;1° Dose;300
MURUTINGA DO SUL;2° Dose;64
NANTES;1° Dose;145
NANTES;2° Dose;58
NARANDIBA;1° Dose;263
NARANDIBA;2° Dose;93
NATIVIDADE DA SERRA;1° Dose;397
NATIVIDADE DA SERRA;2° Dose;109
NAZARÉ PAULISTA;1° Dose;879
NAZARÉ PAULISTA;2° Dose;203
NEVES PAULISTA;1° Dose;887
NEVES PAULISTA;2° Dose;358
NHANDEARA;1° Dose;932
NHANDEARA;2° Dose;276
NIPOÃ;1° Dose;203
NIPOÃ;2° Dose;47
NOVA ALIANÇA;1° Dose;498
NOVA ALIANÇA;2° Dose;179
NOVA CAMPINA;1° Dose;296
NOVA CAMPINA;2° Dose;107
NOVA CANAÃ PAULISTA;1° Dose;141
NOVA CANAÃ PAULISTA;2° Dose;52
NOVA CASTILHO;1° Dose;79
NOVA CASTILHO;2° Dose;24
NOVA EUROPA;1° Dose;422
NOVA EUROPA;2° Dose;160
NOVA GRANADA;1° Dose;1266
NOVA GRANADA;2° Dose;393
NOVA GUATAPORANGA;1° Dose;172
NOVA GUATAPORANGA;2° Dose;42
NOVA INDEPENDÊNCIA;1° Dose;209
NOVA INDEPENDÊNCIA;2° Dose;57
NOVA LUZITÂNIA;1° Dose;183
NOVA LUZITÂNIA;2° Dose;55
NOVA ODESSA;1° Dose;1769
NOVA ODESSA;2° Dose;635
NOVAIS;1° Dose;207
NOVAIS;2° Dose;57
NOVO HORIZONTE;1° Dose;2661
NOVO HORIZONTE;2° Dose;1101
NUPORANGA;1° Dose;499
NUPORANGA;2° Dose;132
OCAUÇU;1° Dose;235
OCAUÇU;2° Dose;90
ÓLEO;1° Dose;162
ÓLEO;2° Dose;62
OLÍMPIA;1° Dose;3266
OLÍMPIA;2° Dose;1040
ONDA VERDE;1° Dose;294
ONDA VERDE;2° Dose;57
ORIENTE;1° Dose;312
ORIENTE;2° Dose;74
