Ds Municipio Maiusc;Dose;Contagem de Id Vacinacao
BEBEDOURO;2° Dose;1328
BENTO DE ABREU;1° Dose;173
BENTO DE ABREU;2° Dose;57
BERNARDINO DE CAMPOS;1° Dose;963
BERNARDINO DE CAMPOS;2° Dose;404
BERTIOGA;1° Dose;2783
BERTIOGA;2° Dose;1166
BILAC;1° Dose;781
BILAC;2° Dose;288
BIRIGUI;1° Dose;6506
BIRIGUI;2° Dose;1549
BIRITIBA MIRIM;1° Dose;1304
BIRITIBA MIRIM;2° Dose;414
BOA ESPERANÇA DO SUL;1° Dose;663
BOA ESPERANÇA DO SUL;2° Dose;252
BOCAINA;1° Dose;779
BOCAINA;2° Dose;314
BOFETE;1° Dose;574
BOFETE;2° Dose;168
BOITUVA;1° Dose;2520
BOITUVA;2° Dose;937
BOM JESUS DOS PERDÕES;1° Dose;1075
BOM JESUS DOS PERDÕES;2° Dose;270
BOM SUCESSO DE ITARARÉ;1° Dose;183
BOM SUCESSO DE ITARARÉ;2° Dose;63
BORÁ;1° Dose;94
BORÁ;2° Dose;38
BORACÉIA;1° Dose;318
BORACÉIA;2° Dose;95
BORBOREMA;1° Dose;1151
BORBOREMA;2° Dose;310
BOREBI;1° Dose;139
BOREBI;2° Dose;40
BOTUCATU;1° Dose;15653
BOTUCATU;2° Dose;6160
BRAGANÇA PAULISTA;1° Dose;11682
BRAGANÇA PAULISTA;2° Dose;4326
BRAÚNA;1° Dose;472
BRAÚNA;2° Dose;235
BREJO ALEGRE;1° Dose;240
BREJO ALEGRE;2° Dose;46
BRODOWSKI;1° Dose;1590
BRODOWSKI;2° Dose;672
BROTAS;1° Dose;1324
BROTAS;2° Dose;535
BURI;1° Dose;810
BURI;2° Dose;237
BURITAMA;1° Dose;1034
BURITAMA;2° Dose;449
BURITIZAL;1° Dose;395
BURITIZAL;2° Dose;160
CABRÁLIA PAULISTA;1° Dose;301
CABRÁLIA PAULISTA;2° Dose;85
CABREÚVA;1° Dose;1631
CABREÚVA;2° Dose;431
CAÇAPAVA;1° Dose;4913
CAÇAPAVA;2° Dose;2111
CACHOEIRA PAULISTA;1° Dose;2071
CACHOEIRA PAULISTA;2° Dose;736
CACONDE;1° Dose;1081
CACONDE;2° Dose;215
CAFELÂNDIA;1° Dose;834
CAFELÂNDIA;2° Dose;129
CAIABU;1° Dose;287
CAIABU;2° Dose;111
CAIEIRAS;1° Dose;4538
CAIEIRAS;2° Dose;1868
CAIUÁ;1° Dose;364
CAIUÁ;2° Dose;150
CAJAMAR;1° Dose;2756
CAJAMAR;2° Dose;584
CAJATI;1° Dose;1270
CAJATI;2° Dose;379
CAJOBI;1° Dose;808
CAJOBI;2° Dose;328
CAJURU;1° Dose;1753
CAJURU;2° Dose;677
CAMPINA DO MONTE ALEGRE;1° Dose;388
CAMPINA DO MONTE ALEGRE;2° Dose;89
CAMPINAS;1° Dose;101614
CAMPINAS;2° Dose;39463
CAMPO LIMPO PAULISTA;1° Dose;2879
CAMPO LIMPO PAULISTA;2° Dose;1357
CAMPOS DO JORDÃO;1° Dose;2693
CAMPOS DO JORDÃO;2° Dose;1288
CAMPOS NOVOS PAULISTA;1° Dose;317
CAMPOS NOVOS PAULISTA;2° Dose;92
CANANÉIA;1° Dose;709
CANANÉIA;2° Dose;313
CANAS;1° Dose;217
CANAS;2° Dose;95
CÂNDIDO MOTA;1° Dose;2007
CÂNDIDO MOTA;2° Dose;745
CÂNDIDO RODRIGUES;1° Dose;278
CÂNDIDO RODRIGUES;2° Dose;104
CANITAR;1° Dose;195
CANITAR;2° Dose;74
CAPÃO BONITO;1° Dose;2487
CAPÃO BONITO;2° Dose;833
CAPELA DO ALTO;1° Dose;727
CAPELA DO ALTO;2° Dose;258
CAPIVARI;1° Dose;3000
CAPIVARI;2° Dose;1142
CARAGUATATUBA;1° Dose;7589
CARAGUATATUBA;2° Dose;2704
CARAPICUÍBA;1° Dose;12694
CARAPICUÍBA;2° Dose;4345
CARDOSO;1° Dose;915
CARDOSO;2° Dose;293
CASA BRANCA;1° Dose;2278
CASA BRANCA;2° Dose;1012
CÁSSIA DOS COQUEIROS;1° Dose;252
CÁSSIA DOS COQUEIROS;2° Dose;74
CASTILHO;1° Dose;1391
CASTILHO;2° Dose;576
CATANDUVA;1° Dose;12801
CATANDUVA;2° Dose;5838
CATIGUÁ;1° Dose;593
CATIGUÁ;2° Dose;94
CEDRAL;1° Dose;941
CEDRAL;2° Dose;441
CERQUEIRA CÉSAR;1° Dose;1329
CERQUEIRA CÉSAR;2° Dose;511
CERQUILHO;1° Dose;1784
CERQUILHO;2° Dose;476
CESÁRIO LANGE;1° Dose;890
CESÁRIO LANGE;2° Dose;351
CHARQUEADA;1° Dose;766
CHARQUEADA;2° Dose;257
CHAVANTES;1° Dose;458
CHAVANTES;2° Dose;212
CLEMENTINA;1° Dose;439
CLEMENTINA;2° Dose;163
COLINA;1° Dose;838
COLINA;2° Dose;292
COLÔMBIA;1° Dose;405
COLÔMBIA;2° Dose;197
CONCHAL;1° Dose;1241
CONCHAL;2° Dose;482
CONCHAS;1° Dose;1182
CONCHAS;2° Dose;348
CORDEIRÓPOLIS;1° Dose;1429
CORDEIRÓPOLIS;2° Dose;323
COROADOS;1° Dose;338
COROADOS;2° Dose;102
CORONEL MACEDO;1° Dose;364
CORONEL MACEDO;2° Dose;133
CORUMBATAÍ;1° Dose;224
CORUMBATAÍ;2° Dose;110
COSMÓPOLIS;1° Dose;2420
COSMÓPOLIS;2° Dose;874
COSMORAMA;1° Dose;684
COSMORAMA;2° Dose;230
COTIA;1° Dose;8714
COTIA;2° Dose;3888
CRAVINHOS;1° Dose;1558
CRAVINHOS;2° Dose;571
CRISTAIS PAULISTA;1° Dose;495
CRISTAIS PAULISTA;2° Dose;219
CRUZÁLIA;1° Dose;185
CRUZÁLIA;2° Dose;52
CRUZEIRO;1° Dose;4757
CRUZEIRO;2° Dose;1855
CUBATÃO;1° Dose;6118
CUBATÃO;2° Dose;1757
CUNHA;1° Dose;1418
CUNHA;2° Dose;400
DESCALVADO;1° Dose;2810
DESCALVADO;2° Dose;1159
DIADEMA;1° Dose;17854
DIADEMA;2° Dose;5662
DIRCE REIS;1° Dose;155
DIRCE REIS;2° Dose;45
DIVINOLÂNDIA;1° Dose;1223
DIVINOLÂNDIA;2° Dose;485
DOBRADA;1° Dose;358
DOBRADA;2° Dose;123
DOIS CÓRREGOS;1° Dose;1739
DOIS CÓRREGOS;2° Dose;744
DOLCINÓPOLIS;1° Dose;187
DOLCINÓPOLIS;2° Dose;53
DOURADO;1° Dose;650
DOURADO;2° Dose;283
DRACENA;1° Dose;5080
DRACENA;2° Dose;2035
DUARTINA;1° Dose;1191
DUARTINA;2° Dose;463
DUMONT;1° Dose;478
DUMONT;2° Dose;168
ECHAPORÃ;1° Dose;454
ECHAPORÃ;2° Dose;166
ELDORADO;1° Dose;1787
ELDORADO;2° Dose;1286
ELIAS FAUSTO;1° Dose;779
ELIAS FAUSTO;2° Dose;257
ELISIÁRIO;1° Dose;255
ELISIÁRIO;2° Dose;99
EMBAÚBA;1° Dose;208
EMBAÚBA;2° Dose;65
EMBU DAS ARTES;1° Dose;8652
EMBU DAS ARTES;2° Dose;3053
EMBU-GUAÇU;1° Dose;3466
EMBU-GUAÇU;2° Dose;1186
EMILIANÓPOLIS;1° Dose;278
EMILIANÓPOLIS;2° Dose;99
ENGENHEIRO COELHO;1° Dose;785
ENGENHEIRO COELHO;2° Dose;344
ESPÍRITO SANTO DO PINHAL;1° Dose;3504
ESPÍRITO SANTO DO PINHAL;2° Dose;1576
ESPÍRITO SANTO DO TURVO;1° Dose;174
ESPÍRITO SANTO DO TURVO;2° Dose;79
ESTIVA GERBI;1° Dose;398
ESTIVA GERBI;2° Dose;143
ESTRELA DO NORTE;1° Dose;176
ESTRELA DO NORTE;2° Dose;69
ESTRELA D'OESTE;1° Dose;820
ESTRELA D'OESTE;2° Dose;310
EUCLIDES DA CUNHA PAULISTA;1° Dose;514
EUCLIDES DA CUNHA PAULISTA;2° Dose;200
FARTURA;1° Dose;1223
FARTURA;2° Dose;457
FERNANDO PRESTES;1° Dose;591
FERNANDO PRESTES;2° Dose;202
FERNANDÓPOLIS;1° Dose;7748
FERNANDÓPOLIS;2° Dose;2966
FERNÃO;1° Dose;167
FERNÃO;2° Dose;58
FERRAZ DE VASCONCELOS;1° Dose;6463
FERRAZ DE VASCONCELOS;2° Dose;2987
FLORA RICA;1° Dose;278
FLORA RICA;2° Dose;96
FLOREAL;1° Dose;346
FLOREAL;2° Dose;99
FLÓRIDA PAULISTA;1° Dose;867
FLÓRIDA PAULISTA;2° Dose;370
FLORÍNEA;1° Dose;259
FLORÍNEA;2° Dose;114
FRANCA;1° Dose;17309
FRANCA;2° Dose;6714
FRANCISCO MORATO;1° Dose;5193
FRANCISCO MORATO;2° Dose;2512
FRANCO DA ROCHA;1° Dose;7704
FRANCO DA ROCHA;2° Dose;3235
GABRIEL MONTEIRO;1° Dose;204
GABRIEL MONTEIRO;2° Dose;48
GÁLIA;1° Dose;603
GÁLIA;2° Dose;306
GARÇA;1° Dose;3374
GARÇA;2° Dose;1418
GASTÃO VIDIGAL;1° Dose;300
GASTÃO VIDIGAL;2° Dose;107
GAVIÃO PEIXOTO;1° Dose;311
GAVIÃO PEIXOTO;2° Dose;102
GENERAL SALGADO;1° Dose;1035
GENERAL SALGADO;2° Dose;436
GETULINA;1° Dose;734
GETULINA;2° Dose;247
GLICÉRIO;1° Dose;307
GLICÉRIO;2° Dose;139
GUAIÇARA;1° Dose;568
GUAIÇARA;2° Dose;163
GUAIMBÊ;1° Dose;408
GUAIMBÊ;2° Dose;164
GUAÍRA;1° Dose;2378
GUAÍRA;2° Dose;933
GUAPIAÇU;1° Dose;1093
GUAPIAÇU;2° Dose;327
GUAPIARA;1° Dose;848
GUAPIARA;2° Dose;240
GUARÁ;1° Dose;1380
GUARÁ;2° Dose;609
GUARAÇAÍ;1° Dose;780
GUARAÇAÍ;2° Dose;287
GUARACI;1° Dose;723
GUARACI;2° Dose;288
GUARANI D'OESTE;1° Dose;165
GUARANI D'OESTE;2° Dose;56
GUARANTÃ;1° Dose;437
GUARANTÃ;2° Dose;168
GUARARAPES;1° Dose;2292
GUARARAPES;2° Dose;790
GUARAREMA;1° Dose;1649
GUARAREMA;2° Dose;709
GUARATINGUETÁ;1° Dose;8119
GUARATINGUETÁ;2° Dose;3253
GUAREÍ;1° Dose;722
GUAREÍ;2° Dose;258
GUARIBA;1° Dose;1535
GUARIBA;2° Dose;667
GUARUJÁ;1° Dose;15461
GUARUJÁ;2° Dose;3573
GUARULHOS;1° Dose;50839
GUARULHOS;2° Dose;25415
GUATAPARÁ;1° Dose;401
GUATAPARÁ;2° Dose;135
GUZOLÂNDIA;1° Dose;298
GUZOLÂNDIA;2° Dose;81
HERCULÂNDIA;1° Dose;626
HERCULÂNDIA;2° Dose;177
HOLAMBRA;1° Dose;715
HOLAMBRA;2° Dose;301
HORTOLÂNDIA;1° Dose;9093
HORTOLÂNDIA;2° Dose;2981
IACANGA;1° Dose;791
IACANGA;2° Dose;292
IACRI;1° Dose;433
IACRI;2° Dose;190
IARAS;1° Dose;319
IARAS;2° Dose;128
IBATÉ;1° Dose;1514
IBATÉ;2° Dose;500
IBIRÁ;1° Dose;883
IBIRÁ;2° Dose;335
IBIRAREMA;1° Dose;507
IBIRAREMA;2° Dose;222
IBITINGA;1° Dose;4056
IBITINGA;2° Dose;1667
IBIÚNA;1° Dose;3942
IBIÚNA;2° Dose;1214
ICÉM;1° Dose;610
ICÉM;2° Dose;231
IEPÊ;1° Dose;718
IEPÊ;2° Dose;292
IGARAÇU DO TIETÊ;1° Dose;949
IGARAÇU DO TIETÊ;2° Dose;302
IGARAPAVA;1° Dose;1760
IGARAPAVA;2° Dose;737
IGARATÁ;1° Dose;633
IGARATÁ;2° Dose;228
IGUAPE;1° Dose;2014
IGUAPE;2° Dose;708
ILHA COMPRIDA;1° Dose;636
ILHA COMPRIDA;2° Dose;210
ILHA SOLTEIRA;1° Dose;2057
ILHA SOLTEIRA;2° Dose;862
ILHABELA;1° Dose;1837
ILHABELA;2° Dose;922
INDAIATUBA;1° Dose;13308
INDAIATUBA;2° Dose;6007
INDIANA;1° Dose;360
INDIANA;2° Dose;146
INDIAPORÃ;1° Dose;444
INDIAPORÃ;2° Dose;149
INÚBIA PAULISTA;1° Dose;323
INÚBIA PAULISTA;2° Dose;134
IPAUSSU;1° Dose;930
IPAUSSU;2° Dose;356
IPERÓ;1° Dose;1173
IPERÓ;2° Dose;384
IPEÚNA;1° Dose;313
IPEÚNA;2° Dose;114
IPIGUÁ;1° Dose;339
IPIGUÁ;2° Dose;110
IPORANGA;1° Dose;528
IPORANGA;2° Dose;346
IPUÃ;1° Dose;804
IPUÃ;2° Dose;341
IRACEMÁPOLIS;1° Dose;1234
IRACEMÁPOLIS;2° Dose;514
IRAPUÃ;1° Dose;506
IRAPUÃ;2° Dose;218
IRAPURU;1° Dose;557
IRAPURU;2° Dose;174
ITABERÁ;1° Dose;1087
ITABERÁ;2° Dose;351
ITAÍ;1° Dose;1332
ITAÍ;2° Dose;462
ITAJOBI;1° Dose;1236
ITAJOBI;2° Dose;378
ITAJU;1° Dose;257
ITAJU;2° Dose;66
ITANHAÉM;1° Dose;6499
ITANHAÉM;2° Dose;2351
ITAOCA;1° Dose;323
ITAOCA;2° Dose;193
ITAPECERICA DA SERRA;1° Dose;6609
ITAPECERICA DA SERRA;2° Dose;3170
ITAPETININGA;1° Dose;11167
ITAPETININGA;2° Dose;4740
ITAPEVA;1° Dose;5708
ITAPEVA;2° Dose;2270
ITAPEVI;1° Dose;6726
ITAPEVI;2° Dose;2579
ITAPIRA;1° Dose;4178
ITAPIRA;2° Dose;1595
ITAPIRAPUÃ PAULISTA;1° Dose;192
ITAPIRAPUÃ PAULISTA;2° Dose;65
ITÁPOLIS;1° Dose;3423
ITÁPOLIS;2° Dose;1031
ITAPORANGA;1° Dose;1047
ITAPORANGA;2° Dose;385
ITAPUÍ;1° Dose;814
ITAPUÍ;2° Dose;319
ITAPURA;1° Dose;305
ITAPURA;2° Dose;121
ITAQUAQUECETUBA;1° Dose;6714
ITAQUAQUECETUBA;2° Dose;3016
ITARARÉ;1° Dose;2488
ITARARÉ;2° Dose;760
ITARIRI;1° Dose;834
ITARIRI;2° Dose;294
ITATIBA;1° Dose;6267
ITATIBA;2° Dose;2776
ITATINGA;1° Dose;953
ITATINGA;2° Dose;274
ITIRAPINA;1° Dose;967
ITIRAPINA;2° Dose;469
ITIRAPUÃ;1° Dose;447
ITIRAPUÃ;2° Dose;141
ITOBI;1° Dose;509
ITOBI;2° Dose;207
ITU;1° Dose;9292
ITU;2° Dose;3724
ITUPEVA;1° Dose;1862
ITUPEVA;2° Dose;729
ITUVERAVA;1° Dose;2249
ITUVERAVA;2° Dose;1216
JABORANDI;1° Dose;504
JABORANDI;2° Dose;177
JABOTICABAL;1° Dose;5426
JABOTICABAL;2° Dose;1928
JACAREÍ;1° Dose;14707
JACAREÍ;2° Dose;5740
JACI;1° Dose;633
JACI;2° Dose;341
JACUPIRANGA;1° Dose;843
JACUPIRANGA;2° Dose;324
JAGUARIÚNA;1° Dose;2798
JAGUARIÚNA;2° Dose;604
JALES;1° Dose;4663
JALES;2° Dose;2041
JAMBEIRO;1° Dose;258
JAMBEIRO;2° Dose;127
JANDIRA;1° Dose;3163
JANDIRA;2° Dose;1073
JARDINÓPOLIS;1° Dose;2073
JARDINÓPOLIS;2° Dose;771
JARINU;1° Dose;1444
JARINU;2° Dose;486
JAÚ;1° Dose;11740
JAÚ;2° Dose;4730
JERIQUARA;1° Dose;238
JERIQUARA;2° Dose;86
JOANÓPOLIS;1° Dose;908
JOANÓPOLIS;2° Dose;313
JOÃO RAMALHO;1° Dose;224
JOÃO RAMALHO;2° Dose;71
JOSÉ BONIFÁCIO;1° Dose;2450
JOSÉ BONIFÁCIO;2° Dose;912
JÚLIO MESQUITA;1° Dose;127
JÚLIO MESQUITA;2° Dose;73
JUMIRIM;1° Dose;205
JUMIRIM;2° Dose;65
JUNDIAÍ;1° Dose;23934
JUNDIAÍ;2° Dose;10323
JUNQUEIRÓPOLIS;1° Dose;1679
JUNQUEIRÓPOLIS;2° Dose;720
JUQUIÁ;1° Dose;936
JUQUIÁ;2° Dose;239
JUQUITIBA;1° Dose;1627
JUQUITIBA;2° Dose;556
LAGOINHA;1° Dose;410
LAGOINHA;2° Dose;160
LARANJAL PAULISTA;1° Dose;1959
LARANJAL PAULISTA;2° Dose;700
LAVÍNIA;1° Dose;429
LAVÍNIA;2° Dose;121
LAVRINHAS;1° Dose;272
LAVRINHAS;2° Dose;91
LEME;1° Dose;6271
LEME;2° Dose;2651
LENÇÓIS PAULISTA;1° Dose;3880
LENÇÓIS PAULISTA;2° Dose;1494
LIMEIRA;1° Dose;14027
LIMEIRA;2° Dose;2141
LINDÓIA;1° Dose;539
LINDÓIA;2° Dose;193
LINS;1° Dose;7029
LINS;2° Dose;3138
LORENA;1° Dose;5483
LORENA;2° Dose;2206
LOURDES;1° Dose;235
LOURDES;2° Dose;94
LOUVEIRA;1° Dose;1946
LOUVEIRA;2° Dose;880
LUCÉLIA;1° Dose;1587
LUCÉLIA;2° Dose;585
LUCIANÓPOLIS;1° Dose;160
LUCIANÓPOLIS;2° Dose;61
LUÍS ANTÔNIO;1° Dose;598
LUÍS ANTÔNIO;2° Dose;265
LUIZIÂNIA;1° Dose;338
LUIZIÂNIA;2° Dose;104
LUPÉRCIO;1° Dose;297
LUPÉRCIO;2° Dose;105
LUTÉCIA;1° Dose;201
LUTÉCIA;2° Dose;88
MACATUBA;1° Dose;1063
MACATUBA;2° Dose;486
MACAUBAL;1° Dose;707
MACAUBAL;2° Dose;275
MACEDÔNIA;1° Dose;212
MACEDÔNIA;2° Dose;62
MAGDA;1° Dose;317
MAGDA;2° Dose;118
MAIRINQUE;1° Dose;2353
MAIRINQUE;2° Dose;762
MAIRIPORÃ;1° Dose;4068
MAIRIPORÃ;2° Dose;1601
MANDURI;1° Dose;692
MANDURI;2° Dose;220
MARABÁ PAULISTA;1° Dose;271
MARABÁ PAULISTA;2° Dose;83
MARACAÍ;1° Dose;854
MARACAÍ;2° Dose;290
MARAPOAMA;1° Dose;241
MARAPOAMA;2° Dose;92
MARIÁPOLIS;1° Dose;270
MARIÁPOLIS;2° Dose;96
MARÍLIA;1° Dose;19143
MARÍLIA;2° Dose;9501
MARINÓPOLIS;1° Dose;211
MARINÓPOLIS;2° Dose;88
MARTINÓPOLIS;1° Dose;1661
MARTINÓPOLIS;2° Dose;614
MATÃO;1° Dose;4801
MATÃO;2° Dose;2121
MAUÁ;1° Dose;18512
MAUÁ;2° Dose;7208
MENDONÇA;1° Dose;359
MENDONÇA;2° Dose;215
MERIDIANO;1° Dose;367
MERIDIANO;2° Dose;125
MESÓPOLIS;1° Dose;133
MESÓPOLIS;2° Dose;58
MIGUELÓPOLIS;1° Dose;1450
MIGUELÓPOLIS;2° Dose;508
MINEIROS DO TIETÊ;1° Dose;718
MINEIROS DO TIETÊ;2° Dose;266
MIRA ESTRELA;1° Dose;265
MIRA ESTRELA;2° Dose;92
MIRACATU;1° Dose;1108
MIRACATU;2° Dose;362
MIRANDÓPOLIS;1° Dose;2273
MIRANDÓPOLIS;2° Dose;972
MIRANTE DO PARANAPANEMA;1° Dose;1266
MIRANTE DO PARANAPANEMA;2° Dose;504
MIRASSOL;1° Dose;3839
MIRASSOL;2° Dose;1465
MIRASSOLÂNDIA;1° Dose;376
MIRASSOLÂNDIA;2° Dose;130
MOCOCA;1° Dose;5503
MOCOCA;2° Dose;2205
MOGI DAS CRUZES;1° Dose;23910
MOGI DAS CRUZES;2° Dose;9749
MOGI GUAÇU;1° Dose;8761
MOGI GUAÇU;2° Dose;3717
MOGI MIRIM;1° Dose;6663
MOGI MIRIM;2° Dose;2959
MOMBUCA;1° Dose;206
MOMBUCA;2° Dose;93
MONÇÕES;1° Dose;253
MONÇÕES;2° Dose;98
MONGAGUÁ;1° Dose;3015
MONGAGUÁ;2° Dose;708
MONTE ALEGRE DO SUL;1° Dose;643
MONTE ALEGRE DO SUL;2° Dose;209
MONTE ALTO;1° Dose;3658
MONTE ALTO;2° Dose;1503
MONTE APRAZÍVEL;1° Dose;1753
MONTE APRAZÍVEL;2° Dose;687
MONTE AZUL PAULISTA;1° Dose;1239
MONTE AZUL PAULISTA;2° Dose;467
MONTE CASTELO;1° Dose;411
MONTE CASTELO;2° Dose;142
MONTE MOR;1° Dose;2387
MONTE MOR;2° Dose;706
MONTEIRO LOBATO;1° Dose;310
MONTEIRO LOBATO;2° Dose;107
MORRO AGUDO;1° Dose;1762
MORRO AGUDO;2° Dose;781
MORUNGABA;1° Dose;771
MORUNGABA;2° Dose;257
MOTUCA;1° Dose;243
MOTUCA;2° Dose;76
MURUTINGA DO SUL;1° Dose;381
MURUTINGA DO SUL;2° Dose;145
NANTES;1° Dose;164
NANTES;2° Dose;71
NARANDIBA;1° Dose;320
NARANDIBA;2° Dose;129
NATIVIDADE DA SERRA;1° Dose;454
NATIVIDADE DA SERRA;2° Dose;162
NAZARÉ PAULISTA;1° Dose;1076
NAZARÉ PAULISTA;2° Dose;267
NEVES PAULISTA;1° Dose;992
NEVES PAULISTA;2° Dose;369
NHANDEARA;1° Dose;1097
NHANDEARA;2° Dose;392
NIPOÃ;1° Dose;241
NIPOÃ;2° Dose;66
NOVA ALIANÇA;1° Dose;563
NOVA ALIANÇA;2° Dose;226
NOVA CAMPINA;1° Dose;322
NOVA CAMPINA;2° Dose;142
NOVA CANAÃ PAULISTA;1° Dose;209
NOVA CANAÃ PAULISTA;2° Dose;55
NOVA CASTILHO;1° Dose;93
NOVA CASTILHO;2° Dose;43
NOVA EUROPA;1° Dose;491
NOVA EUROPA;2° Dose;211
NOVA GRANADA;1° Dose;1475
NOVA GRANADA;2° Dose;557
NOVA GUATAPORANGA;1° Dose;208
NOVA GUATAPORANGA;2° Dose;60
NOVA INDEPENDÊNCIA;1° Dose;226
NOVA INDEPENDÊNCIA;2° Dose;83
NOVA LUZITÂNIA;1° Dose;215
NOVA LUZITÂNIA;2° Dose;75
NOVA ODESSA;1° Dose;2298
NOVA ODESSA;2° Dose;915
NOVAIS;1° Dose;227
NOVAIS;2° Dose;58
NOVO HORIZONTE;1° Dose;2923
NOVO HORIZONTE;2° Dose;1199
NUPORANGA;1° Dose;585
NUPORANGA;2° Dose;269
OCAUÇU;1° Dose;289
OCAUÇU;2° Dose;91
ÓLEO;1° Dose;204
ÓLEO;2° Dose;72
OLÍMPIA;1° Dose;4054
OLÍMPIA;2° Dose;1569
ONDA VERDE;1° Dose;315
ONDA VERDE;2° Dose;66
