Ds Município;Dose;Contagem de Id Vacinacao
GUZOLÂNDIA;2° DOSE;157
NARANDIBA;2° DOSE;173
EMILIANÓPOLIS;2° DOSE;212
ITAPURA;2° DOSE;161
MAGDA;2° DOSE;178
SANTA ERNESTINA;2° DOSE;156
SANTO EXPEDITO;2° DOSE;187
UBARANA;2° DOSE;188
SARUTAIÁ;2° DOSE;232
MERIDIANO;2° DOSE;186
GLICÉRIO;2° DOSE;199
OCAUÇU;2° DOSE;201
ANHEMBI;2° DOSE;128
ANALÂNDIA;2° DOSE;171
ALAMBARI;2° DOSE;136
JAMBEIRO;2° DOSE;164
INÚBIA PAULISTA;2° DOSE;230
PONGAÍ;2° DOSE;190
ANHUMAS;2° DOSE;188
CAMPOS NOVOS PAULISTA;2° DOSE;181
PARANAPUÃ;2° DOSE;212
IPEÚNA;2° DOSE;172
LUIZIÂNIA;2° DOSE;166
ORINDIÚVA;2° DOSE;262
IARAS;2° DOSE;189
BORACÉIA;2° DOSE;159
MONTEIRO LOBATO;2° DOSE;248
RIBEIRÃO DO SUL;2° DOSE;142
FLOREAL;2° DOSE;185
RESTINGA;2° DOSE;202
UBIRAJARA;2° DOSE;255
ITAOCA;2° DOSE;243
COROADOS;2° DOSE;227
MONTE CASTELO;2° DOSE;183
ADOLFO;2° DOSE;251
ARAMINA;2° DOSE;215
CORONEL MACEDO;2° DOSE;243
PAULICÉIA;2° DOSE;199
DOBRADA;2° DOSE;227
NOVA CAMPINA;2° DOSE;211
BURITIZAL;2° DOSE;278
IPIGUÁ;2° DOSE;232
SALMOURÃO;2° DOSE;255
MURUTINGA DO SUL;2° DOSE;230
SANTA MARIA DA SERRA;2° DOSE;161
CAMPINA DO MONTE ALEGRE;2° DOSE;232
MIRASSOLÂNDIA;2° DOSE;279
RIVERSUL;2° DOSE;172
ÁLVARES FLORENCE;2° DOSE;231
TACIBA;2° DOSE;216
AREIÓPOLIS;2° DOSE;248
ARANDU;2° DOSE;217
BARBOSA;2° DOSE;241
SÃO JOSÉ DA BELA VISTA;2° DOSE;255
PEDRA BELA;2° DOSE;205
SANTA LÚCIA;2° DOSE;236
POPULINA;2° DOSE;255
ALTO ALEGRE;2° DOSE;261
INDIANA;2° DOSE;261
PIQUEROBI;2° DOSE;334
LAVÍNIA;2° DOSE;220
TARABAI;2° DOSE;280
CLEMENTINA;2° DOSE;300
GUARANTÃ;2° DOSE;299
CAIUÁ;2° DOSE;234
PALMARES PAULISTA;2° DOSE;310
SABINO;2° DOSE;144
PIACATU;2° DOSE;279
ALFREDO MARCONDES;2° DOSE;263
ITIRAPUÃ;2° DOSE;191
PARDINHO;2° DOSE;269
LAGOINHA;2° DOSE;309
COLÔMBIA;2° DOSE;316
SILVEIRAS;2° DOSE;312
ÁGUAS DE SANTA BÁRBARA;2° DOSE;233
GUATAPARÁ;2° DOSE;233
RIBEIRÃO GRANDE;2° DOSE;315
GUAIMBÊ;2° DOSE;313
VISTA ALEGRE DO ALTO;2° DOSE;315
IPORANGA;2° DOSE;426
SANTO ANTÔNIO DO PINHAL;2° DOSE;308
INDIAPORÃ;2° DOSE;350
IACRI;2° DOSE;272
MENDONÇA;2° DOSE;324
SANTA CRUZ DA CONCEIÇÃO;2° DOSE;338
AMÉRICO DE CAMPOS;2° DOSE;251
SANTO ANTÔNIO DO JARDIM;2° DOSE;265
JABORANDI;2° DOSE;327
APARECIDA D'OESTE;2° DOSE;348
TAPIRAÍ;2° DOSE;263
BRAÚNA;2° DOSE;373
SALTO GRANDE;2° DOSE;193
ÁGUAS DE SÃO PEDRO;2° DOSE;279
QUINTANA;2° DOSE;352
CATIGUÁ;2° DOSE;308
SALES;2° DOSE;318
REGINÓPOLIS;2° DOSE;308
ESTIVA GERBI;2° DOSE;256
EUCLIDES DA CUNHA PAULISTA;2° DOSE;289
TUIUTI;2° DOSE;209
RIOLÂNDIA;2° DOSE;269
CRISTAIS PAULISTA;2° DOSE;256
PARAÍSO;2° DOSE;372
PEREIRAS;2° DOSE;260
DUMONT;2° DOSE;337
TAIAÇU;2° DOSE;361
SÃO PEDRO DO TURVO;2° DOSE;228
ITOBI;2° DOSE;405
TRÊS FRONTEIRAS;2° DOSE;340
RAFARD;2° DOSE;260
SALTINHO;2° DOSE;285
NOVA ALIANÇA;2° DOSE;368
ECHAPORÃ;2° DOSE;408
VARGEM;2° DOSE;248
IBIRAREMA;2° DOSE;343
IRAPUÃ;2° DOSE;389
IRAPURU;2° DOSE;270
ICÉM;2° DOSE;293
SANTO ANTÔNIO DO ARACANGUÁ;2° DOSE;324
LUÍS ANTÔNIO;2° DOSE;309
LINDÓIA;2° DOSE;326
NUPORANGA;2° DOSE;297
ORIENTE;2° DOSE;289
SARAPUÍ;2° DOSE;224
POLONI;2° DOSE;392
JACI;2° DOSE;353
TAIÚVA;2° DOSE;382
NOVA EUROPA;2° DOSE;315
ROSEIRA;2° DOSE;340
AVANHANDAVA;2° DOSE;290
SUD MENNUCCI;2° DOSE;362
FERNANDO PRESTES;2° DOSE;412
NATIVIDADE DA SERRA;2° DOSE;413
GUAIÇARA;2° DOSE;291
QUELUZ;2° DOSE;366
SANTA ALBERTINA;2° DOSE;395
AVAÍ;2° DOSE;535
HERCULÂNDIA;2° DOSE;364
SANTO ANTÔNIO DA ALEGRIA;2° DOSE;398
RINCÃO;2° DOSE;350
GÁLIA;2° DOSE;426
MONTE ALEGRE DO SUL;2° DOSE;356
ARIRANHA;2° DOSE;424
TAGUAÍ;2° DOSE;335
IGARATÁ;2° DOSE;348
BOFETE;2° DOSE;283
COSMORAMA;2° DOSE;369
AREALVA;2° DOSE;326
IEPÊ;2° DOSE;427
MANDURI;2° DOSE;394
PEDRO DE TOLEDO;2° DOSE;417
SERRA AZUL;2° DOSE;514
DOURADO;2° DOSE;372
TERRA ROXA;2° DOSE;487
HOLAMBRA;2° DOSE;390
ÁGUAS DA PRATA;2° DOSE;344
BOCAINA;2° DOSE;449
OURO VERDE;2° DOSE;461
GUARAÇAÍ;2° DOSE;444
MINEIROS DO TIETÊ;2° DOSE;346
GETULINA;2° DOSE;495
BILAC;2° DOSE;428
PAULO DE FARIA;2° DOSE;522
MACAUBAL;2° DOSE;531
ALUMÍNIO;2° DOSE;356
RIBEIRÃO BRANCO;2° DOSE;340
PIQUETE;2° DOSE;395
TARUMÃ;2° DOSE;478
SÃO LOURENÇO DA SERRA;2° DOSE;357
PORANGABA;2° DOSE;382
BOA ESPERANÇA DO SUL;2° DOSE;406
VALENTIM GENTIL;2° DOSE;504
GUAREÍ;2° DOSE;378
PIRAPORA DO BOM JESUS;2° DOSE;570
GUARACI;2° DOSE;540
ILHA COMPRIDA;2° DOSE;426
SÃO LUIZ DO PARAITINGA;2° DOSE;449
TORRINHA;2° DOSE;463
SETE BARRAS;2° DOSE;523
IACANGA;2° DOSE;442
CHAVANTES;2° DOSE;446
BURI;2° DOSE;336
ESTRELA D'OESTE;2° DOSE;535
OUROESTE;2° DOSE;594
SÃO SEBASTIÃO DA GRAMA;2° DOSE;459
SALES OLIVEIRA;2° DOSE;497
SÃO BENTO DO SAPUCAÍ;2° DOSE;516
CAJOBI;2° DOSE;588
PRADÓPOLIS;2° DOSE;430
ITAPUÍ;2° DOSE;526
MORUNGABA;2° DOSE;457
ARAÇARIGUAMA;2° DOSE;447
IPUÃ;2° DOSE;476
RINÓPOLIS;2° DOSE;565
BÁLSAMO;2° DOSE;590
SEVERÍNIA;2° DOSE;581
ELIAS FAUSTO;2° DOSE;523
CARDOSO;2° DOSE;417
RIBEIRÃO BONITO;2° DOSE;461
ENGENHEIRO COELHO;2° DOSE;613
URÂNIA;2° DOSE;591
CANANÉIA;2° DOSE;562
BANANAL;2° DOSE;596
PIRANGI;2° DOSE;533
CHARQUEADA;2° DOSE;512
CAPELA DO ALTO;2° DOSE;425
POTIM;2° DOSE;658
QUATÁ;2° DOSE;576
ITATINGA;2° DOSE;506
IPAUSSU;2° DOSE;481
PANORAMA;2° DOSE;512
PATROCÍNIO PAULISTA;2° DOSE;571
VERA CRUZ;2° DOSE;506
TAPIRATIBA;2° DOSE;613
GENERAL SALGADO;2° DOSE;534
MARACAÍ;2° DOSE;580
UCHOA;2° DOSE;662
PALMEIRA D'OESTE;2° DOSE;679
ITARIRI;2° DOSE;638
ITIRAPINA;2° DOSE;633
PARAPUÃ;2° DOSE;599
CESÁRIO LANGE;2° DOSE;545
GUAPIARA;2° DOSE;405
TABATINGA;2° DOSE;543
FLÓRIDA PAULISTA;2° DOSE;659
SANTA BRANCA;2° DOSE;541
NEVES PAULISTA;2° DOSE;645
CEDRAL;2° DOSE;614
BARRA DO TURVO;2° DOSE;744
JACUPIRANGA;2° DOSE;623
BERNARDINO DE CAMPOS;2° DOSE;588
JOANÓPOLIS;2° DOSE;542
PEDREGULHO;2° DOSE;581
IBIRÁ;2° DOSE;614
PARANAPANEMA;2° DOSE;594
TABAPUÃ;2° DOSE;701
PALESTINA;2° DOSE;467
PACAEMBU;2° DOSE;597
PINHALZINHO;2° DOSE;577
SÃO SIMÃO;2° DOSE;625
SANTA GERTRUDES;2° DOSE;555
SALESÓPOLIS;2° DOSE;604
ITAPORANGA;2° DOSE;549
BADY BASSITT;2° DOSE;779
PARAIBUNA;2° DOSE;457
IGARAÇU DO TIETÊ;2° DOSE;593
AURIFLAMA;2° DOSE;577
NAZARÉ PAULISTA;2° DOSE;592
MACATUBA;2° DOSE;703
BORBOREMA;2° DOSE;625
ITABERÁ;2° DOSE;631
NHANDEARA;2° DOSE;745
PIRATININGA;2° DOSE;713
ALTINÓPOLIS;2° DOSE;613
MIRACATU;2° DOSE;678
FARTURA;2° DOSE;662
BOM JESUS DOS PERDÕES;2° DOSE;615
VIRADOURO;2° DOSE;598
JUQUIÁ;2° DOSE;600
URUPÊS;2° DOSE;732
SANTA ADÉLIA;2° DOSE;738
CONCHAS;2° DOSE;659
BURITAMA;2° DOSE;680
DUARTINA;2° DOSE;773
CAFELÂNDIA;2° DOSE;696
MIRANTE DO PARANAPANEMA;2° DOSE;657
CACONDE;2° DOSE;601
DIVINOLÂNDIA;2° DOSE;790
COLINA;2° DOSE;780
ÁGUAS DE LINDÓIA;2° DOSE;619
IRACEMÁPOLIS;2° DOSE;839
CASTILHO;2° DOSE;701
GUAPIAÇU;2° DOSE;860
SANTO ANTÔNIO DE POSSE;2° DOSE;777
CERQUEIRA CÉSAR;2° DOSE;772
IPERÓ;2° DOSE;763
ITAJOBI;2° DOSE;781
ANGATUBA;2° DOSE;664
TEODORO SAMPAIO;2° DOSE;773
REGENTE FEIJÓ;2° DOSE;689
ITAÍ;2° DOSE;746
MIGUELÓPOLIS;2° DOSE;731
MONTE AZUL PAULISTA;2° DOSE;788
BARRINHA;2° DOSE;857
PINDORAMA;2° DOSE;906
CORDEIRÓPOLIS;2° DOSE;834
ROSANA;2° DOSE;836
CAJATI;2° DOSE;809
POTIRENDABA;2° DOSE;888
CONCHAL;2° DOSE;884
APIAÍ;2° DOSE;859
GUARÁ;2° DOSE;928
JARINU;2° DOSE;705
TUPI PAULISTA;2° DOSE;863
NOVA GRANADA;2° DOSE;1020
BROTAS;2° DOSE;845
PRESIDENTE BERNARDES;2° DOSE;941
CUNHA;2° DOSE;907
BASTOS;2° DOSE;961
ORLÂNDIA;2° DOSE;1089
VALPARAÍSO;2° DOSE;961
TAMBAÚ;2° DOSE;930
IBATÉ;2° DOSE;931
PIRAJUÍ;2° DOSE;892
CAJURU;2° DOSE;886
PIRAPOZINHO;2° DOSE;867
TAQUARITUBA;2° DOSE;962
BIRITIBA MIRIM;2° DOSE;914
CABREÚVA;2° DOSE;858
JUNQUEIRÓPOLIS;2° DOSE;980
SANTA ROSA DE VITERBO;2° DOSE;872
CRAVINHOS;2° DOSE;953
LUCÉLIA;2° DOSE;1145
ÁLVARES MACHADO;2° DOSE;903
PONTAL;2° DOSE;964
BRODOWSKI;2° DOSE;1190
MORRO AGUDO;2° DOSE;1028
RIO DAS PEDRAS;2° DOSE;1029
GUARIBA;2° DOSE;1223
ARAÇOIABA DA SERRA;2° DOSE;853
PIRACAIA;2° DOSE;919
RIO GRANDE DA SERRA;2° DOSE;1200
DOIS CÓRREGOS;2° DOSE;1033
ILHABELA;2° DOSE;1219
JUQUITIBA;2° DOSE;1014
MARTINÓPOLIS;2° DOSE;1029
PITANGUEIRAS;2° DOSE;1234
GUARAREMA;2° DOSE;1003
IGARAPAVA;2° DOSE;1122
SANTO ANASTÁCIO;2° DOSE;1063
SÃO MIGUEL ARCANJO;2° DOSE;1031
JARDINÓPOLIS;2° DOSE;1060
PILAR DO SUL;2° DOSE;977
PALMITAL;2° DOSE;1134
POMPÉIA;2° DOSE;1221
PARIQUERA-AÇU;2° DOSE;1400
LOUVEIRA;2° DOSE;1177
LARANJAL PAULISTA;2° DOSE;1048
ELDORADO;2° DOSE;1521
MONTE APRAZÍVEL;2° DOSE;1079
SANTA CRUZ DAS PALMEIRAS;2° DOSE;1168
PEREIRA BARRETO;2° DOSE;1082
AGUAÍ;2° DOSE;1151
VARGEM GRANDE PAULISTA;2° DOSE;1176
APARECIDA;2° DOSE;1198
PIEDADE;2° DOSE;489
ITUPEVA;2° DOSE;1135
CASA BRANCA;2° DOSE;1266
CACHOEIRA PAULISTA;2° DOSE;1077
TANABI;2° DOSE;1312
RANCHARIA;2° DOSE;1285
CÂNDIDO MOTA;2° DOSE;1438
ILHA SOLTEIRA;2° DOSE;1284
IGUAPE;2° DOSE;1446
PIRAJU;2° DOSE;1167
GUARARAPES;2° DOSE;1458
CERQUILHO;2° DOSE;1118
AMÉRICO BRASILIENSE;2° DOSE;1654
SERRA NEGRA;2° DOSE;1302
SÃO MANUEL;2° DOSE;1167
MIRANDÓPOLIS;2° DOSE;1673
SALTO DE PIRAPORA;2° DOSE;1404
SÃO PEDRO;2° DOSE;1288
PEDERNEIRAS;2° DOSE;1396
MAIRINQUE;2° DOSE;1171
PROMISSÃO;2° DOSE;1402
CAPÃO BONITO;2° DOSE;1314
NOVA ODESSA;2° DOSE;1029
JOSÉ BONIFÁCIO;2° DOSE;1687
GUAÍRA;2° DOSE;1709
BARIRI;2° DOSE;1431
TIETÊ;2° DOSE;1278
BOITUVA;2° DOSE;1333
MONTE MOR;2° DOSE;1314
COSMÓPOLIS;2° DOSE;1191
ITARARÉ;2° DOSE;1220
PRESIDENTE EPITÁCIO;2° DOSE;1579
ARTUR NOGUEIRA;2° DOSE;1472
ITUVERAVA;2° DOSE;1405
PARAGUAÇU PAULISTA;2° DOSE;1642
BARRA BONITA;2° DOSE;1625
PORTO FELIZ;2° DOSE;1389
CAMPOS DO JORDÃO;2° DOSE;1547
SANTA ISABEL;2° DOSE;1439
SANTA RITA DO PASSA QUATRO;2° DOSE;2007
AGUDOS;2° DOSE;1857
PEDREIRA;2° DOSE;1726
CAJAMAR;2° DOSE;1715
BERTIOGA;2° DOSE;1915
DESCALVADO;2° DOSE;1946
OSVALDO CRUZ;2° DOSE;2106
TREMEMBÉ;2° DOSE;2230
JAGUARIÚNA;2° DOSE;1942
NOVO HORIZONTE;2° DOSE;1993
CAPIVARI;2° DOSE;2004
ITÁPOLIS;2° DOSE;1905
CAMPO LIMPO PAULISTA;2° DOSE;1832
SOCORRO;2° DOSE;1718
BATATAIS;2° DOSE;1922
MONGAGUÁ;2° DOSE;1339
VARGEM GRANDE DO SUL;2° DOSE;2722
SÃO JOAQUIM DA BARRA;2° DOSE;2130
ESPÍRITO SANTO DO PINHAL;2° DOSE;2080
SANTA FÉ DO SUL;2° DOSE;2375
ADAMANTINA;2° DOSE;2213
PRESIDENTE VENCESLAU;2° DOSE;2266
EMBU-GUAÇU;2° DOSE;2602
PORTO FERREIRA;2° DOSE;1970
SANTA CRUZ DO RIO PARDO;2° DOSE;2345
GARÇA;2° DOSE;2406
LENÇÓIS PAULISTA;2° DOSE;2128
MONTE ALTO;2° DOSE;2414
MIRASSOL;2° DOSE;2063
IBITINGA;2° DOSE;2060
ARUJÁ;2° DOSE;2421
IBIÚNA;2° DOSE;2472
SÃO SEBASTIÃO;2° DOSE;2830
SÃO JOSÉ DO RIO PARDO;2° DOSE;1967
JANDIRA;2° DOSE;2681
TAQUARITINGA;2° DOSE;2404
MAIRIPORÃ;2° DOSE;2273
OLÍMPIA;2° DOSE;2650
REGISTRO;2° DOSE;2905
VÁRZEA PAULISTA;2° DOSE;2341
ANDRADINA;2° DOSE;2510
CAIEIRAS;2° DOSE;2548
UBATUBA;2° DOSE;2925
DRACENA;2° DOSE;3427
JALES;2° DOSE;2805
PERUÍBE;2° DOSE;2374
VINHEDO;2° DOSE;2869
CRUZEIRO;2° DOSE;2838
POÁ;2° DOSE;3231
PAULÍNIA;2° DOSE;2918
ITAPIRA;2° DOSE;2896
SÃO ROQUE;2° DOSE;2862
VOTORANTIM;2° DOSE;3260
PENÁPOLIS;2° DOSE;3185
MATÃO;2° DOSE;2928
AMPARO;2° DOSE;3047
SANTANA DE PARNAÍBA;2° DOSE;2553
MOCOCA;2° DOSE;3026
LORENA;2° DOSE;3114
BEBEDOURO;2° DOSE;2971
JABOTICABAL;2° DOSE;3626
ITAPEVA;2° DOSE;3578
FRANCISCO MORATO;2° DOSE;3037
CAÇAPAVA;2° DOSE;3519
CUBATÃO;2° DOSE;3305
PIRASSUNUNGA;2° DOSE;4027
ITATIBA;2° DOSE;3186
LEME;2° DOSE;4199
AVARÉ;2° DOSE;3663
TUPÃ;2° DOSE;3852
LINS;2° DOSE;4057
FERRAZ DE VASCONCELOS;2° DOSE;4003
SERTÃOZINHO;2° DOSE;4753
SALTO;2° DOSE;3833
MOGI MIRIM;2° DOSE;4173
ITAPECERICA DA SERRA;2° DOSE;4392
CARAGUATATUBA;2° DOSE;4835
BIRIGUI;2° DOSE;3677
VALINHOS;2° DOSE;4560
FERNANDÓPOLIS;2° DOSE;5239
GUARATINGUETÁ;2° DOSE;4314
FRANCO DA ROCHA;2° DOSE;4289
TATUÍ;2° DOSE;4557
RIBEIRÃO PIRES;2° DOSE;5193
ITANHAÉM;2° DOSE;4628
ITAPEVI;2° DOSE;4575
COTIA;2° DOSE;5324
HORTOLÂNDIA;2° DOSE;5140
ASSIS;2° DOSE;5981
OURINHOS;2° DOSE;5501
PINDAMONHANGABA;2° DOSE;4937
SÃO JOÃO DA BOA VISTA;2° DOSE;5686
VOTUPORANGA;2° DOSE;5716
ARARAS;2° DOSE;5147
MOGI GUAÇU;2° DOSE;4852
EMBU DAS ARTES;2° DOSE;6105
ITAQUAQUECETUBA;2° DOSE;4903
SANTA BÁRBARA D'OESTE;2° DOSE;5538
ITU;2° DOSE;5757
ITAPETININGA;2° DOSE;7078
BARRETOS;2° DOSE;7586
ATIBAIA;2° DOSE;7320
JAÚ;2° DOSE;7351
BRAGANÇA PAULISTA;2° DOSE;6980
CATANDUVA;2° DOSE;8802
SUMARÉ;2° DOSE;6857
TABOÃO DA SERRA;2° DOSE;8817
SUZANO;2° DOSE;6744
BOTUCATU;2° DOSE;8672
AMERICANA;2° DOSE;8468
CARAPICUÍBA;2° DOSE;7217
INDAIATUBA;2° DOSE;8874
LIMEIRA;2° DOSE;7505
BARUERI;2° DOSE;11199
JACAREÍ;2° DOSE;10949
RIO CLARO;2° DOSE;10342
ARAÇATUBA;2° DOSE;10641
GUARUJÁ;2° DOSE;7545
TAUBATÉ;2° DOSE;7632
DIADEMA;2° DOSE;9681
FRANCA;2° DOSE;9737
SERRANA;2° DOSE;15036
MARÍLIA;2° DOSE;12004
SÃO CARLOS;2° DOSE;11294
ARARAQUARA;2° DOSE;11032
SÃO CAETANO DO SUL;2° DOSE;12580
PRESIDENTE PRUDENTE;2° DOSE;12690
MAUÁ;2° DOSE;13673
SÃO VICENTE;2° DOSE;12580
PRAIA GRANDE;2° DOSE;13036
MOGI DAS CRUZES;2° DOSE;14233
PIRACICABA;2° DOSE;16938
JUNDIAÍ;2° DOSE;16759
BAURU;2° DOSE;24094
OSASCO;2° DOSE;17448
SOROCABA;2° DOSE;22151
SÃO JOSÉ DO RIO PRETO;2° DOSE;29223
SÃO JOSÉ DOS CAMPOS;2° DOSE;28402
SANTOS;2° DOSE;31813
RIBEIRÃO PRETO;2° DOSE;32340
GUARULHOS;2° DOSE;31787
SÃO BERNARDO DO CAMPO;2° DOSE;37432
SANTO ANDRÉ;2° DOSE;31825
CAMPINAS;2° DOSE;59828
SÃO PAULO;2° DOSE;558073
BORÁ;1° DOSE;134
NOVA CASTILHO;1° DOSE;155
TRABIJU;1° DOSE;216
SAGRES;1° DOSE;239
BOREBI;1° DOSE;254
PRACINHA;1° DOSE;221
URU;1° DOSE;242
PAULISTÂNIA;1° DOSE;241
UNIÃO PAULISTA;1° DOSE;225
BALBINOS;1° DOSE;269
FERNÃO;1° DOSE;283
VITÓRIA BRASIL;1° DOSE;276
BOM SUCESSO DE ITARARÉ;1° DOSE;303
DIRCE REIS;1° DOSE;277
BENTO DE ABREU;1° DOSE;306
SANTANA DA PONTE PENSA;1° DOSE;319
GUARANI D'OESTE;1° DOSE;293
SÃO JOÃO DE IRACEMA;1° DOSE;295
NANTES;1° DOSE;300
ASPÁSIA;1° DOSE;287
CRUZÁLIA;1° DOSE;308
ESTRELA DO NORTE;1° DOSE;320
SANTA CLARA D'OESTE;1° DOSE;314
LUCIANÓPOLIS;1° DOSE;355
SANTA CRUZ DA ESPERANÇA;1° DOSE;322
EMBAÚBA;1° DOSE;334
MARINÓPOLIS;1° DOSE;336
SANTA SALETE;1° DOSE;325
ZACARIAS;1° DOSE;329
ARAPEÍ;1° DOSE;325
JUMIRIM;1° DOSE;325
NOVA GUATAPORANGA;1° DOSE;355
PLATINA;1° DOSE;348
MESÓPOLIS;1° DOSE;340
ITAPIRAPUÃ PAULISTA;1° DOSE;383
RUBIÁCEA;1° DOSE;326
SANDOVALINA;1° DOSE;353
TAQUARIVAÍ;1° DOSE;362
TAQUARAL;1° DOSE;331
LOURDES;1° DOSE;369
ÓLEO;1° DOSE;329
SÃO JOÃO DAS DUAS PONTES;1° DOSE;340
PONTES GESTAL;1° DOSE;376
TURIÚBA;1° DOSE;329
NOVA CANAÃ PAULISTA;1° DOSE;361
RIBEIRÃO CORRENTE;1° DOSE;383
NOVA INDEPENDÊNCIA;1° DOSE;361
QUEIROZ;1° DOSE;339
DOLCINÓPOLIS;1° DOSE;361
ESPÍRITO SANTO DO TURVO;1° DOSE;369
JERIQUARA;1° DOSE;371
MARABÁ PAULISTA;1° DOSE;397
CANITAR;1° DOSE;378
CANAS;1° DOSE;391
NOVA LUZITÂNIA;1° DOSE;397
QUADRA;1° DOSE;421
SÃO JOÃO DO PAU D'ALHO;1° DOSE;428
PRATÂNIA;1° DOSE;402
GABRIEL MONTEIRO;1° DOSE;405
ÁLVARO DE CARVALHO;1° DOSE;400
CÁSSIA DOS COQUEIROS;1° DOSE;375
JOÃO RAMALHO;1° DOSE;389
MONÇÕES;1° DOSE;398
ALVINLÂNDIA;1° DOSE;409
PARISI;1° DOSE;376
RIFAINA;1° DOSE;451
TORRE DE PEDRA;1° DOSE;399
