Ds Município;Dose;Contagem de Id Vacinacao
FARTURA;1° Dose;1917
FARTURA;2° Dose;530
FERNANDO PRESTES;1° Dose;900
FERNANDO PRESTES;2° Dose;233
FERNANDÓPOLIS;1° Dose;10926
FERNANDÓPOLIS;2° Dose;4004
FERNÃO;1° Dose;223
FERNÃO;2° Dose;60
FERRAZ DE VASCONCELOS;1° Dose;9159
FERRAZ DE VASCONCELOS;2° Dose;3268
FLORA RICA;1° Dose;393
FLORA RICA;2° Dose;97
FLOREAL;1° Dose;483
FLOREAL;2° Dose;112
FLÓRIDA PAULISTA;1° Dose;1404
FLÓRIDA PAULISTA;2° Dose;450
FLORÍNEA;1° Dose;333
FLORÍNEA;2° Dose;124
FRANCA;1° Dose;26766
FRANCA;2° Dose;7081
FRANCISCO MORATO;1° Dose;9270
FRANCISCO MORATO;2° Dose;2766
FRANCO DA ROCHA;1° Dose;12008
FRANCO DA ROCHA;2° Dose;3435
GABRIEL MONTEIRO;1° Dose;313
GABRIEL MONTEIRO;2° Dose;62
GÁLIA;1° Dose;885
GÁLIA;2° Dose;317
GARÇA;1° Dose;4708
GARÇA;2° Dose;1541
GASTÃO VIDIGAL;1° Dose;476
GASTÃO VIDIGAL;2° Dose;110
GAVIÃO PEIXOTO;1° Dose;469
GAVIÃO PEIXOTO;2° Dose;120
GENERAL SALGADO;1° Dose;1611
GENERAL SALGADO;2° Dose;452
GETULINA;1° Dose;1100
GETULINA;2° DOSE;435
GLICÉRIO;1° Dose;498
GLICÉRIO;2° Dose;145
GUAIÇARA;1° Dose;879
GUAIÇARA;2° Dose;210
GUAIMBÊ;1° Dose;578
GUAIMBÊ;2° Dose;242
GUAÍRA;1° Dose;3474
GUAÍRA;2° DOSE;1172
GUAPIAÇU;1° Dose;1751
GUAPIAÇU;2° Dose;608
GUAPIARA;1° Dose;1404
GUAPIARA;2° Dose;361
GUARÁ;1° Dose;2223
GUARÁ;2° Dose;719
GUARAÇAÍ;1° Dose;1162
GUARAÇAÍ;2° DOSE;391
GUARACI;1° Dose;1225
GUARACI;2° DOSE;441
GUARANI D'OESTE;1° Dose;269
GUARANI D'OESTE;2° Dose;92
GUARANTÃ;1° Dose;600
GUARANTÃ;2° Dose;189
GUARARAPES;1° Dose;3499
GUARARAPES;2° DOSE;1089
GUARAREMA;1° Dose;2744
GUARAREMA;2° Dose;733
GUARATINGUETÁ;1° Dose;11131
GUARATINGUETÁ;2° Dose;3729
GUAREÍ;1° Dose;1042
GUAREÍ;2° Dose;315
GUARIBA;1° Dose;2360
GUARIBA;2° Dose;714
GUARUJÁ;1° Dose;23865
GUARUJÁ;2° Dose;5596
GUARULHOS;1° Dose;73524
GUARULHOS;2° Dose;28100
GUATAPARÁ;1° Dose;730
GUATAPARÁ;2° DOSE;172
GUZOLÂNDIA;1° Dose;444
GUZOLÂNDIA;2° Dose;109
HERCULÂNDIA;1° Dose;911
HERCULÂNDIA;2° Dose;216
HOLAMBRA;1° Dose;1060
HOLAMBRA;2° Dose;302
HORTOLÂNDIA;1° Dose;13285
HORTOLÂNDIA;2° DOSE;4335
IACANGA;1° Dose;1313
IACANGA;2° Dose;295
IACRI;1° Dose;631
IACRI;2° Dose;194
IARAS;1° Dose;538
IARAS;2° Dose;139
IBATÉ;1° Dose;2223
IBATÉ;2° DOSE;567
IBIRÁ;1° Dose;1532
IBIRÁ;2° Dose;424
IBIRAREMA;1° Dose;848
IBIRAREMA;2° Dose;270
IBITINGA;1° Dose;5728
IBITINGA;2° DOSE;1814
IBIÚNA;1° Dose;5264
IBIÚNA;2° Dose;1577
ICÉM;1° Dose;780
ICÉM;2° Dose;250
IEPÊ;1° Dose;1075
IEPÊ;2° Dose;300
IGARAÇU DO TIETÊ;1° Dose;1491
IGARAÇU DO TIETÊ;2° Dose;308
IGARAPAVA;1° Dose;2694
IGARAPAVA;2° Dose;800
IGARATÁ;1° Dose;959
IGARATÁ;2° Dose;257
IGUAPE;1° Dose;3321
IGUAPE;2° Dose;814
ILHA COMPRIDA;1° Dose;1174
ILHA COMPRIDA;2° Dose;265
ILHA SOLTEIRA;1° Dose;3619
ILHA SOLTEIRA;2° DOSE;967
ILHABELA;1° Dose;2619
ILHABELA;2° Dose;1006
INDAIATUBA;1° Dose;24596
INDAIATUBA;2° DOSE;6228
INDIANA;1° Dose;622
INDIANA;2° Dose;147
INDIAPORÃ;1° Dose;646
INDIAPORÃ;2° Dose;158
INÚBIA PAULISTA;1° Dose;465
INÚBIA PAULISTA;2° Dose;144
IPAUSSU;1° Dose;1445
IPAUSSU;2° DOSE;428
IPERÓ;1° Dose;1828
IPERÓ;2° Dose;423
IPEÚNA;1° Dose;471
IPEÚNA;2° Dose;122
IPIGUÁ;1° Dose;595
IPIGUÁ;2° Dose;149
IPORANGA;1° Dose;622
IPORANGA;2° Dose;392
IPUÃ;1° Dose;1175
IPUÃ;2° Dose;349
IRACEMÁPOLIS;1° Dose;1747
IRACEMÁPOLIS;2° Dose;515
IRAPUÃ;1° Dose;744
IRAPUÃ;2° Dose;279
IRAPURU;1° Dose;916
IRAPURU;2° Dose;189
ITABERÁ;1° Dose;1674
ITABERÁ;2° Dose;372
ITAÍ;1° Dose;2181
ITAÍ;2° DOSE;524
ITAJOBI;1° Dose;1857
ITAJOBI;2° Dose;532
ITAJU;1° Dose;345
ITAJU;2° Dose;97
ITANHAÉM;1° Dose;10084
ITANHAÉM;2° Dose;3707
ITAOCA;1° Dose;453
ITAOCA;2° Dose;232
ITAPECERICA DA SERRA;1° Dose;9369
ITAPECERICA DA SERRA;2° Dose;3554
ITAPETININGA;1° Dose;16409
ITAPETININGA;2° Dose;5733
ITAPEVA;1° Dose;8889
ITAPEVA;2° Dose;2564
ITAPEVI;1° Dose;10510
ITAPEVI;2° Dose;3523
ITAPIRA;1° Dose;5801
ITAPIRA;2° Dose;2301
ITAPIRAPUÃ PAULISTA;1° Dose;357
ITAPIRAPUÃ PAULISTA;2° Dose;80
ITÁPOLIS;1° Dose;4428
ITÁPOLIS;2° Dose;1370
ITAPORANGA;1° Dose;1601
ITAPORANGA;2° Dose;404
ITAPUÍ;1° Dose;1264
ITAPUÍ;2° Dose;323
ITAPURA;1° Dose;448
ITAPURA;2° Dose;129
ITAQUAQUECETUBA;1° Dose;11051
ITAQUAQUECETUBA;2° Dose;3780
ITARARÉ;1° Dose;3487
ITARARÉ;2° Dose;948
ITARIRI;1° Dose;1439
ITARIRI;2° Dose;443
ITATIBA;1° Dose;10599
ITATIBA;2° DOSE;3164
ITATINGA;1° Dose;1505
ITATINGA;2° DOSE;366
ITIRAPINA;1° Dose;1173
ITIRAPINA;2° Dose;473
ITIRAPUÃ;1° Dose;626
ITIRAPUÃ;2° Dose;147
ITOBI;1° Dose;809
ITOBI;2° Dose;214
ITU;1° Dose;14882
ITU;2° Dose;4817
ITUPEVA;1° Dose;2796
ITUPEVA;2° DOSE;868
ITUVERAVA;1° Dose;3317
ITUVERAVA;2° Dose;1336
JABORANDI;1° Dose;700
JABORANDI;2° DOSE;257
JABOTICABAL;1° Dose;8603
JABOTICABAL;2° Dose;2468
JACAREÍ;1° Dose;23929
JACAREÍ;2° Dose;7420
JACI;1° Dose;806
JACI;2° Dose;342
JACUPIRANGA;1° Dose;1414
JACUPIRANGA;2° Dose;392
JAGUARIÚNA;1° Dose;3939
JAGUARIÚNA;2° DOSE;1196
JALES;1° Dose;7636
JALES;2° Dose;2409
JAMBEIRO;1° Dose;386
JAMBEIRO;2° Dose;159
JANDIRA;1° Dose;4862
JANDIRA;2° Dose;1740
JARDINÓPOLIS;1° Dose;2903
JARDINÓPOLIS;2° Dose;1008
JARINU;1° Dose;2210
JARINU;2° DOSE;690
JAÚ;1° Dose;15187
JAÚ;2° DOSE;5697
JERIQUARA;1° Dose;354
JERIQUARA;2° Dose;95
JOANÓPOLIS;1° Dose;1400
JOANÓPOLIS;2° Dose;399
JOÃO RAMALHO;1° Dose;291
JOÃO RAMALHO;2° DOSE;82
JOSÉ BONIFÁCIO;1° Dose;3838
JOSÉ BONIFÁCIO;2° Dose;1353
JÚLIO MESQUITA;1° Dose;330
JÚLIO MESQUITA;2° Dose;76
JUMIRIM;1° Dose;273
JUMIRIM;2° Dose;65
JUNDIAÍ;1° Dose;39894
JUNDIAÍ;2° DOSE;11915
JUNQUEIRÓPOLIS;1° Dose;2553
JUNQUEIRÓPOLIS;2° Dose;749
JUQUIÁ;1° Dose;1660
JUQUIÁ;2° Dose;351
JUQUITIBA;1° Dose;2723
JUQUITIBA;2° Dose;865
LAGOINHA;1° Dose;751
LAGOINHA;2° Dose;234
LARANJAL PAULISTA;1° Dose;2568
LARANJAL PAULISTA;2° Dose;841
LAVÍNIA;1° Dose;681
LAVÍNIA;2° Dose;167
LAVRINHAS;1° Dose;424
LAVRINHAS;2° Dose;128
LEME;1° Dose;9570
LEME;2° Dose;2993
LENÇÓIS PAULISTA;1° Dose;6083
LENÇÓIS PAULISTA;2° DOSE;1663
LIMEIRA;1° Dose;23337
LIMEIRA;2° Dose;4327
LINDÓIA;1° Dose;823
LINDÓIA;2° Dose;208
LINS;1° Dose;9354
LINS;2° DOSE;3304
LORENA;1° Dose;7026
LORENA;2° Dose;2406
LOURDES;1° Dose;317
LOURDES;2° Dose;96
LOUVEIRA;1° Dose;2954
LOUVEIRA;2° DOSE;954
LUCÉLIA;1° Dose;2036
LUCÉLIA;2° Dose;784
LUCIANÓPOLIS;1° Dose;330
LUCIANÓPOLIS;2° Dose;61
LUÍS ANTÔNIO;1° Dose;787
LUÍS ANTÔNIO;2° Dose;280
LUIZIÂNIA;1° Dose;453
LUIZIÂNIA;2° Dose;112
LUPÉRCIO;1° Dose;449
LUPÉRCIO;2° Dose;139
LUTÉCIA;1° Dose;378
LUTÉCIA;2° Dose;123
MACATUBA;1° Dose;1546
MACATUBA;2° DOSE;512
MACAUBAL;1° Dose;1070
MACAUBAL;2° Dose;325
MACEDÔNIA;1° Dose;212
MACEDÔNIA;2° Dose;90
MAGDA;1° Dose;502
MAGDA;2° Dose;118
MAIRINQUE;1° Dose;3843
MAIRINQUE;2° Dose;1032
MAIRIPORÃ;1° Dose;7204
MAIRIPORÃ;2° Dose;1740
MANDURI;1° Dose;1010
MANDURI;2° Dose;228
MARABÁ PAULISTA;1° Dose;366
MARABÁ PAULISTA;2° Dose;83
MARACAÍ;1° Dose;1242
MARACAÍ;2° Dose;470
MARAPOAMA;1° Dose;397
MARAPOAMA;2° Dose;109
MARIÁPOLIS;1° Dose;343
MARIÁPOLIS;2° Dose;119
MARÍLIA;1° Dose;26192
MARÍLIA;2° Dose;10343
MARINÓPOLIS;1° Dose;316
MARINÓPOLIS;2° Dose;95
MARTINÓPOLIS;1° Dose;2728
MARTINÓPOLIS;2° Dose;674
MATÃO;1° Dose;7169
MATÃO;2° DOSE;2301
MAUÁ;1° Dose;27533
MAUÁ;2° DOSE;11561
MENDONÇA;1° Dose;447
MENDONÇA;2° Dose;235
MERIDIANO;1° Dose;508
MERIDIANO;2° Dose;145
MESÓPOLIS;1° Dose;134
MESÓPOLIS;2° Dose;62
MIGUELÓPOLIS;1° Dose;2165
MIGUELÓPOLIS;2° Dose;569
MINEIROS DO TIETÊ;1° Dose;1208
MINEIROS DO TIETÊ;2° Dose;278
MIRA ESTRELA;1° Dose;390
MIRA ESTRELA;2° Dose;115
MIRACATU;1° Dose;1488
MIRACATU;2° Dose;408
MIRANDÓPOLIS;1° Dose;3003
MIRANDÓPOLIS;2° DOSE;1157
MIRANTE DO PARANAPANEMA;1° Dose;1967
MIRANTE DO PARANAPANEMA;2° Dose;600
MIRASSOL;1° Dose;6234
MIRASSOL;2° Dose;1610
MIRASSOLÂNDIA;1° Dose;575
MIRASSOLÂNDIA;2° Dose;206
MOCOCA;1° Dose;8124
MOCOCA;2° Dose;2393
MOGI DAS CRUZES;1° Dose;35352
MOGI DAS CRUZES;2° Dose;12124
MOGI GUAÇU;1° Dose;14085
MOGI GUAÇU;2° Dose;4548
MOGI MIRIM;1° Dose;10591
MOGI MIRIM;2° Dose;3448
MOMBUCA;1° Dose;302
MOMBUCA;2° Dose;176
MONÇÕES;1° Dose;378
MONÇÕES;2° Dose;104
MONGAGUÁ;1° Dose;5678
MONGAGUÁ;2° Dose;1020
MONTE ALEGRE DO SUL;1° Dose;1030
MONTE ALEGRE DO SUL;2° DOSE;240
MONTE ALTO;1° Dose;5860
MONTE ALTO;2° Dose;1797
MONTE APRAZÍVEL;1° Dose;2863
MONTE APRAZÍVEL;2° Dose;1070
MONTE AZUL PAULISTA;1° Dose;1875
MONTE AZUL PAULISTA;2° DOSE;555
MONTE CASTELO;1° Dose;583
MONTE CASTELO;2° Dose;148
MONTE MOR;1° Dose;3989
MONTE MOR;2° DOSE;832
MONTEIRO LOBATO;1° Dose;457
MONTEIRO LOBATO;2° Dose;131
MORRO AGUDO;1° Dose;2560
MORRO AGUDO;2° Dose;867
MORUNGABA;1° Dose;1211
MORUNGABA;2° Dose;302
MOTUCA;1° Dose;359
MOTUCA;2° Dose;80
MURUTINGA DO SUL;1° Dose;555
MURUTINGA DO SUL;2° Dose;162
NANTES;1° Dose;251
NANTES;2° Dose;95
NARANDIBA;1° Dose;411
NARANDIBA;2° Dose;131
NATIVIDADE DA SERRA;1° Dose;697
NATIVIDADE DA SERRA;2° Dose;306
NAZARÉ PAULISTA;1° Dose;1830
NAZARÉ PAULISTA;2° Dose;354
NEVES PAULISTA;1° Dose;1451
NEVES PAULISTA;2° Dose;414
NHANDEARA;1° Dose;1741
NHANDEARA;2° Dose;409
NIPOÃ;1° Dose;374
NIPOÃ;2° Dose;73
NOVA ALIANÇA;1° Dose;823
NOVA ALIANÇA;2° Dose;267
NOVA CAMPINA;1° Dose;602
NOVA CAMPINA;2° Dose;148
NOVA CANAÃ PAULISTA;1° Dose;337
NOVA CANAÃ PAULISTA;2° Dose;67
NOVA CASTILHO;1° Dose;140
NOVA CASTILHO;2° Dose;47
NOVA EUROPA;1° Dose;952
NOVA EUROPA;2° Dose;214
NOVA GRANADA;1° Dose;2225
NOVA GRANADA;2° Dose;662
NOVA GUATAPORANGA;1° Dose;312
NOVA GUATAPORANGA;2° Dose;62
NOVA INDEPENDÊNCIA;1° Dose;292
NOVA INDEPENDÊNCIA;2° Dose;89
NOVA LUZITÂNIA;1° Dose;334
NOVA LUZITÂNIA;2° Dose;83
NOVA ODESSA;1° Dose;3984
NOVA ODESSA;2° Dose;1027
NOVAIS;1° Dose;262
NOVAIS;2° Dose;60
NOVO HORIZONTE;1° Dose;4613
NOVO HORIZONTE;2° Dose;1639
NUPORANGA;1° Dose;777
NUPORANGA;2° Dose;277
