Ds Municipio Maiusc;Dose;Contagem de Id Vacinacao
CHARQUEADA;2° Dose;282
CHAVANTES;1° Dose;507
CHAVANTES;2° Dose;222
CLEMENTINA;1° Dose;457
CLEMENTINA;2° Dose;168
COLINA;1° Dose;867
COLINA;2° Dose;307
COLÔMBIA;1° Dose;433
COLÔMBIA;2° Dose;212
CONCHAL;1° Dose;1309
CONCHAL;2° Dose;485
CONCHAS;1° Dose;1293
CONCHAS;2° Dose;414
CORDEIRÓPOLIS;1° Dose;1624
CORDEIRÓPOLIS;2° Dose;379
COROADOS;1° Dose;357
COROADOS;2° Dose;104
CORONEL MACEDO;1° Dose;432
CORONEL MACEDO;2° Dose;133
CORUMBATAÍ;1° Dose;256
CORUMBATAÍ;2° Dose;110
COSMÓPOLIS;1° Dose;2851
COSMÓPOLIS;2° Dose;914
COSMORAMA;1° Dose;698
COSMORAMA;2° Dose;237
COTIA;1° Dose;10145
COTIA;2° Dose;4281
CRAVINHOS;1° Dose;1739
CRAVINHOS;2° Dose;575
CRISTAIS PAULISTA;1° Dose;550
CRISTAIS PAULISTA;2° Dose;219
CRUZÁLIA;1° Dose;185
CRUZÁLIA;2° Dose;52
CRUZEIRO;1° Dose;5051
CRUZEIRO;2° Dose;2108
CUBATÃO;1° Dose;7301
CUBATÃO;2° Dose;1886
CUNHA;1° Dose;1598
CUNHA;2° Dose;440
DESCALVADO;1° Dose;3055
DESCALVADO;2° Dose;1165
DIADEMA;1° Dose;18754
DIADEMA;2° Dose;7739
DIRCE REIS;1° Dose;184
DIRCE REIS;2° Dose;48
DIVINOLÂNDIA;1° Dose;1625
DIVINOLÂNDIA;2° Dose;489
DOBRADA;1° Dose;399
DOBRADA;2° Dose;126
DOIS CÓRREGOS;1° Dose;1929
DOIS CÓRREGOS;2° Dose;775
DOLCINÓPOLIS;1° Dose;223
DOLCINÓPOLIS;2° Dose;53
DOURADO;1° Dose;693
DOURADO;2° Dose;288
DRACENA;1° Dose;5242
DRACENA;2° Dose;2469
DUARTINA;1° Dose;1249
DUARTINA;2° Dose;463
DUMONT;1° Dose;512
DUMONT;2° Dose;175
ECHAPORÃ;1° Dose;554
ECHAPORÃ;2° Dose;174
ELDORADO;1° Dose;1896
ELDORADO;2° Dose;1377
ELIAS FAUSTO;1° Dose;805
ELIAS FAUSTO;2° Dose;259
ELISIÁRIO;1° Dose;255
ELISIÁRIO;2° Dose;99
EMBAÚBA;1° Dose;218
EMBAÚBA;2° Dose;67
EMBU DAS ARTES;1° Dose;8818
EMBU DAS ARTES;2° Dose;3726
EMBU-GUAÇU;1° Dose;3826
EMBU-GUAÇU;2° Dose;1329
EMILIANÓPOLIS;1° Dose;315
EMILIANÓPOLIS;2° Dose;99
ENGENHEIRO COELHO;1° Dose;903
ENGENHEIRO COELHO;2° Dose;362
ESPÍRITO SANTO DO PINHAL;1° Dose;3827
ESPÍRITO SANTO DO PINHAL;2° Dose;1587
ESPÍRITO SANTO DO TURVO;1° Dose;211
ESPÍRITO SANTO DO TURVO;2° Dose;80
ESTIVA GERBI;1° Dose;429
ESTIVA GERBI;2° Dose;151
ESTRELA DO NORTE;1° Dose;214
ESTRELA DO NORTE;2° Dose;69
ESTRELA D'OESTE;1° Dose;841
ESTRELA D'OESTE;2° Dose;315
EUCLIDES DA CUNHA PAULISTA;1° Dose;574
EUCLIDES DA CUNHA PAULISTA;2° Dose;212
FARTURA;1° Dose;1251
FARTURA;2° Dose;505
FERNANDO PRESTES;1° Dose;656
FERNANDO PRESTES;2° Dose;208
FERNANDÓPOLIS;1° Dose;8175
FERNANDÓPOLIS;2° Dose;3026
FERNÃO;1° Dose;179
FERNÃO;2° Dose;58
FERRAZ DE VASCONCELOS;1° Dose;6710
FERRAZ DE VASCONCELOS;2° Dose;3020
FLORA RICA;1° Dose;326
FLORA RICA;2° Dose;96
FLOREAL;1° Dose;385
FLOREAL;2° Dose;111
FLÓRIDA PAULISTA;1° Dose;961
FLÓRIDA PAULISTA;2° Dose;373
FLORÍNEA;1° Dose;259
FLORÍNEA;2° Dose;114
FRANCA;1° Dose;18739
FRANCA;2° Dose;6922
FRANCISCO MORATO;1° Dose;6119
FRANCISCO MORATO;2° Dose;2586
FRANCO DA ROCHA;1° Dose;8561
FRANCO DA ROCHA;2° Dose;3287
GABRIEL MONTEIRO;1° Dose;211
GABRIEL MONTEIRO;2° Dose;61
GÁLIA;1° Dose;611
GÁLIA;2° Dose;306
GARÇA;1° Dose;3698
GARÇA;2° Dose;1478
GASTÃO VIDIGAL;1° Dose;319
GASTÃO VIDIGAL;2° Dose;107
GAVIÃO PEIXOTO;1° Dose;356
GAVIÃO PEIXOTO;2° Dose;108
GENERAL SALGADO;1° Dose;1132
GENERAL SALGADO;2° Dose;448
GETULINA;1° Dose;738
GETULINA;2° Dose;255
GLICÉRIO;1° Dose;348
GLICÉRIO;2° Dose;140
GUAIÇARA;1° Dose;637
GUAIÇARA;2° Dose;199
GUAIMBÊ;1° Dose;460
GUAIMBÊ;2° Dose;171
GUAÍRA;1° Dose;2604
GUAÍRA;2° Dose;974
GUAPIAÇU;1° Dose;1377
GUAPIAÇU;2° Dose;479
GUAPIARA;1° Dose;991
GUAPIARA;2° Dose;310
GUARÁ;1° Dose;1497
GUARÁ;2° Dose;633
GUARAÇAÍ;1° Dose;795
GUARAÇAÍ;2° Dose;301
GUARACI;1° Dose;798
GUARACI;2° Dose;289
GUARANI D'OESTE;1° Dose;188
GUARANI D'OESTE;2° Dose;56
GUARANTÃ;1° Dose;490
GUARANTÃ;2° Dose;178
GUARARAPES;1° Dose;2429
GUARARAPES;2° Dose;838
GUARAREMA;1° Dose;1798
GUARAREMA;2° Dose;724
GUARATINGUETÁ;1° Dose;8899
GUARATINGUETÁ;2° Dose;3587
GUAREÍ;1° Dose;816
GUAREÍ;2° Dose;261
GUARIBA;1° Dose;1746
GUARIBA;2° Dose;710
GUARUJÁ;1° Dose;17529
GUARUJÁ;2° Dose;4039
GUARULHOS;1° Dose;54338
GUARULHOS;2° Dose;25941
GUATAPARÁ;1° Dose;469
GUATAPARÁ;2° Dose;137
GUZOLÂNDIA;1° Dose;320
GUZOLÂNDIA;2° Dose;87
HERCULÂNDIA;1° Dose;651
HERCULÂNDIA;2° Dose;196
HOLAMBRA;1° Dose;776
HOLAMBRA;2° Dose;302
HORTOLÂNDIA;1° Dose;9640
HORTOLÂNDIA;2° Dose;3556
IACANGA;1° Dose;993
IACANGA;2° Dose;292
IACRI;1° Dose;503
IACRI;2° Dose;192
IARAS;1° Dose;350
IARAS;2° Dose;138
IBATÉ;1° Dose;1596
IBATÉ;2° Dose;538
IBIRÁ;1° Dose;1100
IBIRÁ;2° Dose;350
IBIRAREMA;1° Dose;575
IBIRAREMA;2° Dose;239
IBITINGA;1° Dose;4377
IBITINGA;2° Dose;1777
IBIÚNA;1° Dose;4541
IBIÚNA;2° Dose;1422
ICÉM;1° Dose;610
ICÉM;2° Dose;231
IEPÊ;1° Dose;750
IEPÊ;2° Dose;294
IGARAÇU DO TIETÊ;1° Dose;1091
IGARAÇU DO TIETÊ;2° Dose;307
IGARAPAVA;1° Dose;1918
IGARAPAVA;2° Dose;748
IGARATÁ;1° Dose;740
IGARATÁ;2° Dose;242
IGUAPE;1° Dose;2170
IGUAPE;2° Dose;733
ILHA COMPRIDA;1° Dose;771
ILHA COMPRIDA;2° Dose;214
ILHA SOLTEIRA;1° Dose;2330
ILHA SOLTEIRA;2° Dose;911
ILHABELA;1° Dose;1991
ILHABELA;2° Dose;925
INDAIATUBA;1° Dose;15437
INDAIATUBA;2° Dose;6105
INDIANA;1° Dose;446
INDIANA;2° Dose;146
INDIAPORÃ;1° Dose;528
INDIAPORÃ;2° Dose;157
INÚBIA PAULISTA;1° Dose;359
INÚBIA PAULISTA;2° Dose;134
IPAUSSU;1° Dose;969
IPAUSSU;2° Dose;358
IPERÓ;1° Dose;1289
IPERÓ;2° Dose;405
IPEÚNA;1° Dose;348
IPEÚNA;2° Dose;120
IPIGUÁ;1° Dose;412
IPIGUÁ;2° Dose;110
IPORANGA;1° Dose;540
IPORANGA;2° Dose;356
IPUÃ;1° Dose;890
IPUÃ;2° Dose;347
IRACEMÁPOLIS;1° Dose;1405
IRACEMÁPOLIS;2° Dose;514
IRAPUÃ;1° Dose;561
IRAPUÃ;2° Dose;218
IRAPURU;1° Dose;619
IRAPURU;2° Dose;184
ITABERÁ;1° Dose;1178
ITABERÁ;2° Dose;363
ITAÍ;1° Dose;1587
ITAÍ;2° Dose;471
ITAJOBI;1° Dose;1299
ITAJOBI;2° Dose;429
ITAJU;1° Dose;284
ITAJU;2° Dose;94
ITANHAÉM;1° Dose;7183
ITANHAÉM;2° Dose;2721
ITAOCA;1° Dose;362
ITAOCA;2° Dose;201
ITAPECERICA DA SERRA;1° Dose;7229
ITAPECERICA DA SERRA;2° Dose;3327
ITAPETININGA;1° Dose;11867
ITAPETININGA;2° Dose;4900
ITAPEVA;1° Dose;6176
ITAPEVA;2° Dose;2365
ITAPEVI;1° Dose;7629
ITAPEVI;2° Dose;2776
ITAPIRA;1° Dose;4660
ITAPIRA;2° Dose;1774
ITAPIRAPUÃ PAULISTA;1° Dose;215
ITAPIRAPUÃ PAULISTA;2° Dose;76
ITÁPOLIS;1° Dose;3517
ITÁPOLIS;2° Dose;1300
ITAPORANGA;1° Dose;1128
ITAPORANGA;2° Dose;398
ITAPUÍ;1° Dose;814
ITAPUÍ;2° Dose;319
ITAPURA;1° Dose;335
ITAPURA;2° Dose;122
ITAQUAQUECETUBA;1° Dose;8639
ITAQUAQUECETUBA;2° Dose;3247
ITARARÉ;1° Dose;2687
ITARARÉ;2° Dose;869
ITARIRI;1° Dose;991
ITARIRI;2° Dose;305
ITATIBA;1° Dose;6635
ITATIBA;2° Dose;2872
ITATINGA;1° Dose;974
ITATINGA;2° Dose;276
ITIRAPINA;1° Dose;1011
ITIRAPINA;2° Dose;470
ITIRAPUÃ;1° Dose;534
ITIRAPUÃ;2° Dose;144
ITOBI;1° Dose;509
ITOBI;2° Dose;207
ITU;1° Dose;10719
ITU;2° Dose;4284
ITUPEVA;1° Dose;1991
ITUPEVA;2° Dose;776
ITUVERAVA;1° Dose;2750
ITUVERAVA;2° Dose;1300
JABORANDI;1° Dose;515
JABORANDI;2° Dose;178
JABOTICABAL;1° Dose;5650
JABOTICABAL;2° Dose;2029
JACAREÍ;1° Dose;15868
JACAREÍ;2° Dose;5801
JACI;1° Dose;653
JACI;2° Dose;341
JACUPIRANGA;1° Dose;1025
JACUPIRANGA;2° Dose;333
JAGUARIÚNA;1° Dose;3045
JAGUARIÚNA;2° Dose;633
JALES;1° Dose;5311
JALES;2° Dose;2096
JAMBEIRO;1° Dose;309
JAMBEIRO;2° Dose;158
JANDIRA;1° Dose;3458
JANDIRA;2° Dose;1096
JARDINÓPOLIS;1° Dose;2271
JARDINÓPOLIS;2° Dose;971
JARINU;1° Dose;1733
JARINU;2° Dose;522
JAÚ;1° Dose;12323
JAÚ;2° Dose;5088
JERIQUARA;1° Dose;243
JERIQUARA;2° Dose;86
JOANÓPOLIS;1° Dose;1018
JOANÓPOLIS;2° Dose;351
JOÃO RAMALHO;1° Dose;262
JOÃO RAMALHO;2° Dose;71
JOSÉ BONIFÁCIO;1° Dose;2569
JOSÉ BONIFÁCIO;2° Dose;940
JÚLIO MESQUITA;1° Dose;164
JÚLIO MESQUITA;2° Dose;76
JUMIRIM;1° Dose;205
JUMIRIM;2° Dose;65
JUNDIAÍ;1° Dose;26791
JUNDIAÍ;2° Dose;10865
JUNQUEIRÓPOLIS;1° Dose;1808
JUNQUEIRÓPOLIS;2° Dose;728
JUQUIÁ;1° Dose;1135
JUQUIÁ;2° Dose;266
JUQUITIBA;1° Dose;1870
JUQUITIBA;2° Dose;713
LAGOINHA;1° Dose;494
LAGOINHA;2° Dose;175
LARANJAL PAULISTA;1° Dose;2126
LARANJAL PAULISTA;2° Dose;819
LAVÍNIA;1° Dose;491
LAVÍNIA;2° Dose;160
LAVRINHAS;1° Dose;329
LAVRINHAS;2° Dose;96
LEME;1° Dose;6444
LEME;2° Dose;2675
LENÇÓIS PAULISTA;1° Dose;3978
LENÇÓIS PAULISTA;2° Dose;1604
LIMEIRA;1° Dose;15767
LIMEIRA;2° Dose;3068
LINDÓIA;1° Dose;629
LINDÓIA;2° Dose;206
LINS;1° Dose;7389
LINS;2° Dose;3195
LORENA;1° Dose;5761
LORENA;2° Dose;2273
LOURDES;1° Dose;235
LOURDES;2° Dose;94
LOUVEIRA;1° Dose;2123
LOUVEIRA;2° Dose;931
LUCÉLIA;1° Dose;1678
LUCÉLIA;2° Dose;618
LUCIANÓPOLIS;1° Dose;183
LUCIANÓPOLIS;2° Dose;61
LUÍS ANTÔNIO;1° Dose;687
LUÍS ANTÔNIO;2° Dose;273
LUIZIÂNIA;1° Dose;354
LUIZIÂNIA;2° Dose;109
LUPÉRCIO;1° Dose;302
LUPÉRCIO;2° Dose;105
LUTÉCIA;1° Dose;288
LUTÉCIA;2° Dose;112
MACATUBA;1° Dose;1182
MACATUBA;2° Dose;486
MACAUBAL;1° Dose;823
MACAUBAL;2° Dose;275
MACEDÔNIA;1° Dose;212
MACEDÔNIA;2° Dose;62
MAGDA;1° Dose;317
MAGDA;2° Dose;118
MAIRINQUE;1° Dose;2646
MAIRINQUE;2° Dose;954
MAIRIPORÃ;1° Dose;4689
MAIRIPORÃ;2° Dose;1665
MANDURI;1° Dose;709
MANDURI;2° Dose;225
MARABÁ PAULISTA;1° Dose;287
MARABÁ PAULISTA;2° Dose;83
MARACAÍ;1° Dose;965
MARACAÍ;2° Dose;297
MARAPOAMA;1° Dose;259
MARAPOAMA;2° Dose;107
MARIÁPOLIS;1° Dose;281
MARIÁPOLIS;2° Dose;96
MARÍLIA;1° Dose;19627
MARÍLIA;2° Dose;10005
MARINÓPOLIS;1° Dose;242
MARINÓPOLIS;2° Dose;94
MARTINÓPOLIS;1° Dose;1853
MARTINÓPOLIS;2° Dose;619
MATÃO;1° Dose;5561
MATÃO;2° Dose;2187
MAUÁ;1° Dose;19521
MAUÁ;2° Dose;8482
MENDONÇA;1° Dose;373
MENDONÇA;2° Dose;235
MERIDIANO;1° Dose;391
MERIDIANO;2° Dose;125
MESÓPOLIS;1° Dose;134
MESÓPOLIS;2° Dose;62
MIGUELÓPOLIS;1° Dose;1492
MIGUELÓPOLIS;2° Dose;525
MINEIROS DO TIETÊ;1° Dose;881
MINEIROS DO TIETÊ;2° Dose;272
MIRA ESTRELA;1° Dose;282
MIRA ESTRELA;2° Dose;93
MIRACATU;1° Dose;1183
MIRACATU;2° Dose;362
MIRANDÓPOLIS;1° Dose;2342
MIRANDÓPOLIS;2° Dose;1002
MIRANTE DO PARANAPANEMA;1° Dose;1373
MIRANTE DO PARANAPANEMA;2° Dose;568
MIRASSOL;1° Dose;4072
MIRASSOL;2° Dose;1558
MIRASSOLÂNDIA;1° Dose;394
MIRASSOLÂNDIA;2° Dose;132
MOCOCA;1° Dose;5638
MOCOCA;2° Dose;2265
MOGI DAS CRUZES;1° Dose;26414
MOGI DAS CRUZES;2° Dose;9935
MOGI GUAÇU;1° Dose;9497
MOGI GUAÇU;2° Dose;3898
MOGI MIRIM;1° Dose;7322
MOGI MIRIM;2° Dose;3116
MOMBUCA;1° Dose;224
MOMBUCA;2° Dose;98
MONÇÕES;1° Dose;267
MONÇÕES;2° Dose;104
MONGAGUÁ;1° Dose;3476
MONGAGUÁ;2° Dose;819
MONTE ALEGRE DO SUL;1° Dose;667
MONTE ALEGRE DO SUL;2° Dose;226
MONTE ALTO;1° Dose;3939
MONTE ALTO;2° Dose;1519
MONTE APRAZÍVEL;1° Dose;1837
MONTE APRAZÍVEL;2° Dose;951
MONTE AZUL PAULISTA;1° Dose;1457
MONTE AZUL PAULISTA;2° Dose;479
MONTE CASTELO;1° Dose;411
MONTE CASTELO;2° Dose;142
MONTE MOR;1° Dose;2665
MONTE MOR;2° Dose;759
MONTEIRO LOBATO;1° Dose;343
MONTEIRO LOBATO;2° Dose;128
MORRO AGUDO;1° Dose;1791
MORRO AGUDO;2° Dose;822
MORUNGABA;1° Dose;829
MORUNGABA;2° Dose;286
MOTUCA;1° Dose;281
MOTUCA;2° Dose;80
MURUTINGA DO SUL;1° Dose;452
MURUTINGA DO SUL;2° Dose;158
NANTES;1° Dose;186
NANTES;2° Dose;71
NARANDIBA;1° Dose;333
NARANDIBA;2° Dose;129
NATIVIDADE DA SERRA;1° Dose;506
NATIVIDADE DA SERRA;2° Dose;170
NAZARÉ PAULISTA;1° Dose;1140
NAZARÉ PAULISTA;2° Dose;306
NEVES PAULISTA;1° Dose;1032
NEVES PAULISTA;2° Dose;383
NHANDEARA;1° Dose;1153
NHANDEARA;2° Dose;399
NIPOÃ;1° Dose;285
NIPOÃ;2° Dose;69
NOVA ALIANÇA;1° Dose;599
NOVA ALIANÇA;2° Dose;226
NOVA CAMPINA;1° Dose;362
NOVA CAMPINA;2° Dose;144
NOVA CANAÃ PAULISTA;1° Dose;209
NOVA CANAÃ PAULISTA;2° Dose;55
NOVA CASTILHO;1° Dose;98
NOVA CASTILHO;2° Dose;47
NOVA EUROPA;1° Dose;579
NOVA EUROPA;2° Dose;212
NOVA GRANADA;1° Dose;1505
NOVA GRANADA;2° Dose;576
NOVA GUATAPORANGA;1° Dose;236
NOVA GUATAPORANGA;2° Dose;60
NOVA INDEPENDÊNCIA;1° Dose;250
NOVA INDEPENDÊNCIA;2° Dose;84
NOVA LUZITÂNIA;1° Dose;224
NOVA LUZITÂNIA;2° Dose;77
NOVA ODESSA;1° Dose;2753
NOVA ODESSA;2° Dose;1021
NOVAIS;1° Dose;262
NOVAIS;2° Dose;60
NOVO HORIZONTE;1° Dose;3162
NOVO HORIZONTE;2° Dose;1205
NUPORANGA;1° Dose;646
NUPORANGA;2° Dose;271
OCAUÇU;1° Dose;317
OCAUÇU;2° Dose;91
ÓLEO;1° Dose;234
ÓLEO;2° Dose;72
OLÍMPIA;1° Dose;4229
OLÍMPIA;2° Dose;1605
ONDA VERDE;1° Dose;315
