Ds Município;Dose;Contagem de Id Vacinacao
BASTOS;1° DOSE;2395
BASTOS;2° DOSE;788
BATATAIS;1° DOSE;4980
BATATAIS;2° DOSE;1860
BAURU;1° DOSE;51016
BAURU;2° DOSE;20645
BEBEDOURO;1° DOSE;8350
BEBEDOURO;2° DOSE;2143
BENTO DE ABREU;1° DOSE;295
BENTO DE ABREU;2° DOSE;80
BERNARDINO DE CAMPOS;1° DOSE;1592
BERNARDINO DE CAMPOS;2° DOSE;406
BERTIOGA;1° DOSE;4623
BERTIOGA;2° DOSE;1529
BILAC;1° DOSE;1221
BILAC;2° DOSE;324
BIRIGUI;1° DOSE;11506
BIRIGUI;2° DOSE;2943
BIRITIBA MIRIM;1° DOSE;2628
BIRITIBA MIRIM;2° DOSE;709
BOA ESPERANÇA DO SUL;1° DOSE;1303
BOA ESPERANÇA DO SUL;2° DOSE;399
BOCAINA;1° DOSE;1163
BOCAINA;2° DOSE;340
BOFETE;1° DOSE;1181
BOFETE;2° DOSE;282
BOITUVA;1° DOSE;4295
BOITUVA;2° DOSE;1239
BOM JESUS DOS PERDÕES;1° DOSE;1968
BOM JESUS DOS PERDÕES;2° DOSE;416
BOM SUCESSO DE ITARARÉ;1° DOSE;284
BOM SUCESSO DE ITARARÉ;2° DOSE;67
BORÁ;1° DOSE;134
BORÁ;2° DOSE;59
BORACÉIA;1° DOSE;580
BORACÉIA;2° DOSE;125
BORBOREMA;1° DOSE;1837
BORBOREMA;2° DOSE;517
BOREBI;1° DOSE;248
BOREBI;2° DOSE;73
BOTUCATU;1° DOSE;22858
BOTUCATU;2° DOSE;7593
BRAGANÇA PAULISTA;1° DOSE;19738
BRAGANÇA PAULISTA;2° DOSE;6883
BRAÚNA;1° DOSE;749
BRAÚNA;2° DOSE;334
BREJO ALEGRE;1° DOSE;373
BREJO ALEGRE;2° DOSE;148
BRODOWSKI;1° DOSE;2573
BRODOWSKI;2° DOSE;1064
BROTAS;1° DOSE;2440
BROTAS;2° DOSE;659
BURI;1° DOSE;1447
BURI;2° DOSE;288
BURITAMA;1° DOSE;1957
BURITAMA;2° DOSE;657
BURITIZAL;1° DOSE;593
BURITIZAL;2° DOSE;228
CABRÁLIA PAULISTA;1° DOSE;508
CABRÁLIA PAULISTA;2° DOSE;141
CABREÚVA;1° DOSE;2574
CABREÚVA;2° DOSE;838
CAÇAPAVA;1° DOSE;7960
CAÇAPAVA;2° DOSE;2309
CACHOEIRA PAULISTA;1° DOSE;3666
CACHOEIRA PAULISTA;2° DOSE;990
CACONDE;1° DOSE;2249
CACONDE;2° DOSE;477
CAFELÂNDIA;1° DOSE;1808
CAFELÂNDIA;2° DOSE;375
CAIABU;1° DOSE;475
CAIABU;2° DOSE;141
CAIEIRAS;1° DOSE;7506
CAIEIRAS;2° DOSE;2101
CAIUÁ;1° DOSE;708
CAIUÁ;2° DOSE;210
CAJAMAR;1° DOSE;5086
CAJAMAR;2° DOSE;1220
CAJATI;1° DOSE;2324
CAJATI;2° DOSE;698
CAJOBI;1° DOSE;1258
CAJOBI;2° DOSE;492
CAJURU;1° DOSE;2425
CAJURU;2° DOSE;756
CAMPINA DO MONTE ALEGRE;1° DOSE;690
CAMPINA DO MONTE ALEGRE;2° DOSE;148
CAMPINAS;1° DOSE;136067
CAMPINAS;2° DOSE;44872
CAMPO LIMPO PAULISTA;1° DOSE;5006
CAMPO LIMPO PAULISTA;2° DOSE;1525
CAMPOS DO JORDÃO;1° DOSE;4587
CAMPOS DO JORDÃO;2° DOSE;1504
CAMPOS NOVOS PAULISTA;1° DOSE;490
CAMPOS NOVOS PAULISTA;2° DOSE;149
CANANÉIA;1° DOSE;1421
CANANÉIA;2° DOSE;449
CANAS;1° DOSE;353
CANAS;2° DOSE;115
CÂNDIDO MOTA;1° DOSE;3385
CÂNDIDO MOTA;2° DOSE;1173
CÂNDIDO RODRIGUES;1° DOSE;500
CÂNDIDO RODRIGUES;2° DOSE;123
CANITAR;1° DOSE;348
CANITAR;2° DOSE;124
CAPÃO BONITO;1° DOSE;4229
CAPÃO BONITO;2° DOSE;961
CAPELA DO ALTO;1° DOSE;1439
CAPELA DO ALTO;2° DOSE;287
CAPIVARI;1° DOSE;5012
CAPIVARI;2° DOSE;1643
CARAGUATATUBA;1° DOSE;10769
CARAGUATATUBA;2° DOSE;4116
CARAPICUÍBA;1° DOSE;23023
CARAPICUÍBA;2° DOSE;6450
CARDOSO;1° DOSE;1524
CARDOSO;2° DOSE;389
CASA BRANCA;1° DOSE;3409
CASA BRANCA;2° DOSE;1176
CÁSSIA DOS COQUEIROS;1° DOSE;354
CÁSSIA DOS COQUEIROS;2° DOSE;124
CASTILHO;1° DOSE;2122
CASTILHO;2° DOSE;642
CATANDUVA;1° DOSE;19140
CATANDUVA;2° DOSE;7542
CATIGUÁ;1° DOSE;860
CATIGUÁ;2° DOSE;196
CEDRAL;1° DOSE;1483
CEDRAL;2° DOSE;518
CERQUEIRA CÉSAR;1° DOSE;2144
CERQUEIRA CÉSAR;2° DOSE;625
CERQUILHO;1° DOSE;3337
CERQUILHO;2° DOSE;948
CESÁRIO LANGE;1° DOSE;1567
CESÁRIO LANGE;2° DOSE;485
CHARQUEADA;1° DOSE;1371
CHARQUEADA;2° DOSE;424
CHAVANTES;1° DOSE;1328
CHAVANTES;2° DOSE;375
CLEMENTINA;1° DOSE;693
CLEMENTINA;2° DOSE;273
COLINA;1° DOSE;1209
COLINA;2° DOSE;568
COLÔMBIA;1° DOSE;706
COLÔMBIA;2° DOSE;275
CONCHAL;1° DOSE;2219
CONCHAL;2° DOSE;724
CONCHAS;1° DOSE;2005
CONCHAS;2° DOSE;578
CORDEIRÓPOLIS;1° DOSE;2248
CORDEIRÓPOLIS;2° DOSE;574
COROADOS;1° DOSE;555
COROADOS;2° DOSE;178
CORONEL MACEDO;1° DOSE;581
CORONEL MACEDO;2° DOSE;190
CORUMBATAÍ;1° DOSE;470
CORUMBATAÍ;2° DOSE;133
COSMÓPOLIS;1° DOSE;4471
COSMÓPOLIS;2° DOSE;1115
COSMORAMA;1° DOSE;1123
COSMORAMA;2° DOSE;285
COTIA;1° DOSE;12547
COTIA;2° DOSE;4530
CRAVINHOS;1° DOSE;2754
CRAVINHOS;2° DOSE;692
CRISTAIS PAULISTA;1° DOSE;893
CRISTAIS PAULISTA;2° DOSE;231
CRUZÁLIA;1° DOSE;271
CRUZÁLIA;2° DOSE;83
CRUZEIRO;1° DOSE;6508
CRUZEIRO;2° DOSE;2187
CUBATÃO;1° DOSE;10072
CUBATÃO;2° DOSE;3031
CUNHA;1° DOSE;2418
CUNHA;2° DOSE;681
DESCALVADO;1° DOSE;4639
DESCALVADO;2° DOSE;1243
DIADEMA;1° DOSE;29303
DIADEMA;2° DOSE;9142
DIRCE REIS;1° DOSE;275
DIRCE REIS;2° DOSE;96
DIVINOLÂNDIA;1° DOSE;2048
DIVINOLÂNDIA;2° DOSE;640
DOBRADA;1° DOSE;587
DOBRADA;2° DOSE;209
DOIS CÓRREGOS;1° DOSE;2943
DOIS CÓRREGOS;2° DOSE;967
DOLCINÓPOLIS;1° DOSE;344
DOLCINÓPOLIS;2° DOSE;110
DOURADO;1° DOSE;1148
DOURADO;2° DOSE;365
DRACENA;1° DOSE;7353
DRACENA;2° DOSE;2902
DUARTINA;1° DOSE;1827
DUARTINA;2° DOSE;597
DUMONT;1° DOSE;815
DUMONT;2° DOSE;271
ECHAPORÃ;1° DOSE;781
ECHAPORÃ;2° DOSE;310
ELDORADO;1° DOSE;2871
ELDORADO;2° DOSE;1516
ELIAS FAUSTO;1° DOSE;1340
ELIAS FAUSTO;2° DOSE;353
ELISIÁRIO;1° DOSE;413
ELISIÁRIO;2° DOSE;138
EMBAÚBA;1° DOSE;314
EMBAÚBA;2° DOSE;80
EMBU DAS ARTES;1° DOSE;14162
EMBU DAS ARTES;2° DOSE;5849
EMBU-GUAÇU;1° DOSE;5616
EMBU-GUAÇU;2° DOSE;2212
EMILIANÓPOLIS;1° DOSE;454
EMILIANÓPOLIS;2° DOSE;166
ENGENHEIRO COELHO;1° DOSE;1326
ENGENHEIRO COELHO;2° DOSE;469
ESPÍRITO SANTO DO PINHAL;1° DOSE;5685
ESPÍRITO SANTO DO PINHAL;2° DOSE;2001
ESPÍRITO SANTO DO TURVO;1° DOSE;364
ESPÍRITO SANTO DO TURVO;2° DOSE;123
ESTIVA GERBI;1° DOSE;885
ESTIVA GERBI;2° DOSE;242
ESTRELA DO NORTE;1° DOSE;242
ESTRELA DO NORTE;2° DOSE;69
ESTRELA D'OESTE;1° DOSE;1265
ESTRELA D'OESTE;2° DOSE;439
EUCLIDES DA CUNHA PAULISTA;1° DOSE;853
EUCLIDES DA CUNHA PAULISTA;2° DOSE;259
FARTURA;1° DOSE;2029
FARTURA;2° DOSE;539
FERNANDO PRESTES;1° DOSE;915
FERNANDO PRESTES;2° DOSE;365
FERNANDÓPOLIS;1° DOSE;11361
FERNANDÓPOLIS;2° DOSE;4531
FERNÃO;1° DOSE;273
FERNÃO;2° DOSE;85
FERRAZ DE VASCONCELOS;1° DOSE;9499
FERRAZ DE VASCONCELOS;2° DOSE;3345
FLORA RICA;1° DOSE;395
FLORA RICA;2° DOSE;128
FLOREAL;1° DOSE;483
FLOREAL;2° DOSE;112
FLÓRIDA PAULISTA;1° DOSE;1491
FLÓRIDA PAULISTA;2° DOSE;525
FLORÍNEA;1° DOSE;387
FLORÍNEA;2° DOSE;149
FRANCA;1° DOSE;28823
FRANCA;2° DOSE;8211
FRANCISCO MORATO;1° DOSE;9823
FRANCISCO MORATO;2° DOSE;2845
FRANCO DA ROCHA;1° DOSE;12554
FRANCO DA ROCHA;2° DOSE;3599
GABRIEL MONTEIRO;1° DOSE;340
GABRIEL MONTEIRO;2° DOSE;82
GÁLIA;1° DOSE;999
GÁLIA;2° DOSE;342
GARÇA;1° DOSE;5703
GARÇA;2° DOSE;2001
GASTÃO VIDIGAL;1° DOSE;497
GASTÃO VIDIGAL;2° DOSE;139
GAVIÃO PEIXOTO;1° DOSE;473
GAVIÃO PEIXOTO;2° DOSE;137
GENERAL SALGADO;1° DOSE;1632
GENERAL SALGADO;2° DOSE;491
GETULINA;1° DOSE;999
GETULINA;2° DOSE;435
GLICÉRIO;1° DOSE;520
GLICÉRIO;2° DOSE;160
GUAIÇARA;1° DOSE;1010
GUAIÇARA;2° DOSE;244
GUAIMBÊ;1° DOSE;699
GUAIMBÊ;2° DOSE;251
GUAÍRA;1° DOSE;3992
GUAÍRA;2° DOSE;1410
GUAPIAÇU;1° DOSE;1880
GUAPIAÇU;2° DOSE;696
GUAPIARA;1° DOSE;1646
GUAPIARA;2° DOSE;379
GUARÁ;1° DOSE;2383
GUARÁ;2° DOSE;745
GUARAÇAÍ;1° DOSE;1162
GUARAÇAÍ;2° DOSE;391
GUARACI;1° DOSE;1248
GUARACI;2° DOSE;463
GUARANI D'OESTE;1° DOSE;273
GUARANI D'OESTE;2° DOSE;92
GUARANTÃ;1° DOSE;725
GUARANTÃ;2° DOSE;249
GUARARAPES;1° DOSE;3717
GUARARAPES;2° DOSE;1307
GUARAREMA;1° DOSE;2951
GUARAREMA;2° DOSE;788
GUARATINGUETÁ;1° DOSE;12478
GUARATINGUETÁ;2° DOSE;3778
GUAREÍ;1° DOSE;1252
GUAREÍ;2° DOSE;317
GUARIBA;1° DOSE;2708
GUARIBA;2° DOSE;1029
GUARUJÁ;1° DOSE;27734
GUARUJÁ;2° DOSE;6258
GUARULHOS;1° DOSE;82831
GUARULHOS;2° DOSE;28749
GUATAPARÁ;1° DOSE;770
GUATAPARÁ;2° DOSE;213
GUZOLÂNDIA;1° DOSE;485
GUZOLÂNDIA;2° DOSE;132
HERCULÂNDIA;1° DOSE;994
HERCULÂNDIA;2° DOSE;282
HOLAMBRA;1° DOSE;1241
HOLAMBRA;2° DOSE;302
HORTOLÂNDIA;1° DOSE;13971
HORTOLÂNDIA;2° DOSE;4835
IACANGA;1° DOSE;1313
IACANGA;2° DOSE;391
IACRI;1° DOSE;812
IACRI;2° DOSE;255
IARAS;1° DOSE;539
IARAS;2° DOSE;162
IBATÉ;1° DOSE;2458
IBATÉ;2° DOSE;658
IBIRÁ;1° DOSE;1619
IBIRÁ;2° DOSE;487
IBIRAREMA;1° DOSE;872
IBIRAREMA;2° DOSE;325
IBITINGA;1° DOSE;6472
IBITINGA;2° DOSE;1837
IBIÚNA;1° DOSE;5887
IBIÚNA;2° DOSE;1789
ICÉM;1° DOSE;918
ICÉM;2° DOSE;262
IEPÊ;1° DOSE;1086
IEPÊ;2° DOSE;417
IGARAÇU DO TIETÊ;1° DOSE;1791
IGARAÇU DO TIETÊ;2° DOSE;466
IGARAPAVA;1° DOSE;2867
IGARAPAVA;2° DOSE;922
IGARATÁ;1° DOSE;1107
IGARATÁ;2° DOSE;331
IGUAPE;1° DOSE;3599
IGUAPE;2° DOSE;1014
ILHA COMPRIDA;1° DOSE;1376
ILHA COMPRIDA;2° DOSE;326
ILHA SOLTEIRA;1° DOSE;3654
ILHA SOLTEIRA;2° DOSE;1182
ILHABELA;1° DOSE;2864
ILHABELA;2° DOSE;1109
INDAIATUBA;1° DOSE;24653
INDAIATUBA;2° DOSE;7117
INDIANA;1° DOSE;696
INDIANA;2° DOSE;253
INDIAPORÃ;1° DOSE;734
INDIAPORÃ;2° DOSE;224
INÚBIA PAULISTA;1° DOSE;474
INÚBIA PAULISTA;2° DOSE;183
IPAUSSU;1° DOSE;1475
IPAUSSU;2° DOSE;453
IPERÓ;1° DOSE;2126
IPERÓ;2° DOSE;619
IPEÚNA;1° DOSE;545
IPEÚNA;2° DOSE;123
IPIGUÁ;1° DOSE;616
IPIGUÁ;2° DOSE;175
IPORANGA;1° DOSE;660
IPORANGA;2° DOSE;393
IPUÃ;1° DOSE;1345
IPUÃ;2° DOSE;445
IRACEMÁPOLIS;1° DOSE;1931
IRACEMÁPOLIS;2° DOSE;639
IRAPUÃ;1° DOSE;845
IRAPUÃ;2° DOSE;323
IRAPURU;1° DOSE;945
IRAPURU;2° DOSE;196
ITABERÁ;1° DOSE;1768
ITABERÁ;2° DOSE;493
ITAÍ;1° DOSE;2208
ITAÍ;2° DOSE;614
ITAJOBI;1° DOSE;2216
ITAJOBI;2° DOSE;714
ITAJU;1° DOSE;388
ITAJU;2° DOSE;134
ITANHAÉM;1° DOSE;12610
ITANHAÉM;2° DOSE;4074
ITAOCA;1° DOSE;553
ITAOCA;2° DOSE;232
ITAPECERICA DA SERRA;1° DOSE;11059
ITAPECERICA DA SERRA;2° DOSE;3956
ITAPETININGA;1° DOSE;17670
ITAPETININGA;2° DOSE;5862
ITAPEVA;1° DOSE;9254
ITAPEVA;2° DOSE;2875
ITAPEVI;1° DOSE;11035
ITAPEVI;2° DOSE;3637
ITAPIRA;1° DOSE;6840
ITAPIRA;2° DOSE;2648
ITAPIRAPUÃ PAULISTA;1° DOSE;365
ITAPIRAPUÃ PAULISTA;2° DOSE;81
ITÁPOLIS;1° DOSE;5143
ITÁPOLIS;2° DOSE;1395
ITAPORANGA;1° DOSE;1713
ITAPORANGA;2° DOSE;501
ITAPUÍ;1° DOSE;1287
ITAPUÍ;2° DOSE;437
ITAPURA;1° DOSE;507
ITAPURA;2° DOSE;136
ITAQUAQUECETUBA;1° DOSE;15398
ITAQUAQUECETUBA;2° DOSE;4163
ITARARÉ;1° DOSE;4496
ITARARÉ;2° DOSE;1030
ITARIRI;1° DOSE;1507
ITARIRI;2° DOSE;505
ITATIBA;1° DOSE;10964
ITATIBA;2° DOSE;3178
ITATINGA;1° DOSE;1617
ITATINGA;2° DOSE;369
ITIRAPINA;1° DOSE;1531
ITIRAPINA;2° DOSE;501
ITIRAPUÃ;1° DOSE;712
ITIRAPUÃ;2° DOSE;163
ITOBI;1° DOSE;817
ITOBI;2° DOSE;265
ITU;1° DOSE;16652
ITU;2° DOSE;5180
ITUPEVA;1° DOSE;3467
ITUPEVA;2° DOSE;1037
ITUVERAVA;1° DOSE;3891
ITUVERAVA;2° DOSE;1371
JABORANDI;1° DOSE;771
JABORANDI;2° DOSE;287
JABOTICABAL;1° DOSE;8834
JABOTICABAL;2° DOSE;2945
JACAREÍ;1° DOSE;24113
JACAREÍ;2° DOSE;9059
JACI;1° DOSE;918
JACI;2° DOSE;346
JACUPIRANGA;1° DOSE;1494
JACUPIRANGA;2° DOSE;508
JAGUARIÚNA;1° DOSE;4549
JAGUARIÚNA;2° DOSE;1472
JALES;1° DOSE;7712
JALES;2° DOSE;2426
JAMBEIRO;1° DOSE;403
JAMBEIRO;2° DOSE;163
JANDIRA;1° DOSE;5803
JANDIRA;2° DOSE;2029
JARDINÓPOLIS;1° DOSE;3169
JARDINÓPOLIS;2° DOSE;1051
JARINU;1° DOSE;2486
JARINU;2° DOSE;697
JAÚ;1° DOSE;18554
JAÚ;2° DOSE;6450
JERIQUARA;1° DOSE;371
JERIQUARA;2° DOSE;105
JOANÓPOLIS;1° DOSE;1655
JOANÓPOLIS;2° DOSE;448
JOÃO RAMALHO;1° DOSE;347
JOÃO RAMALHO;2° DOSE;83
JOSÉ BONIFÁCIO;1° DOSE;3939
JOSÉ BONIFÁCIO;2° DOSE;1408
JÚLIO MESQUITA;1° DOSE;456
JÚLIO MESQUITA;2° DOSE;85
JUMIRIM;1° DOSE;295
JUMIRIM;2° DOSE;75
JUNDIAÍ;1° DOSE;44234
JUNDIAÍ;2° DOSE;12597
JUNQUEIRÓPOLIS;1° DOSE;2784
JUNQUEIRÓPOLIS;2° DOSE;761
JUQUIÁ;1° DOSE;1919
JUQUIÁ;2° DOSE;428
JUQUITIBA;1° DOSE;2894
JUQUITIBA;2° DOSE;947
LAGOINHA;1° DOSE;756
LAGOINHA;2° DOSE;270
LARANJAL PAULISTA;1° DOSE;3156
LARANJAL PAULISTA;2° DOSE;954
LAVÍNIA;1° DOSE;738
LAVÍNIA;2° DOSE;172
LAVRINHAS;1° DOSE;474
LAVRINHAS;2° DOSE;140
LEME;1° DOSE;9808
LEME;2° DOSE;3485
LENÇÓIS PAULISTA;1° DOSE;6204
LENÇÓIS PAULISTA;2° DOSE;1856
LIMEIRA;1° DOSE;25396
LIMEIRA;2° DOSE;5330
LINDÓIA;1° DOSE;887
LINDÓIA;2° DOSE;269
LINS;1° DOSE;10002
LINS;2° DOSE;3676
LORENA;1° DOSE;9005
LORENA;2° DOSE;2969
LOURDES;1° DOSE;369
LOURDES;2° DOSE;113
LOUVEIRA;1° DOSE;2998
LOUVEIRA;2° DOSE;973
LUCÉLIA;1° DOSE;2517
LUCÉLIA;2° DOSE;937
LUCIANÓPOLIS;1° DOSE;338
LUCIANÓPOLIS;2° DOSE;75
LUÍS ANTÔNIO;1° DOSE;888
LUÍS ANTÔNIO;2° DOSE;300
LUIZIÂNIA;1° DOSE;539
LUIZIÂNIA;2° DOSE;150
LUPÉRCIO;1° DOSE;479
LUPÉRCIO;2° DOSE;166
LUTÉCIA;1° DOSE;418
LUTÉCIA;2° DOSE;123
MACATUBA;1° DOSE;1678
MACATUBA;2° DOSE;543
MACAUBAL;1° DOSE;1150
MACAUBAL;2° DOSE;430
MACEDÔNIA;1° DOSE;348
MACEDÔNIA;2° DOSE;90
MAGDA;1° DOSE;502
MAGDA;2° DOSE;148
MAIRINQUE;1° DOSE;4461
MAIRINQUE;2° DOSE;1120
MAIRIPORÃ;1° DOSE;7424
MAIRIPORÃ;2° DOSE;2095
MANDURI;1° DOSE;1119
MANDURI;2° DOSE;265
MARABÁ PAULISTA;1° DOSE;386
MARABÁ PAULISTA;2° DOSE;83
MARACAÍ;1° DOSE;1466
MARACAÍ;2° DOSE;512
MARAPOAMA;1° DOSE;450
MARAPOAMA;2° DOSE;155
MARIÁPOLIS;1° DOSE;385
MARIÁPOLIS;2° DOSE;150
MARÍLIA;1° DOSE;28469
MARÍLIA;2° DOSE;10839
MARINÓPOLIS;1° DOSE;316
MARINÓPOLIS;2° DOSE;95
MARTINÓPOLIS;1° DOSE;2979
MARTINÓPOLIS;2° DOSE;761
MATÃO;1° DOSE;8510
MATÃO;2° DOSE;2349
MAUÁ;1° DOSE;31039
MAUÁ;2° DOSE;13012
MENDONÇA;1° DOSE;733
MENDONÇA;2° DOSE;324
MERIDIANO;1° DOSE;509
MERIDIANO;2° DOSE;186
MESÓPOLIS;1° DOSE;170
MESÓPOLIS;2° DOSE;83
MIGUELÓPOLIS;1° DOSE;2221
MIGUELÓPOLIS;2° DOSE;588
MINEIROS DO TIETÊ;1° DOSE;1260
MINEIROS DO TIETÊ;2° DOSE;322
MIRA ESTRELA;1° DOSE;436
MIRA ESTRELA;2° DOSE;134
MIRACATU;1° DOSE;1868
MIRACATU;2° DOSE;561
MIRANDÓPOLIS;1° DOSE;3221
MIRANDÓPOLIS;2° DOSE;1324
MIRANTE DO PARANAPANEMA;1° DOSE;2102
MIRANTE DO PARANAPANEMA;2° DOSE;612
MIRASSOL;1° DOSE;6408
MIRASSOL;2° DOSE;1995
MIRASSOLÂNDIA;1° DOSE;604
MIRASSOLÂNDIA;2° DOSE;224
MOCOCA;1° DOSE;8282
MOCOCA;2° DOSE;2645
MOGI DAS CRUZES;1° DOSE;40065
MOGI DAS CRUZES;2° DOSE;12216
MOGI GUAÇU;1° DOSE;15109
MOGI GUAÇU;2° DOSE;4660
MOGI MIRIM;1° DOSE;11132
MOGI MIRIM;2° DOSE;3762
MOMBUCA;1° DOSE;356
MOMBUCA;2° DOSE;179
MONÇÕES;1° DOSE;388
MONÇÕES;2° DOSE;133
MONGAGUÁ;1° DOSE;6101
MONGAGUÁ;2° DOSE;1242
MONTE ALEGRE DO SUL;1° DOSE;1079
MONTE ALEGRE DO SUL;2° DOSE;279
MONTE ALTO;1° DOSE;6027
MONTE ALTO;2° DOSE;2017
MONTE APRAZÍVEL;1° DOSE;3203
MONTE APRAZÍVEL;2° DOSE;1070
MONTE AZUL PAULISTA;1° DOSE;2130
MONTE AZUL PAULISTA;2° DOSE;702
MONTE CASTELO;1° DOSE;646
MONTE CASTELO;2° DOSE;151
MONTE MOR;1° DOSE;4441
MONTE MOR;2° DOSE;1165
MONTEIRO LOBATO;1° DOSE;494
MONTEIRO LOBATO;2° DOSE;197
MORRO AGUDO;1° DOSE;2699
MORRO AGUDO;2° DOSE;916
MORUNGABA;1° DOSE;1357
MORUNGABA;2° DOSE;396
MOTUCA;1° DOSE;414
MOTUCA;2° DOSE;112
MURUTINGA DO SUL;1° DOSE;585
MURUTINGA DO SUL;2° DOSE;162
NANTES;1° DOSE;267
NANTES;2° DOSE;110
NARANDIBA;1° DOSE;507
NARANDIBA;2° DOSE;146
NATIVIDADE DA SERRA;1° DOSE;846
NATIVIDADE DA SERRA;2° DOSE;330
