Municipio;Dose;Contagem de Id Vacinacao
BARRINHA;1° Dose;467
BARUERI;1° Dose;8352
BASTOS;1° Dose;458
BATATAIS;1° Dose;207
BAURU;1° Dose;11519
BEBEDOURO;1° Dose;2785
BENTO DE ABREU;1° Dose;62
BERNARDINO DE CAMPOS;1° Dose;345
BERTIOGA;1° Dose;1151
BILAC;1° Dose;179
BIRIGUI;1° Dose;1677
BIRITIBA-MIRIM;1° Dose;391
BOA ESPERANCA DO SUL;1° Dose;282
BOCAINA;1° Dose;284
BOFETE;1° Dose;135
BOITUVA;1° Dose;969
BOM JESUS DOS PERDOES;1° Dose;316
BOM SUCESSO DE ITARARE;1° Dose;74
BORA;1° Dose;60
BORACEIA;1° Dose;134
BORBOREMA;1° Dose;418
BOREBI;1° Dose;61
BOTUCATU;1° Dose;8242
BRAGANCA PAULISTA;1° Dose;5119
BRAUNA;1° Dose;206
BREJO ALEGRE;1° Dose;111
BRODOWSKI;1° Dose;785
BROTAS;1° Dose;525
BURI;1° Dose;224
BURITAMA;1° Dose;451
BURITIZAL;1° Dose;169
CABRALIA PAULISTA;1° Dose;115
CABREUVA;1° Dose;22
CACAPAVA;1° Dose;1445
CACHOEIRA PAULISTA;1° Dose;841
CACONDE;1° Dose;260
CAFELANDIA;1° Dose;103
CAIABU;1° Dose;63
CAIEIRAS;1° Dose;2158
CAIUA;1° Dose;107
CAJAMAR;1° Dose;884
CAJATI;1° Dose;321
CAJOBI;1° Dose;332
CAJURU;1° Dose;496
CAMPINA DO MONTE ALEGRE;1° Dose;119
CAMPINAS;1° Dose;43588
CAMPO LIMPO PAULISTA;1° Dose;1573
CAMPOS DO JORDAO;1° Dose;1260
CAMPOS NOVOS PAULISTA;1° Dose;123
CANANEIA;1° Dose;322
CANAS;1° Dose;56
CANDIDO MOTA;1° Dose;423
CANDIDO RODRIGUES;1° Dose;103
CANITAR;1° Dose;106
CAPAO BONITO;1° Dose;939
CAPELA DO ALTO;1° Dose;243
CAPIVARI;1° Dose;173
CARAGUATATUBA;1° Dose;2608
CARAPICUIBA;1° Dose;3069
CARDOSO;1° Dose;273
CASA BRANCA;1° Dose;456
CASSIA DOS COQUEIROS;1° Dose;75
CASTILHO;1° Dose;623
CATANDUVA;1° Dose;6899
CATIGUA;1° Dose;138
CEDRAL;1° Dose;377
CERQUEIRA CESAR;1° Dose;527
CERQUILHO;1° Dose;752
CESARIO LANGE;1° Dose;306
CHARQUEADA;1° Dose;220
CHAVANTES;1° Dose;169
CLEMENTINA;1° Dose;130
COLINA;1° Dose;265
COLOMBIA;1° Dose;181
CONCHAL;1° Dose;394
CONCHAS;1° Dose;350
CORDEIROPOLIS;1° Dose;414
COROADOS;1° Dose;101
CORONEL MACEDO;1° Dose;157
CORUMBATAI;1° Dose;86
COSMOPOLIS;1° Dose;1008
COSMORAMA;1° Dose;215
COTIA;1° Dose;4210
CRAVINHOS;1° Dose;68
CRISTAIS PAULISTA;1° Dose;230
CRUZALIA;1° Dose;64
CRUZEIRO;1° Dose;1276
CUBATAO;1° Dose;2063
CUNHA;1° Dose;298
DESCALVADO;1° Dose;1208
DIADEMA;1° Dose;4952
DIRCE REIS;1° Dose;54
DIVINOLANDIA;1° Dose;614
DOBRADA;1° Dose;156
DOIS CORREGOS;1° Dose;661
DOLCINOPOLIS;1° Dose;67
DOURADO;1° Dose;163
DRACENA;1° Dose;2149
DUARTINA;1° Dose;320
DUMONT;1° Dose;175
ECHAPORA;1° Dose;132
ELDORADO;1° Dose;1160
ELIAS FAUSTO;1° Dose;269
ELISIARIO;1° Dose;85
EMBAUBA;1° Dose;59
EMBU DAS ARTES;1° Dose;2438
EMBU-GUACU;1° Dose;785
EMILIANOPOLIS;1° Dose;105
ENGENHEIRO COELHO;1° Dose;363
ESPIRITO SANTO DO PINHAL;1° Dose;1710
ESPIRITO SANTO DO TURVO;1° Dose;68
ESTIVA GERBI;1° Dose;127
ESTRELA DO NORTE;1° Dose;80
ESTRELA D'OESTE;1° Dose;350
EUCLIDES DA CUNHA PAULISTA;1° Dose;222
FARTURA;1° Dose;483
FERNANDO PRESTES;1° Dose;201
FERNANDOPOLIS;1° Dose;2088
FERNAO;1° Dose;84
FERRAZ DE VASCONCELOS;1° Dose;3618
FLORA RICA;1° Dose;93
FLOREAL;1° Dose;142
FLORIDA PAULISTA;1° Dose;381
FLORINIA;1° Dose;130
FRANCA;1° Dose;6852
FRANCISCO MORATO;1° Dose;1572
FRANCO DA ROCHA;1° Dose;2708
GABRIEL MONTEIRO;1° Dose;34
GALIA;1° Dose;229
GARCA;1° Dose;1099
GASTAO VIDIGAL;1° Dose;120
GAVIAO PEIXOTO;1° Dose;133
GENERAL SALGADO;1° Dose;584
GETULINA;1° Dose;109
GLICERIO;1° Dose;107
GUAICARA;1° Dose;180
GUAIMBE;1° Dose;209
GUAIRA;1° Dose;1068
GUAPIACU;1° Dose;332
GUAPIARA;1° Dose;298
GUARA;1° Dose;688
GUARACAI;1° Dose;221
GUARACI;1° Dose;269
GUARANI D'OESTE;1° Dose;59
GUARANTA;1° Dose;196
GUARARAPES;1° Dose;761
GUARAREMA;1° Dose;744
GUARATINGUETA;1° Dose;1432
GUAREI;1° Dose;323
GUARIBA;1° Dose;515
GUARUJA;1° Dose;4121
GUARULHOS;1° Dose;20612
GUARULHOS;2° Dose;1
GUATAPARA;1° Dose;120
GUZOLANDIA;1° Dose;103
HERCULANDIA;1° Dose;219
HOLAMBRA;1° Dose;184
HORTOLANDIA;1° Dose;973
IACANGA;1° Dose;317
IACRI;1° Dose;103
IARAS;1° Dose;163
IBATE;1° Dose;503
IBIRA;1° Dose;338
IBIRAREMA;1° Dose;181
IBITINGA;1° Dose;1856
IBIUNA;1° Dose;734
ICEM;1° Dose;242
IEPE;1° Dose;294
IGARACU DO TIETE;1° Dose;346
IGARAPAVA;1° Dose;505
IGARATA;1° Dose;210
IGUAPE;1° Dose;622
ILHA COMPRIDA;1° Dose;262
ILHA SOLTEIRA;1° Dose;899
ILHABELA;1° Dose;954
INDAIATUBA;1° Dose;6639
INDIANA;1° Dose;196
INDIAPORA;1° Dose;147
INUBIA PAULISTA;1° Dose;153
IPAUSSU;1° Dose;373
IPERO;1° Dose;416
IPEUNA;1° Dose;136
IPIGUA;1° Dose;123
IPORANGA;1° Dose;244
IPUA;1° Dose;434
IRACEMAPOLIS;1° Dose;574
IRAPUA;1° Dose;198
IRAPURU;1° Dose;211
ITABERA;1° Dose;335
ITAI;1° Dose;555
ITAJOBI;1° Dose;453
ITAJU;1° Dose;98
ITANHAEM;1° Dose;1480
ITAOCA;1° Dose;90
ITAPECERICA DA SERRA;1° Dose;2458
ITAPETININGA;1° Dose;5036
ITAPEVA;1° Dose;2233
ITAPEVI;1° Dose;2151
ITAPIRA;1° Dose;1394
ITAPIRAPUA PAULISTA;1° Dose;81
ITAPOLIS;1° Dose;1108
ITAPORANGA;1° Dose;413
ITAPUI;1° Dose;338
ITAPURA;1° Dose;107
ITAQUAQUECETUBA;1° Dose;2924
ITARARE;1° Dose;981
ITARIRI;1° Dose;211
ITATIBA;1° Dose;2365
ITATINGA;1° Dose;325
ITIRAPINA;1° Dose;351
ITIRAPUA;1° Dose;181
ITOBI;1° Dose;254
ITU;1° Dose;4446
ITUPEVA;1° Dose;827
ITUVERAVA;1° Dose;1047
JABORANDI;1° Dose;195
JABOTICABAL;1° Dose;1800
JACAREI;1° Dose;2792
JACI;1° Dose;400
JACUPIRANGA;1° Dose;288
JAGUARIUNA;1° Dose;745
JALES;1° Dose;2010
JAMBEIRO;1° Dose;131
JANDIRA;1° Dose;924
JARDINOPOLIS;1° Dose;662
JARINU;1° Dose;365
JAU;1° Dose;6678
JERIQUARA;1° Dose;101
JOANOPOLIS;1° Dose;387
JOAO RAMALHO;1° Dose;99
JOSE BONIFACIO;1° Dose;912
JULIO MESQUITA;1° Dose;64
JUMIRIM;1° Dose;78
JUNDIAI;1° Dose;7654
JUNQUEIROPOLIS;1° Dose;612
JUQUIA;1° Dose;292
JUQUITIBA;1° Dose;621
LAGOINHA;1° Dose;172
LARANJAL PAULISTA;1° Dose;659
LAVINIA;1° Dose;165
LAVRINHAS;1° Dose;99
LEME;1° Dose;2767
LENCOIS PAULISTA;1° Dose;1778
LIMEIRA;1° Dose;2426
LINDOIA;1° Dose;208
LINS;1° Dose;3346
LORENA;1° Dose;1889
LOURDES;1° Dose;106
LOUVEIRA;1° Dose;930
LUCELIA;1° Dose;513
LUCIANOPOLIS;1° Dose;72
LUIS ANTONIO;1° Dose;331
LUIZIANIA;1° Dose;89
LUPERCIO;1° Dose;103
LUTECIA;1° Dose;116
MACATUBA;1° Dose;487
MACAUBAL;1° Dose;327
MACEDONIA;1° Dose;86
MAGDA;1° Dose;126
MAIRINQUE;1° Dose;669
MAIRIPORA;1° Dose;1191
MANDURI;1° Dose;201
MARABA PAULISTA;1° Dose;68
MARACAI;1° Dose;353
MARAPOAMA;1° Dose;100
MARIAPOLIS;1° Dose;100
MARILIA;1° Dose;9810
MARINOPOLIS;1° Dose;100
MARTINOPOLIS;1° Dose;622
MATAO;1° Dose;2197
MAUA;1° Dose;3853
MENDONCA;1° Dose;206
MERIDIANO;1° Dose;142
MESOPOLIS;1° Dose;82
MIGUELOPOLIS;1° Dose;747
MINEIROS DO TIETE;1° Dose;262
MIRA ESTRELA;1° Dose;62
MIRACATU;1° Dose;48
MIRANDOPOLIS;1° Dose;1025
MIRANTE DO PARANAPANEMA;1° Dose;445
MIRASSOL;1° Dose;1708
MIRASSOLANDIA;1° Dose;124
MOCOCA;1° Dose;2061
MOGI DAS CRUZES;1° Dose;7862
MOGI GUACU;1° Dose;3322
MOGI MIRIM;1° Dose;3006
MOMBUCA;1° Dose;145
MONCOES;1° Dose;125
MONGAGUA;1° Dose;492
MONTE ALEGRE DO SUL;1° Dose;192
MONTE ALTO;1° Dose;1257
MONTE APRAZIVEL;1° Dose;677
MONTE AZUL PAULISTA;1° Dose;579
MONTE CASTELO;1° Dose;128
MONTE MOR;1° Dose;895
MONTEIRO LOBATO;1° Dose;95
MORRO AGUDO;1° Dose;675
MORUNGABA;1° Dose;259
MOTUCA;1° Dose;107
MURUTINGA DO SUL;1° Dose;140
NANTES;1° Dose;91
NARANDIBA;1° Dose;162
NATIVIDADE DA SERRA;1° Dose;127
NAZARE PAULISTA;1° Dose;287
NEVES PAULISTA;1° Dose;433
NHANDEARA;1° Dose;455
NIPOA;1° Dose;73
NOVA ALIANCA;1° Dose;214
NOVA CAMPINA;1° Dose;174
NOVA CANAA PAULISTA;1° Dose;58
NOVA CASTILHO;1° Dose;33
NOVA EUROPA;1° Dose;231
NOVA GRANADA;1° Dose;539
NOVA GUATAPORANGA;1° Dose;63
NOVA INDEPENDENCIA;1° Dose;92
NOVA LUZITANIA;1° Dose;71
NOVA ODESSA;1° Dose;982
NOVAIS;1° Dose;94
NOVO HORIZONTE;1° Dose;1281
NUPORANGA;1° Dose;240
OCAUCU;1° Dose;119
OLEO;1° Dose;58
OLIMPIA;1° Dose;1371
ONDA VERDE;1° Dose;161
ORIENTE;1° Dose;119
ORINDIUVA;1° Dose;189
ORLANDIA;1° Dose;530
OSASCO;1° Dose;5346
OSCAR BRESSANE;1° Dose;96
OSVALDO CRUZ;1° Dose;1067
OURINHOS;1° Dose;3395
OURO VERDE;1° Dose;224
OUROESTE;1° Dose;314
PACAEMBU;1° Dose;367
PALESTINA;1° Dose;285
PALMARES PAULISTA;1° Dose;223
PALMEIRA D'OESTE;1° Dose;312
PALMITAL;1° Dose;627
PANORAMA;1° Dose;370
PARAGUACU PAULISTA;1° Dose;885
PARAIBUNA;1° Dose;408
PARAISO;1° Dose;209
PARANAPANEMA;1° Dose;601
PARANAPUA;1° Dose;96
PARAPUA;1° Dose;326
PARDINHO;1° Dose;134
PARIQUERA-ACU;1° Dose;984
PARISI;1° Dose;91
PATROCINIO PAULISTA;1° Dose;386
PAULICEIA;1° Dose;161
PAULINIA;1° Dose;1475
PAULISTANIA;1° Dose;66
PAULO DE FARIA;1° Dose;332
PEDERNEIRAS;1° Dose;1083
PEDRA BELA;1° Dose;140
PEDRANOPOLIS;1° Dose;107
PEDREGULHO;1° Dose;484
PEDREIRA;1° Dose;1062
PEDRINHAS PAULISTA;1° Dose;113
PEDRO DE TOLEDO;1° Dose;166
PENAPOLIS;1° Dose;1531
PEREIRA BARRETO;1° Dose;681
PEREIRAS;1° Dose;146
PERUIBE;1° Dose;908
PIACATU;1° Dose;159
PIEDADE;1° Dose;470
PILAR DO SUL;1° Dose;654
PINDAMONHANGABA;1° Dose;3629
PINDORAMA;1° Dose;558
PINHALZINHO;1° Dose;277
PIQUEROBI;1° Dose;237
PIQUETE;1° Dose;70
PIRACAIA;1° Dose;613
PIRACICABA;1° Dose;5492
PIRAJU;1° Dose;1036
PIRAJUI;1° Dose;370
PIRANGI;1° Dose;316
PIRAPORA DO BOM JESUS;1° Dose;306
PIRAPOZINHO;1° Dose;730
PIRASSUNUNGA;1° Dose;2553
PIRATININGA;1° Dose;400
PITANGUEIRAS;1° Dose;612
PLANALTO;1° Dose;125
PLATINA;1° Dose;69
POA;1° Dose;1972
POLONI;1° Dose;166
POMPEIA;1° Dose;792
PONGAI;1° Dose;106
PONTAL;1° Dose;906
PONTALINDA;1° Dose;61
PONTES GESTAL;1° Dose;61
POPULINA;1° Dose;167
PORANGABA;1° Dose;216
PORTO FELIZ;1° Dose;856
PORTO FERREIRA;1° Dose;956
POTIM;1° Dose;327
POTIRENDABA;1° Dose;422
PRACINHA;1° Dose;65
PRADOPOLIS;1° Dose;253
PRAIA GRANDE;1° Dose;1698
PRATANIA;1° Dose;125
PRESIDENTE ALVES;1° Dose;57
PRESIDENTE BERNARDES;1° Dose;815
PRESIDENTE EPITACIO;1° Dose;1157
PRESIDENTE PRUDENTE;1° Dose;7235
PRESIDENTE VENCESLAU;1° Dose;1491
PROMISSAO;1° Dose;1177
QUADRA;1° Dose;57
QUATA;1° Dose;442
QUEIROZ;1° Dose;90
QUELUZ;1° Dose;173
QUINTANA;1° Dose;207
RAFARD;1° Dose;125
RANCHARIA;1° Dose;951
REDENCAO DA SERRA;1° Dose;109
REGENTE FEIJO;1° Dose;484
REGINOPOLIS;1° Dose;221
REGISTRO;1° Dose;1743
RESTINGA;1° Dose;104
RIBEIRA;1° Dose;96
RIBEIRAO BONITO;1° Dose;276
RIBEIRAO BRANCO;1° Dose;322
RIBEIRAO CORRENTE;1° Dose;89
RIBEIRAO DO SUL;1° Dose;118
RIBEIRAO DOS INDIOS;1° Dose;162
RIBEIRAO GRANDE;1° Dose;124
RIBEIRAO PIRES;1° Dose;3731
RIBEIRAO PRETO;1° Dose;18354
RIFAINA;1° Dose;125
RINCAO;1° Dose;284
RINOPOLIS;1° Dose;262
RIO CLARO;1° Dose;5163
RIO DAS PEDRAS;1° Dose;595
RIO GRANDE DA SERRA;1° Dose;432
RIOLANDIA;1° Dose;254
RIVERSUL;1° Dose;92
ROSANA;1° Dose;570
ROSEIRA;1° Dose;190
RUBIACEA;1° Dose;71
RUBINEIA;1° Dose;70
SABINO;1° Dose;112
SAGRES;1° Dose;47
SALES;1° Dose;157
SALES OLIVEIRA;1° Dose;286
SALESOPOLIS;1° Dose;232
SALMOURAO;1° Dose;121
SALTINHO;1° Dose;189
SALTO;1° Dose;1623
SALTO DE PIRAPORA;1° Dose;735
SALTO GRANDE;1° Dose;220
SANDOVALINA;1° Dose;66
SANTA ADELIA;1° Dose;555
SANTA ALBERTINA;1° Dose;214
SANTA BARBARA D'OESTE;1° Dose;2655
SANTA BRANCA;1° Dose;364
SANTA CLARA D'OESTE;1° Dose;77
SANTA CRUZ DA CONCEICAO;1° Dose;183
SANTA CRUZ DA ESPERANCA;1° Dose;74
SANTA CRUZ DAS PALMEIRAS;1° Dose;737
SANTA CRUZ DO RIO PARDO;1° Dose;1442
SANTA ERNESTINA;1° Dose;100
SANTA FE DO SUL;1° Dose;1227
SANTA ISABEL;1° Dose;1021
SANTA LUCIA;1° Dose;104
SANTA MARIA DA SERRA;1° Dose;30
SANTA MERCEDES;1° Dose;110
SANTA RITA DO PASSA QUATRO;1° Dose;840
SANTA RITA D'OESTE;1° Dose;72
SANTA ROSA DE VITERBO;1° Dose;353
SANTA SALETE;1° Dose;100
SANTANA DA PONTE PENSA;1° Dose;49
SANTANA DE PARNAIBA;1° Dose;2658
SANTO ANASTACIO;1° Dose;651
SANTO ANDRE;1° Dose;18337
SANTO ANTONIO DA ALEGRIA;1° Dose;162
SANTO ANTONIO DE POSSE;1° Dose;607
SANTO ANTONIO DO ARACANGUA;1° Dose;170
SANTO ANTONIO DO JARDIM;1° Dose;147
SANTO ANTONIO DO PINHAL;1° Dose;191
SANTO EXPEDITO;1° Dose;109
SANTOPOLIS DO AGUAPEI;1° Dose;113
SANTOS;1° Dose;20456
SAO BENTO DO SAPUCAI;1° Dose;323
SAO BERNARDO DO CAMPO;1° Dose;24578
SAO CAETANO DO SUL;1° Dose;10435
SAO CARLOS;1° Dose;7259
SAO FRANCISCO;1° Dose;92
SAO JOAO DA BOA VISTA;1° Dose;4941
SAO JOAO DAS DUAS PONTES;1° Dose;81
SAO JOAO DE IRACEMA;1° Dose;101
SAO JOAO DO PAU D'ALHO;1° Dose;74
SAO JOAQUIM DA BARRA;1° Dose;1528
SAO JOSE DA BELA VISTA;1° Dose;123
SAO JOSE DO BARREIRO;1° Dose;110
SAO JOSE DO RIO PARDO;1° Dose;688
SAO JOSE DO RIO PRETO;1° Dose;21928
SAO LOURENCO DA SERRA;1° Dose;157
SAO LUIS DO PARAITINGA;1° Dose;250
SAO MANUEL;1° Dose;835
SAO MIGUEL ARCANJO;1° Dose;537
SAO PAULO;1° Dose;278866
SAO PEDRO;1° Dose;627
SAO PEDRO DO TURVO;1° Dose;167
SAO ROQUE;1° Dose;913
SAO SEBASTIAO;1° Dose;1870
SAO SEBASTIAO DA GRAMA;1° Dose;386
SAO SIMAO;1° Dose;255
SAO VICENTE;1° Dose;2988
SARAPUI;1° Dose;71
SARUTAIA;1° Dose;134
SEBASTIANOPOLIS DO SUL;1° Dose;132
SERRA AZUL;1° Dose;211
SERRA NEGRA;1° Dose;667
SERRANA;1° Dose;927
SERTAOZINHO;1° Dose;3731
SETE BARRAS;1° Dose;202
SEVERINIA;1° Dose;284
SILVEIRAS;1° Dose;190
SOCORRO;1° Dose;867
SOROCABA;1° Dose;10694
SUD MENNUCCI;1° Dose;306
SUMARE;1° Dose;3728
SUZANAPOLIS;1° Dose;92
SUZANO;1° Dose;6541
TABAPUA;1° Dose;297
TABATINGA;1° Dose;370
TABOAO DA SERRA;1° Dose;5565
TACIBA;1° Dose;180
TAGUAI;1° Dose;261
TAIACU;1° Dose;235
TAMBAU;1° Dose;447
TANABI;1° Dose;942
TAPIRAI;1° Dose;39
TAPIRATIBA;1° Dose;389
TAQUARAL;1° Dose;91
TAQUARITINGA;1° Dose;2212
TAQUARITUBA;1° Dose;854
TAQUARIVAI;1° Dose;112
TARABAI;1° Dose;189
TARUMA;1° Dose;309
TATUI;1° Dose;3815
TAUBATE;1° Dose;8443
TEJUPA;1° Dose;62
TEODORO SAMPAIO;1° Dose;522
TERRA ROXA;1° Dose;338
TIETE;1° Dose;1189
TIMBURI;1° Dose;106
TORRE DE PEDRA;1° Dose;111
TORRINHA;1° Dose;339
TRABIJU;1° Dose;63
TREMEMBE;1° Dose;1269
TRES FRONTEIRAS;1° Dose;176
TUIUTI;1° Dose;120
TUPA;1° Dose;2928
TUPI PAULISTA;1° Dose;662
TURIUBA;1° Dose;85
TURMALINA;1° Dose;104
UBARANA;1° Dose;110
UBATUBA;1° Dose;1639
UBIRAJARA;1° Dose;93
UCHOA;1° Dose;303
UNIAO PAULISTA;1° Dose;66
URANIA;1° Dose;438
URU;1° Dose;72
URUPES;1° Dose;396
VALENTIM GENTIL;1° Dose;225
VALINHOS;1° Dose;2886
VALPARAISO;1° Dose;648
VARGEM;1° Dose;157
VARGEM GRANDE DO SUL;1° Dose;1391
VARGEM GRANDE PAULISTA;1° Dose;415
VARZEA PAULISTA;1° Dose;1734
VERA CRUZ;1° Dose;300
VINHEDO;1° Dose;1841
VIRADOURO;1° Dose;388
VISTA ALEGRE DO ALTO;1° Dose;177
VITORIA BRASIL;1° Dose;50
VOTORANTIM;1° Dose;1683
VOTUPORANGA;1° Dose;4766
ZACARIAS;1° Dose;63
