Municipio;Dose;Contagem de Id Vacinacao
COROADOS;1° Dose;31
CORUMBATAI;1° Dose;29
COSMORAMA;1° Dose;74
COTIA;1° Dose;440
CRAVINHOS;1° Dose;9
CRISTAIS PAULISTA;1° Dose;97
CRUZEIRO;1° Dose;539
CUBATAO;1° Dose;236
CUNHA;1° Dose;108
DESCALVADO;1° Dose;451
DIADEMA;1° Dose;1184
DIRCE REIS;1° Dose;26
DIVINOLANDIA;1° Dose;230
DOBRADA;1° Dose;54
DOIS CORREGOS;1° Dose;116
DOLCINOPOLIS;1° Dose;32
DOURADO;1° Dose;79
DRACENA;1° Dose;610
DUARTINA;1° Dose;38
DUMONT;1° Dose;59
ELDORADO;1° Dose;10
ELIAS FAUSTO;1° Dose;100
ELISIARIO;1° Dose;28
EMBAUBA;1° Dose;48
EMBU DAS ARTES;1° Dose;515
EMBU-GUACU;1° Dose;278
EMILIANOPOLIS;1° Dose;3
ENGENHEIRO COELHO;1° Dose;147
ESPIRITO SANTO DO PINHAL;1° Dose;512
ESTIVA GERBI;1° Dose;41
ESTRELA DO NORTE;1° Dose;5
ESTRELA D'OESTE;1° Dose;150
EUCLIDES DA CUNHA PAULISTA;1° Dose;44
FARTURA;1° Dose;140
FERNANDO PRESTES;1° Dose;84
FERNANDOPOLIS;1° Dose;185
FERNAO;1° Dose;30
FERRAZ DE VASCONCELOS;1° Dose;1042
FLORA RICA;1° Dose;18
FLOREAL;1° Dose;51
FLORIDA PAULISTA;1° Dose;11
FLORINIA;1° Dose;36
FRANCA;1° Dose;868
FRANCISCO MORATO;1° Dose;511
FRANCO DA ROCHA;1° Dose;759
GABRIEL MONTEIRO;1° Dose;28
GALIA;1° Dose;110
GARCA;1° Dose;443
GASTAO VIDIGAL;1° Dose;36
GAVIAO PEIXOTO;1° Dose;47
GENERAL SALGADO;1° Dose;200
GLICERIO;1° Dose;37
GUAICARA;1° Dose;71
GUAIMBE;1° Dose;79
GUAIRA;1° Dose;218
GUAPIACU;1° Dose;94
GUAPIARA;1° Dose;92
GUARA;1° Dose;255
GUARACAI;1° Dose;39
GUARACI;1° Dose;141
GUARANI D'OESTE;1° Dose;19
GUARANTA;1° Dose;101
GUARARAPES;1° Dose;84
GUARAREMA;1° Dose;328
GUARATINGUETA;1° Dose;106
GUAREI;1° Dose;86
GUARIBA;1° Dose;24
GUARUJA;1° Dose;1035
GUARULHOS;1° Dose;3538
GUATAPARA;1° Dose;74
GUZOLANDIA;1° Dose;36
HERCULANDIA;1° Dose;46
HOLAMBRA;1° Dose;8
HORTOLANDIA;1° Dose;1
IACANGA;1° Dose;147
IARAS;1° Dose;53
IBATE;1° Dose;202
IBIRA;1° Dose;127
IBIRAREMA;1° Dose;42
IBITINGA;1° Dose;659
IBIUNA;1° Dose;80
ICEM;1° Dose;18
IEPE;1° Dose;128
IGARACU DO TIETE;1° Dose;125
IGARAPAVA;1° Dose;175
IGARATA;1° Dose;111
IGUAPE;1° Dose;100
ILHA COMPRIDA;1° Dose;54
ILHA SOLTEIRA;1° Dose;187
ILHABELA;1° Dose;366
INDAIATUBA;1° Dose;21
INDIANA;1° Dose;87
INDIAPORA;1° Dose;39
INUBIA PAULISTA;1° Dose;45
IPAUSSU;1° Dose;24
IPERO;1° Dose;168
IPEUNA;1° Dose;14
IPIGUA;1° Dose;59
IPORANGA;1° Dose;45
IPUA;1° Dose;69
IRACEMAPOLIS;1° Dose;204
IRAPUA;1° Dose;17
IRAPURU;1° Dose;68
ITABERA;1° Dose;46
ITAI;1° Dose;224
ITAJOBI;1° Dose;115
ITAJU;1° Dose;33
ITANHAEM;1° Dose;5
ITAOCA;1° Dose;32
ITAPECERICA DA SERRA;1° Dose;686
ITAPETININGA;1° Dose;1573
ITAPEVA;1° Dose;301
ITAPEVI;1° Dose;503
ITAPIRA;1° Dose;334
ITAPIRAPUA PAULISTA;1° Dose;41
ITAPOLIS;1° Dose;291
ITAPORANGA;1° Dose;51
ITAPUI;1° Dose;129
ITAPURA;1° Dose;59
ITARARE;1° Dose;162
ITARIRI;1° Dose;67
ITATIBA;1° Dose;1043
ITATINGA;1° Dose;140
ITIRAPINA;1° Dose;104
ITIRAPUA;1° Dose;58
ITOBI;1° Dose;94
ITU;1° Dose;587
ITUPEVA;1° Dose;226
JABORANDI;1° Dose;102
JABOTICABAL;1° Dose;196
JACAREI;1° Dose;78
JACI;1° Dose;149
JACUPIRANGA;1° Dose;57
JAGUARIUNA;1° Dose;57
JALES;1° Dose;162
JAMBEIRO;1° Dose;52
JANDIRA;1° Dose;214
JARDINOPOLIS;1° Dose;113
JARINU;1° Dose;47
JAU;1° Dose;101
JOANOPOLIS;1° Dose;85
JOSE BONIFACIO;1° Dose;376
JULIO MESQUITA;1° Dose;53
JUMIRIM;1° Dose;24
JUNDIAI;1° Dose;470
JUNQUEIROPOLIS;1° Dose;216
JUQUIA;1° Dose;56
JUQUITIBA;1° Dose;93
LAGOINHA;1° Dose;50
LARANJAL PAULISTA;1° Dose;195
LAVINIA;1° Dose;50
LAVRINHAS;1° Dose;39
LEME;1° Dose;1125
LENCOIS PAULISTA;1° Dose;429
LIMEIRA;1° Dose;7
LINDOIA;1° Dose;92
LINS;1° Dose;685
LORENA;1° Dose;423
LOURDES;1° Dose;32
LOUVEIRA;1° Dose;75
LUCELIA;1° Dose;163
LUCIANOPOLIS;1° Dose;33
LUIS ANTONIO;1° Dose;132
LUIZIANIA;1° Dose;36
LUPERCIO;1° Dose;38
LUTECIA;1° Dose;20
MACATUBA;1° Dose;169
MACAUBAL;1° Dose;112
MACEDONIA;1° Dose;38
MAGDA;1° Dose;47
MAIRINQUE;1° Dose;272
MANDURI;1° Dose;111
MARABA PAULISTA;1° Dose;22
MARACAI;1° Dose;152
MARAPOAMA;1° Dose;57
MARIAPOLIS;1° Dose;30
MARILIA;1° Dose;1919
MARINOPOLIS;1° Dose;36
MARTINOPOLIS;1° Dose;52
MATAO;1° Dose;652
MAUA;1° Dose;148
MENDONCA;1° Dose;74
MESOPOLIS;1° Dose;10
MIGUELOPOLIS;1° Dose;314
MINEIROS DO TIETE;1° Dose;85
MIRA ESTRELA;1° Dose;5
MIRACATU;1° Dose;29
MIRANDOPOLIS;1° Dose;156
MIRANTE DO PARANAPANEMA;1° Dose;102
MIRASSOL;1° Dose;632
MIRASSOLANDIA;1° Dose;76
MOCOCA;1° Dose;599
MOGI DAS CRUZES;1° Dose;914
MOGI GUACU;1° Dose;1222
MOGI MIRIM;1° Dose;1072
MOMBUCA;1° Dose;40
MONCOES;1° Dose;56
MONGAGUA;1° Dose;161
MONTE ALTO;1° Dose;97
MONTE APRAZIVEL;1° Dose;213
MONTE CASTELO;1° Dose;33
MONTE MOR;1° Dose;182
MORRO AGUDO;1° Dose;390
MORUNGABA;1° Dose;109
MOTUCA;1° Dose;25
MURUTINGA DO SUL;1° Dose;46
NANTES;1° Dose;51
NARANDIBA;1° Dose;59
NATIVIDADE DA SERRA;1° Dose;51
NAZARE PAULISTA;1° Dose;110
NEVES PAULISTA;1° Dose;153
NHANDEARA;1° Dose;148
NIPOA;1° Dose;40
NOVA ALIANCA;1° Dose;62
NOVA CAMPINA;1° Dose;12
NOVA CANAA PAULISTA;1° Dose;12
NOVA EUROPA;1° Dose;71
NOVA GRANADA;1° Dose;191
NOVA GUATAPORANGA;1° Dose;23
NOVA INDEPENDENCIA;1° Dose;10
NOVA LUZITANIA;1° Dose;9
NOVA ODESSA;1° Dose;57
NOVAIS;1° Dose;54
NOVO HORIZONTE;1° Dose;318
NUPORANGA;1° Dose;74
OCAUCU;1° Dose;56
OLEO;1° Dose;35
OLIMPIA;1° Dose;287
ONDA VERDE;1° Dose;73
ORIENTE;1° Dose;31
ORINDIUVA;1° Dose;64
ORLANDIA;1° Dose;202
OSASCO;1° Dose;1312
OSCAR BRESSANE;1° Dose;45
OSVALDO CRUZ;1° Dose;109
OURINHOS;1° Dose;1001
OURO VERDE;1° Dose;55
OUROESTE;1° Dose;122
PACAEMBU;1° Dose;136
PALESTINA;1° Dose;93
PALMARES PAULISTA;1° Dose;95
PALMEIRA D'OESTE;1° Dose;126
PALMITAL;1° Dose;69
PANORAMA;1° Dose;137
PARAGUACU PAULISTA;1° Dose;98
PARAIBUNA;1° Dose;173
PARAISO;1° Dose;72
PARANAPANEMA;1° Dose;242
PARANAPUA;1° Dose;35
PARAPUA;1° Dose;151
PARDINHO;1° Dose;26
PARIQUERA-ACU;1° Dose;129
PARISI;1° Dose;37
PATROCINIO PAULISTA;1° Dose;3
PAULICEIA;1° Dose;74
PAULINIA;1° Dose;129
PAULISTANIA;1° Dose;44
PAULO DE FARIA;1° Dose;123
PEDERNEIRAS;1° Dose;126
PEDRA BELA;1° Dose;56
PEDRANOPOLIS;1° Dose;25
PEDREGULHO;1° Dose;98
PEDREIRA;1° Dose;159
PEDRINHAS PAULISTA;1° Dose;3
PEDRO DE TOLEDO;1° Dose;78
PENAPOLIS;1° Dose;163
PEREIRA BARRETO;1° Dose;232
PEREIRAS;1° Dose;53
PERUIBE;1° Dose;32
PIACATU;1° Dose;57
PIEDADE;1° Dose;66
PILAR DO SUL;1° Dose;244
PINDAMONHANGABA;1° Dose;1287
PINDORAMA;1° Dose;5
PINHALZINHO;1° Dose;96
PIQUEROBI;1° Dose;93
PIRACAIA;1° Dose;143
PIRACICABA;1° Dose;25
PIRAJU;1° Dose;352
PIRAJUI;1° Dose;152
PIRANGI;1° Dose;154
PIRAPORA DO BOM JESUS;1° Dose;67
PIRAPOZINHO;1° Dose;54
PIRASSUNUNGA;1° Dose;517
PIRATININGA;1° Dose;127
PITANGUEIRAS;1° Dose;143
PLANALTO;1° Dose;68
POA;1° Dose;705
POLONI;1° Dose;51
POMPEIA;1° Dose;176
PONGAI;1° Dose;36
PONTAL;1° Dose;147
PONTALINDA;1° Dose;24
PONTES GESTAL;1° Dose;21
POPULINA;1° Dose;70
PORANGABA;1° Dose;89
PORTO FELIZ;1° Dose;384
PORTO FERREIRA;1° Dose;187
POTIM;1° Dose;124
POTIRENDABA;1° Dose;176
PRADOPOLIS;1° Dose;129
PRAIA GRANDE;1° Dose;126
PRATANIA;1° Dose;61
PRESIDENTE ALVES;1° Dose;23
PRESIDENTE BERNARDES;1° Dose;86
PRESIDENTE EPITACIO;1° Dose;369
PRESIDENTE PRUDENTE;1° Dose;711
PRESIDENTE VENCESLAU;1° Dose;673
PROMISSAO;1° Dose;367
QUADRA;1° Dose;26
QUATA;1° Dose;260
QUEIROZ;1° Dose;29
QUINTANA;1° Dose;90
RAFARD;1° Dose;62
RANCHARIA;1° Dose;28
REDENCAO DA SERRA;1° Dose;37
REGENTE FEIJO;1° Dose;8
REGINOPOLIS;1° Dose;55
REGISTRO;1° Dose;45
RESTINGA;1° Dose;63
RIBEIRA;1° Dose;29
RIBEIRAO BONITO;1° Dose;87
RIBEIRAO BRANCO;1° Dose;152
RIBEIRAO CORRENTE;1° Dose;53
RIBEIRAO DO SUL;1° Dose;61
RIBEIRAO DOS INDIOS;1° Dose;3
RIBEIRAO GRANDE;1° Dose;42
RIBEIRAO PIRES;1° Dose;944
RIBEIRAO PRETO;1° Dose;4695
RIFAINA;1° Dose;78
RINCAO;1° Dose;98
RIO CLARO;1° Dose;299
RIO DAS PEDRAS;1° Dose;192
RIO GRANDE DA SERRA;1° Dose;51
RIOLANDIA;1° Dose;80
RIVERSUL;1° Dose;26
ROSANA;1° Dose;269
ROSEIRA;1° Dose;6
RUBIACEA;1° Dose;36
RUBINEIA;1° Dose;29
SABINO;1° Dose;68
SAGRES;1° Dose;15
SALES;1° Dose;59
SALES OLIVEIRA;1° Dose;152
SALESOPOLIS;1° Dose;5
SALMOURAO;1° Dose;37
SALTINHO;1° Dose;57
SALTO;1° Dose;150
SALTO DE PIRAPORA;1° Dose;198
SANDOVALINA;1° Dose;2
SANTA ADELIA;1° Dose;246
SANTA ALBERTINA;1° Dose;59
SANTA BARBARA D'OESTE;1° Dose;157
SANTA BRANCA;1° Dose;142
SANTA CLARA D'OESTE;1° Dose;45
SANTA CRUZ DA CONCEICAO;1° Dose;50
SANTA CRUZ DAS PALMEIRAS;1° Dose;155
SANTA CRUZ DO RIO PARDO;1° Dose;378
SANTA ERNESTINA;1° Dose;38
SANTA FE DO SUL;1° Dose;464
SANTA ISABEL;1° Dose;391
SANTA LUCIA;1° Dose;56
SANTA RITA D'OESTE;1° Dose;17
SANTA ROSA DE VITERBO;1° Dose;137
SANTA SALETE;1° Dose;47
SANTANA DA PONTE PENSA;1° Dose;19
SANTANA DE PARNAIBA;1° Dose;875
SANTO ANASTACIO;1° Dose;275
SANTO ANDRE;1° Dose;2494
SANTO ANTONIO DA ALEGRIA;1° Dose;32
SANTO ANTONIO DE POSSE;1° Dose;27
SANTO ANTONIO DO ARACANGUA;1° Dose;82
SANTO ANTONIO DO JARDIM;1° Dose;59
SANTO ANTONIO DO PINHAL;1° Dose;84
SANTO EXPEDITO;1° Dose;41
SANTOPOLIS DO AGUAPEI;1° Dose;24
SANTOS;1° Dose;3603
SAO BENTO DO SAPUCAI;1° Dose;123
SAO BERNARDO DO CAMPO;1° Dose;10063
SAO CAETANO DO SUL;1° Dose;2911
SAO CARLOS;1° Dose;1490
SAO FRANCISCO;1° Dose;21
SAO JOAO DA BOA VISTA;1° Dose;1503
SAO JOAO DAS DUAS PONTES;1° Dose;24
SAO JOAO DE IRACEMA;1° Dose;39
SAO JOAO DO PAU D'ALHO;1° Dose;33
SAO JOAQUIM DA BARRA;1° Dose;128
SAO JOSE DA BELA VISTA;1° Dose;31
SAO JOSE DO BARREIRO;1° Dose;47
SAO JOSE DO RIO PARDO;1° Dose;95
SAO JOSE DO RIO PRETO;1° Dose;2946
SAO LOURENCO DA SERRA;1° Dose;53
SAO LUIS DO PARAITINGA;1° Dose;93
SAO MANUEL;1° Dose;268
SAO MIGUEL ARCANJO;1° Dose;154
SAO PAULO;1° Dose;65580
SAO PEDRO DO TURVO;1° Dose;13
SAO ROQUE;1° Dose;248
SAO SEBASTIAO;1° Dose;80
SAO SEBASTIAO DA GRAMA;1° Dose;139
SAO SIMAO;1° Dose;166
SAO VICENTE;1° Dose;394
SARUTAIA;1° Dose;38
SEBASTIANOPOLIS DO SUL;1° Dose;71
SERRA AZUL;1° Dose;99
SERRA NEGRA;1° Dose;156
SERRANA;1° Dose;347
SERTAOZINHO;1° Dose;1011
SETE BARRAS;1° Dose;33
SEVERINIA;1° Dose;3
SILVEIRAS;1° Dose;67
SOCORRO;1° Dose;54
SOROCABA;1° Dose;3243
SUD MENNUCCI;1° Dose;96
SUMARE;1° Dose;31
SUZANAPOLIS;1° Dose;33
SUZANO;1° Dose;786
TABAPUA;1° Dose;67
TABATINGA;1° Dose;154
TABOAO DA SERRA;1° Dose;871
TACIBA;1° Dose;98
TAGUAI;1° Dose;81
TAIACU;1° Dose;41
TAMBAU;1° Dose;130
TANABI;1° Dose;255
TAPIRATIBA;1° Dose;108
TAQUARAL;1° Dose;44
TAQUARITINGA;1° Dose;929
TAQUARITUBA;1° Dose;270
TAQUARIVAI;1° Dose;33
TARABAI;1° Dose;98
TARUMA;1° Dose;74
TATUI;1° Dose;1441
TAUBATE;1° Dose;2148
TEJUPA;1° Dose;30
TEODORO SAMPAIO;1° Dose;161
TERRA ROXA;1° Dose;145
TIETE;1° Dose;497
TORRE DE PEDRA;1° Dose;32
TORRINHA;1° Dose;105
TRABIJU;1° Dose;24
TREMEMBE;1° Dose;321
TRES FRONTEIRAS;1° Dose;50
TUIUTI;1° Dose;53
TUPA;1° Dose;1209
TUPI PAULISTA;1° Dose;242
TURIUBA;1° Dose;35
TURMALINA;1° Dose;35
UBARANA;1° Dose;35
UBIRAJARA;1° Dose;36
UCHOA;1° Dose;38
UNIAO PAULISTA;1° Dose;22
URANIA;1° Dose;147
URUPES;1° Dose;16
VALENTIM GENTIL;1° Dose;98
VALINHOS;1° Dose;388
VALPARAISO;1° Dose;346
VARGEM;1° Dose;66
VARGEM GRANDE DO SUL;1° Dose;36
VARGEM GRANDE PAULISTA;1° Dose;24
VARZEA PAULISTA;1° Dose;618
VERA CRUZ;1° Dose;111
VINHEDO;1° Dose;74
VIRADOURO;1° Dose;115
VISTA ALEGRE DO ALTO;1° Dose;81
VOTORANTIM;1° Dose;2
VOTUPORANGA;1° Dose;1766
ZACARIAS;1° Dose;33
