Ds Municipio Maiusc;Dose;Contagem de Id Vacinacao
ARUJÁ;1° Dose;2877
ARUJÁ;2° Dose;1172
ASPÁSIA;1° Dose;126
ASPÁSIA;2° Dose;52
ASSIS;1° Dose;7852
ASSIS;2° Dose;3581
ATIBAIA;1° Dose;10007
ATIBAIA;2° Dose;4188
AURIFLAMA;1° Dose;971
AURIFLAMA;2° Dose;266
AVAÍ;1° Dose;642
AVAÍ;2° Dose;472
AVANHANDAVA;1° Dose;485
AVANHANDAVA;2° Dose;186
AVARÉ;1° Dose;6286
AVARÉ;2° Dose;2502
BADY BASSITT;1° Dose;1051
BADY BASSITT;2° Dose;465
BALBINOS;1° Dose;167
BALBINOS;2° Dose;53
BÁLSAMO;1° Dose;649
BÁLSAMO;2° Dose;278
BANANAL;1° Dose;751
BANANAL;2° Dose;297
BARÃO DE ANTONINA;1° Dose;254
BARÃO DE ANTONINA;2° Dose;125
BARBOSA;1° Dose;353
BARBOSA;2° Dose;193
BARIRI;1° Dose;2418
BARIRI;2° Dose;763
BARRA BONITA;1° Dose;2565
BARRA BONITA;2° Dose;1025
BARRA DO CHAPÉU;1° Dose;214
BARRA DO CHAPÉU;2° Dose;45
BARRA DO TURVO;1° Dose;652
BARRA DO TURVO;2° Dose;374
BARRETOS;1° Dose;10480
BARRETOS;2° Dose;5039
BARRINHA;1° Dose;1175
BARRINHA;2° Dose;432
BARUERI;1° Dose;14273
BARUERI;2° Dose;5795
BASTOS;1° Dose;1189
BASTOS;2° Dose;432
BATATAIS;1° Dose;3255
BATATAIS;2° Dose;1124
BAURU;1° Dose;32824
BAURU;2° Dose;14827
BEBEDOURO;1° Dose;4778
BEBEDOURO;2° Dose;904
BENTO DE ABREU;1° Dose;157
BENTO DE ABREU;2° Dose;37
BERNARDINO DE CAMPOS;1° Dose;866
BERNARDINO DE CAMPOS;2° Dose;336
BERTIOGA;1° Dose;2580
BERTIOGA;2° Dose;1013
BILAC;1° Dose;703
BILAC;2° Dose;219
BIRIGUI;1° Dose;5181
BIRIGUI;2° Dose;1354
BIRITIBA MIRIM;1° Dose;1118
BIRITIBA MIRIM;2° Dose;381
BOA ESPERANÇA DO SUL;1° Dose;631
BOA ESPERANÇA DO SUL;2° Dose;212
BOCAINA;1° Dose;688
BOCAINA;2° Dose;200
BOFETE;1° Dose;529
BOFETE;2° Dose;125
BOITUVA;1° Dose;1928
BOITUVA;2° Dose;710
BOM JESUS DOS PERDÕES;1° Dose;980
BOM JESUS DOS PERDÕES;2° Dose;201
BOM SUCESSO DE ITARARÉ;1° Dose;166
BOM SUCESSO DE ITARARÉ;2° Dose;60
BORÁ;1° Dose;85
BORÁ;2° Dose;37
BORACÉIA;1° Dose;291
BORACÉIA;2° Dose;72
BORBOREMA;1° Dose;1034
BORBOREMA;2° Dose;257
BOREBI;1° Dose;118
BOREBI;2° Dose;39
BOTUCATU;1° Dose;14089
BOTUCATU;2° Dose;5370
BRAGANÇA PAULISTA;1° Dose;10406
BRAGANÇA PAULISTA;2° Dose;3193
BRAÚNA;1° Dose;422
BRAÚNA;2° Dose;189
BREJO ALEGRE;1° Dose;173
BREJO ALEGRE;2° Dose;46
BRODOWSKI;1° Dose;1330
BRODOWSKI;2° Dose;439
BROTAS;1° Dose;1300
BROTAS;2° Dose;407
BURI;1° Dose;674
BURI;2° Dose;151
BURITAMA;1° Dose;1003
BURITAMA;2° Dose;363
BURITIZAL;1° Dose;344
BURITIZAL;2° Dose;149
CABRÁLIA PAULISTA;1° Dose;261
CABRÁLIA PAULISTA;2° Dose;78
CABREÚVA;1° Dose;1524
CABREÚVA;2° Dose;324
CAÇAPAVA;1° Dose;3925
CAÇAPAVA;2° Dose;1590
CACHOEIRA PAULISTA;1° Dose;1997
CACHOEIRA PAULISTA;2° Dose;624
CACONDE;1° Dose;852
CACONDE;2° Dose;215
CAFELÂNDIA;1° Dose;779
CAFELÂNDIA;2° Dose;117
CAIABU;1° Dose;242
CAIABU;2° Dose;67
CAIEIRAS;1° Dose;3910
CAIEIRAS;2° Dose;1542
CAIUÁ;1° Dose;345
CAIUÁ;2° Dose;107
CAJAMAR;1° Dose;2457
CAJAMAR;2° Dose;553
CAJATI;1° Dose;1167
CAJATI;2° Dose;260
CAJOBI;1° Dose;714
CAJOBI;2° Dose;243
CAJURU;1° Dose;1616
CAJURU;2° Dose;465
CAMPINA DO MONTE ALEGRE;1° Dose;352
CAMPINA DO MONTE ALEGRE;2° Dose;60
CAMPINAS;1° Dose;83199
CAMPINAS;2° Dose;35811
CAMPO LIMPO PAULISTA;1° Dose;2370
CAMPO LIMPO PAULISTA;2° Dose;1284
CAMPOS DO JORDÃO;1° Dose;2351
CAMPOS DO JORDÃO;2° Dose;1168
CAMPOS NOVOS PAULISTA;1° Dose;256
CAMPOS NOVOS PAULISTA;2° Dose;82
CANANÉIA;1° Dose;629
CANANÉIA;2° Dose;234
CANAS;1° Dose;160
CANAS;2° Dose;59
CÂNDIDO MOTA;1° Dose;1718
CÂNDIDO MOTA;2° Dose;484
CÂNDIDO RODRIGUES;1° Dose;236
CÂNDIDO RODRIGUES;2° Dose;75
CANITAR;1° Dose;185
CANITAR;2° Dose;63
CAPÃO BONITO;1° Dose;2129
CAPÃO BONITO;2° Dose;656
CAPELA DO ALTO;1° Dose;612
CAPELA DO ALTO;2° Dose;218
CAPIVARI;1° Dose;2701
CAPIVARI;2° Dose;896
CARAGUATATUBA;1° Dose;6586
CARAGUATATUBA;2° Dose;1497
CARAPICUÍBA;1° Dose;12280
CARAPICUÍBA;2° Dose;2283
CARDOSO;1° Dose;739
CARDOSO;2° Dose;166
CASA BRANCA;1° Dose;2109
CASA BRANCA;2° Dose;887
CÁSSIA DOS COQUEIROS;1° Dose;211
CÁSSIA DOS COQUEIROS;2° Dose;74
CASTILHO;1° Dose;1139
CASTILHO;2° Dose;461
CATANDUVA;1° Dose;11702
CATANDUVA;2° Dose;5546
CATIGUÁ;1° Dose;518
CATIGUÁ;2° Dose;43
CEDRAL;1° Dose;858
CEDRAL;2° Dose;422
CERQUEIRA CÉSAR;1° Dose;1149
CERQUEIRA CÉSAR;2° Dose;410
CERQUILHO;1° Dose;1498
CERQUILHO;2° Dose;379
CESÁRIO LANGE;1° Dose;777
CESÁRIO LANGE;2° Dose;269
CHARQUEADA;1° Dose;696
CHARQUEADA;2° Dose;233
CHAVANTES;1° Dose;386
CHAVANTES;2° Dose;173
CLEMENTINA;1° Dose;375
CLEMENTINA;2° Dose;120
COLINA;1° Dose;779
COLINA;2° Dose;245
COLÔMBIA;1° Dose;365
COLÔMBIA;2° Dose;138
CONCHAL;1° Dose;1157
CONCHAL;2° Dose;444
CONCHAS;1° Dose;1083
CONCHAS;2° Dose;223
CORDEIRÓPOLIS;1° Dose;1139
CORDEIRÓPOLIS;2° Dose;164
COROADOS;1° Dose;269
COROADOS;2° Dose;99
CORONEL MACEDO;1° Dose;293
CORONEL MACEDO;2° Dose;133
CORUMBATAÍ;1° Dose;216
CORUMBATAÍ;2° Dose;76
COSMÓPOLIS;1° Dose;2265
COSMÓPOLIS;2° Dose;680
COSMORAMA;1° Dose;566
COSMORAMA;2° Dose;154
COTIA;1° Dose;7589
COTIA;2° Dose;2805
CRAVINHOS;1° Dose;1380
CRAVINHOS;2° Dose;549
CRISTAIS PAULISTA;1° Dose;413
CRISTAIS PAULISTA;2° Dose;145
CRUZÁLIA;1° Dose;152
CRUZÁLIA;2° Dose;43
CRUZEIRO;1° Dose;4149
CRUZEIRO;2° Dose;1500
CUBATÃO;1° Dose;5525
CUBATÃO;2° Dose;1373
CUNHA;1° Dose;1223
CUNHA;2° Dose;297
DESCALVADO;1° Dose;2578
DESCALVADO;2° Dose;855
DIADEMA;1° Dose;15323
DIADEMA;2° Dose;3915
DIRCE REIS;1° Dose;133
DIRCE REIS;2° Dose;41
DIVINOLÂNDIA;1° Dose;1035
DIVINOLÂNDIA;2° Dose;460
DOBRADA;1° Dose;326
DOBRADA;2° Dose;93
DOIS CÓRREGOS;1° Dose;1447
DOIS CÓRREGOS;2° Dose;578
DOLCINÓPOLIS;1° Dose;180
DOLCINÓPOLIS;2° Dose;36
DOURADO;1° Dose;546
DOURADO;2° Dose;212
DRACENA;1° Dose;4554
DRACENA;2° Dose;1864
DUARTINA;1° Dose;1036
DUARTINA;2° Dose;338
DUMONT;1° Dose;429
DUMONT;2° Dose;139
ECHAPORÃ;1° Dose;432
ECHAPORÃ;2° Dose;162
ELDORADO;1° Dose;1750
ELDORADO;2° Dose;1107
ELIAS FAUSTO;1° Dose;566
ELIAS FAUSTO;2° Dose;231
ELISIÁRIO;1° Dose;221
ELISIÁRIO;2° Dose;65
EMBAÚBA;1° Dose;165
EMBAÚBA;2° Dose;55
EMBU DAS ARTES;1° Dose;8389
EMBU DAS ARTES;2° Dose;2169
EMBU-GUAÇU;1° Dose;3278
EMBU-GUAÇU;2° Dose;744
EMILIANÓPOLIS;1° Dose;235
EMILIANÓPOLIS;2° Dose;84
ENGENHEIRO COELHO;1° Dose;713
ENGENHEIRO COELHO;2° Dose;314
ESPÍRITO SANTO DO PINHAL;1° Dose;3290
ESPÍRITO SANTO DO PINHAL;2° Dose;1453
ESPÍRITO SANTO DO TURVO;1° Dose;167
ESPÍRITO SANTO DO TURVO;2° Dose;76
ESTIVA GERBI;1° Dose;341
ESTIVA GERBI;2° Dose;57
ESTRELA DO NORTE;1° Dose;172
ESTRELA DO NORTE;2° Dose;52
ESTRELA D'OESTE;1° Dose;712
ESTRELA D'OESTE;2° Dose;290
EUCLIDES DA CUNHA PAULISTA;1° Dose;464
EUCLIDES DA CUNHA PAULISTA;2° Dose;186
FARTURA;1° Dose;1068
FARTURA;2° Dose;324
FERNANDO PRESTES;1° Dose;473
FERNANDO PRESTES;2° Dose;183
FERNANDÓPOLIS;1° Dose;7006
FERNANDÓPOLIS;2° Dose;2568
FERNÃO;1° Dose;151
FERNÃO;2° Dose;51
FERRAZ DE VASCONCELOS;1° Dose;5716
FERRAZ DE VASCONCELOS;2° Dose;2899
FLORA RICA;1° Dose;231
FLORA RICA;2° Dose;69
FLOREAL;1° Dose;198
FLOREAL;2° Dose;90
FLÓRIDA PAULISTA;1° Dose;778
FLÓRIDA PAULISTA;2° Dose;254
FLORÍNEA;1° Dose;207
FLORÍNEA;2° Dose;114
FRANCA;1° Dose;14732
FRANCA;2° Dose;5496
FRANCISCO MORATO;1° Dose;4620
FRANCISCO MORATO;2° Dose;1933
FRANCO DA ROCHA;1° Dose;6835
FRANCO DA ROCHA;2° Dose;3086
GABRIEL MONTEIRO;1° Dose;155
GABRIEL MONTEIRO;2° Dose;46
GÁLIA;1° Dose;505
GÁLIA;2° Dose;301
GARÇA;1° Dose;2832
GARÇA;2° Dose;1243
GASTÃO VIDIGAL;1° Dose;255
GASTÃO VIDIGAL;2° Dose;82
GAVIÃO PEIXOTO;1° Dose;281
GAVIÃO PEIXOTO;2° Dose;102
GENERAL SALGADO;1° Dose;910
GENERAL SALGADO;2° Dose;395
GETULINA;1° Dose;478
GETULINA;2° Dose;132
GLICÉRIO;1° Dose;240
GLICÉRIO;2° Dose;90
GUAIÇARA;1° Dose;531
GUAIÇARA;2° Dose;135
GUAIMBÊ;1° Dose;398
GUAIMBÊ;2° Dose;155
GUAÍRA;1° Dose;2149
GUAÍRA;2° Dose;849
GUAPIAÇU;1° Dose;939
GUAPIAÇU;2° Dose;300
GUAPIARA;1° Dose;723
GUAPIARA;2° Dose;127
GUARÁ;1° Dose;1231
GUARÁ;2° Dose;542
GUARAÇAÍ;1° Dose;668
GUARAÇAÍ;2° Dose;253
GUARACI;1° Dose;701
GUARACI;2° Dose;271
GUARANI D'OESTE;1° Dose;131
GUARANI D'OESTE;2° Dose;49
GUARANTÃ;1° Dose;357
GUARANTÃ;2° Dose;156
GUARARAPES;1° Dose;1969
GUARARAPES;2° Dose;637
GUARAREMA;1° Dose;1495
GUARAREMA;2° Dose;664
GUARATINGUETÁ;1° Dose;7563
GUARATINGUETÁ;2° Dose;2545
GUAREÍ;1° Dose;606
GUAREÍ;2° Dose;238
GUARIBA;1° Dose;1521
GUARIBA;2° Dose;526
GUARUJÁ;1° Dose;12919
GUARUJÁ;2° Dose;2844
GUARULHOS;1° Dose;47363
GUARULHOS;2° Dose;24436
GUATAPARÁ;1° Dose;340
GUATAPARÁ;2° Dose;124
GUZOLÂNDIA;1° Dose;243
GUZOLÂNDIA;2° Dose;67
HERCULÂNDIA;1° Dose;500
HERCULÂNDIA;2° Dose;157
HOLAMBRA;1° Dose;623
HOLAMBRA;2° Dose;277
HORTOLÂNDIA;1° Dose;7627
HORTOLÂNDIA;2° Dose;2147
IACANGA;1° Dose;665
IACANGA;2° Dose;238
IACRI;1° Dose;367
IACRI;2° Dose;153
IARAS;1° Dose;299
IARAS;2° Dose;107
IBATÉ;1° Dose;1366
IBATÉ;2° Dose;340
IBIRÁ;1° Dose;628
IBIRÁ;2° Dose;252
IBIRAREMA;1° Dose;462
IBIRAREMA;2° Dose;151
IBITINGA;1° Dose;3528
IBITINGA;2° Dose;1325
IBIÚNA;1° Dose;2665
IBIÚNA;2° Dose;1184
ICÉM;1° Dose;427
ICÉM;2° Dose;205
IEPÊ;1° Dose;648
IEPÊ;2° Dose;247
IGARAÇU DO TIETÊ;1° Dose;924
IGARAÇU DO TIETÊ;2° Dose;226
IGARAPAVA;1° Dose;1534
IGARAPAVA;2° Dose;622
IGARATÁ;1° Dose;560
IGARATÁ;2° Dose;156
IGUAPE;1° Dose;1497
IGUAPE;2° Dose;581
ILHA COMPRIDA;1° Dose;533
ILHA COMPRIDA;2° Dose;166
ILHA SOLTEIRA;1° Dose;1862
ILHA SOLTEIRA;2° Dose;696
ILHABELA;1° Dose;1711
ILHABELA;2° Dose;704
INDAIATUBA;1° Dose;12052
INDAIATUBA;2° Dose;4788
INDIANA;1° Dose;274
INDIANA;2° Dose;146
INDIAPORÃ;1° Dose;316
INDIAPORÃ;2° Dose;138
INÚBIA PAULISTA;1° Dose;291
INÚBIA PAULISTA;2° Dose;121
IPAUSSU;1° Dose;767
IPAUSSU;2° Dose;299
IPERÓ;1° Dose;976
IPERÓ;2° Dose;358
IPEÚNA;1° Dose;246
IPEÚNA;2° Dose;102
IPIGUÁ;1° Dose;281
IPIGUÁ;2° Dose;109
IPORANGA;1° Dose;488
IPORANGA;2° Dose;221
IPUÃ;1° Dose;707
IPUÃ;2° Dose;251
IRACEMÁPOLIS;1° Dose;1007
IRACEMÁPOLIS;2° Dose;481
IRAPUÃ;1° Dose;457
IRAPUÃ;2° Dose;199
IRAPURU;1° Dose;503
IRAPURU;2° Dose;167
ITABERÁ;1° Dose;860
ITABERÁ;2° Dose;177
ITAÍ;1° Dose;1169
ITAÍ;2° Dose;381
ITAJOBI;1° Dose;1077
ITAJOBI;2° Dose;267
ITAJU;1° Dose;192
ITAJU;2° Dose;65
ITANHAÉM;1° Dose;5385
ITANHAÉM;2° Dose;1713
ITAOCA;1° Dose;279
ITAOCA;2° Dose;165
ITAPECERICA DA SERRA;1° Dose;6098
ITAPECERICA DA SERRA;2° Dose;2795
ITAPETININGA;1° Dose;9691
ITAPETININGA;2° Dose;4164
ITAPEVA;1° Dose;5017
ITAPEVA;2° Dose;1931
ITAPEVI;1° Dose;6418
ITAPEVI;2° Dose;2317
ITAPIRA;1° Dose;4031
ITAPIRA;2° Dose;1419
ITAPIRAPUÃ PAULISTA;1° Dose;158
ITAPIRAPUÃ PAULISTA;2° Dose;55
ITÁPOLIS;1° Dose;2930
ITÁPOLIS;2° Dose;850
ITAPORANGA;1° Dose;860
ITAPORANGA;2° Dose;256
ITAPUÍ;1° Dose;718
ITAPUÍ;2° Dose;313
ITAPURA;1° Dose;261
ITAPURA;2° Dose;83
ITAQUAQUECETUBA;1° Dose;5943
ITAQUAQUECETUBA;2° Dose;2824
ITARARÉ;1° Dose;2101
ITARARÉ;2° Dose;533
ITARIRI;1° Dose;720
ITARIRI;2° Dose;235
ITATIBA;1° Dose;5640
ITATIBA;2° Dose;2247
ITATINGA;1° Dose;835
ITATINGA;2° Dose;199
ITIRAPINA;1° Dose;837
ITIRAPINA;2° Dose;455
ITIRAPUÃ;1° Dose;307
ITIRAPUÃ;2° Dose;132
ITOBI;1° Dose;456
ITOBI;2° Dose;192
ITU;1° Dose;8375
ITU;2° Dose;3342
ITUPEVA;1° Dose;1597
ITUPEVA;2° Dose;590
ITUVERAVA;1° Dose;2015
ITUVERAVA;2° Dose;1000
JABORANDI;1° Dose;444
JABORANDI;2° Dose;174
JABOTICABAL;1° Dose;4777
JABOTICABAL;2° Dose;1646
JACAREÍ;1° Dose;12970
JACAREÍ;2° Dose;5456
JACI;1° Dose;569
JACI;2° Dose;297
JACUPIRANGA;1° Dose;706
JACUPIRANGA;2° Dose;266
JAGUARIÚNA;1° Dose;2140
JAGUARIÚNA;2° Dose;448
JALES;1° Dose;4532
JALES;2° Dose;1638
JAMBEIRO;1° Dose;218
JAMBEIRO;2° Dose;86
JANDIRA;1° Dose;2695
JANDIRA;2° Dose;968
JARDINÓPOLIS;1° Dose;1826
JARDINÓPOLIS;2° Dose;735
JARINU;1° Dose;1225
JARINU;2° Dose;448
JAÚ;1° Dose;11236
JAÚ;2° Dose;3981
JERIQUARA;1° Dose;194
JERIQUARA;2° Dose;86
JOANÓPOLIS;1° Dose;881
JOANÓPOLIS;2° Dose;262
JOÃO RAMALHO;1° Dose;186
JOÃO RAMALHO;2° Dose;67
JOSÉ BONIFÁCIO;1° Dose;2181
JOSÉ BONIFÁCIO;2° Dose;828
JÚLIO MESQUITA;1° Dose;126
JÚLIO MESQUITA;2° Dose;34
JUMIRIM;1° Dose;180
JUMIRIM;2° Dose;64
JUNDIAÍ;1° Dose;20388
JUNDIAÍ;2° Dose;7678
JUNQUEIRÓPOLIS;1° Dose;1512
JUNQUEIRÓPOLIS;2° Dose;592
JUQUIÁ;1° Dose;788
JUQUIÁ;2° Dose;189
JUQUITIBA;1° Dose;1468
JUQUITIBA;2° Dose;457
LAGOINHA;1° Dose;398
LAGOINHA;2° Dose;123
LARANJAL PAULISTA;1° Dose;1775
LARANJAL PAULISTA;2° Dose;502
LAVÍNIA;1° Dose;390
LAVÍNIA;2° Dose;114
LAVRINHAS;1° Dose;230
LAVRINHAS;2° Dose;62
LEME;1° Dose;5403
LEME;2° Dose;2438
LENÇÓIS PAULISTA;1° Dose;3424
LENÇÓIS PAULISTA;2° Dose;1342
LIMEIRA;1° Dose;11929
LIMEIRA;2° Dose;1007
LINDÓIA;1° Dose;470
LINDÓIA;2° Dose;190
LINS;1° Dose;6549
LINS;2° Dose;2928
LORENA;1° Dose;4854
LORENA;2° Dose;1766
LOURDES;1° Dose;193
LOURDES;2° Dose;93
LOUVEIRA;1° Dose;1601
LOUVEIRA;2° Dose;701
LUCÉLIA;1° Dose;1453
LUCÉLIA;2° Dose;492
LUCIANÓPOLIS;1° Dose;159
LUCIANÓPOLIS;2° Dose;61
LUÍS ANTÔNIO;1° Dose;485
LUÍS ANTÔNIO;2° Dose;242
LUIZIÂNIA;1° Dose;287
LUIZIÂNIA;2° Dose;78
LUPÉRCIO;1° Dose;243
LUPÉRCIO;2° Dose;105
LUTÉCIA;1° Dose;201
LUTÉCIA;2° Dose;88
MACATUBA;1° Dose;975
MACATUBA;2° Dose;383
MACAUBAL;1° Dose;600
MACAUBAL;2° Dose;212
MACEDÔNIA;1° Dose;175
MACEDÔNIA;2° Dose;60
MAGDA;1° Dose;267
MAGDA;2° Dose;107
MAIRINQUE;1° Dose;2093
MAIRINQUE;2° Dose;648
MAIRIPORÃ;1° Dose;3376
MAIRIPORÃ;2° Dose;1413
MANDURI;1° Dose;571
MANDURI;2° Dose;158
MARABÁ PAULISTA;1° Dose;200
MARABÁ PAULISTA;2° Dose;80
MARACAÍ;1° Dose;726
MARACAÍ;2° Dose;260
MARAPOAMA;1° Dose;222
MARAPOAMA;2° Dose;92
MARIÁPOLIS;1° Dose;198
MARIÁPOLIS;2° Dose;87
MARÍLIA;1° Dose;18128
MARÍLIA;2° Dose;7628
MARINÓPOLIS;1° Dose;189
MARINÓPOLIS;2° Dose;66
MARTINÓPOLIS;1° Dose;1547
MARTINÓPOLIS;2° Dose;506
MATÃO;1° Dose;3968
MATÃO;2° Dose;1723
MAUÁ;1° Dose;17582
MAUÁ;2° Dose;5262
MENDONÇA;1° Dose;318
MENDONÇA;2° Dose;166
MERIDIANO;1° Dose;317
MERIDIANO;2° Dose;123
MESÓPOLIS;1° Dose;126
MESÓPOLIS;2° Dose;40
MIGUELÓPOLIS;1° Dose;1296
MIGUELÓPOLIS;2° Dose;416
MINEIROS DO TIETÊ;1° Dose;613
MINEIROS DO TIETÊ;2° Dose;259
MIRA ESTRELA;1° Dose;227
MIRA ESTRELA;2° Dose;67
MIRACATU;1° Dose;918
MIRACATU;2° Dose;342
MIRANDÓPOLIS;1° Dose;2155
MIRANDÓPOLIS;2° Dose;872
MIRANTE DO PARANAPANEMA;1° Dose;1030
MIRANTE DO PARANAPANEMA;2° Dose;322
MIRASSOL;1° Dose;3487
MIRASSOL;2° Dose;1188
MIRASSOLÂNDIA;1° Dose;334
MIRASSOLÂNDIA;2° Dose;104
MOCOCA;1° Dose;4879
MOCOCA;2° Dose;1667
MOGI DAS CRUZES;1° Dose;20964
MOGI DAS CRUZES;2° Dose;8881
MOGI GUAÇU;1° Dose;7371
MOGI GUAÇU;2° Dose;3021
MOGI MIRIM;1° Dose;6077
MOGI MIRIM;2° Dose;2475
MOMBUCA;1° Dose;206
MOMBUCA;2° Dose;93
MONÇÕES;1° Dose;215
MONÇÕES;2° Dose;86
MONGAGUÁ;1° Dose;2244
MONGAGUÁ;2° Dose;435
MONTE ALEGRE DO SUL;1° Dose;553
MONTE ALEGRE DO SUL;2° Dose;164
MONTE ALTO;1° Dose;3368
MONTE ALTO;2° Dose;1279
MONTE APRAZÍVEL;1° Dose;1720
MONTE APRAZÍVEL;2° Dose;612
MONTE AZUL PAULISTA;1° Dose;1184
MONTE AZUL PAULISTA;2° Dose;326
MONTE CASTELO;1° Dose;346
MONTE CASTELO;2° Dose;96
MONTE MOR;1° Dose;2174
MONTE MOR;2° Dose;514
MONTEIRO LOBATO;1° Dose;269
MONTEIRO LOBATO;2° Dose;73
MORRO AGUDO;1° Dose;1616
MORRO AGUDO;2° Dose;460
MORUNGABA;1° Dose;684
MORUNGABA;2° Dose;188
MOTUCA;1° Dose;210
MOTUCA;2° Dose;58
MURUTINGA DO SUL;1° Dose;300
MURUTINGA DO SUL;2° Dose;64
NANTES;1° Dose;149
NANTES;2° Dose;59
NARANDIBA;1° Dose;266
NARANDIBA;2° Dose;128
NATIVIDADE DA SERRA;1° Dose;404
NATIVIDADE DA SERRA;2° Dose;116
NAZARÉ PAULISTA;1° Dose;901
NAZARÉ PAULISTA;2° Dose;209
NEVES PAULISTA;1° Dose;895
NEVES PAULISTA;2° Dose;360
NHANDEARA;1° Dose;955
NHANDEARA;2° Dose;295
NIPOÃ;1° Dose;205
NIPOÃ;2° Dose;47
NOVA ALIANÇA;1° Dose;511
NOVA ALIANÇA;2° Dose;209
NOVA CAMPINA;1° Dose;307
NOVA CAMPINA;2° Dose;116
NOVA CANAÃ PAULISTA;1° Dose;159
NOVA CANAÃ PAULISTA;2° Dose;55
NOVA CASTILHO;1° Dose;90
NOVA CASTILHO;2° Dose;24
NOVA EUROPA;1° Dose;462
NOVA EUROPA;2° Dose;160
NOVA GRANADA;1° Dose;1288
NOVA GRANADA;2° Dose;531
NOVA GUATAPORANGA;1° Dose;172
NOVA GUATAPORANGA;2° Dose;42
NOVA INDEPENDÊNCIA;1° Dose;210
NOVA INDEPENDÊNCIA;2° Dose;61
NOVA LUZITÂNIA;1° Dose;189
NOVA LUZITÂNIA;2° Dose;59
NOVA ODESSA;1° Dose;1879
NOVA ODESSA;2° Dose;706
NOVAIS;1° Dose;218
NOVAIS;2° Dose;57
NOVO HORIZONTE;1° Dose;2714
NOVO HORIZONTE;2° Dose;1147
NUPORANGA;1° Dose;553
NUPORANGA;2° Dose;180
OCAUÇU;1° Dose;248
OCAUÇU;2° Dose;91
ÓLEO;1° Dose;169
ÓLEO;2° Dose;65
OLÍMPIA;1° Dose;3467
OLÍMPIA;2° Dose;1271
ONDA VERDE;1° Dose;296
ONDA VERDE;2° Dose;57
ORIENTE;1° Dose;324
