Municipio;Dose;Contagem de Id Vacinacao
PEDERNEIRAS;1° Dose;1015
PEDRA BELA;1° Dose;130
PEDRANOPOLIS;1° Dose;107
PEDREGULHO;1° Dose;336
PEDREIRA;1° Dose;1053
PEDRINHAS PAULISTA;1° Dose;113
PEDRO DE TOLEDO;1° Dose;163
PENAPOLIS;1° Dose;1192
PEREIRA BARRETO;1° Dose;680
PEREIRAS;1° Dose;146
PERUIBE;1° Dose;726
PIACATU;1° Dose;140
PIEDADE;1° Dose;470
PILAR DO SUL;1° Dose;605
PINDAMONHANGABA;1° Dose;3277
PINDORAMA;1° Dose;518
PINHALZINHO;1° Dose;277
PIQUEROBI;1° Dose;223
PIQUETE;1° Dose;70
PIRACAIA;1° Dose;560
PIRACICABA;1° Dose;4843
PIRAJU;1° Dose;1013
PIRAJUI;1° Dose;370
PIRANGI;1° Dose;304
PIRAPORA DO BOM JESUS;1° Dose;272
PIRAPOZINHO;1° Dose;687
PIRASSUNUNGA;1° Dose;2363
PIRATININGA;1° Dose;365
PITANGUEIRAS;1° Dose;489
PLANALTO;1° Dose;111
PLATINA;1° Dose;68
POA;1° Dose;1889
POLONI;1° Dose;158
POMPEIA;1° Dose;657
PONGAI;1° Dose;99
PONTAL;1° Dose;876
PONTALINDA;1° Dose;61
PONTES GESTAL;1° Dose;61
POPULINA;1° Dose;167
PORANGABA;1° Dose;197
PORTO FELIZ;1° Dose;761
PORTO FERREIRA;1° Dose;818
POTIM;1° Dose;300
POTIRENDABA;1° Dose;406
PRACINHA;1° Dose;44
PRADOPOLIS;1° Dose;242
PRAIA GRANDE;1° Dose;1191
PRATANIA;1° Dose;108
PRESIDENTE ALVES;1° Dose;57
PRESIDENTE BERNARDES;1° Dose;795
PRESIDENTE EPITACIO;1° Dose;976
PRESIDENTE PRUDENTE;1° Dose;6484
PRESIDENTE VENCESLAU;1° Dose;1436
PROMISSAO;1° Dose;1032
QUADRA;1° Dose;57
QUATA;1° Dose;442
QUEIROZ;1° Dose;81
QUELUZ;1° Dose;152
QUINTANA;1° Dose;207
RAFARD;1° Dose;123
RANCHARIA;1° Dose;932
REDENCAO DA SERRA;1° Dose;109
REGENTE FEIJO;1° Dose;484
REGINOPOLIS;1° Dose;220
REGISTRO;1° Dose;1523
RESTINGA;1° Dose;83
RIBEIRA;1° Dose;91
RIBEIRAO BONITO;1° Dose;272
RIBEIRAO BRANCO;1° Dose;319
RIBEIRAO CORRENTE;1° Dose;61
RIBEIRAO DO SUL;1° Dose;118
RIBEIRAO DOS INDIOS;1° Dose;162
RIBEIRAO GRANDE;1° Dose;124
RIBEIRAO PIRES;1° Dose;3547
RIBEIRAO PRETO;1° Dose;16770
RIFAINA;1° Dose;125
RINCAO;1° Dose;284
RINOPOLIS;1° Dose;206
RIO CLARO;1° Dose;4161
RIO DAS PEDRAS;1° Dose;527
RIO GRANDE DA SERRA;1° Dose;410
RIOLANDIA;1° Dose;244
RIVERSUL;1° Dose;87
ROSANA;1° Dose;547
ROSEIRA;1° Dose;190
RUBIACEA;1° Dose;71
RUBINEIA;1° Dose;56
SABINO;1° Dose;103
SAGRES;1° Dose;47
SALES;1° Dose;147
SALES OLIVEIRA;1° Dose;285
SALESOPOLIS;1° Dose;232
SALMOURAO;1° Dose;109
SALTINHO;1° Dose;178
SALTO;1° Dose;1249
SALTO DE PIRAPORA;1° Dose;707
SALTO GRANDE;1° Dose;220
SANDOVALINA;1° Dose;49
SANTA ADELIA;1° Dose;545
SANTA ALBERTINA;1° Dose;191
SANTA BARBARA D'OESTE;1° Dose;2372
SANTA BRANCA;1° Dose;325
SANTA CLARA D'OESTE;1° Dose;77
SANTA CRUZ DA CONCEICAO;1° Dose;183
SANTA CRUZ DA ESPERANCA;1° Dose;59
SANTA CRUZ DAS PALMEIRAS;1° Dose;701
SANTA CRUZ DO RIO PARDO;1° Dose;1318
SANTA ERNESTINA;1° Dose;80
SANTA FE DO SUL;1° Dose;1120
SANTA ISABEL;1° Dose;970
SANTA LUCIA;1° Dose;88
SANTA MARIA DA SERRA;1° Dose;28
SANTA MERCEDES;1° Dose;103
SANTA RITA DO PASSA QUATRO;1° Dose;753
SANTA RITA D'OESTE;1° Dose;72
SANTA ROSA DE VITERBO;1° Dose;277
SANTA SALETE;1° Dose;100
SANTANA DA PONTE PENSA;1° Dose;49
SANTANA DE PARNAIBA;1° Dose;2410
SANTO ANASTACIO;1° Dose;560
SANTO ANDRE;1° Dose;17829
SANTO ANTONIO DA ALEGRIA;1° Dose;159
SANTO ANTONIO DE POSSE;1° Dose;543
SANTO ANTONIO DO ARACANGUA;1° Dose;145
SANTO ANTONIO DO JARDIM;1° Dose;134
SANTO ANTONIO DO PINHAL;1° Dose;191
SANTO EXPEDITO;1° Dose;109
SANTOPOLIS DO AGUAPEI;1° Dose;112
SANTOS;1° Dose;19089
SAO BENTO DO SAPUCAI;1° Dose;259
SAO BERNARDO DO CAMPO;1° Dose;22551
SAO CAETANO DO SUL;1° Dose;9238
SAO CARLOS;1° Dose;6295
SAO FRANCISCO;1° Dose;71
SAO JOAO DA BOA VISTA;1° Dose;4708
SAO JOAO DAS DUAS PONTES;1° Dose;81
SAO JOAO DE IRACEMA;1° Dose;91
SAO JOAO DO PAU D'ALHO;1° Dose;69
SAO JOAQUIM DA BARRA;1° Dose;1142
SAO JOSE DA BELA VISTA;1° Dose;108
SAO JOSE DO BARREIRO;1° Dose;103
SAO JOSE DO RIO PARDO;1° Dose;559
SAO JOSE DO RIO PRETO;1° Dose;20398
SAO LOURENCO DA SERRA;1° Dose;144
SAO LUIS DO PARAITINGA;1° Dose;235
SAO MANUEL;1° Dose;746
SAO MIGUEL ARCANJO;1° Dose;490
SAO PAULO;1° Dose;238216
SAO PEDRO;1° Dose;545
SAO PEDRO DO TURVO;1° Dose;142
SAO ROQUE;1° Dose;683
SAO SEBASTIAO;1° Dose;1612
SAO SEBASTIAO DA GRAMA;1° Dose;372
SAO SIMAO;1° Dose;225
SAO VICENTE;1° Dose;2155
SARAPUI;1° Dose;66
SARUTAIA;1° Dose;134
SEBASTIANOPOLIS DO SUL;1° Dose;122
SERRA AZUL;1° Dose;201
SERRA NEGRA;1° Dose;626
SERRANA;1° Dose;927
SERTAOZINHO;1° Dose;3504
SETE BARRAS;1° Dose;181
SEVERINIA;1° Dose;234
SILVEIRAS;1° Dose;188
SOCORRO;1° Dose;831
SOROCABA;1° Dose;9831
SUD MENNUCCI;1° Dose;305
SUMARE;1° Dose;3168
SUZANAPOLIS;1° Dose;72
SUZANO;1° Dose;5988
TABAPUA;1° Dose;296
TABATINGA;1° Dose;360
TABOAO DA SERRA;1° Dose;4829
TACIBA;1° Dose;166
TAGUAI;1° Dose;260
TAIACU;1° Dose;223
TAMBAU;1° Dose;413
TANABI;1° Dose;907
TAPIRAI;1° Dose;23
TAPIRATIBA;1° Dose;376
TAQUARAL;1° Dose;91
TAQUARITINGA;1° Dose;1950
TAQUARITUBA;1° Dose;806
TAQUARIVAI;1° Dose;92
TARABAI;1° Dose;189
TARUMA;1° Dose;308
TATUI;1° Dose;3746
TAUBATE;1° Dose;8064
TEJUPA;1° Dose;62
TEODORO SAMPAIO;1° Dose;382
TERRA ROXA;1° Dose;338
TIETE;1° Dose;1105
TIMBURI;1° Dose;106
TORRE DE PEDRA;1° Dose;97
TORRINHA;1° Dose;339
TRABIJU;1° Dose;54
TREMEMBE;1° Dose;1122
TRES FRONTEIRAS;1° Dose;163
TUIUTI;1° Dose;115
TUPA;1° Dose;2849
TUPI PAULISTA;1° Dose;662
TURIUBA;1° Dose;85
TURMALINA;1° Dose;104
UBARANA;1° Dose;98
UBATUBA;1° Dose;1231
UBIRAJARA;1° Dose;93
UCHOA;1° Dose;251
UNIAO PAULISTA;1° Dose;66
URANIA;1° Dose;397
URU;1° Dose;72
URUPES;1° Dose;337
VALENTIM GENTIL;1° Dose;199
VALINHOS;1° Dose;2739
VALPARAISO;1° Dose;607
VARGEM;1° Dose;153
VARGEM GRANDE DO SUL;1° Dose;1378
VARGEM GRANDE PAULISTA;1° Dose;320
VARZEA PAULISTA;1° Dose;1640
VERA CRUZ;1° Dose;243
VINHEDO;1° Dose;1679
VIRADOURO;1° Dose;378
VISTA ALEGRE DO ALTO;1° Dose;165
VITORIA BRASIL;1° Dose;40
VOTORANTIM;1° Dose;1243
ZACARIAS;1° Dose;58
