Municipio;Dose;Contagem de Id Vacinacao
BARBOSA;1° Dose;217
BARIRI;1° Dose;1105
BARIRI;2° Dose;1
BARRA BONITA;1° Dose;1312
BARRA DO CHAPEU;1° Dose;88
BARRA DO TURVO;1° Dose;216
BARRETOS;1° Dose;6592
BARRETOS;2° Dose;41
BARRINHA;1° Dose;504
BARUERI;1° Dose;8561
BARUERI;2° Dose;117
BASTOS;1° Dose;465
BATATAIS;1° Dose;710
BATATAIS;2° Dose;3
BAURU;1° Dose;13964
BAURU;2° Dose;22
BEBEDOURO;1° Dose;2785
BENTO DE ABREU;1° Dose;63
BERNARDINO DE CAMPOS;1° Dose;347
BERTIOGA;1° Dose;1182
BILAC;1° Dose;197
BIRIGUI;1° Dose;1892
BIRIGUI;2° Dose;1
BIRITIBA-MIRIM;1° Dose;416
BOA ESPERANCA DO SUL;1° Dose;287
BOCAINA;1° Dose;285
BOFETE;1° Dose;197
BOITUVA;1° Dose;982
BOM JESUS DOS PERDOES;1° Dose;323
BOM SUCESSO DE ITARARE;1° Dose;83
BORA;1° Dose;60
BORACEIA;1° Dose;134
BORBOREMA;1° Dose;429
BOREBI;1° Dose;61
BOTUCATU;1° Dose;8724
BOTUCATU;2° Dose;294
BRAGANCA PAULISTA;1° Dose;5283
BRAUNA;1° Dose;221
BREJO ALEGRE;1° Dose;111
BRODOWSKI;1° Dose;793
BROTAS;1° Dose;575
BURI;1° Dose;249
BURITAMA;1° Dose;548
BURITIZAL;1° Dose;171
CABRALIA PAULISTA;1° Dose;115
CABREUVA;1° Dose;22
CACAPAVA;1° Dose;1750
CACAPAVA;2° Dose;1
CACHOEIRA PAULISTA;1° Dose;857
CACONDE;1° Dose;262
CAFELANDIA;1° Dose;103
CAIABU;1° Dose;77
CAIEIRAS;1° Dose;2218
CAIEIRAS;2° Dose;1
CAIUA;1° Dose;117
CAJAMAR;1° Dose;889
CAJATI;1° Dose;373
CAJOBI;1° Dose;350
CAJURU;1° Dose;513
CAJURU;2° Dose;14
CAMPINA DO MONTE ALEGRE;1° Dose;120
CAMPINA DO MONTE ALEGRE;2° Dose;25
CAMPINAS;1° Dose;44969
CAMPINAS;2° Dose;694
CAMPO LIMPO PAULISTA;1° Dose;1635
CAMPOS DO JORDAO;1° Dose;1320
CAMPOS NOVOS PAULISTA;1° Dose;123
CANANEIA;1° Dose;348
CANAS;1° Dose;56
CANDIDO MOTA;1° Dose;551
CANDIDO RODRIGUES;1° Dose;103
CANITAR;1° Dose;107
CAPAO BONITO;1° Dose;954
CAPELA DO ALTO;1° Dose;265
CAPELA DO ALTO;2° Dose;1
CAPIVARI;1° Dose;302
CARAGUATATUBA;1° Dose;2767
CARAPICUIBA;1° Dose;3275
CARAPICUIBA;2° Dose;3
CARDOSO;1° Dose;273
CASA BRANCA;1° Dose;758
CASA BRANCA;2° Dose;1
CASSIA DOS COQUEIROS;1° Dose;75
CASTILHO;1° Dose;670
CATANDUVA;1° Dose;7012
CATANDUVA;2° Dose;96
CATIGUA;1° Dose;143
CATIGUA;2° Dose;13
CEDRAL;1° Dose;518
CERQUEIRA CESAR;1° Dose;537
CERQUILHO;1° Dose;784
CESARIO LANGE;1° Dose;377
CESARIO LANGE;2° Dose;2
CHARQUEADA;1° Dose;241
CHAVANTES;1° Dose;169
CLEMENTINA;1° Dose;131
COLINA;1° Dose;265
COLOMBIA;1° Dose;192
CONCHAL;1° Dose;410
CONCHAS;1° Dose;352
CORDEIROPOLIS;1° Dose;460
COROADOS;1° Dose;111
CORONEL MACEDO;1° Dose;158
CORONEL MACEDO;2° Dose;36
CORUMBATAI;1° Dose;88
COSMOPOLIS;1° Dose;1074
COSMORAMA;1° Dose;218
COTIA;1° Dose;4329
COTIA;2° Dose;1
CRAVINHOS;1° Dose;98
CRISTAIS PAULISTA;1° Dose;253
CRUZALIA;1° Dose;66
CRUZEIRO;1° Dose;1372
CUBATAO;1° Dose;2315
CUNHA;1° Dose;301
DESCALVADO;1° Dose;1243
DIADEMA;1° Dose;6450
DIADEMA;2° Dose;11
DIRCE REIS;1° Dose;54
DIRCE REIS;2° Dose;20
DIVINOLANDIA;1° Dose;625
DIVINOLANDIA;2° Dose;98
DOBRADA;1° Dose;166
DOIS CORREGOS;1° Dose;666
DOLCINOPOLIS;1° Dose;67
DOURADO;1° Dose;270
DOURADO;2° Dose;2
DRACENA;1° Dose;2180
DUARTINA;1° Dose;320
DUMONT;1° Dose;175
ECHAPORA;1° Dose;132
ELDORADO;1° Dose;1247
ELIAS FAUSTO;1° Dose;301
ELIAS FAUSTO;2° Dose;1
ELISIARIO;1° Dose;85
EMBAUBA;1° Dose;81
EMBU DAS ARTES;1° Dose;2599
EMBU-GUACU;1° Dose;912
EMBU-GUACU;2° Dose;3
EMILIANOPOLIS;1° Dose;105
ENGENHEIRO COELHO;1° Dose;401
ESPIRITO SANTO DO PINHAL;1° Dose;1787
ESPIRITO SANTO DO PINHAL;2° Dose;1
ESPIRITO SANTO DO TURVO;1° Dose;78
ESTIVA GERBI;1° Dose;135
ESTRELA DO NORTE;1° Dose;80
ESTRELA D'OESTE;1° Dose;355
ESTRELA D'OESTE;2° Dose;5
EUCLIDES DA CUNHA PAULISTA;1° Dose;242
FARTURA;1° Dose;507
FARTURA;2° Dose;1
FERNANDO PRESTES;1° Dose;211
FERNANDOPOLIS;1° Dose;2724
FERNANDOPOLIS;2° Dose;4
FERNAO;1° Dose;84
FERRAZ DE VASCONCELOS;1° Dose;4010
FLORA RICA;1° Dose;93
FLOREAL;1° Dose;142
FLORIDA PAULISTA;1° Dose;388
FLORINIA;1° Dose;136
FLORINIA;2° Dose;14
FRANCA;1° Dose;7350
FRANCA;2° Dose;7
FRANCISCO MORATO;1° Dose;1660
FRANCO DA ROCHA;1° Dose;3061
FRANCO DA ROCHA;2° Dose;12
GABRIEL MONTEIRO;1° Dose;50
GALIA;1° Dose;271
GARCA;1° Dose;1230
GASTAO VIDIGAL;1° Dose;124
GAVIAO PEIXOTO;1° Dose;142
GENERAL SALGADO;1° Dose;585
GETULINA;1° Dose;234
GETULINA;2° Dose;2
GLICERIO;1° Dose;107
GUAICARA;1° Dose;190
GUAIMBE;1° Dose;218
GUAIRA;1° Dose;1068
GUAPIACU;1° Dose;363
GUAPIARA;1° Dose;328
GUARA;1° Dose;739
GUARA;2° Dose;42
GUARACAI;1° Dose;270
GUARACI;1° Dose;270
GUARANI D'OESTE;1° Dose;59
GUARANTA;1° Dose;216
GUARARAPES;1° Dose;786
GUARARAPES;2° Dose;6
GUARAREMA;1° Dose;750
GUARATINGUETA;1° Dose;1571
GUARATINGUETA;2° Dose;3
GUAREI;1° Dose;326
GUAREI;2° Dose;20
GUARIBA;1° Dose;624
GUARUJA;1° Dose;4310
GUARUJA;2° Dose;5
GUARULHOS;1° Dose;25155
GUARULHOS;2° Dose;1106
GUATAPARA;1° Dose;147
GUZOLANDIA;1° Dose;105
GUZOLANDIA;2° Dose;2
HERCULANDIA;1° Dose;230
HERCULANDIA;2° Dose;15
HOLAMBRA;1° Dose;282
HOLAMBRA;2° Dose;1
HORTOLANDIA;1° Dose;1030
HORTOLANDIA;2° Dose;1
IACANGA;1° Dose;343
IACRI;1° Dose;103
IARAS;1° Dose;163
IBATE;1° Dose;503
IBIRA;1° Dose;354
IBIRAREMA;1° Dose;200
IBITINGA;1° Dose;1915
IBIUNA;1° Dose;734
ICEM;1° Dose;281
ICEM;2° Dose;3
IEPE;1° Dose;315
IGARACU DO TIETE;1° Dose;367
IGARAPAVA;1° Dose;597
IGARATA;1° Dose;262
IGUAPE;1° Dose;623
ILHA COMPRIDA;1° Dose;265
ILHA SOLTEIRA;1° Dose;1026
ILHA SOLTEIRA;2° Dose;1
ILHABELA;1° Dose;985
INDAIATUBA;1° Dose;6639
INDIANA;1° Dose;196
INDIAPORA;1° Dose;147
INUBIA PAULISTA;1° Dose;153
IPAUSSU;1° Dose;382
IPERO;1° Dose;461
IPEUNA;1° Dose;136
IPIGUA;1° Dose;145
IPORANGA;1° Dose;246
IPUA;1° Dose;435
IRACEMAPOLIS;1° Dose;574
IRAPUA;1° Dose;205
IRAPURU;1° Dose;211
ITABERA;1° Dose;336
ITAI;1° Dose;567
ITAJOBI;1° Dose;457
ITAJU;1° Dose;103
ITANHAEM;1° Dose;1763
ITANHAEM;2° Dose;14
ITAOCA;1° Dose;90
ITAPECERICA DA SERRA;1° Dose;2898
ITAPECERICA DA SERRA;2° Dose;6
ITAPETININGA;1° Dose;5428
ITAPETININGA;2° Dose;8
ITAPEVA;1° Dose;2393
ITAPEVA;2° Dose;2
ITAPEVI;1° Dose;2648
ITAPEVI;2° Dose;34
ITAPIRA;1° Dose;1695
ITAPIRA;2° Dose;1
ITAPIRAPUA PAULISTA;1° Dose;91
ITAPOLIS;1° Dose;1217
ITAPORANGA;1° Dose;434
ITAPUI;1° Dose;338
ITAPURA;1° Dose;122
ITAQUAQUECETUBA;1° Dose;3268
ITARARE;1° Dose;1043
ITARIRI;1° Dose;254
ITATIBA;1° Dose;2478
ITATIBA;2° Dose;2
ITATINGA;1° Dose;325
ITIRAPINA;1° Dose;403
ITIRAPINA;2° Dose;2
ITIRAPUA;1° Dose;181
ITOBI;1° Dose;254
ITU;1° Dose;4552
ITUPEVA;1° Dose;865
ITUVERAVA;1° Dose;1214
ITUVERAVA;2° Dose;3
JABORANDI;1° Dose;206
JABOTICABAL;1° Dose;1935
JABOTICABAL;2° Dose;1
JACAREI;1° Dose;3163
JACAREI;2° Dose;2
JACI;1° Dose;404
JACI;2° Dose;1
JACUPIRANGA;1° Dose;300
JAGUARIUNA;1° Dose;774
JALES;1° Dose;2396
JALES;2° Dose;1
JAMBEIRO;1° Dose;173
JANDIRA;1° Dose;965
JARDINOPOLIS;1° Dose;663
JARINU;1° Dose;372
JAU;1° Dose;7213
JAU;2° Dose;5
JERIQUARA;1° Dose;106
JOANOPOLIS;1° Dose;404
JOAO RAMALHO;1° Dose;99
JOSE BONIFACIO;1° Dose;933
JOSE BONIFACIO;2° Dose;1
JULIO MESQUITA;1° Dose;64
JUMIRIM;1° Dose;79
JUMIRIM;2° Dose;8
JUNDIAI;1° Dose;8348
JUNDIAI;2° Dose;6
JUNQUEIROPOLIS;1° Dose;679
JUQUIA;1° Dose;321
JUQUITIBA;1° Dose;688
JUQUITIBA;2° Dose;79
LAGOINHA;1° Dose;172
LARANJAL PAULISTA;1° Dose;771
LARANJAL PAULISTA;2° Dose;4
LAVINIA;1° Dose;166
LAVRINHAS;1° Dose;102
LEME;1° Dose;2857
LENCOIS PAULISTA;1° Dose;1788
LIMEIRA;1° Dose;2756
LIMEIRA;2° Dose;1
LINDOIA;1° Dose;208
LINS;1° Dose;3561
LORENA;1° Dose;2088
LOURDES;1° Dose;106
LOUVEIRA;1° Dose;930
LOUVEIRA;2° Dose;1
LUCELIA;1° Dose;550
LUCIANOPOLIS;1° Dose;72
LUIS ANTONIO;1° Dose;332
LUIZIANIA;1° Dose;90
LUIZIANIA;2° Dose;14
LUPERCIO;1° Dose;105
LUTECIA;1° Dose;121
MACATUBA;1° Dose;512
MACAUBAL;1° Dose;327
MACEDONIA;1° Dose;86
MAGDA;1° Dose;126
MAIRINQUE;1° Dose;836
MAIRINQUE;2° Dose;6
MAIRIPORA;1° Dose;1466
MAIRIPORA;2° Dose;37
MANDURI;1° Dose;207
MARABA PAULISTA;1° Dose;68
MARACAI;1° Dose;376
MARAPOAMA;1° Dose;100
MARIAPOLIS;1° Dose;103
MARILIA;1° Dose;10570
MARINOPOLIS;1° Dose;101
MARTINOPOLIS;1° Dose;645
MATAO;1° Dose;2269
MAUA;1° Dose;4858
MAUA;2° Dose;9
MENDONCA;1° Dose;224
MERIDIANO;1° Dose;142
MESOPOLIS;1° Dose;100
MIGUELOPOLIS;1° Dose;766
MINEIROS DO TIETE;1° Dose;262
MIRA ESTRELA;1° Dose;64
MIRACATU;1° Dose;98
MIRACATU;2° Dose;1
MIRANDOPOLIS;1° Dose;1044
MIRANTE DO PARANAPANEMA;1° Dose;462
MIRASSOL;1° Dose;1758
MIRASSOL;2° Dose;22
MIRASSOLANDIA;1° Dose;128
MOCOCA;1° Dose;2315
MOCOCA;2° Dose;3
MOGI DAS CRUZES;1° Dose;8742
MOGI DAS CRUZES;2° Dose;10
MOGI GUACU;1° Dose;3576
MOGI GUACU;2° Dose;1
MOGI MIRIM;1° Dose;3104
MOMBUCA;1° Dose;151
MONCOES;1° Dose;126
MONGAGUA;1° Dose;504
MONTE ALEGRE DO SUL;1° Dose;203
MONTE ALTO;1° Dose;1362
MONTE ALTO;2° Dose;1
MONTE APRAZIVEL;1° Dose;686
MONTE AZUL PAULISTA;1° Dose;616
MONTE CASTELO;1° Dose;129
MONTE MOR;1° Dose;895
MONTEIRO LOBATO;1° Dose;140
MORRO AGUDO;1° Dose;726
MORUNGABA;1° Dose;293
MOTUCA;1° Dose;117
MURUTINGA DO SUL;1° Dose;140
NANTES;1° Dose;91
NARANDIBA;1° Dose;162
NATIVIDADE DA SERRA;1° Dose;131
NAZARE PAULISTA;1° Dose;295
NAZARE PAULISTA;2° Dose;2
NEVES PAULISTA;1° Dose;452
NEVES PAULISTA;2° Dose;60
NHANDEARA;1° Dose;455
NIPOA;1° Dose;74
NOVA ALIANCA;1° Dose;214
NOVA CAMPINA;1° Dose;174
NOVA CANAA PAULISTA;1° Dose;58
NOVA CASTILHO;1° Dose;33
NOVA EUROPA;1° Dose;247
NOVA GRANADA;1° Dose;600
NOVA GUATAPORANGA;1° Dose;63
NOVA INDEPENDENCIA;1° Dose;94
NOVA LUZITANIA;1° Dose;73
NOVA ODESSA;1° Dose;1081
NOVAIS;1° Dose;102
NOVO HORIZONTE;1° Dose;1281
NUPORANGA;1° Dose;250
OCAUCU;1° Dose;119
OLEO;1° Dose;58
OLIMPIA;1° Dose;1521
ONDA VERDE;1° Dose;163
ONDA VERDE;2° Dose;7
ORIENTE;1° Dose;130
ORIENTE;2° Dose;26
ORINDIUVA;1° Dose;193
ORLANDIA;1° Dose;537
OSASCO;1° Dose;6668
OSASCO;2° Dose;15
OSCAR BRESSANE;1° Dose;107
OSVALDO CRUZ;1° Dose;1067
OURINHOS;1° Dose;3407
OURO VERDE;1° Dose;301
OUROESTE;1° Dose;314
PACAEMBU;1° Dose;429
PALESTINA;1° Dose;307
PALESTINA;2° Dose;1
PALMARES PAULISTA;1° Dose;242
PALMEIRA D'OESTE;1° Dose;333
PALMITAL;1° Dose;691
PALMITAL;2° Dose;6
PANORAMA;1° Dose;390
PARAGUACU PAULISTA;1° Dose;1053
PARAGUACU PAULISTA;2° Dose;1
PARAIBUNA;1° Dose;430
PARAISO;1° Dose;239
PARANAPANEMA;1° Dose;610
PARANAPUA;1° Dose;105
PARAPUA;1° Dose;326
PARDINHO;1° Dose;147
PARIQUERA-ACU;1° Dose;1139
PARIQUERA-ACU;2° Dose;1
PARISI;1° Dose;92
PATROCINIO PAULISTA;1° Dose;411
PAULICEIA;1° Dose;162
PAULINIA;1° Dose;1741
PAULISTANIA;1° Dose;66
PAULISTANIA;2° Dose;15
PAULO DE FARIA;1° Dose;332
PEDERNEIRAS;1° Dose;1086
PEDRA BELA;1° Dose;144
PEDRANOPOLIS;1° Dose;107
PEDREGULHO;1° Dose;543
PEDREGULHO;2° Dose;12
PEDREIRA;1° Dose;1114
PEDRINHAS PAULISTA;1° Dose;113
PEDRO DE TOLEDO;1° Dose;181
PENAPOLIS;1° Dose;1720
PEREIRA BARRETO;1° Dose;681
PEREIRAS;1° Dose;146
PERUIBE;1° Dose;1009
PERUIBE;2° Dose;2
PIACATU;1° Dose;163
PIEDADE;1° Dose;508
PIEDADE;2° Dose;2
PILAR DO SUL;1° Dose;737
PILAR DO SUL;2° Dose;7
PINDAMONHANGABA;1° Dose;4037
PINDAMONHANGABA;2° Dose;4
PINDORAMA;1° Dose;568
PINHALZINHO;1° Dose;283
PIQUEROBI;1° Dose;241
PIQUETE;1° Dose;116
PIRACAIA;1° Dose;642
PIRACICABA;1° Dose;7102
PIRACICABA;2° Dose;7
PIRAJU;1° Dose;1090
PIRAJUI;1° Dose;420
PIRANGI;1° Dose;343
PIRAPORA DO BOM JESUS;1° Dose;327
PIRAPORA DO BOM JESUS;2° Dose;18
PIRAPOZINHO;1° Dose;764
PIRASSUNUNGA;1° Dose;2672
PIRATININGA;1° Dose;503
PITANGUEIRAS;1° Dose;786
PLANALTO;1° Dose;146
PLATINA;1° Dose;69
POA;1° Dose;2060
POA;2° Dose;1
POLONI;1° Dose;166
POMPEIA;1° Dose;887
PONGAI;1° Dose;119
PONTAL;1° Dose;915
PONTALINDA;1° Dose;61
PONTES GESTAL;1° Dose;61
POPULINA;1° Dose;167
POPULINA;2° Dose;11
PORANGABA;1° Dose;235
PORANGABA;2° Dose;1
PORTO FELIZ;1° Dose;925
PORTO FELIZ;2° Dose;3
PORTO FERREIRA;1° Dose;956
POTIM;1° Dose;368
POTIRENDABA;1° Dose;462
PRACINHA;1° Dose;74
PRADOPOLIS;1° Dose;263
PRAIA GRANDE;1° Dose;2487
PRAIA GRANDE;2° Dose;4
PRATANIA;1° Dose;125
PRESIDENTE ALVES;1° Dose;92
PRESIDENTE BERNARDES;1° Dose;839
PRESIDENTE EPITACIO;1° Dose;1175
PRESIDENTE PRUDENTE;1° Dose;7771
PRESIDENTE PRUDENTE;2° Dose;6
PRESIDENTE VENCESLAU;1° Dose;1513
PROMISSAO;1° Dose;1198
QUADRA;1° Dose;57
QUATA;1° Dose;533
QUEIROZ;1° Dose;103
QUELUZ;1° Dose;193
QUINTANA;1° Dose;222
RAFARD;1° Dose;132
RAFARD;2° Dose;27
RANCHARIA;1° Dose;968
RANCHARIA;2° Dose;1
REDENCAO DA SERRA;1° Dose;109
REGENTE FEIJO;1° Dose;561
REGENTE FEIJO;2° Dose;1
REGINOPOLIS;1° Dose;221
REGISTRO;1° Dose;1851
RESTINGA;1° Dose;142
RIBEIRA;1° Dose;107
RIBEIRAO BONITO;1° Dose;276
RIBEIRAO BRANCO;1° Dose;333
RIBEIRAO CORRENTE;1° Dose;89
RIBEIRAO DO SUL;1° Dose;128
RIBEIRAO DOS INDIOS;1° Dose;162
RIBEIRAO GRANDE;1° Dose;134
RIBEIRAO GRANDE;2° Dose;29
RIBEIRAO PIRES;1° Dose;3823
RIBEIRAO PIRES;2° Dose;11
RIBEIRAO PRETO;1° Dose;19988
RIBEIRAO PRETO;2° Dose;46
RIFAINA;1° Dose;125
RIFAINA;2° Dose;17
RINCAO;1° Dose;284
RINOPOLIS;1° Dose;262
RIO CLARO;1° Dose;5423
RIO CLARO;2° Dose;1
RIO DAS PEDRAS;1° Dose;621
RIO DAS PEDRAS;2° Dose;7
RIO GRANDE DA SERRA;1° Dose;510
RIO GRANDE DA SERRA;2° Dose;1
RIOLANDIA;1° Dose;254
RIVERSUL;1° Dose;105
ROSANA;1° Dose;599
ROSEIRA;1° Dose;209
RUBIACEA;1° Dose;71
RUBINEIA;1° Dose;70
SABINO;1° Dose;139
SAGRES;1° Dose;54
SALES;1° Dose;160
SALES;2° Dose;1
SALES OLIVEIRA;1° Dose;287
SALESOPOLIS;1° Dose;251
SALMOURAO;1° Dose;121
SALTINHO;1° Dose;200
SALTO;1° Dose;2013
SALTO;2° Dose;7
SALTO DE PIRAPORA;1° Dose;766
SALTO DE PIRAPORA;2° Dose;1
SALTO GRANDE;1° Dose;220
SANDOVALINA;1° Dose;75
SANTA ADELIA;1° Dose;575
SANTA ALBERTINA;1° Dose;215
SANTA BARBARA D'OESTE;1° Dose;2991
SANTA BRANCA;1° Dose;375
SANTA CLARA D'OESTE;1° Dose;78
SANTA CLARA D'OESTE;2° Dose;17
SANTA CRUZ DA CONCEICAO;1° Dose;205
SANTA CRUZ DA ESPERANCA;1° Dose;90
SANTA CRUZ DAS PALMEIRAS;1° Dose;764
SANTA CRUZ DO RIO PARDO;1° Dose;1508
SANTA ERNESTINA;1° Dose;111
SANTA FE DO SUL;1° Dose;1310
SANTA FE DO SUL;2° Dose;2
SANTA ISABEL;1° Dose;1058
SANTA LUCIA;1° Dose;112
SANTA MARIA DA SERRA;1° Dose;32
SANTA MERCEDES;1° Dose;111
SANTA RITA DO PASSA QUATRO;1° Dose;905
SANTA RITA DO PASSA QUATRO;2° Dose;1
SANTA RITA D'OESTE;1° Dose;72
SANTA ROSA DE VITERBO;1° Dose;403
SANTA SALETE;1° Dose;100
SANTANA DA PONTE PENSA;1° Dose;49
SANTANA DE PARNAIBA;1° Dose;2874
SANTANA DE PARNAIBA;2° Dose;1
SANTO ANASTACIO;1° Dose;695
SANTO ANDRE;1° Dose;19272
SANTO ANDRE;2° Dose;14
SANTO ANTONIO DA ALEGRIA;1° Dose;203
SANTO ANTONIO DE POSSE;1° Dose;658
SANTO ANTONIO DO ARACANGUA;1° Dose;175
SANTO ANTONIO DO JARDIM;1° Dose;147
SANTO ANTONIO DO PINHAL;1° Dose;191
SANTO EXPEDITO;1° Dose;109
SANTOPOLIS DO AGUAPEI;1° Dose;119
SANTOS;1° Dose;21322
SANTOS;2° Dose;50
SAO BENTO DO SAPUCAI;1° Dose;328
SAO BERNARDO DO CAMPO;1° Dose;25994
SAO BERNARDO DO CAMPO;2° Dose;9
SAO CAETANO DO SUL;1° Dose;10997
SAO CAETANO DO SUL;2° Dose;1
SAO CARLOS;1° Dose;7864
SAO CARLOS;2° Dose;4
SAO FRANCISCO;1° Dose;92
SAO JOAO DA BOA VISTA;1° Dose;5076
SAO JOAO DAS DUAS PONTES;1° Dose;81
SAO JOAO DE IRACEMA;1° Dose;102
SAO JOAO DO PAU D'ALHO;1° Dose;74
SAO JOAQUIM DA BARRA;1° Dose;1833
SAO JOSE DA BELA VISTA;1° Dose;153
SAO JOSE DO BARREIRO;1° Dose;113
SAO JOSE DO RIO PARDO;1° Dose;806
SAO JOSE DO RIO PARDO;2° Dose;1
SAO JOSE DO RIO PRETO;1° Dose;23002
SAO JOSE DO RIO PRETO;2° Dose;23
SAO LOURENCO DA SERRA;1° Dose;161
SAO LUIS DO PARAITINGA;1° Dose;250
SAO MANUEL;1° Dose;940
SAO MIGUEL ARCANJO;1° Dose;553
SAO PAULO;1° Dose;302947
SAO PAULO;2° Dose;244
SAO PEDRO;1° Dose;640
SAO PEDRO DO TURVO;1° Dose;167
SAO ROQUE;1° Dose;1033
SAO ROQUE;2° Dose;2
SAO SEBASTIAO;1° Dose;1929
SAO SEBASTIAO DA GRAMA;1° Dose;387
SAO SEBASTIAO DA GRAMA;2° Dose;18
SAO SIMAO;1° Dose;289
SAO VICENTE;1° Dose;3550
SAO VICENTE;2° Dose;2
SARAPUI;1° Dose;71
SARUTAIA;1° Dose;134
SEBASTIANOPOLIS DO SUL;1° Dose;132
SERRA AZUL;1° Dose;231
SERRA AZUL;2° Dose;28
SERRA NEGRA;1° Dose;723
SERRANA;1° Dose;927
SERTAOZINHO;1° Dose;3773
SETE BARRAS;1° Dose;202
SEVERINIA;1° Dose;303
SILVEIRAS;1° Dose;190
SOCORRO;1° Dose;898
SOROCABA;1° Dose;11583
SOROCABA;2° Dose;2
SUD MENNUCCI;1° Dose;318
SUD MENNUCCI;2° Dose;6
SUMARE;1° Dose;4124
SUMARE;2° Dose;4
SUZANAPOLIS;1° Dose;92
SUZANO;1° Dose;6670
TABAPUA;1° Dose;318
TABATINGA;1° Dose;393
TABOAO DA SERRA;1° Dose;6406
TABOAO DA SERRA;2° Dose;120
TACIBA;1° Dose;184
TAGUAI;1° Dose;261
TAIACU;1° Dose;236
TAIACU;2° Dose;23
TAMBAU;1° Dose;475
TANABI;1° Dose;951
TAPIRAI;1° Dose;131
TAPIRAI;2° Dose;2
TAPIRATIBA;1° Dose;389
TAQUARAL;1° Dose;91
TAQUARITINGA;1° Dose;2311
TAQUARITUBA;1° Dose;855
TAQUARIVAI;1° Dose;112
TARABAI;1° Dose;189
TARUMA;1° Dose;309
TATUI;1° Dose;3836
TAUBATE;1° Dose;8464
TEJUPA;1° Dose;72
TEODORO SAMPAIO;1° Dose;581
TERRA ROXA;1° Dose;339
TIETE;1° Dose;1189
TIETE;2° Dose;4
TIMBURI;1° Dose;106
TORRE DE PEDRA;1° Dose;115
TORRINHA;1° Dose;349
TRABIJU;1° Dose;63
TREMEMBE;1° Dose;1446
TREMEMBE;2° Dose;1
TRES FRONTEIRAS;1° Dose;176
TUIUTI;1° Dose;136
TUIUTI;2° Dose;18
TUPA;1° Dose;2991
TUPI PAULISTA;1° Dose;775
TURIUBA;1° Dose;85
TURMALINA;1° Dose;104
UBARANA;1° Dose;122
UBATUBA;1° Dose;1912
UBATUBA;2° Dose;1
UBIRAJARA;1° Dose;130
UCHOA;1° Dose;345
UCHOA;2° Dose;8
UNIAO PAULISTA;1° Dose;81
URANIA;1° Dose;445
URANIA;2° Dose;28
URU;1° Dose;72
URUPES;1° Dose;428
VALENTIM GENTIL;1° Dose;225
VALINHOS;1° Dose;3066
VALINHOS;2° Dose;253
VALPARAISO;1° Dose;678
VALPARAISO;2° Dose;1
VARGEM;1° Dose;200
VARGEM GRANDE DO SUL;1° Dose;1391
VARGEM GRANDE PAULISTA;1° Dose;476
VARZEA PAULISTA;1° Dose;1768
VARZEA PAULISTA;2° Dose;1
VERA CRUZ;1° Dose;300
VINHEDO;1° Dose;1903
VIRADOURO;1° Dose;399
