Ds Município;Dose;Contagem de Id Vacinacao
ARCO-ÍRIS;2° Dose;207
AREALVA;1° Dose;905
AREALVA;2° Dose;253
AREIAS;1° Dose;277
AREIAS;2° Dose;132
AREIÓPOLIS;1° Dose;461
AREIÓPOLIS;2° Dose;226
ARIRANHA;1° Dose;926
ARIRANHA;2° Dose;335
ARTUR NOGUEIRA;1° Dose;3614
ARTUR NOGUEIRA;2° Dose;1068
ARUJÁ;1° Dose;4666
ARUJÁ;2° Dose;1489
ASPÁSIA;1° Dose;206
ASPÁSIA;2° Dose;77
ASSIS;1° Dose;12751
ASSIS;2° Dose;4314
ATIBAIA;1° Dose;14822
ATIBAIA;2° Dose;5114
AURIFLAMA;1° Dose;1504
AURIFLAMA;2° Dose;415
AVAÍ;1° Dose;760
AVAÍ;2° Dose;488
AVANHANDAVA;1° Dose;859
AVANHANDAVA;2° Dose;231
AVARÉ;1° Dose;8643
AVARÉ;2° Dose;3053
BADY BASSITT;1° Dose;1335
BADY BASSITT;2° Dose;602
BALBINOS;1° Dose;228
BALBINOS;2° Dose;67
BÁLSAMO;1° Dose;901
BÁLSAMO;2° Dose;367
BANANAL;1° Dose;1128
BANANAL;2° Dose;345
BARÃO DE ANTONINA;1° Dose;334
BARÃO DE ANTONINA;2° Dose;136
BARBOSA;1° Dose;604
BARBOSA;2° Dose;201
BARIRI;1° Dose;3662
BARIRI;2° Dose;1130
BARRA BONITA;1° Dose;3810
BARRA BONITA;2° Dose;1244
BARRA DO CHAPÉU;1° Dose;325
BARRA DO CHAPÉU;2° Dose;80
BARRA DO TURVO;1° Dose;1097
BARRA DO TURVO;2° Dose;507
BARRETOS;1° Dose;14410
BARRETOS;2° Dose;5816
BARRINHA;1° Dose;1897
BARRINHA;2° Dose;570
BARUERI;1° Dose;20084
BARUERI;2° Dose;7716
BASTOS;1° Dose;1889
BASTOS;2° Dose;588
BATATAIS;1° Dose;3929
BATATAIS;2° Dose;1737
BAURU;1° Dose;43687
BAURU;2° Dose;17319
BEBEDOURO;1° Dose;6591
BEBEDOURO;2° Dose;1895
BENTO DE ABREU;1° Dose;236
BENTO DE ABREU;2° Dose;61
BERNARDINO DE CAMPOS;1° Dose;1581
BERNARDINO DE CAMPOS;2° Dose;406
BERTIOGA;1° Dose;3308
BERTIOGA;2° Dose;1296
BILAC;1° Dose;1006
BILAC;2° Dose;320
BIRIGUI;1° Dose;9314
BIRIGUI;2° Dose;2411
BIRITIBA MIRIM;1° Dose;2114
BIRITIBA MIRIM;2° Dose;497
BOA ESPERANÇA DO SUL;1° Dose;945
BOA ESPERANÇA DO SUL;2° Dose;292
BOCAINA;1° Dose;977
BOCAINA;2° Dose;331
BOFETE;1° Dose;896
BOFETE;2° Dose;202
BOITUVA;1° Dose;3281
BOITUVA;2° Dose;1049
BOM JESUS DOS PERDÕES;1° Dose;1547
BOM JESUS DOS PERDÕES;2° Dose;368
BOM SUCESSO DE ITARARÉ;1° Dose;224
BOM SUCESSO DE ITARARÉ;2° Dose;67
BORÁ;1° Dose;114
BORÁ;2° Dose;40
BORACÉIA;1° Dose;496
BORACÉIA;2° Dose;123
BORBOREMA;1° Dose;1483
BORBOREMA;2° Dose;396
BOREBI;1° Dose;193
BOREBI;2° Dose;51
BOTUCATU;1° Dose;21401
BOTUCATU;2° Dose;6573
BRAGANÇA PAULISTA;1° Dose;15622
BRAGANÇA PAULISTA;2° Dose;5658
BRAÚNA;1° Dose;646
BRAÚNA;2° Dose;250
BREJO ALEGRE;1° Dose;340
BREJO ALEGRE;2° Dose;47
BRODOWSKI;1° Dose;2169
BRODOWSKI;2° Dose;869
BROTAS;1° Dose;1758
BROTAS;2° Dose;578
BURI;1° Dose;1131
BURI;2° Dose;269
BURITAMA;1° Dose;1220
BURITAMA;2° Dose;473
BURITIZAL;1° Dose;511
BURITIZAL;2° Dose;160
CABRÁLIA PAULISTA;1° Dose;410
CABRÁLIA PAULISTA;2° Dose;119
CABREÚVA;1° Dose;1971
CABREÚVA;2° Dose;660
CAÇAPAVA;1° Dose;6293
CAÇAPAVA;2° Dose;2256
CACHOEIRA PAULISTA;1° Dose;2832
CACHOEIRA PAULISTA;2° Dose;796
CACONDE;1° Dose;1857
CACONDE;2° Dose;344
CAFELÂNDIA;1° Dose;1047
CAFELÂNDIA;2° Dose;131
CAIABU;1° Dose;391
CAIABU;2° Dose;112
CAIEIRAS;1° Dose;6744
CAIEIRAS;2° Dose;1968
CAIUÁ;1° Dose;493
CAIUÁ;2° Dose;176
CAJAMAR;1° Dose;3868
CAJAMAR;2° Dose;954
CAJATI;1° Dose;1807
CAJATI;2° Dose;435
CAJOBI;1° Dose;1040
CAJOBI;2° Dose;381
CAJURU;1° Dose;2168
CAJURU;2° Dose;732
CAMPINA DO MONTE ALEGRE;1° Dose;543
CAMPINA DO MONTE ALEGRE;2° Dose;127
CAMPINAS;1° Dose;127687
CAMPINAS;2° Dose;41339
CAMPO LIMPO PAULISTA;1° Dose;4218
CAMPO LIMPO PAULISTA;2° Dose;1413
CAMPOS DO JORDÃO;1° Dose;3640
CAMPOS DO JORDÃO;2° Dose;1357
CAMPOS NOVOS PAULISTA;1° Dose;388
CAMPOS NOVOS PAULISTA;2° Dose;109
CANANÉIA;1° Dose;1062
CANANÉIA;2° Dose;348
CANAS;1° Dose;275
CANAS;2° Dose;108
CÂNDIDO MOTA;1° Dose;2826
CÂNDIDO MOTA;2° Dose;834
CÂNDIDO RODRIGUES;1° Dose;378
CÂNDIDO RODRIGUES;2° Dose;105
CANITAR;1° Dose;275
CANITAR;2° Dose;100
CAPÃO BONITO;1° Dose;3540
CAPÃO BONITO;2° Dose;888
CAPELA DO ALTO;1° Dose;1110
CAPELA DO ALTO;2° Dose;281
CAPIVARI;1° Dose;4132
CAPIVARI;2° Dose;1356
CARAGUATATUBA;1° Dose;9743
CARAGUATATUBA;2° Dose;3273
CARAPICUÍBA;1° Dose;18717
CARAPICUÍBA;2° Dose;5560
CARDOSO;1° Dose;1381
CARDOSO;2° Dose;389
CASA BRANCA;1° Dose;2910
CASA BRANCA;2° Dose;1082
CÁSSIA DOS COQUEIROS;1° Dose;291
CÁSSIA DOS COQUEIROS;2° Dose;94
CASTILHO;1° Dose;1797
CASTILHO;2° Dose;616
CATANDUVA;1° Dose;16380
CATANDUVA;2° Dose;6587
CATIGUÁ;1° Dose;854
CATIGUÁ;2° Dose;138
CEDRAL;1° Dose;1031
CEDRAL;2° Dose;462
CERQUEIRA CÉSAR;1° Dose;1753
CERQUEIRA CÉSAR;2° Dose;543
CERQUILHO;1° Dose;2286
CERQUILHO;2° Dose;579
CESÁRIO LANGE;1° Dose;1267
CESÁRIO LANGE;2° Dose;359
CHARQUEADA;1° Dose;1047
CHARQUEADA;2° Dose;286
CHAVANTES;1° Dose;755
CHAVANTES;2° Dose;236
CLEMENTINA;1° Dose;574
CLEMENTINA;2° Dose;173
COLINA;1° Dose;882
COLINA;2° Dose;368
COLÔMBIA;1° Dose;516
COLÔMBIA;2° Dose;221
CONCHAL;1° Dose;1676
CONCHAL;2° Dose;506
CONCHAS;1° Dose;1621
CONCHAS;2° Dose;457
CORDEIRÓPOLIS;1° Dose;2081
CORDEIRÓPOLIS;2° Dose;414
COROADOS;1° Dose;441
COROADOS;2° Dose;104
CORONEL MACEDO;1° Dose;519
CORONEL MACEDO;2° Dose;134
CORUMBATAÍ;1° Dose;328
CORUMBATAÍ;2° Dose;113
COSMÓPOLIS;1° Dose;3518
COSMÓPOLIS;2° Dose;960
COSMORAMA;1° Dose;960
COSMORAMA;2° Dose;239
COTIA;1° Dose;11043
COTIA;2° Dose;4432
CRAVINHOS;1° Dose;2063
CRAVINHOS;2° Dose;603
CRISTAIS PAULISTA;1° Dose;702
CRISTAIS PAULISTA;2° Dose;221
CRUZÁLIA;1° Dose;224
CRUZÁLIA;2° Dose;52
CRUZEIRO;1° Dose;5837
CRUZEIRO;2° Dose;2134
CUBATÃO;1° Dose;9062
CUBATÃO;2° Dose;2200
CUNHA;1° Dose;1948
CUNHA;2° Dose;492
DESCALVADO;1° Dose;3991
DESCALVADO;2° Dose;1183
DIADEMA;1° Dose;22035
DIADEMA;2° Dose;8741
DIRCE REIS;1° Dose;205
DIRCE REIS;2° Dose;52
DIVINOLÂNDIA;1° Dose;1706
DIVINOLÂNDIA;2° Dose;542
DOBRADA;1° Dose;469
DOBRADA;2° Dose;129
DOIS CÓRREGOS;1° Dose;2276
DOIS CÓRREGOS;2° Dose;794
DOLCINÓPOLIS;1° Dose;278
DOLCINÓPOLIS;2° Dose;75
DOURADO;1° Dose;797
DOURADO;2° Dose;305
DRACENA;1° Dose;6202
DRACENA;2° Dose;2535
DUARTINA;1° Dose;1537
DUARTINA;2° Dose;464
DUMONT;1° Dose;647
DUMONT;2° Dose;214
ECHAPORÃ;1° Dose;641
ECHAPORÃ;2° Dose;235
ELDORADO;1° Dose;2351
ELDORADO;2° Dose;1453
ELIAS FAUSTO;1° Dose;1052
ELIAS FAUSTO;2° Dose;295
ELISIÁRIO;1° Dose;334
ELISIÁRIO;2° Dose;99
EMBAÚBA;1° Dose;268
EMBAÚBA;2° Dose;71
EMBU DAS ARTES;1° Dose;10195
EMBU DAS ARTES;2° Dose;4406
EMBU-GUAÇU;1° Dose;4726
EMBU-GUAÇU;2° Dose;1667
EMILIANÓPOLIS;1° Dose;395
EMILIANÓPOLIS;2° Dose;122
ENGENHEIRO COELHO;1° Dose;1130
ENGENHEIRO COELHO;2° Dose;379
ESPÍRITO SANTO DO PINHAL;1° Dose;4693
ESPÍRITO SANTO DO PINHAL;2° Dose;1632
ESPÍRITO SANTO DO TURVO;1° Dose;279
ESPÍRITO SANTO DO TURVO;2° Dose;91
ESTIVA GERBI;1° Dose;532
ESTIVA GERBI;2° Dose;154
ESTRELA DO NORTE;1° Dose;242
ESTRELA DO NORTE;2° Dose;69
ESTRELA D'OESTE;1° Dose;1069
ESTRELA D'OESTE;2° Dose;349
EUCLIDES DA CUNHA PAULISTA;1° Dose;693
EUCLIDES DA CUNHA PAULISTA;2° Dose;215
FARTURA;1° Dose;1712
FARTURA;2° Dose;525
FERNANDO PRESTES;1° Dose;797
FERNANDO PRESTES;2° Dose;217
FERNANDÓPOLIS;1° Dose;9552
FERNANDÓPOLIS;2° Dose;3442
FERNÃO;1° Dose;222
FERNÃO;2° Dose;58
FERRAZ DE VASCONCELOS;1° Dose;7923
FERRAZ DE VASCONCELOS;2° Dose;3152
FLORA RICA;1° Dose;393
FLORA RICA;2° Dose;97
FLOREAL;1° Dose;477
FLOREAL;2° Dose;112
FLÓRIDA PAULISTA;1° Dose;1223
FLÓRIDA PAULISTA;2° Dose;429
FLORÍNEA;1° Dose;333
FLORÍNEA;2° Dose;124
FRANCA;1° Dose;23897
FRANCA;2° Dose;7032
FRANCISCO MORATO;1° Dose;8255
FRANCISCO MORATO;2° Dose;2720
FRANCO DA ROCHA;1° Dose;10903
FRANCO DA ROCHA;2° Dose;3383
GABRIEL MONTEIRO;1° Dose;269
GABRIEL MONTEIRO;2° Dose;62
GÁLIA;1° Dose;808
GÁLIA;2° Dose;311
GARÇA;1° Dose;4616
GARÇA;2° Dose;1536
GASTÃO VIDIGAL;1° Dose;416
GASTÃO VIDIGAL;2° Dose;110
GAVIÃO PEIXOTO;1° Dose;442
GAVIÃO PEIXOTO;2° Dose;118
GENERAL SALGADO;1° Dose;1460
GENERAL SALGADO;2° Dose;452
GETULINA;1° Dose;906
GETULINA;2° Dose;266
GLICÉRIO;1° Dose;438
GLICÉRIO;2° Dose;144
GUAIÇARA;1° Dose;805
GUAIÇARA;2° Dose;205
GUAIMBÊ;1° Dose;571
GUAIMBÊ;2° Dose;173
GUAÍRA;1° Dose;3300
GUAÍRA;2° Dose;986
GUAPIAÇU;1° Dose;1717
GUAPIAÇU;2° Dose;544
GUAPIARA;1° Dose;1097
GUAPIARA;2° Dose;358
GUARÁ;1° Dose;1892
GUARÁ;2° Dose;643
GUARAÇAÍ;1° Dose;984
GUARAÇAÍ;2° Dose;345
GUARACI;1° Dose;970
GUARACI;2° Dose;333
GUARANI D'OESTE;1° Dose;231
GUARANI D'OESTE;2° Dose;56
GUARANTÃ;1° Dose;550
GUARANTÃ;2° Dose;186
GUARARAPES;1° Dose;3042
GUARARAPES;2° Dose;909
GUARAREMA;1° Dose;2303
GUARAREMA;2° Dose;729
GUARATINGUETÁ;1° Dose;10271
GUARATINGUETÁ;2° Dose;3686
GUAREÍ;1° Dose;885
GUAREÍ;2° Dose;302
GUARIBA;1° Dose;2188
GUARIBA;2° Dose;710
GUARUJÁ;1° Dose;21304
GUARUJÁ;2° Dose;4897
GUARULHOS;1° Dose;68889
GUARULHOS;2° Dose;27499
GUATAPARÁ;1° Dose;584
GUATAPARÁ;2° Dose;143
GUZOLÂNDIA;1° Dose;408
GUZOLÂNDIA;2° Dose;102
HERCULÂNDIA;1° Dose;794
HERCULÂNDIA;2° Dose;210
HOLAMBRA;1° Dose;1017
HOLAMBRA;2° Dose;302
HORTOLÂNDIA;1° Dose;10731
HORTOLÂNDIA;2° Dose;4106
IACANGA;1° Dose;1131
IACANGA;2° Dose;295
IACRI;1° Dose;620
IACRI;2° Dose;194
IARAS;1° Dose;440
IARAS;2° Dose;139
IBATÉ;1° Dose;1974
IBATÉ;2° Dose;564
IBIRÁ;1° Dose;1349
IBIRÁ;2° Dose;411
IBIRAREMA;1° Dose;795
IBIRAREMA;2° Dose;246
IBITINGA;1° Dose;5259
IBITINGA;2° Dose;1802
IBIÚNA;1° Dose;4923
IBIÚNA;2° Dose;1493
ICÉM;1° Dose;740
ICÉM;2° Dose;243
IEPÊ;1° Dose;920
IEPÊ;2° Dose;298
IGARAÇU DO TIETÊ;1° Dose;1204
IGARAÇU DO TIETÊ;2° Dose;308
IGARAPAVA;1° Dose;2332
IGARAPAVA;2° Dose;798
IGARATÁ;1° Dose;919
IGARATÁ;2° Dose;247
IGUAPE;1° Dose;2805
IGUAPE;2° Dose;781
ILHA COMPRIDA;1° Dose;1018
ILHA COMPRIDA;2° Dose;251
ILHA SOLTEIRA;1° Dose;3093
ILHA SOLTEIRA;2° Dose;929
ILHABELA;1° Dose;2390
ILHABELA;2° Dose;949
INDAIATUBA;1° Dose;20292
INDAIATUBA;2° Dose;6203
INDIANA;1° Dose;603
INDIANA;2° Dose;147
INDIAPORÃ;1° Dose;634
INDIAPORÃ;2° Dose;158
INÚBIA PAULISTA;1° Dose;437
INÚBIA PAULISTA;2° Dose;135
IPAUSSU;1° Dose;1261
IPAUSSU;2° Dose;362
IPERÓ;1° Dose;1680
IPERÓ;2° Dose;413
IPEÚNA;1° Dose;433
IPEÚNA;2° Dose;122
IPIGUÁ;1° Dose;567
IPIGUÁ;2° Dose;134
IPORANGA;1° Dose;573
IPORANGA;2° Dose;378
IPUÃ;1° Dose;1089
IPUÃ;2° Dose;347
IRACEMÁPOLIS;1° Dose;1674
IRACEMÁPOLIS;2° Dose;515
IRAPUÃ;1° Dose;702
IRAPUÃ;2° Dose;251
IRAPURU;1° Dose;790
IRAPURU;2° Dose;188
ITABERÁ;1° Dose;1474
ITABERÁ;2° Dose;370
ITAÍ;1° Dose;1753
ITAÍ;2° Dose;510
ITAJOBI;1° Dose;1594
ITAJOBI;2° Dose;524
ITAJU;1° Dose;345
ITAJU;2° Dose;97
ITANHAÉM;1° Dose;8412
ITANHAÉM;2° Dose;3392
ITAOCA;1° Dose;400
ITAOCA;2° Dose;229
ITAPECERICA DA SERRA;1° Dose;9006
ITAPECERICA DA SERRA;2° Dose;3520
ITAPETININGA;1° Dose;15032
ITAPETININGA;2° Dose;4964
ITAPEVA;1° Dose;7529
ITAPEVA;2° Dose;2452
ITAPEVI;1° Dose;9046
ITAPEVI;2° Dose;3184
ITAPIRA;1° Dose;5518
ITAPIRA;2° Dose;2052
ITAPIRAPUÃ PAULISTA;1° Dose;294
ITAPIRAPUÃ PAULISTA;2° Dose;80
ITÁPOLIS;1° Dose;4194
ITÁPOLIS;2° Dose;1361
ITAPORANGA;1° Dose;1385
ITAPORANGA;2° Dose;403
ITAPUÍ;1° Dose;1008
ITAPUÍ;2° Dose;322
ITAPURA;1° Dose;429
ITAPURA;2° Dose;129
ITAQUAQUECETUBA;1° Dose;10187
ITAQUAQUECETUBA;2° Dose;3740
ITARARÉ;1° Dose;3025
ITARARÉ;2° Dose;896
ITARIRI;1° Dose;1205
ITARIRI;2° Dose;372
ITATIBA;1° Dose;8494
ITATIBA;2° Dose;3136
ITATINGA;1° Dose;1380
ITATINGA;2° Dose;343
ITIRAPINA;1° Dose;1173
ITIRAPINA;2° Dose;473
ITIRAPUÃ;1° Dose;600
ITIRAPUÃ;2° Dose;147
ITOBI;1° Dose;766
ITOBI;2° Dose;211
ITU;1° Dose;13372
ITU;2° Dose;4447
ITUPEVA;1° Dose;2393
ITUPEVA;2° Dose;823
ITUVERAVA;1° Dose;3127
ITUVERAVA;2° Dose;1326
JABORANDI;1° Dose;630
JABORANDI;2° Dose;209
JABOTICABAL;1° Dose;7611
JABOTICABAL;2° Dose;2237
JACAREÍ;1° Dose;20074
JACAREÍ;2° Dose;6234
JACI;1° Dose;717
JACI;2° Dose;342
JACUPIRANGA;1° Dose;1274
JACUPIRANGA;2° Dose;349
JAGUARIÚNA;1° Dose;3811
JAGUARIÚNA;2° Dose;895
JALES;1° Dose;6477
JALES;2° Dose;2371
JAMBEIRO;1° Dose;368
JAMBEIRO;2° Dose;159
JANDIRA;1° Dose;4505
JANDIRA;2° Dose;1616
JARDINÓPOLIS;1° Dose;2701
JARDINÓPOLIS;2° Dose;988
JARINU;1° Dose;2078
JARINU;2° Dose;667
JAÚ;1° Dose;13796
JAÚ;2° Dose;5432
JERIQUARA;1° Dose;305
JERIQUARA;2° Dose;86
JOANÓPOLIS;1° Dose;1290
JOANÓPOLIS;2° Dose;398
JOÃO RAMALHO;1° Dose;280
JOÃO RAMALHO;2° Dose;78
JOSÉ BONIFÁCIO;1° Dose;3202
JOSÉ BONIFÁCIO;2° Dose;1272
JÚLIO MESQUITA;1° Dose;317
JÚLIO MESQUITA;2° Dose;76
JUMIRIM;1° Dose;248
JUMIRIM;2° Dose;65
JUNDIAÍ;1° Dose;34248
JUNDIAÍ;2° Dose;11300
JUNQUEIRÓPOLIS;1° Dose;2218
JUNQUEIRÓPOLIS;2° Dose;747
JUQUIÁ;1° Dose;1538
JUQUIÁ;2° Dose;322
JUQUITIBA;1° Dose;2155
JUQUITIBA;2° Dose;741
LAGOINHA;1° Dose;553
LAGOINHA;2° Dose;194
LARANJAL PAULISTA;1° Dose;2568
LARANJAL PAULISTA;2° Dose;841
LAVÍNIA;1° Dose;599
LAVÍNIA;2° Dose;167
LAVRINHAS;1° Dose;383
LAVRINHAS;2° Dose;97
LEME;1° Dose;8546
LEME;2° Dose;2694
LENÇÓIS PAULISTA;1° Dose;4948
LENÇÓIS PAULISTA;2° Dose;1648
LIMEIRA;1° Dose;21395
LIMEIRA;2° Dose;3957
LINDÓIA;1° Dose;706
LINDÓIA;2° Dose;208
LINS;1° Dose;8648
LINS;2° Dose;3280
LORENA;1° Dose;6536
LORENA;2° Dose;2333
LOURDES;1° Dose;307
LOURDES;2° Dose;96
LOUVEIRA;1° Dose;2546
LOUVEIRA;2° Dose;937
LUCÉLIA;1° Dose;1911
LUCÉLIA;2° Dose;689
LUCIANÓPOLIS;1° Dose;279
LUCIANÓPOLIS;2° Dose;61
LUÍS ANTÔNIO;1° Dose;764
LUÍS ANTÔNIO;2° Dose;280
LUIZIÂNIA;1° Dose;452
LUIZIÂNIA;2° Dose;112
LUPÉRCIO;1° Dose;405
LUPÉRCIO;2° Dose;119
LUTÉCIA;1° Dose;345
LUTÉCIA;2° Dose;123
MACATUBA;1° Dose;1421
MACATUBA;2° Dose;487
MACAUBAL;1° Dose;965
MACAUBAL;2° Dose;316
MACEDÔNIA;1° Dose;212
MACEDÔNIA;2° Dose;63
MAGDA;1° Dose;437
MAGDA;2° Dose;118
MAIRINQUE;1° Dose;3227
MAIRINQUE;2° Dose;1002
MAIRIPORÃ;1° Dose;5588
MAIRIPORÃ;2° Dose;1716
MANDURI;1° Dose;911
MANDURI;2° Dose;226
MARABÁ PAULISTA;1° Dose;344
MARABÁ PAULISTA;2° Dose;83
MARACAÍ;1° Dose;1133
MARACAÍ;2° Dose;469
MARAPOAMA;1° Dose;297
MARAPOAMA;2° Dose;109
MARIÁPOLIS;1° Dose;342
MARIÁPOLIS;2° Dose;101
MARÍLIA;1° Dose;23648
MARÍLIA;2° Dose;10212
MARINÓPOLIS;1° Dose;283
MARINÓPOLIS;2° Dose;95
MARTINÓPOLIS;1° Dose;2318
MARTINÓPOLIS;2° Dose;672
MATÃO;1° Dose;6748
MATÃO;2° Dose;2256
MAUÁ;1° Dose;24178
MAUÁ;2° Dose;10514
MENDONÇA;1° Dose;447
MENDONÇA;2° Dose;235
MERIDIANO;1° Dose;441
MERIDIANO;2° Dose;145
MESÓPOLIS;1° Dose;134
MESÓPOLIS;2° Dose;62
MIGUELÓPOLIS;1° Dose;1842
MIGUELÓPOLIS;2° Dose;545
MINEIROS DO TIETÊ;1° Dose;1121
MINEIROS DO TIETÊ;2° Dose;276
MIRA ESTRELA;1° Dose;351
MIRA ESTRELA;2° Dose;96
MIRACATU;1° Dose;1398
MIRACATU;2° Dose;389
MIRANDÓPOLIS;1° Dose;2491
MIRANDÓPOLIS;2° Dose;1009
MIRANTE DO PARANAPANEMA;1° Dose;1714
MIRANTE DO PARANAPANEMA;2° Dose;600
MIRASSOL;1° Dose;5189
MIRASSOL;2° Dose;1584
MIRASSOLÂNDIA;1° Dose;497
MIRASSOLÂNDIA;2° Dose;184
MOCOCA;1° Dose;7407
MOCOCA;2° Dose;2372
MOGI DAS CRUZES;1° Dose;32104
MOGI DAS CRUZES;2° Dose;10285
MOGI GUAÇU;1° Dose;11816
MOGI GUAÇU;2° Dose;4026
MOGI MIRIM;1° Dose;8247
MOGI MIRIM;2° Dose;3327
MOMBUCA;1° Dose;290
MOMBUCA;2° Dose;164
MONÇÕES;1° Dose;329
MONÇÕES;2° Dose;104
MONGAGUÁ;1° Dose;4655
MONGAGUÁ;2° Dose;946
MONTE ALEGRE DO SUL;1° Dose;888
MONTE ALEGRE DO SUL;2° Dose;232
MONTE ALTO;1° Dose;4920
MONTE ALTO;2° Dose;1533
MONTE APRAZÍVEL;1° Dose;2331
MONTE APRAZÍVEL;2° Dose;1050
MONTE AZUL PAULISTA;1° Dose;1805
MONTE AZUL PAULISTA;2° Dose;519
MONTE CASTELO;1° Dose;513
MONTE CASTELO;2° Dose;147
MONTE MOR;1° Dose;3531
MONTE MOR;2° Dose;818
MONTEIRO LOBATO;1° Dose;435
MONTEIRO LOBATO;2° Dose;130
MORRO AGUDO;1° Dose;2184
MORRO AGUDO;2° Dose;861
MORUNGABA;1° Dose;1055
MORUNGABA;2° Dose;301
MOTUCA;1° Dose;329
MOTUCA;2° Dose;80
MURUTINGA DO SUL;1° Dose;498
MURUTINGA DO SUL;2° Dose;162
NANTES;1° Dose;210
NANTES;2° Dose;95
NARANDIBA;1° Dose;402
NARANDIBA;2° Dose;131
NATIVIDADE DA SERRA;1° Dose;627
NATIVIDADE DA SERRA;2° Dose;253
NAZARÉ PAULISTA;1° Dose;1468
NAZARÉ PAULISTA;2° Dose;336
NEVES PAULISTA;1° Dose;1252
NEVES PAULISTA;2° Dose;399
NHANDEARA;1° Dose;1441
NHANDEARA;2° Dose;409
NIPOÃ;1° Dose;348
NIPOÃ;2° Dose;73
NOVA ALIANÇA;1° Dose;715
NOVA ALIANÇA;2° Dose;226
NOVA CAMPINA;1° Dose;474
NOVA CAMPINA;2° Dose;148
NOVA CANAÃ PAULISTA;1° Dose;264
NOVA CANAÃ PAULISTA;2° Dose;57
NOVA CASTILHO;1° Dose;130
NOVA CASTILHO;2° Dose;47
NOVA EUROPA;1° Dose;722
NOVA EUROPA;2° Dose;214
NOVA GRANADA;1° Dose;1866
NOVA GRANADA;2° Dose;658
NOVA GUATAPORANGA;1° Dose;276
NOVA GUATAPORANGA;2° Dose;60
NOVA INDEPENDÊNCIA;1° Dose;288
NOVA INDEPENDÊNCIA;2° Dose;89
NOVA LUZITÂNIA;1° Dose;325
NOVA LUZITÂNIA;2° Dose;82
NOVA ODESSA;1° Dose;3601
NOVA ODESSA;2° Dose;1027
NOVAIS;1° Dose;262
NOVAIS;2° Dose;60
NOVO HORIZONTE;1° Dose;3969
NOVO HORIZONTE;2° Dose;1542
NUPORANGA;1° Dose;767
NUPORANGA;2° Dose;277
OCAUÇU;1° Dose;416
OCAUÇU;2° Dose;94
ÓLEO;1° Dose;266
ÓLEO;2° Dose;74
OLÍMPIA;1° Dose;5429
OLÍMPIA;2° Dose;1699
