Ds Município;Dose;Contagem de Id Vacinacao
ANHEMBI;2° Dose;116
ANHUMAS;1° Dose;522
ANHUMAS;2° Dose;129
APARECIDA;1° Dose;3029
APARECIDA;2° Dose;1105
APARECIDA D'OESTE;1° Dose;729
APARECIDA D'OESTE;2° Dose;249
APIAÍ;1° Dose;2226
APIAÍ;2° Dose;616
ARAÇARIGUAMA;1° Dose;1336
ARAÇARIGUAMA;2° Dose;318
ARAÇATUBA;1° Dose;24894
ARAÇATUBA;2° Dose;8747
ARAÇOIABA DA SERRA;1° Dose;3047
ARAÇOIABA DA SERRA;2° Dose;660
ARAMINA;1° Dose;569
ARAMINA;2° Dose;139
ARANDU;1° Dose;670
ARANDU;2° DOSE;167
ARAPEÍ;1° Dose;299
ARAPEÍ;2° Dose;99
ARARAQUARA;1° Dose;33195
ARARAQUARA;2° Dose;10529
ARARAS;1° Dose;13891
ARARAS;2° Dose;4038
ARCO-ÍRIS;1° Dose;422
ARCO-ÍRIS;2° Dose;234
AREALVA;1° Dose;1145
AREALVA;2° Dose;266
AREIAS;1° Dose;277
AREIAS;2° Dose;132
AREIÓPOLIS;1° Dose;473
AREIÓPOLIS;2° Dose;226
ARIRANHA;1° Dose;1009
ARIRANHA;2° Dose;390
ARTUR NOGUEIRA;1° Dose;4502
ARTUR NOGUEIRA;2° Dose;1080
ARUJÁ;1° Dose;5680
ARUJÁ;2° Dose;1813
ASPÁSIA;1° Dose;260
ASPÁSIA;2° DOSE;105
ASSIS;1° Dose;13342
ASSIS;2° Dose;4946
ATIBAIA;1° Dose;16715
ATIBAIA;2° Dose;5752
AURIFLAMA;1° Dose;1793
AURIFLAMA;2° Dose;468
AVAÍ;1° Dose;845
AVAÍ;2° Dose;509
AVANHANDAVA;1° Dose;970
AVANHANDAVA;2° Dose;242
AVARÉ;1° Dose;10550
AVARÉ;2° Dose;3157
BADY BASSITT;1° Dose;1367
BADY BASSITT;2° Dose;779
BALBINOS;1° Dose;269
BALBINOS;2° Dose;75
BÁLSAMO;1° Dose;1190
BÁLSAMO;2° Dose;481
BANANAL;1° Dose;1373
BANANAL;2° Dose;452
BARÃO DE ANTONINA;1° Dose;423
BARÃO DE ANTONINA;2° Dose;167
BARBOSA;1° Dose;653
BARBOSA;2° DOSE;240
BARIRI;1° Dose;4092
BARIRI;2° Dose;1150
BARRA BONITA;1° Dose;4593
BARRA BONITA;2° Dose;1269
BARRA DO CHAPÉU;1° Dose;407
BARRA DO CHAPÉU;2° Dose;112
BARRA DO TURVO;1° Dose;1178
BARRA DO TURVO;2° Dose;577
BARRETOS;1° Dose;16701
BARRETOS;2° Dose;6527
BARRINHA;1° Dose;2153
BARRINHA;2° Dose;695
BARUERI;1° Dose;22318
BARUERI;2° Dose;8754
BASTOS;1° Dose;2342
BASTOS;2° Dose;683
BATATAIS;1° Dose;4824
BATATAIS;2° Dose;1858
BAURU;1° Dose;50723
BAURU;2° Dose;20378
BEBEDOURO;1° Dose;7735
BEBEDOURO;2° Dose;2088
BENTO DE ABREU;1° Dose;289
BENTO DE ABREU;2° Dose;78
BERNARDINO DE CAMPOS;1° Dose;1592
BERNARDINO DE CAMPOS;2° Dose;406
BERTIOGA;1° Dose;4442
BERTIOGA;2° Dose;1485
BILAC;1° Dose;1221
BILAC;2° Dose;325
BIRIGUI;1° Dose;11368
BIRIGUI;2° Dose;2750
BIRITIBA MIRIM;1° Dose;2578
BIRITIBA MIRIM;2° Dose;689
BOA ESPERANÇA DO SUL;1° Dose;1220
BOA ESPERANÇA DO SUL;2° Dose;310
BOCAINA;1° Dose;1163
BOCAINA;2° Dose;331
BOFETE;1° Dose;1181
BOFETE;2° Dose;217
BOITUVA;1° Dose;3942
BOITUVA;2° Dose;1058
BOM JESUS DOS PERDÕES;1° Dose;1957
BOM JESUS DOS PERDÕES;2° Dose;390
BOM SUCESSO DE ITARARÉ;1° Dose;276
BOM SUCESSO DE ITARARÉ;2° Dose;67
BORÁ;1° Dose;134
BORÁ;2° Dose;59
BORACÉIA;1° Dose;575
BORACÉIA;2° Dose;125
BORBOREMA;1° Dose;1830
BORBOREMA;2° Dose;418
BOREBI;1° Dose;248
BOREBI;2° Dose;54
BOTUCATU;1° Dose;22258
BOTUCATU;2° Dose;7199
BRAGANÇA PAULISTA;1° Dose;19346
BRAGANÇA PAULISTA;2° Dose;5987
BRAÚNA;1° Dose;744
BRAÚNA;2° Dose;291
BREJO ALEGRE;1° Dose;364
BREJO ALEGRE;2° Dose;48
BRODOWSKI;1° Dose;2393
BRODOWSKI;2° Dose;1054
BROTAS;1° Dose;2431
BROTAS;2° Dose;590
BURI;1° Dose;1366
BURI;2° Dose;288
BURITAMA;1° Dose;1734
BURITAMA;2° Dose;539
BURITIZAL;1° Dose;592
BURITIZAL;2° Dose;220
CABRÁLIA PAULISTA;1° Dose;495
CABRÁLIA PAULISTA;2° Dose;133
CABREÚVA;1° Dose;2491
CABREÚVA;2° Dose;803
CAÇAPAVA;1° Dose;7568
CAÇAPAVA;2° Dose;2297
CACHOEIRA PAULISTA;1° Dose;3566
CACHOEIRA PAULISTA;2° Dose;957
CACONDE;1° Dose;2249
CACONDE;2° Dose;477
CAFELÂNDIA;1° Dose;1641
CAFELÂNDIA;2° DOSE;358
CAIABU;1° Dose;461
CAIABU;2° Dose;128
CAIEIRAS;1° Dose;7449
CAIEIRAS;2° Dose;2088
CAIUÁ;1° Dose;643
CAIUÁ;2° Dose;188
CAJAMAR;1° Dose;4852
CAJAMAR;2° Dose;1160
CAJATI;1° Dose;2241
CAJATI;2° Dose;683
CAJOBI;1° Dose;1258
CAJOBI;2° Dose;492
CAJURU;1° Dose;2290
CAJURU;2° Dose;733
CAMPINA DO MONTE ALEGRE;1° Dose;690
CAMPINA DO MONTE ALEGRE;2° Dose;148
CAMPINAS;1° Dose;135297
CAMPINAS;2° Dose;43209
CAMPO LIMPO PAULISTA;1° Dose;4791
CAMPO LIMPO PAULISTA;2° Dose;1525
CAMPOS DO JORDÃO;1° Dose;4495
CAMPOS DO JORDÃO;2° Dose;1404
CAMPOS NOVOS PAULISTA;1° Dose;446
CAMPOS NOVOS PAULISTA;2° Dose;145
CANANÉIA;1° Dose;1297
CANANÉIA;2° Dose;420
CANAS;1° Dose;348
CANAS;2° Dose;111
CÂNDIDO MOTA;1° Dose;3364
CÂNDIDO MOTA;2° Dose;1146
CÂNDIDO RODRIGUES;1° Dose;490
CÂNDIDO RODRIGUES;2° Dose;105
CANITAR;1° Dose;347
CANITAR;2° Dose;105
CAPÃO BONITO;1° Dose;4179
CAPÃO BONITO;2° Dose;916
CAPELA DO ALTO;1° Dose;1268
CAPELA DO ALTO;2° Dose;287
CAPIVARI;1° Dose;4958
CAPIVARI;2° Dose;1606
CARAGUATATUBA;1° Dose;10568
CARAGUATATUBA;2° Dose;3945
CARAPICUÍBA;1° Dose;22355
CARAPICUÍBA;2° Dose;6168
CARDOSO;1° Dose;1524
CARDOSO;2° Dose;389
CASA BRANCA;1° Dose;3382
CASA BRANCA;2° Dose;1169
CÁSSIA DOS COQUEIROS;1° Dose;354
CÁSSIA DOS COQUEIROS;2° Dose;124
CASTILHO;1° Dose;2111
CASTILHO;2° Dose;634
CATANDUVA;1° Dose;18350
CATANDUVA;2° Dose;7454
CATIGUÁ;1° Dose;860
CATIGUÁ;2° Dose;194
CEDRAL;1° Dose;1241
CEDRAL;2° Dose;490
CERQUEIRA CÉSAR;1° Dose;2139
CERQUEIRA CÉSAR;2° Dose;544
CERQUILHO;1° Dose;3121
CERQUILHO;2° Dose;932
CESÁRIO LANGE;1° Dose;1553
CESÁRIO LANGE;2° Dose;369
CHARQUEADA;1° Dose;1362
CHARQUEADA;2° Dose;411
CHAVANTES;1° Dose;1308
CHAVANTES;2° Dose;341
CLEMENTINA;1° Dose;690
CLEMENTINA;2° Dose;262
COLINA;1° Dose;1026
COLINA;2° Dose;476
COLÔMBIA;1° Dose;706
COLÔMBIA;2° Dose;275
CONCHAL;1° Dose;2215
CONCHAL;2° Dose;718
CONCHAS;1° Dose;1993
CONCHAS;2° Dose;538
CORDEIRÓPOLIS;1° Dose;2193
CORDEIRÓPOLIS;2° Dose;446
COROADOS;1° Dose;552
COROADOS;2° Dose;166
CORONEL MACEDO;1° Dose;581
CORONEL MACEDO;2° Dose;190
CORUMBATAÍ;1° Dose;438
CORUMBATAÍ;2° Dose;126
COSMÓPOLIS;1° Dose;4463
COSMÓPOLIS;2° Dose;980
COSMORAMA;1° Dose;1120
COSMORAMA;2° Dose;258
COTIA;1° Dose;12429
COTIA;2° Dose;4525
CRAVINHOS;1° Dose;2584
CRAVINHOS;2° Dose;671
CRISTAIS PAULISTA;1° Dose;863
CRISTAIS PAULISTA;2° Dose;221
CRUZÁLIA;1° Dose;271
CRUZÁLIA;2° Dose;83
CRUZEIRO;1° Dose;6498
CRUZEIRO;2° Dose;2185
CUBATÃO;1° Dose;9935
CUBATÃO;2° Dose;2897
CUNHA;1° Dose;2378
CUNHA;2° Dose;604
DESCALVADO;1° Dose;4637
DESCALVADO;2° Dose;1239
DIADEMA;1° Dose;29107
DIADEMA;2° Dose;9012
DIRCE REIS;1° Dose;275
DIRCE REIS;2° Dose;78
DIVINOLÂNDIA;1° Dose;2043
DIVINOLÂNDIA;2° Dose;634
DOBRADA;1° Dose;552
DOBRADA;2° Dose;177
DOIS CÓRREGOS;1° Dose;2825
DOIS CÓRREGOS;2° Dose;911
DOLCINÓPOLIS;1° Dose;344
DOLCINÓPOLIS;2° Dose;110
DOURADO;1° Dose;1136
DOURADO;2° Dose;310
DRACENA;1° Dose;7340
DRACENA;2° Dose;2835
DUARTINA;1° Dose;1815
DUARTINA;2° Dose;574
DUMONT;1° Dose;795
DUMONT;2° DOSE;252
ECHAPORÃ;1° Dose;764
ECHAPORÃ;2° Dose;306
ELDORADO;1° Dose;2804
ELDORADO;2° Dose;1494
ELIAS FAUSTO;1° Dose;1308
ELIAS FAUSTO;2° Dose;351
ELISIÁRIO;1° Dose;401
ELISIÁRIO;2° Dose;130
EMBAÚBA;1° Dose;314
EMBAÚBA;2° Dose;80
EMBU DAS ARTES;1° Dose;13453
EMBU DAS ARTES;2° Dose;5699
EMBU-GUAÇU;1° Dose;5538
EMBU-GUAÇU;2° Dose;2150
EMILIANÓPOLIS;1° Dose;454
EMILIANÓPOLIS;2° Dose;166
ENGENHEIRO COELHO;1° Dose;1232
ENGENHEIRO COELHO;2° Dose;458
ESPÍRITO SANTO DO PINHAL;1° Dose;5674
ESPÍRITO SANTO DO PINHAL;2° Dose;1903
ESPÍRITO SANTO DO TURVO;1° Dose;361
ESPÍRITO SANTO DO TURVO;2° Dose;123
ESTIVA GERBI;1° Dose;843
ESTIVA GERBI;2° Dose;201
ESTRELA DO NORTE;1° Dose;242
ESTRELA DO NORTE;2° Dose;69
ESTRELA D'OESTE;1° Dose;1260
ESTRELA D'OESTE;2° Dose;426
EUCLIDES DA CUNHA PAULISTA;1° Dose;854
EUCLIDES DA CUNHA PAULISTA;2° Dose;249
FARTURA;1° Dose;2029
FARTURA;2° Dose;539
FERNANDO PRESTES;1° Dose;909
FERNANDO PRESTES;2° Dose;300
FERNANDÓPOLIS;1° Dose;11268
FERNANDÓPOLIS;2° Dose;4435
FERNÃO;1° Dose;273
FERNÃO;2° DOSE;85
FERRAZ DE VASCONCELOS;1° Dose;9366
FERRAZ DE VASCONCELOS;2° Dose;3298
FLORA RICA;1° Dose;393
FLORA RICA;2° Dose;97
FLOREAL;1° Dose;483
FLOREAL;2° Dose;112
FLÓRIDA PAULISTA;1° Dose;1452
FLÓRIDA PAULISTA;2° Dose;525
FLORÍNEA;1° Dose;364
FLORÍNEA;2° Dose;149
FRANCA;1° Dose;28547
FRANCA;2° Dose;7978
FRANCISCO MORATO;1° Dose;9491
FRANCISCO MORATO;2° Dose;2779
FRANCO DA ROCHA;1° Dose;12343
FRANCO DA ROCHA;2° Dose;3577
GABRIEL MONTEIRO;1° Dose;336
GABRIEL MONTEIRO;2° Dose;62
GÁLIA;1° Dose;1005
GÁLIA;2° Dose;343
GARÇA;1° Dose;5263
GARÇA;2° Dose;1851
GASTÃO VIDIGAL;1° Dose;483
GASTÃO VIDIGAL;2° Dose;135
GAVIÃO PEIXOTO;1° Dose;473
GAVIÃO PEIXOTO;2° Dose;137
GENERAL SALGADO;1° Dose;1632
GENERAL SALGADO;2° Dose;462
GETULINA;1° Dose;1102
GETULINA;2° Dose;440
GLICÉRIO;1° Dose;517
GLICÉRIO;2° Dose;145
GUAIÇARA;1° Dose;940
GUAIÇARA;2° Dose;210
GUAIMBÊ;1° Dose;627
GUAIMBÊ;2° Dose;242
GUAÍRA;1° Dose;3888
GUAÍRA;2° Dose;1332
GUAPIAÇU;1° Dose;1844
GUAPIAÇU;2° Dose;655
GUAPIARA;1° Dose;1593
GUAPIARA;2° Dose;375
GUARÁ;1° Dose;2372
GUARÁ;2° Dose;745
GUARAÇAÍ;1° Dose;1162
GUARAÇAÍ;2° Dose;391
GUARACI;1° Dose;1246
GUARACI;2° Dose;456
GUARANI D'OESTE;1° Dose;273
GUARANI D'OESTE;2° Dose;92
GUARANTÃ;1° Dose;624
GUARANTÃ;2° Dose;211
GUARARAPES;1° Dose;3705
GUARARAPES;2° Dose;1292
GUARAREMA;1° Dose;2934
GUARAREMA;2° Dose;734
GUARATINGUETÁ;1° Dose;12168
GUARATINGUETÁ;2° Dose;3742
GUAREÍ;1° Dose;1106
GUAREÍ;2° Dose;316
GUARIBA;1° Dose;2693
GUARIBA;2° Dose;972
GUARUJÁ;1° Dose;26475
GUARUJÁ;2° Dose;5998
GUARULHOS;1° Dose;80352
GUARULHOS;2° Dose;28508
GUATAPARÁ;1° Dose;730
GUATAPARÁ;2° Dose;172
GUZOLÂNDIA;1° Dose;482
GUZOLÂNDIA;2° Dose;126
HERCULÂNDIA;1° Dose;955
HERCULÂNDIA;2° Dose;241
HOLAMBRA;1° Dose;1241
HOLAMBRA;2° Dose;302
HORTOLÂNDIA;1° Dose;13659
HORTOLÂNDIA;2° Dose;4808
IACANGA;1° Dose;1313
IACANGA;2° Dose;295
IACRI;1° Dose;737
IACRI;2° Dose;219
IARAS;1° Dose;538
IARAS;2° Dose;139
IBATÉ;1° Dose;2444
IBATÉ;2° Dose;621
IBIRÁ;1° Dose;1620
IBIRÁ;2° Dose;486
IBIRAREMA;1° Dose;872
IBIRAREMA;2° Dose;316
IBITINGA;1° Dose;6268
IBITINGA;2° Dose;1819
IBIÚNA;1° Dose;5409
IBIÚNA;2° Dose;1578
ICÉM;1° Dose;877
ICÉM;2° Dose;261
IEPÊ;1° Dose;1081
IEPÊ;2° Dose;315
IGARAÇU DO TIETÊ;1° Dose;1785
IGARAÇU DO TIETÊ;2° Dose;362
IGARAPAVA;1° Dose;2868
IGARAPAVA;2° Dose;819
IGARATÁ;1° Dose;1107
IGARATÁ;2° Dose;331
IGUAPE;1° Dose;3511
IGUAPE;2° Dose;956
ILHA COMPRIDA;1° Dose;1361
ILHA COMPRIDA;2° Dose;312
ILHA SOLTEIRA;1° Dose;3648
ILHA SOLTEIRA;2° Dose;1056
ILHABELA;1° Dose;2816
ILHABELA;2° Dose;1103
INDAIATUBA;1° Dose;24597
INDAIATUBA;2° Dose;6228
INDIANA;1° Dose;696
INDIANA;2° Dose;251
INDIAPORÃ;1° Dose;706
INDIAPORÃ;2° Dose;169
INÚBIA PAULISTA;1° Dose;473
INÚBIA PAULISTA;2° Dose;176
IPAUSSU;1° Dose;1466
IPAUSSU;2° Dose;436
IPERÓ;1° Dose;1984
IPERÓ;2° Dose;575
IPEÚNA;1° Dose;545
IPEÚNA;2° Dose;122
IPIGUÁ;1° Dose;616
IPIGUÁ;2° Dose;175
IPORANGA;1° Dose;623
IPORANGA;2° Dose;393
IPUÃ;1° Dose;1339
IPUÃ;2° Dose;349
IRACEMÁPOLIS;1° Dose;1876
IRACEMÁPOLIS;2° Dose;563
IRAPUÃ;1° Dose;845
IRAPUÃ;2° Dose;314
IRAPURU;1° Dose;941
IRAPURU;2° Dose;195
ITABERÁ;1° Dose;1737
ITABERÁ;2° Dose;376
ITAÍ;1° Dose;2210
ITAÍ;2° Dose;537
ITAJOBI;1° Dose;2204
ITAJOBI;2° Dose;547
ITAJU;1° Dose;357
ITAJU;2° Dose;134
ITANHAÉM;1° Dose;12238
ITANHAÉM;2° Dose;4000
ITAOCA;1° Dose;489
ITAOCA;2° Dose;232
ITAPECERICA DA SERRA;1° Dose;10714
ITAPECERICA DA SERRA;2° Dose;3782
ITAPETININGA;1° Dose;17525
ITAPETININGA;2° Dose;5838
ITAPEVA;1° Dose;9212
ITAPEVA;2° Dose;2835
ITAPEVI;1° Dose;10585
ITAPEVI;2° Dose;3534
ITAPIRA;1° Dose;6085
ITAPIRA;2° Dose;2648
ITAPIRAPUÃ PAULISTA;1° Dose;357
ITAPIRAPUÃ PAULISTA;2° Dose;80
ITÁPOLIS;1° Dose;5004
ITÁPOLIS;2° Dose;1384
ITAPORANGA;1° Dose;1713
ITAPORANGA;2° Dose;476
ITAPUÍ;1° Dose;1278
ITAPUÍ;2° Dose;363
ITAPURA;1° Dose;502
ITAPURA;2° Dose;136
ITAQUAQUECETUBA;1° Dose;14358
ITAQUAQUECETUBA;2° Dose;3854
ITARARÉ;1° Dose;4381
ITARARÉ;2° Dose;1025
ITARIRI;1° Dose;1489
ITARIRI;2° Dose;489
ITATIBA;1° Dose;10940
ITATIBA;2° Dose;3177
ITATINGA;1° Dose;1506
ITATINGA;2° Dose;366
ITIRAPINA;1° Dose;1491
ITIRAPINA;2° Dose;488
ITIRAPUÃ;1° Dose;711
ITIRAPUÃ;2° Dose;162
ITOBI;1° Dose;813
ITOBI;2° Dose;259
ITU;1° Dose;16497
ITU;2° Dose;5151
ITUPEVA;1° Dose;3370
ITUPEVA;2° Dose;994
ITUVERAVA;1° Dose;3599
ITUVERAVA;2° Dose;1358
JABORANDI;1° Dose;771
JABORANDI;2° DOSE;287
JABOTICABAL;1° Dose;8800
JABOTICABAL;2° Dose;2905
JACAREÍ;1° Dose;24022
JACAREÍ;2° Dose;8637
JACI;1° Dose;895
JACI;2° Dose;345
JACUPIRANGA;1° Dose;1478
JACUPIRANGA;2° Dose;424
JAGUARIÚNA;1° Dose;4428
JAGUARIÚNA;2° Dose;1251
JALES;1° Dose;7688
JALES;2° Dose;2423
JAMBEIRO;1° Dose;403
JAMBEIRO;2° Dose;163
JANDIRA;1° Dose;5465
JANDIRA;2° Dose;1926
JARDINÓPOLIS;1° Dose;3088
JARDINÓPOLIS;2° Dose;1051
JARINU;1° Dose;2413
JARINU;2° Dose;694
JAÚ;1° Dose;17161
JAÚ;2° Dose;6110
JERIQUARA;1° Dose;372
JERIQUARA;2° DOSE;105
JOANÓPOLIS;1° Dose;1643
JOANÓPOLIS;2° Dose;415
JOÃO RAMALHO;1° Dose;304
JOÃO RAMALHO;2° Dose;83
JOSÉ BONIFÁCIO;1° Dose;3924
JOSÉ BONIFÁCIO;2° Dose;1402
JÚLIO MESQUITA;1° Dose;423
JÚLIO MESQUITA;2° Dose;76
JUMIRIM;1° Dose;295
JUMIRIM;2° Dose;75
JUNDIAÍ;1° Dose;43161
JUNDIAÍ;2° Dose;12520
JUNQUEIRÓPOLIS;1° Dose;2647
JUNQUEIRÓPOLIS;2° Dose;756
JUQUIÁ;1° Dose;1824
JUQUIÁ;2° Dose;389
JUQUITIBA;1° Dose;2809
JUQUITIBA;2° Dose;902
LAGOINHA;1° Dose;755
LAGOINHA;2° Dose;262
LARANJAL PAULISTA;1° Dose;2938
LARANJAL PAULISTA;2° Dose;915
LAVÍNIA;1° Dose;733
LAVÍNIA;2° Dose;168
LAVRINHAS;1° Dose;466
LAVRINHAS;2° Dose;131
LEME;1° Dose;9756
LEME;2° Dose;3389
LENÇÓIS PAULISTA;1° Dose;6178
LENÇÓIS PAULISTA;2° Dose;1778
LIMEIRA;1° Dose;24868
LIMEIRA;2° Dose;4955
LINDÓIA;1° Dose;876
LINDÓIA;2° Dose;214
LINS;1° Dose;9902
LINS;2° Dose;3420
LORENA;1° Dose;7962
LORENA;2° Dose;2697
LOURDES;1° Dose;369
LOURDES;2° Dose;113
LOUVEIRA;1° Dose;2987
LOUVEIRA;2° Dose;954
LUCÉLIA;1° Dose;2342
LUCÉLIA;2° Dose;935
LUCIANÓPOLIS;1° Dose;334
LUCIANÓPOLIS;2° Dose;61
LUÍS ANTÔNIO;1° Dose;846
LUÍS ANTÔNIO;2° Dose;281
LUIZIÂNIA;1° Dose;536
LUIZIÂNIA;2° Dose;116
LUPÉRCIO;1° Dose;453
LUPÉRCIO;2° DOSE;158
LUTÉCIA;1° Dose;417
LUTÉCIA;2° Dose;123
MACATUBA;1° Dose;1655
MACATUBA;2° Dose;524
MACAUBAL;1° Dose;1150
MACAUBAL;2° Dose;430
MACEDÔNIA;1° Dose;212
MACEDÔNIA;2° DOSE;90
MAGDA;1° Dose;502
MAGDA;2° Dose;118
MAIRINQUE;1° Dose;4267
MAIRINQUE;2° Dose;1092
MAIRIPORÃ;1° Dose;7365
MAIRIPORÃ;2° Dose;1781
MANDURI;1° Dose;1119
MANDURI;2° Dose;228
MARABÁ PAULISTA;1° Dose;386
MARABÁ PAULISTA;2° Dose;83
MARACAÍ;1° Dose;1441
MARACAÍ;2° Dose;484
MARAPOAMA;1° Dose;442
MARAPOAMA;2° Dose;109
MARIÁPOLIS;1° Dose;377
MARIÁPOLIS;2° Dose;141
MARÍLIA;1° Dose;27890
MARÍLIA;2° Dose;10637
MARINÓPOLIS;1° Dose;316
MARINÓPOLIS;2° Dose;95
MARTINÓPOLIS;1° Dose;2916
MARTINÓPOLIS;2° Dose;723
MATÃO;1° Dose;8021
MATÃO;2° Dose;2322
MAUÁ;1° Dose;30431
MAUÁ;2° Dose;12695
MENDONÇA;1° Dose;543
MENDONÇA;2° Dose;235
MERIDIANO;1° Dose;509
MERIDIANO;2° Dose;186
MESÓPOLIS;1° Dose;134
MESÓPOLIS;2° Dose;62
MIGUELÓPOLIS;1° Dose;2219
MIGUELÓPOLIS;2° Dose;585
MINEIROS DO TIETÊ;1° Dose;1244
MINEIROS DO TIETÊ;2° Dose;287
MIRA ESTRELA;1° Dose;430
MIRA ESTRELA;2° Dose;132
MIRACATU;1° Dose;1856
MIRACATU;2° Dose;595
MIRANDÓPOLIS;1° Dose;3181
MIRANDÓPOLIS;2° Dose;1291
MIRANTE DO PARANAPANEMA;1° Dose;2034
MIRANTE DO PARANAPANEMA;2° Dose;606
MIRASSOL;1° Dose;6380
MIRASSOL;2° Dose;1613
MIRASSOLÂNDIA;1° Dose;604
MIRASSOLÂNDIA;2° Dose;224
MOCOCA;1° Dose;8230
MOCOCA;2° Dose;2432
MOGI DAS CRUZES;1° Dose;39394
MOGI DAS CRUZES;2° Dose;12160
MOGI GUAÇU;1° Dose;15034
MOGI GUAÇU;2° Dose;4620
MOGI MIRIM;1° Dose;11025
MOGI MIRIM;2° Dose;3560
MOMBUCA;1° Dose;346
MOMBUCA;2° Dose;179
MONÇÕES;1° Dose;389
MONÇÕES;2° Dose;133
MONGAGUÁ;1° Dose;6043
MONGAGUÁ;2° Dose;1101
MONTE ALEGRE DO SUL;1° Dose;1076
MONTE ALEGRE DO SUL;2° Dose;240
MONTE ALTO;1° Dose;5924
MONTE ALTO;2° Dose;1997
MONTE APRAZÍVEL;1° Dose;2886
MONTE APRAZÍVEL;2° Dose;1070
MONTE AZUL PAULISTA;1° Dose;2034
MONTE AZUL PAULISTA;2° Dose;699
MONTE CASTELO;1° Dose;645
MONTE CASTELO;2° Dose;149
MONTE MOR;1° Dose;4400
MONTE MOR;2° Dose;841
MONTEIRO LOBATO;1° Dose;493
MONTEIRO LOBATO;2° Dose;187
MORRO AGUDO;1° Dose;2669
MORRO AGUDO;2° Dose;889
MORUNGABA;1° Dose;1338
MORUNGABA;2° Dose;304
MOTUCA;1° Dose;404
MOTUCA;2° Dose;112
MURUTINGA DO SUL;1° Dose;555
MURUTINGA DO SUL;2° Dose;162
NANTES;1° Dose;267
NANTES;2° Dose;110
NARANDIBA;1° Dose;431
NARANDIBA;2° Dose;131
NATIVIDADE DA SERRA;1° Dose;814
NATIVIDADE DA SERRA;2° Dose;321
NAZARÉ PAULISTA;1° Dose;1830
NAZARÉ PAULISTA;2° Dose;380
NEVES PAULISTA;1° Dose;1515
NEVES PAULISTA;2° Dose;473
NHANDEARA;1° Dose;1767
NHANDEARA;2° Dose;598
NIPOÃ;1° Dose;417
NIPOÃ;2° Dose;84
NOVA ALIANÇA;1° Dose;840
NOVA ALIANÇA;2° Dose;309
NOVA CAMPINA;1° Dose;618
NOVA CAMPINA;2° DOSE;176
NOVA CANAÃ PAULISTA;1° Dose;337
NOVA CANAÃ PAULISTA;2° Dose;67
NOVA CASTILHO;1° Dose;140
NOVA CASTILHO;2° DOSE;57
NOVA EUROPA;1° Dose;952
NOVA EUROPA;2° Dose;214
NOVA GRANADA;1° Dose;2297
NOVA GRANADA;2° Dose;820
NOVA GUATAPORANGA;1° Dose;315
NOVA GUATAPORANGA;2° Dose;81
NOVA INDEPENDÊNCIA;1° Dose;336
NOVA INDEPENDÊNCIA;2° DOSE;111
NOVA LUZITÂNIA;1° Dose;354
NOVA LUZITÂNIA;2° DOSE;105
NOVA ODESSA;1° Dose;4424
NOVA ODESSA;2° Dose;1027
NOVAIS;1° Dose;262
NOVAIS;2° Dose;60
NOVO HORIZONTE;1° Dose;4822
NOVO HORIZONTE;2° Dose;1700
NUPORANGA;1° Dose;920
NUPORANGA;2° Dose;279
OCAUÇU;1° Dose;483
OCAUÇU;2° DOSE;146
ÓLEO;1° Dose;307
