Ds Município;Dose;Contagem de Id Vacinacao
ARAMINA;1° Dose;430
ARAMINA;2° Dose;116
ARANDU;1° Dose;643
ARANDU;2° Dose;136
ARAPEÍ;1° Dose;258
ARAPEÍ;2° Dose;97
ARARAQUARA;1° Dose;30651
ARARAQUARA;2° Dose;10413
ARARAS;1° DOSE;13646
ARARAS;2° Dose;4037
ARCO-ÍRIS;1° Dose;372
ARCO-ÍRIS;2° Dose;232
AREALVA;1° Dose;1057
AREALVA;2° Dose;254
AREIAS;1° Dose;277
AREIAS;2° Dose;132
AREIÓPOLIS;1° Dose;461
AREIÓPOLIS;2° Dose;226
ARIRANHA;1° Dose;953
ARIRANHA;2° Dose;365
ARTUR NOGUEIRA;1° Dose;4283
ARTUR NOGUEIRA;2° Dose;1074
ARUJÁ;1° Dose;4833
ARUJÁ;2° Dose;1522
ASPÁSIA;1° Dose;251
ASPÁSIA;2° DOSE;79
ASSIS;1° Dose;13138
ASSIS;2° Dose;4373
ATIBAIA;1° Dose;15866
ATIBAIA;2° Dose;5287
AURIFLAMA;1° Dose;1515
AURIFLAMA;2° Dose;422
AVAÍ;1° Dose;817
AVAÍ;2° Dose;489
AVANHANDAVA;1° Dose;956
AVANHANDAVA;2° Dose;233
AVARÉ;1° Dose;9393
AVARÉ;2° Dose;3073
BADY BASSITT;1° Dose;1344
BADY BASSITT;2° Dose;672
BALBINOS;1° Dose;229
BALBINOS;2° Dose;73
BÁLSAMO;1° Dose;1060
BÁLSAMO;2° Dose;367
BANANAL;1° Dose;1297
BANANAL;2° Dose;411
BARÃO DE ANTONINA;1° Dose;373
BARÃO DE ANTONINA;2° Dose;166
BARBOSA;1° Dose;653
BARBOSA;2° Dose;238
BARIRI;1° Dose;4050
BARIRI;2° Dose;1139
BARRA BONITA;1° Dose;4094
BARRA BONITA;2° Dose;1248
BARRA DO CHAPÉU;1° Dose;359
BARRA DO CHAPÉU;2° Dose;88
BARRA DO TURVO;1° DOSE;1124
BARRA DO TURVO;2° Dose;511
BARRETOS;1° Dose;15177
BARRETOS;2° Dose;6149
BARRINHA;1° DOSE;2115
BARRINHA;2° Dose;649
BARUERI;1° Dose;22106
BARUERI;2° Dose;7795
BASTOS;1° Dose;2045
BASTOS;2° Dose;623
BATATAIS;1° DOSE;4329
BATATAIS;2° Dose;1800
BAURU;1° Dose;46578
BAURU;2° Dose;17590
BEBEDOURO;1° Dose;6758
BEBEDOURO;2° Dose;1990
BENTO DE ABREU;1° Dose;279
BENTO DE ABREU;2° Dose;61
BERNARDINO DE CAMPOS;1° Dose;1592
BERNARDINO DE CAMPOS;2° Dose;406
BERTIOGA;1° DOSE;3640
BERTIOGA;2° Dose;1322
BILAC;1° Dose;1072
BILAC;2° Dose;322
BIRIGUI;1° Dose;9679
BIRIGUI;2° Dose;2524
BIRITIBA MIRIM;1° Dose;2395
BIRITIBA MIRIM;2° Dose;592
BOA ESPERANÇA DO SUL;1° Dose;1099
BOA ESPERANÇA DO SUL;2° Dose;298
BOCAINA;1° Dose;1014
BOCAINA;2° Dose;331
BOFETE;1° Dose;909
BOFETE;2° Dose;202
BOITUVA;1° DOSE;3580
BOITUVA;2° Dose;1053
BOM JESUS DOS PERDÕES;1° Dose;1626
BOM JESUS DOS PERDÕES;2° Dose;373
BOM SUCESSO DE ITARARÉ;1° Dose;224
BOM SUCESSO DE ITARARÉ;2° Dose;67
BORÁ;1° Dose;128
BORÁ;2° Dose;40
BORACÉIA;1° Dose;531
BORACÉIA;2° Dose;125
BORBOREMA;1° Dose;1552
BORBOREMA;2° Dose;406
BOREBI;1° Dose;220
BOREBI;2° Dose;53
BOTUCATU;1° Dose;22078
BOTUCATU;2° Dose;6826
BRAGANÇA PAULISTA;1° Dose;16038
BRAGANÇA PAULISTA;2° Dose;5911
BRAÚNA;1° Dose;732
BRAÚNA;2° Dose;256
BREJO ALEGRE;1° Dose;340
BREJO ALEGRE;2° Dose;47
BRODOWSKI;1° DOSE;2327
BRODOWSKI;2° Dose;887
BROTAS;1° Dose;2222
BROTAS;2° Dose;582
BURI;1° Dose;1294
BURI;2° Dose;287
BURITAMA;1° Dose;1493
BURITAMA;2° Dose;478
BURITIZAL;1° Dose;575
BURITIZAL;2° Dose;173
CABRÁLIA PAULISTA;1° Dose;446
CABRÁLIA PAULISTA;2° Dose;122
CABREÚVA;1° Dose;2056
CABREÚVA;2° Dose;693
CAÇAPAVA;1° Dose;6716
CAÇAPAVA;2° Dose;2269
CACHOEIRA PAULISTA;1° Dose;2991
CACHOEIRA PAULISTA;2° Dose;869
CACONDE;1° Dose;1857
CACONDE;2° Dose;344
CAFELÂNDIA;1° Dose;1112
CAFELÂNDIA;2° Dose;133
CAIABU;1° Dose;402
CAIABU;2° Dose;112
CAIEIRAS;1° Dose;7204
CAIEIRAS;2° Dose;1990
CAIUÁ;1° DOSE;562
CAIUÁ;2° Dose;188
CAJAMAR;1° Dose;3987
CAJAMAR;2° Dose;1021
CAJATI;1° DOSE;1868
CAJATI;2° Dose;561
CAJOBI;1° Dose;1041
CAJOBI;2° Dose;406
CAJURU;1° DOSE;2184
CAJURU;2° Dose;732
CAMPINA DO MONTE ALEGRE;1° DOSE;598
CAMPINA DO MONTE ALEGRE;2° Dose;128
CAMPINAS;1° Dose;134179
CAMPINAS;2° Dose;41589
CAMPO LIMPO PAULISTA;1° Dose;4406
CAMPO LIMPO PAULISTA;2° Dose;1516
CAMPOS DO JORDÃO;1° Dose;3927
CAMPOS DO JORDÃO;2° Dose;1379
CAMPOS NOVOS PAULISTA;1° Dose;388
CAMPOS NOVOS PAULISTA;2° Dose;109
CANANÉIA;1° DOSE;1194
CANANÉIA;2° Dose;352
CANAS;1° Dose;306
CANAS;2° Dose;108
CÂNDIDO MOTA;1° Dose;3287
CÂNDIDO MOTA;2° Dose;853
CÂNDIDO RODRIGUES;1° Dose;408
CÂNDIDO RODRIGUES;2° Dose;105
CANITAR;1° Dose;275
CANITAR;2° Dose;100
CAPÃO BONITO;1° DOSE;3870
CAPÃO BONITO;2° Dose;894
CAPELA DO ALTO;1° Dose;1110
CAPELA DO ALTO;2° Dose;281
CAPIVARI;1° DOSE;4581
CAPIVARI;2° Dose;1417
CARAGUATATUBA;1° Dose;10110
CARAGUATATUBA;2° Dose;3407
CARAPICUÍBA;1° Dose;20475
CARAPICUÍBA;2° Dose;5623
CARDOSO;1° Dose;1412
CARDOSO;2° Dose;389
CASA BRANCA;1° Dose;2979
CASA BRANCA;2° Dose;1154
CÁSSIA DOS COQUEIROS;1° DOSE;331
CÁSSIA DOS COQUEIROS;2° Dose;94
CASTILHO;1° Dose;2052
CASTILHO;2° Dose;625
CATANDUVA;1° Dose;17555
CATANDUVA;2° Dose;6686
CATIGUÁ;1° Dose;860
CATIGUÁ;2° Dose;138
CEDRAL;1° Dose;1116
CEDRAL;2° Dose;475
CERQUEIRA CÉSAR;1° Dose;2095
CERQUEIRA CÉSAR;2° Dose;544
CERQUILHO;1° DOSE;2408
CERQUILHO;2° Dose;600
CESÁRIO LANGE;1° DOSE;1478
CESÁRIO LANGE;2° Dose;359
CHARQUEADA;1° DOSE;1071
CHARQUEADA;2° Dose;328
CHAVANTES;1° Dose;922
CHAVANTES;2° Dose;242
CLEMENTINA;1° Dose;606
CLEMENTINA;2° Dose;197
COLINA;1° Dose;944
COLINA;2° Dose;396
COLÔMBIA;1° Dose;684
COLÔMBIA;2° Dose;274
CONCHAL;1° DOSE;1765
CONCHAL;2° Dose;694
CONCHAS;1° Dose;1731
CONCHAS;2° Dose;462
CORDEIRÓPOLIS;1° DOSE;2110
CORDEIRÓPOLIS;2° Dose;421
COROADOS;1° Dose;448
COROADOS;2° Dose;114
CORONEL MACEDO;1° Dose;576
CORONEL MACEDO;2° Dose;171
CORUMBATAÍ;1° Dose;328
CORUMBATAÍ;2° Dose;113
COSMÓPOLIS;1° Dose;3923
COSMÓPOLIS;2° Dose;965
COSMORAMA;1° Dose;1119
COSMORAMA;2° Dose;240
COTIA;1° Dose;11541
COTIA;2° Dose;4477
CRAVINHOS;1° Dose;2090
CRAVINHOS;2° Dose;605
CRISTAIS PAULISTA;1° Dose;829
CRISTAIS PAULISTA;2° Dose;221
CRUZÁLIA;1° Dose;224
CRUZÁLIA;2° Dose;52
CRUZEIRO;1° Dose;5886
CRUZEIRO;2° Dose;2134
CUBATÃO;1° DOSE;9642
CUBATÃO;2° Dose;2609
CUNHA;1° Dose;2136
CUNHA;2° Dose;533
DESCALVADO;1° Dose;4376
DESCALVADO;2° Dose;1210
DIADEMA;1° Dose;24681
DIADEMA;2° Dose;8853
DIRCE REIS;1° Dose;241
DIRCE REIS;2° Dose;67
DIVINOLÂNDIA;1° Dose;1920
DIVINOLÂNDIA;2° Dose;603
DOBRADA;1° Dose;507
DOBRADA;2° Dose;133
DOIS CÓRREGOS;1° Dose;2406
DOIS CÓRREGOS;2° Dose;799
DOLCINÓPOLIS;1° Dose;337
DOLCINÓPOLIS;2° Dose;76
DOURADO;1° Dose;877
DOURADO;2° Dose;307
DRACENA;1° DOSE;6409
DRACENA;2° Dose;2604
DUARTINA;1° Dose;1722
DUARTINA;2° Dose;465
DUMONT;1° DOSE;697
DUMONT;2° Dose;231
ECHAPORÃ;1° Dose;705
ECHAPORÃ;2° Dose;272
ELDORADO;1° Dose;2386
ELDORADO;2° Dose;1489
ELIAS FAUSTO;1° DOSE;1221
ELIAS FAUSTO;2° Dose;305
ELISIÁRIO;1° Dose;386
ELISIÁRIO;2° Dose;99
EMBAÚBA;1° Dose;314
EMBAÚBA;2° Dose;80
EMBU DAS ARTES;1° Dose;10393
EMBU DAS ARTES;2° Dose;5185
EMBU-GUAÇU;1° Dose;5111
EMBU-GUAÇU;2° Dose;1952
EMILIANÓPOLIS;1° Dose;445
EMILIANÓPOLIS;2° Dose;149
ENGENHEIRO COELHO;1° DOSE;1164
ENGENHEIRO COELHO;2° Dose;428
ESPÍRITO SANTO DO PINHAL;1° Dose;4735
ESPÍRITO SANTO DO PINHAL;2° Dose;1802
ESPÍRITO SANTO DO TURVO;1° Dose;330
ESPÍRITO SANTO DO TURVO;2° Dose;93
ESTIVA GERBI;1° Dose;641
ESTIVA GERBI;2° Dose;164
ESTRELA DO NORTE;1° Dose;242
ESTRELA DO NORTE;2° Dose;69
ESTRELA D'OESTE;1° Dose;1239
ESTRELA D'OESTE;2° Dose;386
EUCLIDES DA CUNHA PAULISTA;1° DOSE;778
EUCLIDES DA CUNHA PAULISTA;2° Dose;217
FARTURA;1° Dose;1723
FARTURA;2° Dose;530
FERNANDO PRESTES;1° Dose;900
FERNANDO PRESTES;2° Dose;233
FERNANDÓPOLIS;1° Dose;9628
FERNANDÓPOLIS;2° Dose;3764
FERNÃO;1° Dose;223
FERNÃO;2° Dose;60
FERRAZ DE VASCONCELOS;1° Dose;8312
FERRAZ DE VASCONCELOS;2° Dose;3175
FLORA RICA;1° Dose;393
FLORA RICA;2° Dose;97
FLOREAL;1° Dose;483
FLOREAL;2° Dose;112
FLÓRIDA PAULISTA;1° Dose;1332
FLÓRIDA PAULISTA;2° Dose;438
FLORÍNEA;1° Dose;333
FLORÍNEA;2° Dose;124
FRANCA;1° Dose;26493
FRANCA;2° Dose;7050
FRANCISCO MORATO;1° Dose;8907
FRANCISCO MORATO;2° Dose;2749
FRANCO DA ROCHA;1° Dose;11797
FRANCO DA ROCHA;2° Dose;3430
GABRIEL MONTEIRO;1° Dose;313
GABRIEL MONTEIRO;2° Dose;62
GÁLIA;1° Dose;885
GÁLIA;2° Dose;316
GARÇA;1° Dose;4708
GARÇA;2° Dose;1541
GASTÃO VIDIGAL;1° Dose;476
GASTÃO VIDIGAL;2° Dose;110
GAVIÃO PEIXOTO;1° Dose;467
GAVIÃO PEIXOTO;2° Dose;119
GENERAL SALGADO;1° Dose;1611
GENERAL SALGADO;2° Dose;452
GETULINA;1° Dose;906
GETULINA;2° Dose;266
GLICÉRIO;1° Dose;498
GLICÉRIO;2° Dose;145
GUAIÇARA;1° Dose;879
GUAIÇARA;2° Dose;210
GUAIMBÊ;1° Dose;578
GUAIMBÊ;2° Dose;242
GUAÍRA;1° Dose;3474
GUAÍRA;2° Dose;1171
GUAPIAÇU;1° Dose;1751
GUAPIAÇU;2° Dose;608
GUAPIARA;1° Dose;1220
GUAPIARA;2° Dose;358
GUARÁ;1° Dose;2223
GUARÁ;2° Dose;719
GUARAÇAÍ;1° Dose;1162
GUARAÇAÍ;2° Dose;391
GUARACI;1° Dose;1024
GUARACI;2° Dose;401
GUARANI D'OESTE;1° Dose;257
GUARANI D'OESTE;2° Dose;92
GUARANTÃ;1° Dose;600
GUARANTÃ;2° Dose;189
GUARARAPES;1° Dose;3168
GUARARAPES;2° Dose;1011
GUARAREMA;1° Dose;2564
GUARAREMA;2° Dose;732
GUARATINGUETÁ;1° Dose;11075
GUARATINGUETÁ;2° Dose;3707
GUAREÍ;1° DOSE;1042
GUAREÍ;2° Dose;315
GUARIBA;1° DOSE;2359
GUARIBA;2° Dose;714
GUARUJÁ;1° DOSE;23661
GUARUJÁ;2° Dose;5453
GUARULHOS;1° Dose;72873
GUARULHOS;2° Dose;28088
GUATAPARÁ;1° DOSE;730
GUATAPARÁ;2° Dose;172
GUZOLÂNDIA;1° Dose;416
GUZOLÂNDIA;2° Dose;102
HERCULÂNDIA;1° Dose;911
HERCULÂNDIA;2° Dose;216
HOLAMBRA;1° Dose;1060
HOLAMBRA;2° Dose;302
HORTOLÂNDIA;1° Dose;11177
HORTOLÂNDIA;2° Dose;4328
IACANGA;1° Dose;1313
IACANGA;2° Dose;295
IACRI;1° Dose;630
IACRI;2° Dose;194
IARAS;1° Dose;503
IARAS;2° Dose;139
IBATÉ;1° Dose;2220
IBATÉ;2° Dose;567
IBIRÁ;1° Dose;1532
IBIRÁ;2° Dose;424
IBIRAREMA;1° Dose;848
IBIRAREMA;2° Dose;249
IBITINGA;1° Dose;5424
IBITINGA;2° Dose;1805
IBIÚNA;1° DOSE;5264
IBIÚNA;2° Dose;1577
ICÉM;1° Dose;780
ICÉM;2° Dose;250
IEPÊ;1° DOSE;1075
IEPÊ;2° Dose;300
IGARAÇU DO TIETÊ;1° Dose;1240
IGARAÇU DO TIETÊ;2° Dose;308
IGARAPAVA;1° Dose;2694
IGARAPAVA;2° Dose;800
IGARATÁ;1° Dose;959
IGARATÁ;2° Dose;257
IGUAPE;1° DOSE;3210
IGUAPE;2° Dose;812
ILHA COMPRIDA;1° DOSE;1167
ILHA COMPRIDA;2° Dose;265
ILHA SOLTEIRA;1° Dose;3576
ILHA SOLTEIRA;2° Dose;967
ILHABELA;1° Dose;2619
ILHABELA;2° Dose;1006
INDAIATUBA;1° Dose;21654
INDAIATUBA;2° Dose;6222
INDIANA;1° Dose;622
INDIANA;2° Dose;147
INDIAPORÃ;1° Dose;646
INDIAPORÃ;2° Dose;158
INÚBIA PAULISTA;1° Dose;465
INÚBIA PAULISTA;2° Dose;144
IPAUSSU;1° Dose;1439
IPAUSSU;2° Dose;428
IPERÓ;1° DOSE;1828
IPERÓ;2° Dose;423
IPEÚNA;1° Dose;471
IPEÚNA;2° Dose;122
IPIGUÁ;1° Dose;595
IPIGUÁ;2° Dose;149
IPORANGA;1° Dose;622
IPORANGA;2° Dose;392
IPUÃ;1° Dose;1175
IPUÃ;2° Dose;349
IRACEMÁPOLIS;1° DOSE;1747
IRACEMÁPOLIS;2° Dose;515
IRAPUÃ;1° Dose;744
IRAPUÃ;2° Dose;279
IRAPURU;1° DOSE;916
IRAPURU;2° Dose;189
ITABERÁ;1° Dose;1673
ITABERÁ;2° Dose;372
ITAÍ;1° Dose;2137
ITAÍ;2° Dose;522
ITAJOBI;1° Dose;1857
ITAJOBI;2° Dose;532
ITAJU;1° Dose;345
ITAJU;2° Dose;97
ITANHAÉM;1° DOSE;10081
ITANHAÉM;2° Dose;3699
ITAOCA;1° Dose;453
ITAOCA;2° Dose;232
ITAPECERICA DA SERRA;1° Dose;9369
ITAPECERICA DA SERRA;2° Dose;3554
ITAPETININGA;1° DOSE;16364
ITAPETININGA;2° Dose;5079
ITAPEVA;1° Dose;8889
ITAPEVA;2° Dose;2563
ITAPEVI;1° Dose;9822
ITAPEVI;2° Dose;3486
ITAPIRA;1° Dose;5566
ITAPIRA;2° Dose;2187
ITAPIRAPUÃ PAULISTA;1° Dose;357
ITAPIRAPUÃ PAULISTA;2° Dose;80
ITÁPOLIS;1° Dose;4428
ITÁPOLIS;2° Dose;1370
ITAPORANGA;1° Dose;1525
ITAPORANGA;2° Dose;403
ITAPUÍ;1° Dose;1135
ITAPUÍ;2° Dose;323
ITAPURA;1° Dose;448
ITAPURA;2° Dose;129
ITAQUAQUECETUBA;1° Dose;11051
ITAQUAQUECETUBA;2° Dose;3779
ITARARÉ;1° Dose;3455
ITARARÉ;2° Dose;948
ITARIRI;1° DOSE;1370
ITARIRI;2° Dose;442
ITATIBA;1° Dose;9318
ITATIBA;2° Dose;3151
ITATINGA;1° Dose;1505
ITATINGA;2° Dose;366
ITIRAPINA;1° Dose;1173
ITIRAPINA;2° Dose;473
ITIRAPUÃ;1° Dose;608
ITIRAPUÃ;2° Dose;147
ITOBI;1° Dose;809
ITOBI;2° Dose;214
ITU;1° DOSE;14744
ITU;2° Dose;4795
ITUPEVA;1° Dose;2744
ITUPEVA;2° Dose;868
ITUVERAVA;1° Dose;3304
ITUVERAVA;2° Dose;1336
JABORANDI;1° Dose;700
JABORANDI;2° Dose;257
JABOTICABAL;1° DOSE;8594
JABOTICABAL;2° Dose;2467
JACAREÍ;1° Dose;22074
JACAREÍ;2° Dose;6644
JACI;1° Dose;806
JACI;2° Dose;342
JACUPIRANGA;1° DOSE;1414
JACUPIRANGA;2° Dose;392
JAGUARIÚNA;1° Dose;3939
JAGUARIÚNA;2° Dose;1195
JALES;1° Dose;6853
JALES;2° Dose;2408
JAMBEIRO;1° Dose;386
JAMBEIRO;2° Dose;159
JANDIRA;1° Dose;4862
JANDIRA;2° Dose;1733
JARDINÓPOLIS;1° DOSE;2903
JARDINÓPOLIS;2° Dose;1008
JARINU;1° Dose;2210
JARINU;2° Dose;690
JAÚ;1° Dose;14516
JAÚ;2° Dose;5687
JERIQUARA;1° Dose;354
JERIQUARA;2° Dose;95
JOANÓPOLIS;1° Dose;1400
JOANÓPOLIS;2° Dose;399
JOÃO RAMALHO;1° Dose;285
JOÃO RAMALHO;2° Dose;82
JOSÉ BONIFÁCIO;1° Dose;3212
JOSÉ BONIFÁCIO;2° Dose;1339
JÚLIO MESQUITA;1° Dose;330
JÚLIO MESQUITA;2° Dose;76
JUMIRIM;1° DOSE;273
JUMIRIM;2° Dose;65
JUNDIAÍ;1° Dose;35307
JUNDIAÍ;2° Dose;11399
JUNQUEIRÓPOLIS;1° DOSE;2553
JUNQUEIRÓPOLIS;2° Dose;749
JUQUIÁ;1° DOSE;1605
JUQUIÁ;2° Dose;330
JUQUITIBA;1° Dose;2429
JUQUITIBA;2° Dose;829
LAGOINHA;1° Dose;751
LAGOINHA;2° Dose;234
LARANJAL PAULISTA;1° Dose;2568
LARANJAL PAULISTA;2° Dose;841
LAVÍNIA;1° Dose;681
LAVÍNIA;2° Dose;167
LAVRINHAS;1° Dose;415
LAVRINHAS;2° Dose;128
LEME;1° DOSE;9492
LEME;2° Dose;2992
LENÇÓIS PAULISTA;1° Dose;5027
LENÇÓIS PAULISTA;2° Dose;1663
LIMEIRA;1° DOSE;23088
LIMEIRA;2° Dose;4306
LINDÓIA;1° Dose;778
LINDÓIA;2° Dose;208
LINS;1° Dose;9243
LINS;2° Dose;3301
LORENA;1° Dose;6858
LORENA;2° Dose;2340
LOURDES;1° Dose;317
LOURDES;2° Dose;96
LOUVEIRA;1° Dose;2905
LOUVEIRA;2° Dose;940
LUCÉLIA;1° Dose;2035
LUCÉLIA;2° Dose;784
LUCIANÓPOLIS;1° Dose;330
LUCIANÓPOLIS;2° Dose;61
LUÍS ANTÔNIO;1° Dose;787
LUÍS ANTÔNIO;2° Dose;280
LUIZIÂNIA;1° Dose;453
LUIZIÂNIA;2° Dose;112
LUPÉRCIO;1° Dose;449
LUPÉRCIO;2° Dose;139
LUTÉCIA;1° Dose;378
LUTÉCIA;2° Dose;123
MACATUBA;1° Dose;1499
MACATUBA;2° Dose;512
MACAUBAL;1° Dose;1070
MACAUBAL;2° Dose;325
MACEDÔNIA;1° Dose;212
MACEDÔNIA;2° Dose;63
MAGDA;1° Dose;502
MAGDA;2° Dose;118
MAIRINQUE;1° DOSE;3650
MAIRINQUE;2° Dose;1028
MAIRIPORÃ;1° Dose;5669
MAIRIPORÃ;2° Dose;1737
MANDURI;1° Dose;1010
MANDURI;2° Dose;228
MARABÁ PAULISTA;1° Dose;366
MARABÁ PAULISTA;2° Dose;83
MARACAÍ;1° Dose;1179
MARACAÍ;2° Dose;470
MARAPOAMA;1° Dose;297
MARAPOAMA;2° Dose;109
MARIÁPOLIS;1° Dose;343
MARIÁPOLIS;2° Dose;119
MARÍLIA;1° Dose;24109
MARÍLIA;2° Dose;10337
MARINÓPOLIS;1° Dose;316
MARINÓPOLIS;2° Dose;95
MARTINÓPOLIS;1° DOSE;2515
MARTINÓPOLIS;2° Dose;674
MATÃO;1° Dose;7158
MATÃO;2° Dose;2301
MAUÁ;1° Dose;27298
MAUÁ;2° Dose;11525
MENDONÇA;1° Dose;447
MENDONÇA;2° Dose;235
MERIDIANO;1° Dose;508
MERIDIANO;2° Dose;145
MESÓPOLIS;1° Dose;134
MESÓPOLIS;2° Dose;62
MIGUELÓPOLIS;1° Dose;1844
MIGUELÓPOLIS;2° Dose;553
MINEIROS DO TIETÊ;1° Dose;1208
MINEIROS DO TIETÊ;2° Dose;278
MIRA ESTRELA;1° Dose;390
MIRA ESTRELA;2° Dose;115
MIRACATU;1° DOSE;1488
MIRACATU;2° Dose;408
MIRANDÓPOLIS;1° Dose;2568
MIRANDÓPOLIS;2° Dose;1096
MIRANTE DO PARANAPANEMA;1° DOSE;1825
MIRANTE DO PARANAPANEMA;2° Dose;600
MIRASSOL;1° Dose;5217
MIRASSOL;2° Dose;1596
MIRASSOLÂNDIA;1° Dose;575
MIRASSOLÂNDIA;2° Dose;206
MOCOCA;1° Dose;8124
MOCOCA;2° Dose;2393
MOGI DAS CRUZES;1° Dose;33417
MOGI DAS CRUZES;2° Dose;10535
MOGI GUAÇU;1° Dose;12418
MOGI GUAÇU;2° Dose;4260
MOGI MIRIM;1° Dose;8860
MOGI MIRIM;2° Dose;3439
MOMBUCA;1° Dose;302
MOMBUCA;2° Dose;176
MONÇÕES;1° Dose;378
MONÇÕES;2° Dose;104
MONGAGUÁ;1° DOSE;5405
MONGAGUÁ;2° Dose;1001
MONTE ALEGRE DO SUL;1° Dose;1008
MONTE ALEGRE DO SUL;2° Dose;240
MONTE ALTO;1° DOSE;5859
MONTE ALTO;2° Dose;1797
MONTE APRAZÍVEL;1° Dose;2863
MONTE APRAZÍVEL;2° Dose;1070
MONTE AZUL PAULISTA;1° Dose;1875
MONTE AZUL PAULISTA;2° Dose;555
MONTE CASTELO;1° Dose;513
MONTE CASTELO;2° Dose;147
MONTE MOR;1° Dose;3989
MONTE MOR;2° Dose;832
MONTEIRO LOBATO;1° Dose;437
MONTEIRO LOBATO;2° Dose;131
MORRO AGUDO;1° Dose;2188
MORRO AGUDO;2° Dose;866
MORUNGABA;1° Dose;1211
MORUNGABA;2° Dose;302
MOTUCA;1° Dose;359
MOTUCA;2° Dose;80
MURUTINGA DO SUL;1° Dose;555
MURUTINGA DO SUL;2° Dose;162
NANTES;1° DOSE;251
NANTES;2° Dose;95
NARANDIBA;1° Dose;411
NARANDIBA;2° Dose;131
NATIVIDADE DA SERRA;1° Dose;673
NATIVIDADE DA SERRA;2° Dose;283
NAZARÉ PAULISTA;1° Dose;1825
NAZARÉ PAULISTA;2° Dose;346
NEVES PAULISTA;1° Dose;1265
NEVES PAULISTA;2° Dose;413
NHANDEARA;1° Dose;1712
NHANDEARA;2° Dose;409
NIPOÃ;1° Dose;374
NIPOÃ;2° Dose;73
NOVA ALIANÇA;1° Dose;823
NOVA ALIANÇA;2° Dose;267
NOVA CAMPINA;1° Dose;602
NOVA CAMPINA;2° Dose;148
NOVA CANAÃ PAULISTA;1° Dose;337
NOVA CANAÃ PAULISTA;2° Dose;67
NOVA CASTILHO;1° Dose;140
NOVA CASTILHO;2° Dose;47
NOVA EUROPA;1° Dose;833
NOVA EUROPA;2° Dose;214
NOVA GRANADA;1° Dose;1867
NOVA GRANADA;2° Dose;658
NOVA GUATAPORANGA;1° Dose;312
NOVA GUATAPORANGA;2° Dose;62
NOVA INDEPENDÊNCIA;1° Dose;292
NOVA INDEPENDÊNCIA;2° Dose;89
NOVA LUZITÂNIA;1° Dose;334
NOVA LUZITÂNIA;2° Dose;83
NOVA ODESSA;1° Dose;3984
NOVA ODESSA;2° Dose;1027
NOVAIS;1° Dose;262
NOVAIS;2° Dose;60
NOVO HORIZONTE;1° Dose;4359
NOVO HORIZONTE;2° Dose;1552
NUPORANGA;1° Dose;777
NUPORANGA;2° Dose;277
OCAUÇU;1° Dose;462
