Ds Município;Dose;Contagem de Id Vacinacao
ARARAQUARA;1° DOSE;33926
ARARAQUARA;2° DOSE;11480
ARARAS;1° DOSE;16162
ARARAS;2° DOSE;5156
ARCO-ÍRIS;1° DOSE;442
ARCO-ÍRIS;2° DOSE;256
AREALVA;1° DOSE;1261
AREALVA;2° DOSE;362
AREIAS;1° DOSE;477
AREIAS;2° DOSE;184
AREIÓPOLIS;1° DOSE;693
AREIÓPOLIS;2° DOSE;250
ARIRANHA;1° DOSE;1095
ARIRANHA;2° DOSE;486
ARTUR NOGUEIRA;1° DOSE;4930
ARTUR NOGUEIRA;2° DOSE;1499
ARUJÁ;1° DOSE;6725
ARUJÁ;2° DOSE;2590
ASPÁSIA;1° DOSE;287
ASPÁSIA;2° DOSE;125
ASSIS;1° DOSE;14337
ASSIS;2° DOSE;6092
ATIBAIA;1° DOSE;18368
ATIBAIA;2° DOSE;7722
AURIFLAMA;1° DOSE;1982
AURIFLAMA;2° DOSE;605
AVAÍ;1° DOSE;892
AVAÍ;2° DOSE;535
AVANHANDAVA;1° DOSE;1065
AVANHANDAVA;2° DOSE;350
AVARÉ;1° DOSE;11327
AVARÉ;2° DOSE;3724
BADY BASSITT;1° DOSE;1866
BADY BASSITT;2° DOSE;779
BALBINOS;1° DOSE;269
BALBINOS;2° DOSE;87
BÁLSAMO;1° DOSE;1391
BÁLSAMO;2° DOSE;600
BANANAL;1° DOSE;1477
BANANAL;2° DOSE;606
BARÃO DE ANTONINA;1° DOSE;489
BARÃO DE ANTONINA;2° DOSE;200
BARBOSA;1° DOSE;781
BARBOSA;2° DOSE;241
BARIRI;1° DOSE;4592
BARIRI;2° DOSE;1437
BARRA BONITA;1° DOSE;4935
BARRA BONITA;2° DOSE;1738
BARRA DO CHAPÉU;1° DOSE;478
BARRA DO CHAPÉU;2° DOSE;123
BARRA DO TURVO;1° DOSE;1566
BARRA DO TURVO;2° DOSE;775
BARRETOS;1° DOSE;18169
BARRETOS;2° DOSE;8016
BARRINHA;1° DOSE;2323
BARRINHA;2° DOSE;882
BARUERI;1° DOSE;24453
BARUERI;2° DOSE;11490
BASTOS;1° DOSE;2593
BASTOS;2° DOSE;979
BATATAIS;1° DOSE;6259
BATATAIS;2° DOSE;2042
BAURU;1° DOSE;54284
BAURU;2° DOSE;24507
BEBEDOURO;1° DOSE;10128
BEBEDOURO;2° DOSE;3110
BENTO DE ABREU;1° DOSE;312
BENTO DE ABREU;2° DOSE;101
BERNARDINO DE CAMPOS;1° DOSE;1721
BERNARDINO DE CAMPOS;2° DOSE;588
BERTIOGA;1° DOSE;5043
BERTIOGA;2° DOSE;1975
BILAC;1° DOSE;1322
BILAC;2° DOSE;489
BIRIGUI;1° DOSE;13218
BIRIGUI;2° DOSE;3807
BIRITIBA MIRIM;1° DOSE;2864
BIRITIBA MIRIM;2° DOSE;984
BOA ESPERANÇA DO SUL;1° DOSE;1415
BOA ESPERANÇA DO SUL;2° DOSE;407
BOCAINA;1° DOSE;1292
BOCAINA;2° DOSE;461
BOFETE;1° DOSE;1285
BOFETE;2° DOSE;322
BOITUVA;1° DOSE;4783
BOITUVA;2° DOSE;1541
BOM JESUS DOS PERDÕES;1° DOSE;2098
BOM JESUS DOS PERDÕES;2° DOSE;636
BOM SUCESSO DE ITARARÉ;1° DOSE;310
BOM SUCESSO DE ITARARÉ;2° DOSE;74
BORÁ;1° DOSE;134
BORÁ;2° DOSE;68
BORACÉIA;1° DOSE;637
BORACÉIA;2° DOSE;167
BORBOREMA;1° DOSE;2012
BORBOREMA;2° DOSE;646
BOREBI;1° DOSE;254
BOREBI;2° DOSE;74
BOTUCATU;1° DOSE;23822
BOTUCATU;2° DOSE;8959
BRAGANÇA PAULISTA;1° DOSE;20745
BRAGANÇA PAULISTA;2° DOSE;7097
BRAÚNA;1° DOSE;786
BRAÚNA;2° DOSE;399
BREJO ALEGRE;1° DOSE;406
BREJO ALEGRE;2° DOSE;201
BRODOWSKI;1° DOSE;2792
BRODOWSKI;2° DOSE;1259
BROTAS;1° DOSE;2635
BROTAS;2° DOSE;847
BURI;1° DOSE;1601
BURI;2° DOSE;338
BURITAMA;1° DOSE;2155
BURITAMA;2° DOSE;683
BURITIZAL;1° DOSE;615
BURITIZAL;2° DOSE;278
CABRÁLIA PAULISTA;1° DOSE;545
CABRÁLIA PAULISTA;2° DOSE;185
CABREÚVA;1° DOSE;3021
CABREÚVA;2° DOSE;890
CAÇAPAVA;1° DOSE;10357
CAÇAPAVA;2° DOSE;3584
CACHOEIRA PAULISTA;1° DOSE;3927
CACHOEIRA PAULISTA;2° DOSE;1106
CACONDE;1° DOSE;2352
CACONDE;2° DOSE;601
CAFELÂNDIA;1° DOSE;2266
CAFELÂNDIA;2° DOSE;731
CAIABU;1° DOSE;510
CAIABU;2° DOSE;175
CAIEIRAS;1° DOSE;8094
CAIEIRAS;2° DOSE;2601
CAIUÁ;1° DOSE;809
CAIUÁ;2° DOSE;290
CAJAMAR;1° DOSE;5274
CAJAMAR;2° DOSE;1832
CAJATI;1° DOSE;2481
CAJATI;2° DOSE;873
CAJOBI;1° DOSE;1331
CAJOBI;2° DOSE;588
CAJURU;1° DOSE;2841
CAJURU;2° DOSE;954
CAMPINA DO MONTE ALEGRE;1° DOSE;690
CAMPINA DO MONTE ALEGRE;2° DOSE;235
CAMPINAS;1° DOSE;144603
CAMPINAS;2° DOSE;62782
CAMPO LIMPO PAULISTA;1° DOSE;6127
CAMPO LIMPO PAULISTA;2° DOSE;1835
CAMPOS DO JORDÃO;1° DOSE;5074
CAMPOS DO JORDÃO;2° DOSE;1570
CAMPOS NOVOS PAULISTA;1° DOSE;598
CAMPOS NOVOS PAULISTA;2° DOSE;242
CANANÉIA;1° DOSE;1506
CANANÉIA;2° DOSE;589
CANAS;1° DOSE;396
CANAS;2° DOSE;138
CÂNDIDO MOTA;1° DOSE;3658
CÂNDIDO MOTA;2° DOSE;1438
CÂNDIDO RODRIGUES;1° DOSE;539
CÂNDIDO RODRIGUES;2° DOSE;151
CANITAR;1° DOSE;378
CANITAR;2° DOSE;154
CAPÃO BONITO;1° DOSE;4573
CAPÃO BONITO;2° DOSE;1338
CAPELA DO ALTO;1° DOSE;1795
CAPELA DO ALTO;2° DOSE;453
CAPIVARI;1° DOSE;5361
CAPIVARI;2° DOSE;2056
CARAGUATATUBA;1° DOSE;11912
CARAGUATATUBA;2° DOSE;5162
CARAPICUÍBA;1° DOSE;28986
CARAPICUÍBA;2° DOSE;7660
CARDOSO;1° DOSE;1610
CARDOSO;2° DOSE;419
CASA BRANCA;1° DOSE;3594
CASA BRANCA;2° DOSE;1295
CÁSSIA DOS COQUEIROS;1° DOSE;375
CÁSSIA DOS COQUEIROS;2° DOSE;164
CASTILHO;1° DOSE;2330
CASTILHO;2° DOSE;706
CATANDUVA;1° DOSE;19799
CATANDUVA;2° DOSE;8969
CATIGUÁ;1° DOSE;862
CATIGUÁ;2° DOSE;309
CEDRAL;1° DOSE;1665
CEDRAL;2° DOSE;614
CERQUEIRA CÉSAR;1° DOSE;2281
CERQUEIRA CÉSAR;2° DOSE;789
CERQUILHO;1° DOSE;4306
CERQUILHO;2° DOSE;1129
CESÁRIO LANGE;1° DOSE;1715
CESÁRIO LANGE;2° DOSE;545
CHARQUEADA;1° DOSE;1621
CHARQUEADA;2° DOSE;538
CHAVANTES;1° DOSE;1452
CHAVANTES;2° DOSE;467
CLEMENTINA;1° DOSE;752
CLEMENTINA;2° DOSE;302
COLINA;1° DOSE;2218
COLINA;2° DOSE;790
COLÔMBIA;1° DOSE;751
COLÔMBIA;2° DOSE;316
CONCHAL;1° DOSE;2404
CONCHAL;2° DOSE;885
CONCHAS;1° DOSE;2180
CONCHAS;2° DOSE;670
CORDEIRÓPOLIS;1° DOSE;2466
CORDEIRÓPOLIS;2° DOSE;890
COROADOS;1° DOSE;605
COROADOS;2° DOSE;236
CORONEL MACEDO;1° DOSE;619
CORONEL MACEDO;2° DOSE;243
CORUMBATAÍ;1° DOSE;529
CORUMBATAÍ;2° DOSE;136
COSMÓPOLIS;1° DOSE;5073
COSMÓPOLIS;2° DOSE;1339
COSMORAMA;1° DOSE;1199
COSMORAMA;2° DOSE;369
COTIA;1° DOSE;14929
COTIA;2° DOSE;5332
CRAVINHOS;1° DOSE;3065
CRAVINHOS;2° DOSE;954
CRISTAIS PAULISTA;1° DOSE;951
CRISTAIS PAULISTA;2° DOSE;273
CRUZÁLIA;1° DOSE;308
CRUZÁLIA;2° DOSE;117
CRUZEIRO;1° DOSE;8768
CRUZEIRO;2° DOSE;3048
CUBATÃO;1° DOSE;10804
CUBATÃO;2° DOSE;3408
CUNHA;1° DOSE;2607
CUNHA;2° DOSE;920
DESCALVADO;1° DOSE;5003
DESCALVADO;2° DOSE;1972
DIADEMA;1° DOSE;32069
DIADEMA;2° DOSE;9786
DIRCE REIS;1° DOSE;289
DIRCE REIS;2° DOSE;124
DIVINOLÂNDIA;1° DOSE;2178
DIVINOLÂNDIA;2° DOSE;790
DOBRADA;1° DOSE;665
DOBRADA;2° DOSE;239
DOIS CÓRREGOS;1° DOSE;3133
DOIS CÓRREGOS;2° DOSE;1035
DOLCINÓPOLIS;1° DOSE;361
DOLCINÓPOLIS;2° DOSE;154
DOURADO;1° DOSE;1242
DOURADO;2° DOSE;373
DRACENA;1° DOSE;7793
DRACENA;2° DOSE;3481
DUARTINA;1° DOSE;2101
DUARTINA;2° DOSE;784
DUMONT;1° DOSE;883
DUMONT;2° DOSE;344
ECHAPORÃ;1° DOSE;850
ECHAPORÃ;2° DOSE;418
ELDORADO;1° DOSE;3025
ELDORADO;2° DOSE;1558
ELIAS FAUSTO;1° DOSE;1498
ELIAS FAUSTO;2° DOSE;543
ELISIÁRIO;1° DOSE;456
ELISIÁRIO;2° DOSE;166
EMBAÚBA;1° DOSE;335
EMBAÚBA;2° DOSE;117
EMBU DAS ARTES;1° DOSE;15813
EMBU DAS ARTES;2° DOSE;6160
EMBU-GUAÇU;1° DOSE;5868
EMBU-GUAÇU;2° DOSE;2621
EMILIANÓPOLIS;1° DOSE;493
EMILIANÓPOLIS;2° DOSE;212
ENGENHEIRO COELHO;1° DOSE;1445
ENGENHEIRO COELHO;2° DOSE;613
ESPÍRITO SANTO DO PINHAL;1° DOSE;6059
ESPÍRITO SANTO DO PINHAL;2° DOSE;2234
ESPÍRITO SANTO DO TURVO;1° DOSE;381
ESPÍRITO SANTO DO TURVO;2° DOSE;136
ESTIVA GERBI;1° DOSE;938
ESTIVA GERBI;2° DOSE;256
ESTRELA DO NORTE;1° DOSE;320
ESTRELA DO NORTE;2° DOSE;108
ESTRELA D'OESTE;1° DOSE;1363
ESTRELA D'OESTE;2° DOSE;548
EUCLIDES DA CUNHA PAULISTA;1° DOSE;909
EUCLIDES DA CUNHA PAULISTA;2° DOSE;296
FARTURA;1° DOSE;2043
FARTURA;2° DOSE;759
FERNANDO PRESTES;1° DOSE;966
FERNANDO PRESTES;2° DOSE;445
FERNANDÓPOLIS;1° DOSE;11924
FERNANDÓPOLIS;2° DOSE;5407
FERNÃO;1° DOSE;285
FERNÃO;2° DOSE;112
FERRAZ DE VASCONCELOS;1° DOSE;11392
FERRAZ DE VASCONCELOS;2° DOSE;4124
FLORA RICA;1° DOSE;419
FLORA RICA;2° DOSE;162
FLOREAL;1° DOSE;623
FLOREAL;2° DOSE;185
FLÓRIDA PAULISTA;1° DOSE;1599
FLÓRIDA PAULISTA;2° DOSE;664
FLORÍNEA;1° DOSE;444
FLORÍNEA;2° DOSE;178
FRANCA;1° DOSE;31831
FRANCA;2° DOSE;9861
FRANCISCO MORATO;1° DOSE;10816
FRANCISCO MORATO;2° DOSE;3132
FRANCO DA ROCHA;1° DOSE;13462
FRANCO DA ROCHA;2° DOSE;4534
GABRIEL MONTEIRO;1° DOSE;407
GABRIEL MONTEIRO;2° DOSE;133
GÁLIA;1° DOSE;1088
GÁLIA;2° DOSE;426
GARÇA;1° DOSE;6310
GARÇA;2° DOSE;2444
GASTÃO VIDIGAL;1° DOSE;536
GASTÃO VIDIGAL;2° DOSE;183
GAVIÃO PEIXOTO;1° DOSE;492
GAVIÃO PEIXOTO;2° DOSE;175
GENERAL SALGADO;1° DOSE;1658
GENERAL SALGADO;2° DOSE;540
GETULINA;1° DOSE;1229
GETULINA;2° DOSE;495
GLICÉRIO;1° DOSE;552
GLICÉRIO;2° DOSE;209
GUAIÇARA;1° DOSE;1110
GUAIÇARA;2° DOSE;308
GUAIMBÊ;1° DOSE;772
GUAIMBÊ;2° DOSE;313
GUAÍRA;1° DOSE;4283
GUAÍRA;2° DOSE;1717
GUAPIAÇU;1° DOSE;2255
GUAPIAÇU;2° DOSE;927
GUAPIARA;1° DOSE;1897
GUAPIARA;2° DOSE;414
GUARÁ;1° DOSE;2444
GUARÁ;2° DOSE;929
GUARAÇAÍ;1° DOSE;1270
GUARAÇAÍ;2° DOSE;444
GUARACI;1° DOSE;1336
GUARACI;2° DOSE;540
GUARANI D'OESTE;1° DOSE;293
GUARANI D'OESTE;2° DOSE;116
GUARANTÃ;1° DOSE;759
GUARANTÃ;2° DOSE;321
GUARARAPES;1° DOSE;4030
GUARARAPES;2° DOSE;1574
GUARAREMA;1° DOSE;3256
GUARAREMA;2° DOSE;1021
GUARATINGUETÁ;1° DOSE;13647
GUARATINGUETÁ;2° DOSE;4488
GUAREÍ;1° DOSE;1446
GUAREÍ;2° DOSE;425
GUARIBA;1° DOSE;2955
GUARIBA;2° DOSE;1237
GUARUJÁ;1° DOSE;30939
GUARUJÁ;2° DOSE;8212
GUARULHOS;1° DOSE;91441
GUARULHOS;2° DOSE;32793
GUATAPARÁ;1° DOSE;855
GUATAPARÁ;2° DOSE;288
GUZOLÂNDIA;1° DOSE;548
GUZOLÂNDIA;2° DOSE;164
HERCULÂNDIA;1° DOSE;1086
HERCULÂNDIA;2° DOSE;374
HOLAMBRA;1° DOSE;1300
HOLAMBRA;2° DOSE;404
HORTOLÂNDIA;1° DOSE;15303
HORTOLÂNDIA;2° DOSE;5222
IACANGA;1° DOSE;1441
IACANGA;2° DOSE;442
IACRI;1° DOSE;835
IACRI;2° DOSE;283
IARAS;1° DOSE;596
IARAS;2° DOSE;189
IBATÉ;1° DOSE;2646
IBATÉ;2° DOSE;942
IBIRÁ;1° DOSE;1749
IBIRÁ;2° DOSE;641
IBIRAREMA;1° DOSE;916
IBIRAREMA;2° DOSE;370
IBITINGA;1° DOSE;6970
IBITINGA;2° DOSE;2281
IBIÚNA;1° DOSE;7688
IBIÚNA;2° DOSE;2826
ICÉM;1° DOSE;987
ICÉM;2° DOSE;302
IEPÊ;1° DOSE;1146
IEPÊ;2° DOSE;428
IGARAÇU DO TIETÊ;1° DOSE;1948
IGARAÇU DO TIETÊ;2° DOSE;597
IGARAPAVA;1° DOSE;3171
IGARAPAVA;2° DOSE;1135
IGARATÁ;1° DOSE;1197
IGARATÁ;2° DOSE;363
IGUAPE;1° DOSE;3899
IGUAPE;2° DOSE;1503
ILHA COMPRIDA;1° DOSE;1482
ILHA COMPRIDA;2° DOSE;527
ILHA SOLTEIRA;1° DOSE;3934
ILHA SOLTEIRA;2° DOSE;1326
ILHABELA;1° DOSE;3010
ILHABELA;2° DOSE;1338
INDAIATUBA;1° DOSE;26578
INDAIATUBA;2° DOSE;10769
INDIANA;1° DOSE;746
INDIANA;2° DOSE;261
INDIAPORÃ;1° DOSE;756
INDIAPORÃ;2° DOSE;350
INÚBIA PAULISTA;1° DOSE;517
INÚBIA PAULISTA;2° DOSE;252
IPAUSSU;1° DOSE;1669
IPAUSSU;2° DOSE;491
IPERÓ;1° DOSE;2370
IPERÓ;2° DOSE;831
IPEÚNA;1° DOSE;576
IPEÚNA;2° DOSE;172
IPIGUÁ;1° DOSE;665
IPIGUÁ;2° DOSE;237
IPORANGA;1° DOSE;698
IPORANGA;2° DOSE;428
IPUÃ;1° DOSE;1473
IPUÃ;2° DOSE;492
IRACEMÁPOLIS;1° DOSE;2180
IRACEMÁPOLIS;2° DOSE;913
IRAPUÃ;1° DOSE;878
IRAPUÃ;2° DOSE;389
IRAPURU;1° DOSE;1002
IRAPURU;2° DOSE;311
ITABERÁ;1° DOSE;1988
ITABERÁ;2° DOSE;633
ITAÍ;1° DOSE;2397
ITAÍ;2° DOSE;763
ITAJOBI;1° DOSE;2393
ITAJOBI;2° DOSE;802
ITAJU;1° DOSE;438
ITAJU;2° DOSE;143
ITANHAÉM;1° DOSE;14083
ITANHAÉM;2° DOSE;4707
ITAOCA;1° DOSE;597
ITAOCA;2° DOSE;264
ITAPECERICA DA SERRA;1° DOSE;12242
ITAPECERICA DA SERRA;2° DOSE;4601
ITAPETININGA;1° DOSE;18952
ITAPETININGA;2° DOSE;7217
ITAPEVA;1° DOSE;9811
ITAPEVA;2° DOSE;3596
ITAPEVI;1° DOSE;14265
ITAPEVI;2° DOSE;4839
ITAPIRA;1° DOSE;9598
ITAPIRA;2° DOSE;3059
ITAPIRAPUÃ PAULISTA;1° DOSE;383
ITAPIRAPUÃ PAULISTA;2° DOSE;90
ITÁPOLIS;1° DOSE;5797
ITÁPOLIS;2° DOSE;1963
ITAPORANGA;1° DOSE;1912
ITAPORANGA;2° DOSE;590
ITAPUÍ;1° DOSE;1396
ITAPUÍ;2° DOSE;526
ITAPURA;1° DOSE;554
ITAPURA;2° DOSE;165
ITAQUAQUECETUBA;1° DOSE;17894
ITAQUAQUECETUBA;2° DOSE;5102
ITARARÉ;1° DOSE;5155
ITARARÉ;2° DOSE;1336
ITARIRI;1° DOSE;1624
ITARIRI;2° DOSE;700
ITATIBA;1° DOSE;11709
ITATIBA;2° DOSE;3321
ITATINGA;1° DOSE;1632
ITATINGA;2° DOSE;506
ITIRAPINA;1° DOSE;1617
ITIRAPINA;2° DOSE;663
ITIRAPUÃ;1° DOSE;878
ITIRAPUÃ;2° DOSE;242
ITOBI;1° DOSE;823
ITOBI;2° DOSE;405
ITU;1° DOSE;17993
ITU;2° DOSE;5896
ITUPEVA;1° DOSE;3680
ITUPEVA;2° DOSE;1135
ITUVERAVA;1° DOSE;5175
ITUVERAVA;2° DOSE;1415
JABORANDI;1° DOSE;817
JABORANDI;2° DOSE;327
JABOTICABAL;1° DOSE;9516
JABOTICABAL;2° DOSE;3717
JACAREÍ;1° DOSE;25741
JACAREÍ;2° DOSE;10999
JACI;1° DOSE;970
JACI;2° DOSE;357
JACUPIRANGA;1° DOSE;1676
JACUPIRANGA;2° DOSE;640
JAGUARIÚNA;1° DOSE;5335
JAGUARIÚNA;2° DOSE;2138
JALES;1° DOSE;8222
JALES;2° DOSE;2831
JAMBEIRO;1° DOSE;658
JAMBEIRO;2° DOSE;194
JANDIRA;1° DOSE;7070
JANDIRA;2° DOSE;2811
JARDINÓPOLIS;1° DOSE;3250
JARDINÓPOLIS;2° DOSE;1060
JARINU;1° DOSE;2908
JARINU;2° DOSE;740
JAÚ;1° DOSE;19747
JAÚ;2° DOSE;7527
JERIQUARA;1° DOSE;371
JERIQUARA;2° DOSE;147
JOANÓPOLIS;1° DOSE;1776
JOANÓPOLIS;2° DOSE;558
JOÃO RAMALHO;1° DOSE;393
JOÃO RAMALHO;2° DOSE;159
JOSÉ BONIFÁCIO;1° DOSE;4242
JOSÉ BONIFÁCIO;2° DOSE;1730
JÚLIO MESQUITA;1° DOSE;514
JÚLIO MESQUITA;2° DOSE;166
JUMIRIM;1° DOSE;327
JUMIRIM;2° DOSE;130
JUNDIAÍ;1° DOSE;48378
JUNDIAÍ;2° DOSE;17809
JUNQUEIRÓPOLIS;1° DOSE;2839
JUNQUEIRÓPOLIS;2° DOSE;1001
JUQUIÁ;1° DOSE;2151
JUQUIÁ;2° DOSE;649
JUQUITIBA;1° DOSE;3217
JUQUITIBA;2° DOSE;1074
LAGOINHA;1° DOSE;783
LAGOINHA;2° DOSE;350
LARANJAL PAULISTA;1° DOSE;3439
LARANJAL PAULISTA;2° DOSE;1072
LAVÍNIA;1° DOSE;800
LAVÍNIA;2° DOSE;220
LAVRINHAS;1° DOSE;522
LAVRINHAS;2° DOSE;208
LEME;1° DOSE;10567
LEME;2° DOSE;4307
LENÇÓIS PAULISTA;1° DOSE;6746
LENÇÓIS PAULISTA;2° DOSE;2164
LIMEIRA;1° DOSE;29229
LIMEIRA;2° DOSE;7822
LINDÓIA;1° DOSE;972
LINDÓIA;2° DOSE;332
LINS;1° DOSE;11051
LINS;2° DOSE;4118
LORENA;1° DOSE;9690
LORENA;2° DOSE;3501
LOURDES;1° DOSE;372
LOURDES;2° DOSE;142
LOUVEIRA;1° DOSE;3260
LOUVEIRA;2° DOSE;1245
LUCÉLIA;1° DOSE;2703
LUCÉLIA;2° DOSE;1160
LUCIANÓPOLIS;1° DOSE;360
LUCIANÓPOLIS;2° DOSE;93
LUÍS ANTÔNIO;1° DOSE;1067
LUÍS ANTÔNIO;2° DOSE;318
LUIZIÂNIA;1° DOSE;583
LUIZIÂNIA;2° DOSE;175
LUPÉRCIO;1° DOSE;496
LUPÉRCIO;2° DOSE;206
LUTÉCIA;1° DOSE;445
LUTÉCIA;2° DOSE;148
MACATUBA;1° DOSE;1869
MACATUBA;2° DOSE;720
MACAUBAL;1° DOSE;1223
MACAUBAL;2° DOSE;531
MACEDÔNIA;1° DOSE;512
MACEDÔNIA;2° DOSE;194
MAGDA;1° DOSE;532
MAGDA;2° DOSE;197
MAIRINQUE;1° DOSE;4748
MAIRINQUE;2° DOSE;1200
MAIRIPORÃ;1° DOSE;7707
MAIRIPORÃ;2° DOSE;2440
MANDURI;1° DOSE;1188
MANDURI;2° DOSE;400
MARABÁ PAULISTA;1° DOSE;412
MARABÁ PAULISTA;2° DOSE;133
MARACAÍ;1° DOSE;1619
MARACAÍ;2° DOSE;591
MARAPOAMA;1° DOSE;453
MARAPOAMA;2° DOSE;193
MARIÁPOLIS;1° DOSE;453
MARIÁPOLIS;2° DOSE;180
MARÍLIA;1° DOSE;32008
MARÍLIA;2° DOSE;12289
MARINÓPOLIS;1° DOSE;336
MARINÓPOLIS;2° DOSE;135
MARTINÓPOLIS;1° DOSE;3149
MARTINÓPOLIS;2° DOSE;1030
MATÃO;1° DOSE;9238
MATÃO;2° DOSE;3083
MAUÁ;1° DOSE;33959
MAUÁ;2° DOSE;13886
MENDONÇA;1° DOSE;801
MENDONÇA;2° DOSE;385
MERIDIANO;1° DOSE;536
MERIDIANO;2° DOSE;186
MESÓPOLIS;1° DOSE;340
MESÓPOLIS;2° DOSE;132
MIGUELÓPOLIS;1° DOSE;2404
MIGUELÓPOLIS;2° DOSE;739
MINEIROS DO TIETÊ;1° DOSE;1412
MINEIROS DO TIETÊ;2° DOSE;363
MIRA ESTRELA;1° DOSE;457
MIRA ESTRELA;2° DOSE;168
MIRACATU;1° DOSE;2058
MIRACATU;2° DOSE;733
MIRANDÓPOLIS;1° DOSE;3973
MIRANDÓPOLIS;2° DOSE;1776
MIRANTE DO PARANAPANEMA;1° DOSE;2342
MIRANTE DO PARANAPANEMA;2° DOSE;663
MIRASSOL;1° DOSE;6891
MIRASSOL;2° DOSE;2081
MIRASSOLÂNDIA;1° DOSE;652
MIRASSOLÂNDIA;2° DOSE;285
MOCOCA;1° DOSE;9601
MOCOCA;2° DOSE;3091
MOGI DAS CRUZES;1° DOSE;43571
MOGI DAS CRUZES;2° DOSE;15890
MOGI GUAÇU;1° DOSE;16457
MOGI GUAÇU;2° DOSE;5496
MOGI MIRIM;1° DOSE;11842
MOGI MIRIM;2° DOSE;4310
MOMBUCA;1° DOSE;381
MOMBUCA;2° DOSE;180
MONÇÕES;1° DOSE;398
MONÇÕES;2° DOSE;143
MONGAGUÁ;1° DOSE;6682
MONGAGUÁ;2° DOSE;1528
MONTE ALEGRE DO SUL;1° DOSE;1159
MONTE ALEGRE DO SUL;2° DOSE;356
MONTE ALTO;1° DOSE;6487
MONTE ALTO;2° DOSE;2609
MONTE APRAZÍVEL;1° DOSE;3470
MONTE APRAZÍVEL;2° DOSE;1080
MONTE AZUL PAULISTA;1° DOSE;2413
MONTE AZUL PAULISTA;2° DOSE;848
MONTE CASTELO;1° DOSE;647
MONTE CASTELO;2° DOSE;218
MONTE MOR;1° DOSE;4820
MONTE MOR;2° DOSE;1340
MONTEIRO LOBATO;1° DOSE;558
MONTEIRO LOBATO;2° DOSE;253
MORRO AGUDO;1° DOSE;2905
MORRO AGUDO;2° DOSE;1051
MORUNGABA;1° DOSE;1475
MORUNGABA;2° DOSE;476
MOTUCA;1° DOSE;460
MOTUCA;2° DOSE;189
MURUTINGA DO SUL;1° DOSE;681
MURUTINGA DO SUL;2° DOSE;294
NANTES;1° DOSE;301
NANTES;2° DOSE;130
NARANDIBA;1° DOSE;529
NARANDIBA;2° DOSE;173
NATIVIDADE DA SERRA;1° DOSE;993
